브랜드,구분,종료일,유통채널,채널명,실판매출
X,당년,2025-12-21,06,대리점,3345005900
X,전년,2025-12-21,06,대리점,4981823680
X,당년,2025-12-21,07,아울렛,2039494500
X,전년,2025-12-21,07,아울렛,3173555500
X,전년,2025-12-21,08,사입,-46573
X,당년,2025-12-21,11,직영몰,256653000
X,전년,2025-12-21,11,직영몰,409127000
X,당년,2025-12-21,12,아울렛,44476400
X,전년,2025-12-21,12,아울렛,68460100
X,당년,2025-12-21,99,기타,83216735
X,전년,2025-12-21,99,기타,437105537
I,당년,2025-12-28,01,백화점,1035386780
I,전년,2025-12-28,01,백화점,695170560
I,당년,2025-12-28,02,면세점,137476600
I,전년,2025-12-28,02,면세점,170500100
I,당년,2025-12-28,03,직영점(가두),30177200
I,전년,2025-12-28,03,직영점(가두),45850416
I,당년,2025-12-28,04,자사몰,65197666
I,전년,2025-12-28,04,자사몰,44264090
I,당년,2025-12-28,05,제휴몰,133678000
I,전년,2025-12-28,05,제휴몰,96020968
I,당년,2025-12-28,06,대리점,145382214
I,전년,2025-12-28,06,대리점,143103412
I,당년,2025-12-28,08,사입,155580314
I,전년,2025-12-28,08,사입,-648635
I,당년,2025-12-28,11,직영몰,105485400
I,전년,2025-12-28,11,직영몰,85463600
I,당년,2025-12-28,99,기타,55219932
I,전년,2025-12-28,99,기타,489380
M,당년,2025-12-28,01,백화점,1845956500
M,전년,2025-12-28,01,백화점,1642848940
M,당년,2025-12-28,02,면세점,2334293500
M,전년,2025-12-28,02,면세점,2767498500
M,당년,2025-12-28,03,직영점(가두),758206300
M,전년,2025-12-28,03,직영점(가두),363316984
M,당년,2025-12-28,04,자사몰,220415734
M,전년,2025-12-28,04,자사몰,117902135
M,당년,2025-12-28,05,제휴몰,536368400
M,전년,2025-12-28,05,제휴몰,306028100
M,당년,2025-12-28,06,대리점,1274813586
M,전년,2025-12-28,06,대리점,1000596948
M,당년,2025-12-28,08,사입,-174375
M,전년,2025-12-28,08,사입,-1749244
M,당년,2025-12-28,11,직영몰,161330600
M,전년,2025-12-28,11,직영몰,154513200
M,당년,2025-12-28,99,기타,517777917
M,전년,2025-12-28,99,기타,4462630
M,당년,2025-12-28,RF,RF,624737800
M,전년,2025-12-28,RF,RF,324284000
ST,당년,2025-12-28,01,백화점,2890940
ST,전년,2025-12-28,01,백화점,22872928
ST,당년,2025-12-28,02,면세점,11763100
ST,전년,2025-12-28,02,면세점,34876200
ST,당년,2025-12-28,03,직영점(가두),7990100
ST,당년,2025-12-28,04,자사몰,14099420
ST,전년,2025-12-28,04,자사몰,66000000
ST,당년,2025-12-28,05,제휴몰,28616200
ST,전년,2025-12-28,05,제휴몰,11151160
ST,당년,2025-12-28,07,아울렛,16139680
ST,전년,2025-12-28,07,아울렛,35736420
ST,당년,2025-12-28,11,직영몰,20612090
ST,전년,2025-12-28,11,직영몰,18237713
ST,당년,2025-12-28,99,기타,15851803
V,당년,2025-12-28,01,백화점,712533680
V,전년,2025-12-28,01,백화점,292009500
V,당년,2025-12-28,03,직영점(가두),8815000
V,당년,2025-12-28,04,자사몰,101793010
V,전년,2025-12-28,04,자사몰,32635240
V,당년,2025-12-28,05,제휴몰,128440600
V,전년,2025-12-28,05,제휴몰,56340500
V,당년,2025-12-28,07,아울렛,214954600
V,전년,2025-12-28,07,아울렛,189345610
V,당년,2025-12-28,11,직영몰,105009300
V,전년,2025-12-28,11,직영몰,61181400
V,당년,2025-12-28,99,기타,42961820
V,전년,2025-12-28,99,기타,-38032595
W,전년,2025-12-28,02,면세점,6742500
W,전년,2025-12-28,03,직영점(가두),18956500
W,당년,2025-12-28,04,자사몰,12071430
W,전년,2025-12-28,04,자사몰,9648655
W,당년,2025-12-28,05,제휴몰,5138000
W,전년,2025-12-28,05,제휴몰,9976300
W,전년,2025-12-28,11,직영몰,3908300
W,당년,2025-12-28,99,기타,8609106
W,전년,2025-12-28,99,기타,302909
X,당년,2025-12-28,01,백화점,3355021900
X,전년,2025-12-28,01,백화점,3831225200
X,당년,2025-12-28,02,면세점,560793200
X,전년,2025-12-28,02,면세점,764167800
X,당년,2025-12-28,03,직영점(가두),172114500
X,전년,2025-12-28,03,직영점(가두),60814800
X,당년,2025-12-28,04,자사몰,511213462
X,전년,2025-12-28,04,자사몰,621108160
X,당년,2025-12-28,05,제휴몰,1142440500
X,전년,2025-12-28,05,제휴몰,1260191540
X,당년,2025-12-28,06,대리점,3802269180
X,전년,2025-12-28,06,대리점,4431456300
X,당년,2025-12-28,07,아울렛,2788422200
X,전년,2025-12-28,07,아울렛,2998200180
X,당년,2025-12-28,11,직영몰,376694300
X,전년,2025-12-28,11,직영몰,399699700
X,당년,2025-12-28,12,아울렛,61006600
X,전년,2025-12-28,12,아울렛,61591100
X,당년,2025-12-28,99,기타,264703526
X,전년,2025-12-28,99,기타,11993447
I,당년,2026-01-04,01,백화점,622942300
I,전년,2026-01-04,01,백화점,549665650
I,당년,2026-01-04,02,면세점,183896800
I,전년,2026-01-04,02,면세점,262428300
I,당년,2026-01-04,03,직영점(가두),34404500
I,전년,2026-01-04,03,직영점(가두),36816380
I,당년,2026-01-04,04,자사몰,52385910
I,전년,2026-01-04,04,자사몰,43044356
I,당년,2026-01-04,05,제휴몰,86707600
I,전년,2026-01-04,05,제휴몰,69058699
I,당년,2026-01-04,06,대리점,121409428
I,전년,2026-01-04,06,대리점,114309095
I,당년,2026-01-04,08,사입,95456960
I,전년,2026-01-04,08,사입,200222843
I,당년,2026-01-04,11,직영몰,107709000
I,전년,2026-01-04,11,직영몰,64223330
I,당년,2026-01-04,99,기타,483589
I,전년,2026-01-04,99,기타,1090485
M,당년,2026-01-04,01,백화점,1903734600
M,전년,2026-01-04,01,백화점,1653343600
M,당년,2026-01-04,02,면세점,1204857000
M,전년,2026-01-04,02,면세점,1463862400
M,당년,2026-01-04,03,직영점(가두),700245500
M,전년,2026-01-04,03,직영점(가두),376952420
M,당년,2026-01-04,04,자사몰,173088002
M,전년,2026-01-04,04,자사몰,128087205
M,당년,2026-01-04,05,제휴몰,383166200
M,전년,2026-01-04,05,제휴몰,357213850
M,당년,2026-01-04,06,대리점,1035816384
M,전년,2026-01-04,06,대리점,997241256
M,당년,2026-01-04,08,사입,-6
M,전년,2026-01-04,08,사입,-1210001
M,당년,2026-01-04,11,직영몰,137772500
M,전년,2026-01-04,11,직영몰,129111400
M,당년,2026-01-04,99,기타,5915267
M,전년,2026-01-04,99,기타,128592714
M,당년,2026-01-04,RF,RF,333018758
M,전년,2026-01-04,RF,RF,401571129
ST,당년,2026-01-04,01,백화점,1411510
ST,전년,2026-01-04,01,백화점,11858100
ST,당년,2026-01-04,02,면세점,10980110
ST,전년,2026-01-04,02,면세점,27197700
ST,당년,2026-01-04,03,직영점(가두),16113900
ST,당년,2026-01-04,04,자사몰,11027390
ST,전년,2026-01-04,04,자사몰,-66797200
ST,당년,2026-01-04,05,제휴몰,22044800
ST,전년,2026-01-04,05,제휴몰,10166860
ST,당년,2026-01-04,07,아울렛,27019780
ST,전년,2026-01-04,07,아울렛,29134100
ST,당년,2026-01-04,11,직영몰,18485820
ST,전년,2026-01-04,11,직영몰,15243120
ST,당년,2026-01-04,99,기타,3446529
ST,전년,2026-01-04,99,기타,177847904
V,당년,2026-01-04,01,백화점,645956900
V,전년,2026-01-04,01,백화점,252686800
V,당년,2026-01-04,03,직영점(가두),24686000
V,당년,2026-01-04,04,자사몰,61018430
V,전년,2026-01-04,04,자사몰,23507800
V,당년,2026-01-04,05,제휴몰,-37584900
V,전년,2026-01-04,05,제휴몰,22481400
V,당년,2026-01-04,07,아울렛,343753170
V,전년,2026-01-04,07,아울렛,238952120
V,당년,2026-01-04,11,직영몰,79608700
V,전년,2026-01-04,11,직영몰,52660100
V,전년,2026-01-04,99,기타,196184955
W,전년,2026-01-04,02,면세점,40911400
W,전년,2026-01-04,03,직영점(가두),41935600
W,당년,2026-01-04,04,자사몰,12575848
W,전년,2026-01-04,04,자사몰,2793400
W,당년,2026-01-04,05,제휴몰,7444000
W,전년,2026-01-04,05,제휴몰,7899200
W,전년,2026-01-04,11,직영몰,4818100
W,전년,2026-01-04,99,기타,19005462
X,당년,2026-01-04,01,백화점,3252103700
X,전년,2026-01-04,01,백화점,3322321400
X,당년,2026-01-04,02,면세점,348481500
X,전년,2026-01-04,02,면세점,362637400
X,당년,2026-01-04,03,직영점(가두),133056900
X,전년,2026-01-04,03,직영점(가두),42995500
X,당년,2026-01-04,04,자사몰,410890590
X,전년,2026-01-04,04,자사몰,403317980
X,당년,2026-01-04,05,제휴몰,1215701820
X,전년,2026-01-04,05,제휴몰,944306240
X,당년,2026-01-04,06,대리점,3352882860
X,전년,2026-01-04,06,대리점,3270806920
X,당년,2026-01-04,07,아울렛,2846046200
X,전년,2026-01-04,07,아울렛,2084615000
X,당년,2026-01-04,08,사입,-50845
X,당년,2026-01-04,11,직영몰,360642300
X,전년,2026-01-04,11,직영몰,259342200
X,당년,2026-01-04,12,아울렛,44750600
X,전년,2026-01-04,12,아울렛,45112400
X,당년,2026-01-04,99,기타,193441219
X,전년,2026-01-04,99,기타,290703754
I,당년,2026-01-11,01,백화점,797753620
I,전년,2026-01-11,01,백화점,635378420
I,당년,2026-01-11,02,면세점,418430600
I,전년,2026-01-11,02,면세점,393014300
I,당년,2026-01-11,03,직영점(가두),25904400
I,전년,2026-01-11,03,직영점(가두),25688872
I,당년,2026-01-11,04,자사몰,41192922
I,전년,2026-01-11,04,자사몰,59517504
I,당년,2026-01-11,05,제휴몰,113006700
I,전년,2026-01-11,05,제휴몰,141357500
I,당년,2026-01-11,06,대리점,83176715
I,전년,2026-01-11,06,대리점,94991975
I,당년,2026-01-11,08,사입,45466946
I,전년,2026-01-11,08,사입,202352943
I,당년,2026-01-11,11,직영몰,63739810
I,전년,2026-01-11,11,직영몰,51483610
I,당년,2026-01-11,99,기타,404265
I,전년,2026-01-11,99,기타,2136525
M,당년,2026-01-11,01,백화점,1494274830
M,전년,2026-01-11,01,백화점,1913273570
M,당년,2026-01-11,02,면세점,2113394100
M,전년,2026-01-11,02,면세점,2546037000
M,당년,2026-01-11,03,직영점(가두),570124600
M,전년,2026-01-11,03,직영점(가두),221402928
M,당년,2026-01-11,04,자사몰,152874397
M,전년,2026-01-11,04,자사몰,147682590
M,당년,2026-01-11,05,제휴몰,483050000
M,전년,2026-01-11,05,제휴몰,445624300
M,당년,2026-01-11,06,대리점,1123999485
M,전년,2026-01-11,06,대리점,1087956645
M,당년,2026-01-11,08,사입,-15650
M,전년,2026-01-11,08,사입,-964253928
M,당년,2026-01-11,11,직영몰,101919200
M,전년,2026-01-11,11,직영몰,98062100
M,당년,2026-01-11,99,기타,2127504
M,전년,2026-01-11,99,기타,2634182
M,당년,2026-01-11,RF,RF,382189520
M,전년,2026-01-11,RF,RF,275830320
ST,당년,2026-01-11,01,백화점,2334600
ST,전년,2026-01-11,01,백화점,16360370
ST,당년,2026-01-11,02,면세점,14022440
ST,전년,2026-01-11,02,면세점,16395700
ST,당년,2026-01-11,03,직영점(가두),9693700
ST,당년,2026-01-11,04,자사몰,15794560
ST,전년,2026-01-11,04,자사몰,9510000
ST,당년,2026-01-11,05,제휴몰,17839400
ST,전년,2026-01-11,05,제휴몰,14013700
ST,당년,2026-01-11,07,아울렛,8964000
ST,전년,2026-01-11,07,아울렛,3677060
ST,당년,2026-01-11,11,직영몰,12269800
ST,전년,2026-01-11,11,직영몰,9604300
ST,당년,2026-01-11,99,기타,53739942
ST,전년,2026-01-11,99,기타,2412028
V,당년,2026-01-11,01,백화점,501407900
V,전년,2026-01-11,01,백화점,237024260
V,당년,2026-01-11,03,직영점(가두),19356000
V,당년,2026-01-11,04,자사몰,62970740
V,전년,2026-01-11,04,자사몰,42950100
V,당년,2026-01-11,05,제휴몰,92989300
V,전년,2026-01-11,05,제휴몰,39419800
V,당년,2026-01-11,07,아울렛,118328260
V,전년,2026-01-11,07,아울렛,159845000
V,당년,2026-01-11,11,직영몰,54600300
V,전년,2026-01-11,11,직영몰,53842520
V,당년,2026-01-11,99,기타,2518185
W,전년,2026-01-11,02,면세점,11407300
W,전년,2026-01-11,03,직영점(가두),12509680
W,당년,2026-01-11,04,자사몰,11049620
W,전년,2026-01-11,04,자사몰,4916832
W,당년,2026-01-11,05,제휴몰,8785000
W,전년,2026-01-11,05,제휴몰,3833100
W,전년,2026-01-11,11,직영몰,5133200
W,전년,2026-01-11,99,기타,382454
X,당년,2026-01-11,01,백화점,2769190600
X,전년,2026-01-11,01,백화점,3474253600
X,당년,2026-01-11,02,면세점,698328600
X,전년,2026-01-11,02,면세점,641532400
X,당년,2026-01-11,03,직영점(가두),116988100
X,전년,2026-01-11,03,직영점(가두),16143600
X,당년,2026-01-11,04,자사몰,372561709
X,전년,2026-01-11,04,자사몰,411511780
X,당년,2026-01-11,05,제휴몰,1082351200
X,전년,2026-01-11,05,제휴몰,1084911360
X,당년,2026-01-11,06,대리점,2312193760
X,전년,2026-01-11,06,대리점,2727321600
X,당년,2026-01-11,07,아울렛,1520710300
X,전년,2026-01-11,07,아울렛,1797383900
X,당년,2026-01-11,11,직영몰,218030700
X,전년,2026-01-11,11,직영몰,278283200
X,당년,2026-01-11,12,아울렛,32945000
X,전년,2026-01-11,12,아울렛,43254800
X,당년,2026-01-11,99,기타,691305
X,전년,2026-01-11,99,기타,67747966
I,당년,2026-01-18,01,백화점,917794380
I,전년,2026-01-18,01,백화점,551727420
I,당년,2026-01-18,02,면세점,252029800
I,전년,2026-01-18,02,면세점,319051600
I,당년,2026-01-18,03,직영점(가두),24037100
I,전년,2026-01-18,03,직영점(가두),24823617
I,당년,2026-01-18,04,자사몰,40467439
I,전년,2026-01-18,04,자사몰,42482000
I,당년,2026-01-18,05,제휴몰,187044150
I,전년,2026-01-18,05,제휴몰,140310200
I,당년,2026-01-18,06,대리점,75079332
I,전년,2026-01-18,06,대리점,90749822
I,당년,2026-01-18,08,사입,417618485
I,전년,2026-01-18,08,사입,471225158
I,당년,2026-01-18,11,직영몰,56357130
I,전년,2026-01-18,11,직영몰,58904020
I,당년,2026-01-18,99,기타,13013347
I,전년,2026-01-18,99,기타,3813866
M,당년,2026-01-18,01,백화점,1738720500
M,전년,2026-01-18,01,백화점,1540936720
M,당년,2026-01-18,02,면세점,3600321600
M,전년,2026-01-18,02,면세점,3851357600
M,당년,2026-01-18,03,직영점(가두),585680500
M,전년,2026-01-18,03,직영점(가두),266952583
M,당년,2026-01-18,04,자사몰,141343185
M,전년,2026-01-18,04,자사몰,122559307
M,당년,2026-01-18,05,제휴몰,479659300
M,전년,2026-01-18,05,제휴몰,512648200
M,당년,2026-01-18,06,대리점,1003516128
M,전년,2026-01-18,06,대리점,1353635398
M,당년,2026-01-18,08,사입,254877636
M,전년,2026-01-18,08,사입,-19120350
M,당년,2026-01-18,11,직영몰,93999300
M,전년,2026-01-18,11,직영몰,94276610
M,당년,2026-01-18,99,기타,1145584
M,전년,2026-01-18,99,기타,4385284
M,당년,2026-01-18,RF,RF,553366560
M,전년,2026-01-18,RF,RF,345320860
ST,당년,2026-01-18,01,백화점,3301700
ST,전년,2026-01-18,01,백화점,12323700
ST,당년,2026-01-18,02,면세점,11795510
ST,전년,2026-01-18,02,면세점,15243200
ST,당년,2026-01-18,03,직영점(가두),9029300
ST,당년,2026-01-18,04,자사몰,22699800
ST,전년,2026-01-18,04,자사몰,45879100
ST,당년,2026-01-18,05,제휴몰,25138400
ST,전년,2026-01-18,05,제휴몰,15708200
ST,당년,2026-01-18,07,아울렛,17333120
ST,전년,2026-01-18,07,아울렛,3642490
ST,당년,2026-01-18,11,직영몰,10675520
ST,전년,2026-01-18,11,직영몰,21698340
ST,당년,2026-01-18,99,기타,426035
ST,전년,2026-01-18,99,기타,10650914
V,당년,2026-01-18,01,백화점,393172700
V,전년,2026-01-18,01,백화점,185662500
V,당년,2026-01-18,03,직영점(가두),9759000
V,당년,2026-01-18,04,자사몰,66498990
V,전년,2026-01-18,04,자사몰,17037400
V,당년,2026-01-18,05,제휴몰,81548200
V,전년,2026-01-18,05,제휴몰,219616000
V,당년,2026-01-18,07,아울렛,100409720
V,전년,2026-01-18,07,아울렛,138347800
V,당년,2026-01-18,11,직영몰,50512500
V,전년,2026-01-18,11,직영몰,38980760
V,당년,2026-01-18,99,기타,10910690
W,전년,2026-01-18,01,백화점,3168300
W,전년,2026-01-18,02,면세점,13024300
W,전년,2026-01-18,03,직영점(가두),13151200
W,당년,2026-01-18,04,자사몰,9490800
W,전년,2026-01-18,04,자사몰,2742500
W,당년,2026-01-18,05,제휴몰,4837000
W,전년,2026-01-18,05,제휴몰,9102000
W,당년,2026-01-18,06,대리점,927006
W,전년,2026-01-18,11,직영몰,3478500
W,전년,2026-01-18,99,기타,2590456
X,당년,2026-01-18,01,백화점,2478019710
X,전년,2026-01-18,01,백화점,2266078200
X,당년,2026-01-18,02,면세점,821634500
X,전년,2026-01-18,02,면세점,518866300
X,당년,2026-01-18,03,직영점(가두),105192000
X,전년,2026-01-18,03,직영점(가두),24821600
X,당년,2026-01-18,04,자사몰,330545879
X,전년,2026-01-18,04,자사몰,355054830
X,당년,2026-01-18,05,제휴몰,1076559900
X,전년,2026-01-18,05,제휴몰,1099517900
X,당년,2026-01-18,06,대리점,1934607290
X,전년,2026-01-18,06,대리점,2271172700
X,당년,2026-01-18,07,아울렛,1399780500
X,전년,2026-01-18,07,아울렛,1373518600
X,전년,2026-01-18,08,사입,74508254
X,당년,2026-01-18,11,직영몰,188503100
X,전년,2026-01-18,11,직영몰,178845500
X,당년,2026-01-18,12,아울렛,32848600
X,전년,2026-01-18,12,아울렛,43456100
X,당년,2026-01-18,99,기타,42247717
X,전년,2026-01-18,99,기타,34060432
I,당년,2026-01-25,01,백화점,613020790
I,전년,2026-01-25,01,백화점,691027680
I,당년,2026-01-25,02,면세점,150336500
I,전년,2026-01-25,02,면세점,147704500
I,당년,2026-01-25,03,직영점(가두),21312700
I,전년,2026-01-25,03,직영점(가두),26734640
I,당년,2026-01-25,04,자사몰,44072230
I,전년,2026-01-25,04,자사몰,45393190
I,당년,2026-01-25,05,제휴몰,260973800
I,전년,2026-01-25,05,제휴몰,218924400
I,당년,2026-01-25,06,대리점,81777008
I,전년,2026-01-25,06,대리점,104407877
I,당년,2026-01-25,08,사입,15665680
I,전년,2026-01-25,08,사입,204188897
I,당년,2026-01-25,11,직영몰,58646640
I,전년,2026-01-25,11,직영몰,61555600
I,당년,2026-01-25,99,기타,819333
I,전년,2026-01-25,99,기타,151161
M,당년,2026-01-25,01,백화점,1664406530
M,전년,2026-01-25,01,백화점,1250729540
M,당년,2026-01-25,02,면세점,1614121100
M,전년,2026-01-25,02,면세점,2220749100
M,당년,2026-01-25,03,직영점(가두),584946020
M,전년,2026-01-25,03,직영점(가두),281335060
M,당년,2026-01-25,04,자사몰,139541297
M,전년,2026-01-25,04,자사몰,92204554
M,당년,2026-01-25,05,제휴몰,448858400
M,전년,2026-01-25,05,제휴몰,318438700
M,당년,2026-01-25,06,대리점,1508906552
M,전년,2026-01-25,06,대리점,792789665
M,당년,2026-01-25,08,사입,137805215
M,전년,2026-01-25,08,사입,2118596061
M,당년,2026-01-25,11,직영몰,100822900
M,전년,2026-01-25,11,직영몰,101139200
M,당년,2026-01-25,99,기타,47572102
M,전년,2026-01-25,99,기타,2527162
M,당년,2026-01-25,RF,RF,609289630
M,전년,2026-01-25,RF,RF,371682043
ST,당년,2026-01-25,01,백화점,2038400
ST,전년,2026-01-25,01,백화점,12477640
ST,당년,2026-01-25,02,면세점,21148700
ST,전년,2026-01-25,02,면세점,6748900
ST,당년,2026-01-25,03,직영점(가두),7665400
ST,당년,2026-01-25,04,자사몰,14798290
ST,전년,2026-01-25,04,자사몰,41320100
ST,당년,2026-01-25,05,제휴몰,29627600
ST,전년,2026-01-25,05,제휴몰,23223500
ST,당년,2026-01-25,07,아울렛,19579450
ST,전년,2026-01-25,07,아울렛,10057860
ST,당년,2026-01-25,11,직영몰,14673300
ST,전년,2026-01-25,11,직영몰,18455300
ST,당년,2026-01-25,99,기타,70547
ST,전년,2026-01-25,99,기타,2612901
V,당년,2026-01-25,01,백화점,392870900
V,전년,2026-01-25,01,백화점,120867880
V,당년,2026-01-25,03,직영점(가두),5310000
V,당년,2026-01-25,04,자사몰,66603750
V,전년,2026-01-25,04,자사몰,-3280800
V,당년,2026-01-25,05,제휴몰,167260800
V,전년,2026-01-25,05,제휴몰,122779900
V,당년,2026-01-25,07,아울렛,132142300
V,전년,2026-01-25,07,아울렛,116965490
V,당년,2026-01-25,11,직영몰,46515000
V,전년,2026-01-25,11,직영몰,21603940
V,당년,2026-01-25,99,기타,1066116
W,전년,2026-01-25,01,백화점,-136800
W,전년,2026-01-25,02,면세점,5152400
W,전년,2026-01-25,03,직영점(가두),12036400
W,당년,2026-01-25,04,자사몰,8260800
W,전년,2026-01-25,04,자사몰,3977200
W,당년,2026-01-25,05,제휴몰,5737000
W,전년,2026-01-25,05,제휴몰,6933200
W,전년,2026-01-25,11,직영몰,2166950
W,당년,2026-01-25,99,기타,330583
W,전년,2026-01-25,99,기타,539599
X,당년,2026-01-25,01,백화점,2399537000
X,전년,2026-01-25,01,백화점,1800497800
X,당년,2026-01-25,02,면세점,718301800
X,전년,2026-01-25,02,면세점,383587800
X,당년,2026-01-25,03,직영점(가두),120232500
X,전년,2026-01-25,03,직영점(가두),22232300
X,당년,2026-01-25,04,자사몰,338350549
X,전년,2026-01-25,04,자사몰,235004030
X,당년,2026-01-25,05,제휴몰,1150796900
X,전년,2026-01-25,05,제휴몰,800782670
X,당년,2026-01-25,06,대리점,2091897000
X,전년,2026-01-25,06,대리점,1869340900
X,당년,2026-01-25,07,아울렛,1443748100
X,전년,2026-01-25,07,아울렛,1283655610
X,전년,2026-01-25,08,사입,-50845
X,당년,2026-01-25,11,직영몰,211108800
X,전년,2026-01-25,11,직영몰,150877100
X,당년,2026-01-25,12,아울렛,43327500
X,전년,2026-01-25,12,아울렛,51774700
X,당년,2026-01-25,99,기타,19834742
X,전년,2026-01-25,99,기타,48380833
I,당년,2026-02-01,01,백화점,449351470
I,전년,2026-02-01,01,백화점,786689740
I,당년,2026-02-01,02,면세점,160608700
I,전년,2026-02-01,02,면세점,50200900
I,당년,2026-02-01,03,직영점(가두),29136700
I,전년,2026-02-01,03,직영점(가두),23152058
I,당년,2026-02-01,04,자사몰,85156897
I,전년,2026-02-01,04,자사몰,47534659
I,당년,2026-02-01,05,제휴몰,319970650
I,전년,2026-02-01,05,제휴몰,87544070
I,당년,2026-02-01,06,대리점,79585376
I,전년,2026-02-01,06,대리점,127494603
I,당년,2026-02-01,08,사입,179719759
I,당년,2026-02-01,11,직영몰,65147650
I,전년,2026-02-01,11,직영몰,113657100
I,당년,2026-02-01,99,기타,-3965581
I,전년,2026-02-01,99,기타,31471104
M,당년,2026-02-01,01,백화점,1582289700
M,전년,2026-02-01,01,백화점,1035700890
M,당년,2026-02-01,02,면세점,1022451400
M,전년,2026-02-01,02,면세점,394605800
M,당년,2026-02-01,03,직영점(가두),519821100
M,전년,2026-02-01,03,직영점(가두),293588942
M,당년,2026-02-01,04,자사몰,137963313
M,전년,2026-02-01,04,자사몰,104603714
M,당년,2026-02-01,05,제휴몰,371716650
M,전년,2026-02-01,05,제휴몰,298782500
M,당년,2026-02-01,06,대리점,1154373234
M,전년,2026-02-01,06,대리점,789634627
M,당년,2026-02-01,08,사입,726195652
M,전년,2026-02-01,08,사입,-81545
M,당년,2026-02-01,11,직영몰,87359000
M,전년,2026-02-01,11,직영몰,167095800
M,당년,2026-02-01,99,기타,-3505376
M,전년,2026-02-01,99,기타,25030857
M,당년,2026-02-01,RF,RF,391159200
M,전년,2026-02-01,RF,RF,265394400
ST,당년,2026-02-01,01,백화점,858300
