브랜드,대분류,중분류,아이템코드,아이템명(한글),발주(TAG),전년비(발주),주간판매매출(TAG),전년비(주간),누적판매매출(TAG),전년비(누적),누적판매율당년,누적판매율차이,전년마감판매율,누적판매TAG가,누적입고TAG가,전년누적판매TAG가,전년누적입고TAG가,전년마감누적판매TAG가,전년마감누적입고TAG가
I,의류,Outer,DJ,다운점퍼,31519737000,1.1826,526439000,1.2093,2846337000,1.0551,0.1579,-0.0315,0.5247,2846337000,18021919000,2697798000,14237669000,7786664261,14839680000
I,의류,Outer,DK,진자켓,765808000,0.7216,-507000,,155165000,,0.3796,,,155165000,408776000,0,0,0,0
I,의류,Outer,DV,다운베스트,1922179000,0.8615,28552000,1.0714,258717000,1.0002,0.2840,-0.0046,0.4637,258717000,911095000,258661000,896402000,415677000,896402000
I,의류,Outer,FD,폴라폴리스점퍼,250339000,0.1683,7228000,0.2711,33499000,0.2172,0.1575,-0.0448,0.3528,33499000,212670000,154216000,762119000,268875075,762119000
I,의류,Outer,JP,점퍼,2067551000,0.3929,6403000,0.1884,573127000,0.6059,0.3521,0.0845,0.2833,573127000,1627662000,945892000,3534413000,1001137675,3534413000
I,의류,Outer,KC,니트가디건,719220000,0.5828,894000,0.3318,51028000,0.3448,0.1392,-0.0719,0.2376,51028000,366660000,148013000,701248000,166603000,701248000
I,의류,Outer,PD,패딩,381600000,,11130000,,87291000,,0.2275,,,87291000,383667000,0,0,0,0
I,의류,Outer,WJ,방풍자켓,2672101000,2.2362,834000,0.2122,127880000,0.6552,0.3295,0.0663,0.2760,127880000,388088000,195185000,741412000,204597000,741412000
I,의류,Wear_etc,S1,반팔티 & 스웨트팬츠,1249379000,0.6166,1411000,0.0924,380755000,1.0670,0.3717,0.0812,0.3929,380755000,1024457000,356831000,1228643000,482730000,1228643000
I,의류,Wear_etc,S2,맨투맨셋트,7788432000,0.9688,194247000,1.7102,2119560000,1.2620,0.3253,0.0067,0.4665,2119560000,6515432000,1679505000,5272057000,2926648906,6273029000
M,의류,Bottom,DP,진바지,6927490000,1.2288,7000000,0.5185,192320000,0.7157,0.2799,0.0044,0.3929,192320000,687081000,268722000,975311000,383230000,975311000
M,의류,Bottom,DS,진스커트,1436642000,0.6021,2146000,3.0440,86992000,0.7007,0.2268,-0.2891,0.5410,86992000,383531000,124157267,240663000,130204267,240663000
M,의류,Bottom,LG,레깅스,92649000,0.0996,0,0.0000,0,0.0000,,,0.2577,0,0,19711000,121600000,31338000,121600000
M,의류,Bottom,PT,팬츠,40895898000,0.9721,205003000,1.1129,1877451000,0.8769,0.2929,-0.0638,0.5986,1877451000,6409017000,2140888848,6001489000,3592357030,6001489000
M,의류,Bottom,SK,스커트,2605312000,0.7497,3781000,1.2401,148137000,0.8902,0.3503,0.0232,0.3906,148137000,422907000,166402599,508799000,198726599,508799000
M,의류,Bottom,SM,우븐반바지,1505491000,,0,,0,,,,,0,0,0,0,0,0
M,의류,Bottom,SP,반바지,1373265000,1.1542,0,,0,,,,,0,0,0,0,0,0
M,의류,Bottom,WP,우븐팬츠,37058473000,1.8295,92307000,2.6262,1321768000,1.3045,0.3430,-0.0561,0.4908,1321768000,3853004000,1013218575,2538420000,1245768575,2538420000
M,의류,Inner,DD,데님원피스,0,0.0000,0,0.0000,0,0.0000,,,0.2023,0,0,16667000,104182000,21075000,104182000
M,의류,Inner,DR,데님셔츠,9840059000,0.5365,2835000,0.4703,57078000,0.2562,0.1373,-0.2096,0.4045,57078000,415800000,222824000,642445000,259862000,642445000
M,의류,Inner,HD,후드티,21826472000,0.8587,113143000,0.8745,1013540000,0.6423,0.2772,-0.0826,0.5233,1013540000,3656024000,1577978561,4385963000,2294989540,4385963000
M,의류,Inner,KP,니트풀오버,9758594000,1.1991,31990000,1.3520,405308000,0.6348,0.2990,-0.1647,0.5610,405308000,1355334000,638516000,1376937000,772482000,1376937000
M,의류,Inner,MT,맨투맨,52568038000,0.6848,192877000,0.9449,2321648000,0.6859,0.3814,0.0126,0.5140,2321648000,6086548000,3384644098,9177169000,4717176145,9177169000
M,의류,Inner,OP,원피스,270900000,0.2343,2838000,5.2948,59082000,0.8734,0.2352,0.1679,0.0812,59082000,251163000,67648000,1004723000,81594000,1004723000
M,의류,Inner,TO,TOP,183848000,,0,,0,,,,,0,0,0,0,0,0
M,의류,Inner,TR,트레이닝(상의),16175419000,0.7324,80084000,0.9354,1329899000,1.0228,0.5559,0.2277,0.4365,1329899000,2392131000,1300290713,3961775000,1729283797,3961775000
M,의류,Inner,TS,반팔카라티셔츠,44005259000,1.5526,30635000,2.7287,1813260000,2.1894,0.5237,-0.0974,0.6715,1813260000,3462190000,828200026,1333302000,895283026,1333302000
M,의류,Inner,WS,우븐셔츠,2434707000,1.2968,3887000,1.4254,109850000,2.0608,0.5909,0.3302,0.3709,109850000,185900000,53304000,204432000,75817000,204432000
M,의류,Outer,DJ,다운점퍼,329698294000,1.2579,1592207000,0.7777,7661413000,0.8267,0.1630,-0.0819,0.6520,7661413000,46996156000,9267187228,37842656000,24867949585,38141955000
M,의류,Outer,DK,진자켓,2481071000,0.3505,0,0.0000,42697000,1.2257,0.2730,0.1626,0.1564,42697000,156400000,34834000,315475000,49325470,315475000
M,의류,Outer,DV,다운베스트,21108946000,0.8827,89131000,0.6906,460597000,0.5585,0.1869,-0.0984,0.5059,460597000,2465051000,824771000,2891583000,1462920000,2891583000
M,의류,Outer,FD,폴라폴리스점퍼,2902405000,0.5370,31333000,2.8503,167799000,1.9583,0.3316,0.2255,0.2343,167799000,506105000,85687000,808191000,189376000,808191000
M,의류,Outer,JK,방수자켓,247572000,0.8151,0,,0,,,,,0,0,0,0,0,0
M,의류,Outer,JP,점퍼,14172444000,0.8446,83344000,0.7211,1182080000,0.7395,0.4021,0.0742,0.4143,1182080000,2939739000,1598434634,4875182000,2019774634,4875182000
M,의류,Outer,KC,니트가디건,11491431000,0.6868,40168000,0.8967,687936000,0.6785,0.5362,0.1153,0.5060,687936000,1282979000,1013956193,2408962000,1219053686,2408962000
M,의류,Outer,PD,패딩,2015074000,1.9674,66068000,3.8677,550832000,2.4023,0.2751,-0.0420,0.4528,550832000,2002338000,229293000,723138000,327405000,723138000
M,의류,Outer,WJ,방풍자켓,50198139000,1.1724,14243000,0.8239,1214653000,1.0729,0.4477,0.0135,0.4573,1214653000,2713401000,1132133763,2607594000,1192288763,2607315000
ST,의류,Bottom,LG,레깅스,6930000,0.0840,0,0.0000,297000,0.0372,0.0429,-0.0527,0.1473,297000,6930000,7976000,83474000,12296000,83474000
ST,의류,Bottom,PT,팬츠,234595000,0.1795,6235000,0.3878,38732000,0.3023,0.1735,0.0741,0.2033,38732000,223186000,128114000,1288659000,261978000,1288659000
ST,의류,Bottom,SK,스커트,640002000,0.7793,7093000,0.3058,274891000,1.1790,0.4476,0.1570,0.4458,274891000,614138000,233158000,802253000,357660000,802253000
ST,의류,Bottom,SP,반바지,138634000,8.6538,1021000,5.7360,53634000,5.9081,0.5749,0.0018,0.7247,53634000,93297000,9078000,15842000,11481000,15842000
ST,의류,Inner,HD,후드티,58855000,0.3397,149000,0.0688,6109000,0.2534,0.1035,-0.0327,0.2501,6109000,59004000,24110000,177025000,44269000,177025000
ST,의류,Inner,KP,니트풀오버,341415000,0.9833,4156000,1.0231,68629000,2.5915,0.2094,0.1305,0.2043,68629000,327691000,26482000,335387000,68535000,335387000
ST,의류,Inner,KU,니트반팔티셔츠,175695000,,0,,19716000,,0.1116,,,19716000,176649000,0,0,0,0
ST,의류,Inner,KV,니트베스트,77840000,,278000,,21545000,,0.2724,,,21545000,79091000,0,0,0,0
ST,의류,Inner,MT,맨투맨,1051135000,0.6952,14490000,0.6376,146901000,0.6586,0.1384,-0.0128,0.2866,146901000,1061494000,223046000,1474896000,422769000,1474896000
ST,의류,Inner,OP,원피스,65330000,1.2627,0,0.0000,6116000,1.1383,0.0905,-0.0121,0.2129,6116000,67554000,5373000,52337000,11144000,52337000
ST,의류,Inner,PQ,폴로 티셔츠,1015895000,2.2372,2650000,0.3285,257103000,3.0618,0.2505,0.0661,0.2568,257103000,1026162000,83970000,455352000,116946000,455352000
ST,의류,Inner,RL,긴팔티셔츠,76230000,0.3674,396000,0.1563,9207000,0.2603,0.1192,-0.0565,0.2750,9207000,77220000,35371000,201274000,55354000,201274000
ST,의류,Inner,RS,반팔티셔츠,76240000,1.7264,109000,0.5266,53270000,3.5577,0.7058,0.3683,0.4012,53270000,75477000,14973000,44367000,17802000,44367000
ST,의류,Inner,TR,트레이닝(상의),143995000,0.1996,2167000,0.3094,25729000,0.3249,0.1872,0.0691,0.2105,25729000,137452000,79202000,670647000,141179000,670647000
ST,의류,Inner,WT,윈드티셔츠,44520000,,318000,,7314000,,0.1614,,,7314000,45315000,0,0,0,0
ST,의류,Outer,DJ,다운점퍼,274590000,0.1462,8376000,0.6120,28298000,0.5074,0.0999,0.0701,0.1536,28298000,283144000,55771000,1870272000,287271000,1870272000
ST,의류,Outer,DV,다운베스트,0,0.0000,0,0.0000,0,0.0000,,,0.1538,0,0,3885000,77441000,11914000,77441000
ST,의류,Outer,KC,니트가디건,321760000,0.6495,3702000,0.4463,51878000,0.8875,0.1616,0.0410,0.2803,51878000,321063000,58453000,484683000,135868000,484683000
ST,의류,Outer,PD,패딩,54780000,0.2439,249000,0.0926,3735000,0.2225,0.0679,-0.0075,0.2016,3735000,55029000,16786000,222789000,44921000,222789000
ST,의류,Outer,WJ,방풍자켓,543420000,0.8499,478000,0.2308,41117000,0.4178,0.0738,-0.0860,0.2044,41117000,557024000,98409000,615709000,125843000,615709000
ST,의류,Wear_etc,BR,브라,0,0.0000,0,0.0000,0,0.0000,,,0.0989,0,0,2848000,38715000,3827000,38715000
V,의류,Bottom,LG,레깅스,0,0.0000,0,0.0000,0,0.0000,,,0.1019,0,0,840000,18840000,1920000,18840000
V,의류,Bottom,PT,팬츠,1708400000,0.5894,35550000,2.9211,251570000,3.0777,0.1440,0.0569,0.2087,251570000,1746910000,81740000,938550000,195920000,938550000
V,의류,Bottom,SK,스커트,99000000,,330000,,24750000,,0.2435,,,24750000,101640000,0,0,0,0
V,의류,Bottom,SP,반바지,91000000,0.7496,900000,0.3191,18890000,2.0533,0.2114,0.1341,0.1909,18890000,89350000,9200000,118950000,22710000,118950000
V,의류,Inner,HD,후드티,542000000,1.5602,7740000,4.2295,56690000,2.9117,0.1029,0.0151,0.2209,56690000,550860000,19470000,221820000,49000000,221820000
V,의류,Inner,KP,니트풀오버,968900000,2.7604,10060000,2.9676,92050000,2.4198,0.0960,-0.0200,0.3005,92050000,958840000,38040000,327990000,98570000,327990000
V,의류,Inner,KV,니트베스트,98000000,,2940000,,11270000,,0.1150,,,11270000,98000000,0,0,0,0
V,의류,Inner,MT,맨투맨,251600000,0.5136,2890000,1.6609,20010000,1.3430,0.0792,0.0286,0.1436,20010000,252630000,14900000,294440000,42280000,294440000
V,의류,Inner,OP,원피스,63000000,0.7143,0,0.0000,13860000,0.2694,0.2095,-0.4509,0.6918,13860000,66150000,51450000,77910000,53900000,77910000
V,의류,Inner,RL,긴팔티셔츠,109500000,,380000,,10170000,,0.0788,,,10170000,129060000,0,0,0,0
V,의류,Inner,RS,반팔티셔츠,64000000,0.1024,0,0.0000,16400000,0.2474,0.2447,0.1128,0.1536,16400000,67020000,66280000,502480000,77200000,502480000
V,의류,Inner,TS,반팔카라티셔츠,44200000,,0,,0,,,,,0,0,0,0,0,0
V,의류,Inner,WS,우븐셔츠,78400000,1.6970,0,,4410000,13.3636,0.0556,0.0484,0.0286,4410000,79380000,330000,46200000,1320000,46200000
V,의류,Inner,ZT,집업티,72500000,0.1420,2900000,1.9333,10440000,1.1323,0.1446,0.1085,0.1365,10440000,72210000,9220000,255690000,34890000,255690000
V,의류,Outer,DH,반팔다운,2153600000,4.0254,57460000,0.8204,717130000,2.1651,0.3331,-0.3029,0.8400,717130000,2152650000,331220000,520730000,437420000,520730000
V,의류,Outer,DJ,다운점퍼,22049550000,0.6586,788140000,2.7690,3242720000,2.7850,0.1649,0.0648,0.5199,3242720000,19664330000,1164350000,11631320000,7538400000,14499260000
V,의류,Outer,DV,다운베스트,294250000,0.1614,6300000,0.8192,35250000,0.6704,0.1045,0.0369,0.1919,35250000,337170000,52580000,777000000,163760000,853360000
V,의류,Outer,JK,방수자켓,158000000,0.0482,0,,1580000,0.0432,0.0100,-0.0249,0.0574,1580000,158790000,36590000,1050970000,60360000,1050970000
V,의류,Outer,KC,니트가디건,331500000,,1950000,,26910000,,0.0812,,,26910000,331500000,0,0,0,0
V,의류,Outer,PD,패딩,0,0.0000,0,,0,,,,,0,0,0,0,0,0
V,의류,Outer,SS,소프트쉘,0,0.0000,0,0.0000,0,0.0000,,,0.3135,0,0,67750000,463710000,145370000,463710000
V,의류,Outer,VT,베스트,249500000,,2650000,,55150000,,0.2144,,,55150000,257250000,0,0,0,0
V,의류,Outer,WJ,방풍자켓,2776270000,2.0435,3760000,1.3101,355320000,1.2651,0.1342,-0.1882,0.4431,355320000,2647590000,280870000,871230000,386050000,871230000
W,의류,Bottom,DP,진바지,46640000,,0,,0,,,,,0,0,0,0,0,0
W,의류,Bottom,PT,팬츠,29766000,0.0634,0,0.0000,0,0.0000,,,0.3191,0,0,10352000,120998000,38614971,120998000
W,의류,Bottom,SK,스커트,34168000,0.5094,0,,0,0.0000,,,0.2325,0,0,8127000,34959000,8127000,34959000
W,의류,Bottom,WP,우븐팬츠,132802000,0.1132,0,0.0000,0,0.0000,,,0.1644,0,0,37495479,315631000,51887479,315631000
W,의류,Inner,HD,후드티,115777000,0.1154,0,0.0000,0,0.0000,,,0.3269,0,0,46007351,253894000,82993567,253894000
W,의류,Inner,MT,맨투맨,238336000,0.2464,0,0.0000,0,0.0000,,,0.3589,0,0,43012000,261308000,93789625,261308000
W,의류,Inner,RL,긴팔티셔츠,153266000,0.2389,0,0.0000,0,0.0000,,,0.3731,0,0,58049910,214599000,80063365,214599000
W,의류,Inner,RS,반팔티셔츠,308267000,0.5222,98000,0.0136,23511000,0.1147,0.8259,0.4038,0.5664,23511000,28468000,204962419,485660000,275058399,485660000
W,의류,Outer,DJ,다운점퍼,664052000,0.1259,0,0.0000,0,0.0000,,,0.2839,0,0,53688000,1105936000,314020231,1105936000
W,의류,Outer,DV,다운베스트,0,0.0000,0,0.0000,0,0.0000,,,0.4878,0,0,7446000,44895000,21900000,44895000
W,의류,Outer,PD,패딩,0,0.0000,0,,0,0.0000,,,0.1957,0,0,1813000,23828000,4662000,23828000
W,의류,Outer,SS,소프트쉘,0,0.0000,0,0.0000,0,0.0000,,,0.3168,0,0,22933260,119341000,37809260,119341000
W,의류,Outer,WJ,방풍자켓,122398000,0.0525,0,0.0000,0,0.0000,,,0.1645,0,0,66173143,472479000,77717143,472479000
X,의류,Bottom,LG,레깅스,514908000,0.3799,2442000,0.3274,16362000,0.3068,0.0369,-0.0049,0.1906,16362000,442997000,53336000,1276117000,98544000,517073000
X,의류,Bottom,PT,팬츠,13786230000,1.6755,203939000,1.1858,1395397000,0.8427,0.1913,-0.0308,0.4167,1395397000,7292903000,1655840000,7453011000,3105735000,7453011000
X,의류,Bottom,SK,스커트,1696183000,3.4309,16524000,2.0223,107159000,1.1926,0.1145,-0.1023,0.3467,107159000,935508000,89856000,414323000,143665000,414323000
X,의류,Bottom,SP,반바지,0,0.0000,0,0.0000,0,0.0000,,,0.1869,0,0,5777000,96792000,18094000,96792000
X,의류,Bottom,TP,트레이닝(하의),12975059000,0.9667,249598000,0.8763,2599541000,0.8040,0.2187,-0.0217,0.4323,2599541000,11883762000,3233076000,13445632000,5822724000,13470441000
X,의류,Inner,HD,후드티,6389072000,1.5823,133922000,1.0885,898587000,0.7676,0.1804,-0.1121,0.5458,898587000,4981624000,1170685000,4002608000,2184476000,4002608000
X,의류,Inner,MT,맨투맨,9431513000,1.0457,251097000,0.7069,1674127000,0.5822,0.2170,-0.0999,0.6198,1674127000,7713488000,2875539000,9072873000,5623329000,9072873000
X,의류,Inner,OP,원피스,510267000,0.8163,3407000,1.5950,75264000,0.4642,0.1536,-0.1198,0.2958,75264000,489863000,162150000,593049000,175419000,593049000
X,의류,Inner,RL,긴팔티셔츠,8475003000,6.6710,89933000,2.7894,1077870000,1.7512,0.2711,-0.2693,0.6729,1077870000,3976080000,615517000,1138944000,766447000,1138944000
X,의류,Inner,RS,반팔티셔츠,217100000,11.0765,1003000,,55047000,,0.3636,,,55047000,151394000,0,0,0,0
X,의류,Inner,TL,긴팔카라티셔츠,1213150000,1.0214,23560000,1.4327,430515000,0.8293,0.3996,-0.0667,0.5704,430515000,1077483000,519140000,1113493000,635127000,1113493000
X,의류,Inner,TR,트레이닝(상의),15013860000,1.0147,207711000,0.7692,3243645000,0.7906,0.2434,-0.0354,0.4168,3243645000,13325142000,4102524000,14712846000,6093722000,14619577000
X,의류,Inner,ZT,집업티,4804720000,71.8764,67331000,60.0633,302792000,28.5115,0.1004,-0.0796,0.2790,302792000,3015499000,10620000,59000000,16461000,59000000
X,의류,Outer,DJ,다운점퍼,261063321000,1.1672,6113238000,0.8994,22844909000,0.9030,0.1055,-0.0196,0.5542,22844909000,216636288000,25299761000,202317109000,122039692000,220192631000
X,의류,Outer,DV,다운베스트,9362012000,1.3534,349010000,0.6833,1440917000,0.7883,0.1777,-0.0923,0.7869,1440917000,8107911000,1827826000,6769296000,5368016000,6821564000
X,의류,Outer,JP,점퍼,9336564000,,20796000,,64020000,,0.0157,,,64020000,4064929000,0,0,0,0
X,의류,Outer,PD,패딩,5357180000,,68889000,,595394000,,0.1892,,,595394000,3146291000,0,0,0,0
X,의류,Outer,SS,소프트쉘,12131900000,1.3502,437628000,1.2181,2842514000,1.3562,0.3252,0.0887,0.4333,2842514000,8740717000,2095961000,8861230000,3839593000,8861230000
X,의류,Outer,WJ,방풍자켓,17535633000,1.4149,74948000,0.5895,3099187000,0.7393,0.2707,-0.0828,0.4047,3099187000,11446941000,4191851000,11856591000,4797772000,11856591000
X,의류,Wear_etc,AZ,상하의 세트,1126700000,3.0118,17027000,2.9998,217031000,1.8673,0.1949,-0.1116,0.4891,217031000,1113559000,116229000,379260000,185502000,379260000
