브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,4930979664.0,4459642152.0,4054218896.0,2584988378.0,1212213571.0,1372774807,539616535.0,0.0,0.0,0.0,101355472.0,25947001.0,94463300.0,0.0,0.0,155099303.0,0.0,0.0,0.0,41316000.0,957797611,414977196
I,2.0,면세점,734099395.0,732720712.0,666108185.0,399664107.0,170447343.0,229216764,0.0,0.0,0.0,49025562.0,16652705.0,4263092.0,15520321.0,0.0,0.0,23979846.0,0.0,1275000.0,0.0,2719000.0,113435526,115781238
I,3.0,직영점(가두),123920531.0,123607901.0,112370710.0,112370710.0,29743085.0,82627625,0.0,0.0,6719768.0,0.0,2809268.0,719173.0,2618238.0,0.0,0.0,4382458.0,9686355.0,0.0,0.0,1191000.0,28126260,54501365
I,4.0,자사몰,325596995.0,274867497.0,249886096.0,249886096.0,78398451.0,171487645,0.0,0.0,0.0,0.0,6247152.0,1599271.0,5822346.0,0.0,0.0,9745558.0,0.0,0.0,0.0,0.0,23414327,148073318
I,5.0,제휴몰,1033003509.0,842818426.0,766198274.0,766198274.0,252096563.0,514101711,0.0,0.0,0.0,0.0,19154957.0,4903669.0,17852420.0,0.0,225109053.0,29881733.0,0.0,0.0,0.0,0.0,296901832,217199879
I,6.0,대리점,653765309.0,619474277.0,563157749.0,362974056.0,156231062.0,206742994,0.0,0.0,0.0,0.0,14078944.0,3604210.0,13121576.0,0.0,0.0,21778443.0,0.0,0.0,0.0,0.0,52583173,154159821
I,8.0,사입,6920245687.0,1459963198.0,1327238685.0,1327238685.0,1314730292.0,12508393,0.0,0.0,0.0,0.0,33180967.0,8494328.0,30924661.0,0.0,0.0,79634321.0,0.0,0.0,0.0,0.0,152234277,-139725884
I,11.0,직영몰,491922579.0,449937814.0,409033947.0,409033947.0,117560575.0,291473372,0.0,75957604.0,0.0,0.0,10225849.0,2617817.0,9530491.0,4867504.0,0.0,15952324.0,96859239.0,0.0,13743541.0,6409000.0,236163369,55310003
I,99.0,기타,16601533.0,5852317.0,5320240.0,5320240.0,4175938.0,1144302,0.0,0.0,0.0,0.0,133006.0,34050.0,0.0,0.0,0.0,319214.0,0.0,0.0,0.0,0.0,486270,658032
M,1.0,RF,1184473715.0,1088808570.0,989825840.0,629593938.0,208391844.0,421202094,104030696.0,0.0,0.0,0.0,19004656.0,7423694.0,22469047.0,0.0,0.0,44071576.0,0.0,309939.0,0.0,10010504.0,207320112,213881982
M,1.0,백화점,8338206054.0,7957098159.0,7233719916.0,4693646866.0,1461622983.0,3232023883,760263963.0,0.0,0.0,0.0,138887422.0,54252899.0,164205442.0,0.0,0.0,328555281.0,0.0,2265061.0,0.0,73157496.0,1521587564,1710436319
M,2.0,면세점,9760219740.0,9377706050.0,8525186264.0,5285628455.0,1530255477.0,3755372978,0.0,0.0,0.0,531971623.0,163683576.0,63938897.0,193521728.0,0.0,0.0,369993992.0,0.0,6525000.0,0.0,11870000.0,1341504816,2413868162
M,3.0,RF,833361478.0,657923740.0,598112359.0,598112359.0,137225478.0,460886881,0.0,0.0,44320126.0,0.0,11483757.0,4485843.0,13577151.0,13756584.0,0.0,27513169.0,4246598.0,109393766.0,13457528.0,12358170.0,254592692,206294189
M,3.0,직영점(가두),2951624732.0,2814419798.0,2558559023.0,2558559023.0,484528711.0,2074030312,0.0,0.0,189589224.0,0.0,49124333.0,19189193.0,58079290.0,58846858.0,0.0,117693715.0,18165769.0,467956234.0,57567578.0,52864830.0,1089077024,984953288
M,4.0,RF,404301257.0,254709792.0,231554352.0,231554352.0,68650750.0,162903602,0.0,0.0,0.0,0.0,4445844.0,1736658.0,5256284.0,8011781.0,0.0,10651500.0,0.0,0.0,0.0,0.0,30102067,132801535
M,4.0,자사몰,609673874.0,526571245.0,479915720.0,479915720.0,100413254.0,379502466,0.0,0.0,0.0,0.0,9214382.0,3599368.0,10894087.0,16605084.0,0.0,22076123.0,0.0,0.0,0.0,0.0,62389044,317113422
M,5.0,제휴몰,1897159300.0,1787071047.0,1624610200.0,1624610200.0,320902599.0,1303707601,0.0,0.0,0.0,0.0,31192516.0,12184576.0,36878652.0,0.0,401928563.0,74732069.0,0.0,0.0,0.0,0.0,556916376,746791225
M,6.0,RF,755128834.0,653616733.0,594196778.0,378791440.0,129543785.0,249247655,0.0,0.0,0.0,0.0,11408578.0,4456476.0,13488267.0,0.0,0.0,26515401.0,0.0,0.0,0.0,0.0,55868722,193378933
M,6.0,대리점,5604228752.0,5344256347.0,4858412115.0,3078548235.0,981836286.0,2096711949,0.0,0.0,0.0,0.0,93281513.0,36438091.0,110285955.0,0.0,0.0,215498376.0,0.0,0.0,0.0,0.0,455503935,1641208014
M,8.0,사입,13656532030.0,3151968066.0,2865425375.0,2865425375.0,2109943336.0,755482039,0.0,0.0,0.0,0.0,55016167.0,21490690.0,65045156.0,0.0,0.0,200579776.0,0.0,0.0,0.0,0.0,342131789,413350250
M,11.0,직영몰,533643457.0,520599608.0,473272188.0,473272188.0,90006906.0,383265282,0.0,71937373.0,0.0,0.0,9086826.0,3549541.0,10743279.0,3880832.0,0.0,21770521.0,114531869.0,2907000.0,29674166.0,20612000.0,288693407,94571875
M,99.0,기타,17443852.0,8920317.0,8109368.0,8109368.0,2919096.0,5190272,0.0,0.0,0.0,0.0,155700.0,60820.0,0.0,0.0,0.0,567656.0,0.0,0.0,0.0,0.0,784176,4406096
ST,1.0,백화점,4087226.0,3888902.0,3535364.0,2360136.0,969856.0,1390280,883841.0,0.0,0.0,0.0,208586.0,563537.0,249950.0,0.0,0.0,127273.0,0.0,0.0,0.0,8628000.0,10661187,-9270907
ST,2.0,면세점,25344366.0,23147768.0,21043399.0,11994733.0,5555049.0,6439684,0.0,0.0,0.0,4614817.0,1239456.0,3354318.0,1487768.0,0.0,0.0,757562.0,0.0,0.0,0.0,2948000.0,14401921,-7962237
ST,3.0,직영점(가두),32139478.0,31152135.0,28320017.0,28320017.0,8362480.0,19957537,0.0,0.0,7221604.0,0.0,1668049.0,4514211.0,2002225.0,0.0,0.0,1019521.0,991201.0,0.0,0.0,0.0,17416811,2540726
