브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,3679270200.0,3327579830.0,3025071646.0,1928799418.0,904498005.0,1024301413.0,402637036.0,0.0,0.0,0.0,75626791.0,19360459.0,70484169.0,0.0,0.0,115727965.0,0.0,0.0,0.0,41316000.0,725152420,299148993
I,2.0,면세점,547751200.0,546722490.0,497019287.0,298210972.0,127179967.0,171031005.0,0.0,0.0,0.0,36580620.0,12425482.0,3180923.0,11580549.0,0.0,0.0,17892658.0,0.0,1275000.0,0.0,2719000.0,85654232,85376773
I,3.0,직영점(가두),92463800.0,92230530.0,83845855.0,83845855.0,22192922.0,61652933.0,0.0,0.0,5013982.0,0.0,2096146.0,536613.0,1953608.0,0.0,0.0,3269988.0,7227513.0,0.0,0.0,1191000.0,21288850,40364083
I,4.0,자사몰,242945500.0,205093482.0,186453510.0,186453510.0,58497318.0,127956192.0,0.0,0.0,0.0,0.0,4661338.0,1193302.0,4344367.0,0.0,0.0,7271687.0,0.0,0.0,0.0,0.0,17470694,110485498
I,5.0,제휴몰,770779700.0,628872340.0,571701907.0,571701907.0,188102859.0,383599048.0,0.0,0.0,0.0,0.0,14292548.0,3658892.0,13320654.0,0.0,167966020.0,22296374.0,0.0,0.0,0.0,0.0,221534488,162064560
I,6.0,대리점,487809600.0,462223210.0,420202407.0,270834544.0,116572432.0,154262112.0,0.0,0.0,0.0,0.0,10505060.0,2689295.0,9790716.0,0.0,0.0,16250073.0,0.0,0.0,0.0,0.0,39235144,115026968
I,8.0,사입,5163569000.0,1089357380.0,990324454.0,990324454.0,980991266.0,9333188.0,0.0,0.0,0.0,0.0,24758111.0,6338077.0,23074560.0,0.0,0.0,59419467.0,0.0,0.0,0.0,0.0,113590215,-104257027
I,11.0,직영몰,367050000.0,335722900.0,305202316.0,305202316.0,87718293.0,217484023.0,0.0,56676070.0,0.0,0.0,7630058.0,1953295.0,7111214.0,3631908.0,0.0,11902890.0,72271908.0,0.0,10254798.0,6409000.0,177841141,39642882
I,99.0,기타,12387300.0,4366730.0,3969718.0,3969718.0,3115893.0,853825.0,0.0,0.0,0.0,0.0,99243.0,25406.0,0.0,0.0,0.0,238183.0,0.0,0.0,0.0,0.0,362832,490993
M,1.0,RF,883799800.0,812418870.0,738562510.0,469774035.0,155492408.0,314281627.0,77622920.0,0.0,0.0,0.0,14180400.0,5539219.0,16765369.0,0.0,0.0,32884182.0,0.0,309939.0,0.0,10010504.0,157312533,156969094
