사업부,브랜드,고객,RF상권,시즌,당시즌/과시즌,정상/이관/이월,상품,PH01-1,PH01-2,PH01-3,MTyp,유통채널,판매수량,1. 매출액 Actual,제품/상품 매출액 Actual,판매금액(TAG가),실판매액,실판매액(V-),수수료차감매출 Actual,출고매출액(V-) Actual,관리매출액,마일리지 매출액,기타 매출액,2. 매출원가 Actual,표준 매출원가,표준 외주가공비,표준 부재료비,제품/상품기타COGS,기타 매출원가 Actual,기타 매출원가,기타 매출원가_재고자산폐기,3. 매출총이익 Actual,지급수수료-판매수수료,BUn,통화
10,M,106026.0,Y,25N,A,A,M25N3ARNR055N,A0100,A0100A0150,A0100A0150A0150009,ZFRT,3.0,6,758178,758178,834000,834000,758178,833996,758178,0,0,0,134394,134394,134160,234,0,0,0,0,623784,0,EA,KRW
10,X,101242.0,N,24F,C,C,X24FDKTP73046,L0100,L0100L0130,L0100L0130L0130016,ZFRT,1.0,1,31709,31709,109000,43600,39636,34880,31709,0,0,0,28850,28850,28850,0,0,0,0,0,2859,7927,EA,KRW
10,M,105400.0,N,25S,C,C,M25S3ADRV0151,L0100,L0100L0120,L0100L0120L0120034,ZFRT,8.0,62,2663210,2663210,11718000,2929530,2663210,2929531,2663210,2663210,0,0,1974514,1974514,1966640,7874,1974514,0,0,0,688696,0,EA,KRW
10,M,100444.0,Y,26S,A,A,M26S3FTSB0663,L0100,L0100L0120,L0100L0120L0120018,ZFRT,3.0,2,107272,107272,118000,118000,107272,117999,107272,0,0,0,15382,15382,15120,262,0,0,0,0,91890,0,EA,KRW
10,X,101249.0,N,24F,C,C,X24FDKTR7A046,L0100,L0100L0120,L0100L0120L0120017,ZFRT,7.0,3,189546,189546,417000,208500,189546,208501,189546,0,0,0,111030,111030,111030,0,0,0,0,0,78516,0,EA,KRW
10,X,101215.0,N,24N,A,A,X24NDXCP5064N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,7.0,1,28636,28636,45000,31500,28636,31500,28636,0,0,0,8400,8400,8400,0,0,0,0,0,20236,0,EA,KRW
10,X,106080.0,N,24N,A,A,X24NDXSH4714N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,6.0,6,218172,218172,1194000,358190,325632,239989,218172,0,0,0,238800,238800,238800,0,0,0,0,0,-20628,107460,EA,KRW
10,M,100290.0,N,25N,A,A,M25N3ACRVD15N,A0100,A0100A0130,A0100A0130A0130008,ZFRT,6.0,-1,-65400,-65400,-109000,-109000,-99091,-71940,-65400,0,0,0,-17790,-17790,-17750,-40,0,0,0,0,-47610,-33691,EA,KRW
10,X,105723.0,N,25F,A,A,X25FDWDV74056,L0100,L0100L0110,L0100L0110L0110007,ZFRT,7.0,1,135455,135455,149000,149000,135455,149001,135455,0,0,0,30600,30600,30600,0,0,0,0,0,104855,0,EA,KRW
10,M,100269.0,N,26S,A,A,M26S3ATSB8063,L0100,L0100L0120,L0100L0120L0120018,ZFRT,11.0,2,89090,89090,98000,98000,89090,97999,89090,0,0,0,16622,16622,16360,262,0,0,0,0,72468,0,EA,KRW
10,X,101118.0,N,26S,A,A,X26SDWTR42061,L0100,L0100L0120,L0100L0120L0120017,ZFRT,1.0,2,170181,170181,298000,288000,261817,187199,170181,0,0,0,60340,60340,60340,0,0,0,0,0,109841,91636,EA,KRW
10,X,104329.0,N,25F,A,A,X25FDWDJ9A056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,2,527154,527154,1180000,828390,753078,579869,527154,0,0,0,221640,221640,221640,0,0,0,0,0,305514,225924,EA,KRW
10,I,100757.0,N,26S,A,A,I26S7AWJB0763,L0100,L0100L0110,L0100L0110L0110027,ZFRT,1.0,1,66494,66494,129000,116100,105546,73143,66494,0,0,0,30959,30959,30833,126,0,0,0,0,35535,39052,EA,KRW
10,X,103521.0,N,26N,A,A,X26NDXCP6046N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,1,25836,25836,49000,49000,44545,28420,25836,0,0,0,10100,10100,10100,0,0,0,0,0,15736,18709,EA,KRW
10,X,101036.0,N,25N,A,A,X25NDXCR5145N,A0100,A0100A0130,A0100A0130A0130008,ZFRT,6.0,2,93364,93364,158000,158000,143636,102700,93364,0,0,0,31600,31600,31600,0,0,0,0,0,61764,50272,EA,KRW
10,I,104105.0,N,25F,A,A,I25F7AWMB0256,A0100,A0100A0140,A0100A0140A0140009,ZFRT,6.0,1,39518,39518,69000,69000,62727,43470,39518,0,0,0,10735,10735,10690,45,0,0,0,0,28783,23209,EA,KRW
10,M,103411.0,N,24N,A,A,M24N3ACPVV14N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,8.0,10,88640,88640,390000,97500,88640,97504,88640,88640,0,0,55920,55920,55400,520,55920,0,0,0,32720,0,EA,KRW
10,X,103753.0,N,26S,A,A,X26SDXRS75063,L0100,L0100L0120,L0100L0120L0120012,ZFRT,6.0,4,96845,96845,180000,159000,144545,106530,96845,0,0,0,38320,38320,38320,0,0,0,0,0,58525,47700,EA,KRW
10,X,101301.0,N,24F,C,C,X24FDWDJ64046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,5.0,4,761456,761456,1396000,837600,761456,837602,761456,0,0,0,220640,220640,220640,0,0,0,0,0,540816,0,EA,KRW
10,M,100348.0,N,26S,A,A,M26S3AWJB0161,L0100,L0100L0110,L0100L0110L0110027,ZFRT,2.0,27,3028428,3028428,5373000,5373000,4884543,3331271,3028428,0,0,0,967167,967167,963630,3537,0,0,0,0,2061261,1856115,EA,KRW
10,M,103473.0,N,25N,A,A,M25N3ACPD035N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,11.0,1,48182,48182,53000,53000,48182,53000,48182,0,0,0,7213,7213,7160,53,0,0,0,0,40969,0,EA,KRW
10,M,104826.0,N,25F,A,A,M25F3ABNB0256,A0100,A0100A0140,A0100A0140A0140001,ZFRT,5.0,1,35455,35455,39000,39000,35455,39001,35455,0,0,0,5157,5157,5110,47,0,0,0,0,30298,0,EA,KRW
10,I,100961.0,N,25S,C,C,I25S7AJPV0151,L0100,L0100L0110,L0100L0110L0110015,ZFRT,8.0,-1,-59727,-59727,-219000,-65700,-59727,-65700,-59727,-59727,0,0,-43496,-43496,-43370,-126,-43496,0,0,0,-16231,0,EA,KRW
10,M,100160.0,N,25N,A,A,M25N3ASOMA25N,A0100,A0100A0120,A0100A0120A0120044,ZFRT,1.0,1,16482,16482,25900,25900,23546,18130,16482,0,0,0,4353,4353,4300,53,0,0,0,0,12129,7064,EA,KRW
10,I,104808.0,N,25F,A,A,I25F7AWPB1254,L0100,L0100L0130,L0100L0130L0130017,ZFRT,5.0,1,80909,80909,89000,89000,80909,89000,80909,0,0,0,20176,20176,20050,126,0,0,0,0,60733,0,EA,KRW
10,I,100970.0,N,26S,A,A,I26S7ASMB0863,L0100,L0100L0130,L0100L0130L0130012,ZFRT,1.0,1,35566,35566,69000,62100,56454,39123,35566,0,0,0,12956,12956,12830,126,0,0,0,0,22610,20888,EA,KRW
10,M,104900.0,N,25F,A,A,M25F3FDJB0556,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,1,159014,159014,299000,269110,244637,174915,159014,0,0,0,44579,44579,44450,129,0,0,0,0,114435,85623,EA,KRW
10,X,102192.0,N,24N,A,A,X24NDXCP5024N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,1,20395,20395,45000,40780,37081,22435,20395,0,0,0,8500,8500,8500,0,0,0,0,0,11895,16686,EA,KRW
10,ST,106117.0,N,23S,C,C,ST23STXSO40233,A0100,A0100A0120,A0100A0120A0120044,ZFRT,5.0,1,4090,4090,15000,4500,4090,4499,4090,0,0,0,3810,3810,3810,0,0,0,0,0,280,0,EA,KRW
10,X,101168.0,N,24N,A,A,X24NDXSH6624N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,1.0,2,138727,138727,218000,218000,198182,152600,138727,0,0,0,44000,44000,44000,0,0,0,0,0,94727,59455,EA,KRW
10,M,100343.0,N,24F,C,C,M24F3FLGBA346,L0100,L0100L0130,L0100L0130L0130008,ZFRT,6.0,1,47430,47430,89000,84150,76500,52173,47430,0,0,0,14185,14185,14060,125,0,0,0,0,33245,29070,EA,KRW
10,M,100391.0,N,25F,A,A,M25F3ABNB0156,A0100,A0100A0140,A0100A0140A0140001,ZFRT,1.0,1,22877,22877,43000,39310,35745,25165,22877,0,0,0,5727,5727,5680,47,0,0,0,0,17150,12868,EA,KRW
10,I,100833.0,N,24N,A,A,I24N7FSXL2B4N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,1,33505,33505,65000,58500,53182,36856,33505,0,0,0,15601,15601,15480,121,0,0,0,0,17904,19677,EA,KRW
10,I,100760.0,N,26N,A,A,I26N7AUBB016N,A0100,A0100A0130,A0100A0130A0130017,ZFRT,1.0,1,22450,22450,49000,39200,35636,24695,22450,0,0,0,11054,11054,11000,54,0,0,0,0,11396,13186,EA,KRW
10,M,100382.0,N,26N,A,A,M26N3ASOCB16N,A0100,A0100A0120,A0100A0120A0120044,ZFRT,1.0,1,7564,7564,13000,13000,11819,8320,7564,0,0,0,2394,2394,2340,54,0,0,0,0,5170,4255,EA,KRW
10,I,104982.0,N,25N,A,A,I25N7ASXLM35N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,8.0,10,293180,293180,1290000,322500,293180,322498,293180,293180,0,0,221200,221200,220700,500,221200,0,0,0,71980,0,EA,KRW
10,M,104986.0,N,25F,A,A,M25F3ASOKB256,A0100,A0100A0120,A0100A0120A0120044,ZFRT,6.0,1,15305,15305,25900,25910,23546,16836,15305,0,0,0,3247,3247,3200,47,0,0,0,0,12058,8241,EA,KRW
10,X,101016.0,N,24N,A,A,X24NDXMR0124N,A0100,A0100A0130,A0100A0130A0130012,ZFRT,7.0,2,97364,97364,238000,107100,97364,107100,97364,0,0,0,49600,49600,49600,0,0,0,0,0,47764,0,EA,KRW
10,X,101224.0,N,24F,C,C,X24FDMDJ7E046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,1,225273,225273,590000,354000,321818,247800,225273,0,0,0,116650,116650,116650,0,0,0,0,0,108623,96545,EA,KRW
10,M,105346.0,N,25N,A,A,M25N3ASXW015N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,1,104145,104145,179000,179000,162727,114560,104145,0,0,0,27139,27139,27100,39,0,0,0,0,77006,58582,EA,KRW
10,M,100447.0,Y,25F,A,A,M25F3APDB0356,L0100,L0100L0110,L0100L0110L0110018,ZFRT,3.0,12,2152817,2152817,2388000,2368100,2152817,2368099,2152817,0,0,0,475668,475668,474120,1548,0,0,0,0,1677149,0,EA,KRW
10,ST,105205.0,N,24S,C,C,ST24STMSP20541,L0100,L0100L0130,L0100L0130L0130014,ZFRT,5.0,1,45000,45000,99000,49500,45000,49500,45000,0,0,0,23270,23270,23270,0,0,0,0,0,21730,0,EA,KRW
10,X,100994.0,N,25N,A,A,X25NDXSH5135N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,6.0,1,76543,76543,139000,125670,114243,84197,76543,0,0,0,33850,33850,33850,0,0,0,0,0,42693,37700,EA,KRW
10,X,103247.0,N,24F,C,C,X24FDWSS34044,L0100,L0100L0110,L0100L0110L0110024,ZFRT,7.0,15,867270,867270,2385000,954000,867270,953997,867270,0,0,0,397500,397500,397500,0,0,0,0,0,469770,0,EA,KRW
10,V,103697.0,N,25F,A,A,V25FVDDJ33855,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,2,1106836,1106836,1780000,1602000,1456364,1217520,1106836,0,0,0,367296,367296,365580,1716,0,0,0,0,739540,349528,EA,KRW
10,M,106320.0,N,25N,A,A,M25N3ASHW015N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,6.0,7,751800,751800,1253000,1253000,1139089,826980,751800,0,0,0,196973,196973,196700,273,0,0,0,0,554827,387289,EA,KRW
10,I,100975.0,N,26N,A,A,I26N7ABKM036N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,11.0,1,81000,81000,99000,89100,81000,89100,81000,0,0,0,18054,18054,18000,54,0,0,0,0,62946,0,EA,KRW
10,M,106026.0,Y,26N,A,A,M26N3ACPV206N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,3.0,62,3307250,3307250,3658000,3638000,3307250,3637975,3307250,0,0,0,511128,511128,507780,3348,0,0,0,0,2796122,0,EA,KRW
10,X,101273.0,N,25F,A,A,X25FDMPT33054,L0100,L0100L0130,L0100L0130L0130009,ZFRT,6.0,1,81257,81257,139000,131440,119495,89383,81257,0,0,0,24030,24030,24030,0,0,0,0,0,57227,38238,EA,KRW
10,X,104331.0,N,26S,A,A,X26SDKWJ11061,L0100,L0100L0110,L0100L0110L0110027,ZFRT,6.0,1,90755,90755,149000,149000,135455,99831,90755,0,0,0,34980,34980,34980,0,0,0,0,0,55775,44700,EA,KRW
10,X,104811.0,N,24F,C,C,X24FDKTR37044,L0100,L0100L0120,L0100L0120L0120017,ZFRT,1.0,3,81441,81441,237000,142200,129273,89585,81441,0,0,0,49560,49560,49560,0,0,0,0,0,31881,47832,EA,KRW
10,X,105453.0,N,25F,A,A,X25FDMPT7Q056,L0100,L0100L0130,L0100L0130L0130009,ZFRT,6.0,1,104937,104937,189000,174890,158995,115431,104937,0,0,0,36860,36860,36860,0,0,0,0,0,68077,54058,EA,KRW
10,M,100287.0,N,26S,A,A,M26S3AKCV0161,L0100,L0100L0110,L0100L0110L0110032,ZFRT,1.0,1,137968,137968,239000,239000,217273,151765,137968,0,0,0,38891,38891,38760,131,0,0,0,0,99077,79305,EA,KRW
10,I,104694.0,N,26S,A,A,I26S7FS2A0261,L0100,L0100L0160,L0100L0160L0160015,ZFRT,6.0,1,79609,79609,139000,139000,126364,87570,79609,0,0,0,34876,34876,34750,126,0,0,0,0,44733,46755,EA,KRW
10,X,101250.0,N,25N,A,A,X25NDXSH4115N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,6.0,7,424954,424954,763000,711560,646872,467449,424954,0,0,0,150500,150500,150500,0,0,0,0,0,274454,221918,EA,KRW
10,X,104959.0,N,23S,C,C,X23SDKTG21031,A0100,A0100A0130,A0100A0130A0130016,ZFRT,5.0,3,53454,53454,147000,58800,53454,58799,53454,0,0,0,33480,33480,33480,0,0,0,0,0,19974,0,EA,KRW
10,M,104843.0,N,25N,A,A,M25N3ASXD015N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,1,87191,87191,139000,139000,126364,95910,87191,0,0,0,25104,25104,25050,54,0,0,0,0,62087,39173,EA,KRW
10,M,100315.0,N,26S,A,A,M26S3AWJB0361,L0100,L0100L0110,L0100L0110L0110027,ZFRT,1.0,4,556216,556216,956000,956000,869088,611838,556216,0,0,0,170404,170404,169880,524,0,0,0,0,385812,312872,EA,KRW
10,M,100193.0,N,26N,A,A,M26N3ASXM036N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,1,92509,92509,159000,159000,144545,101760,92509,0,0,0,24729,24729,24690,39,0,0,0,0,67780,52036,EA,KRW
10,X,101308.0,N,25F,A,A,X25FDMDJ7K056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,6,2019816,2019816,3174000,2221800,2019816,2221798,2019816,0,0,0,767640,767640,767640,0,0,0,0,0,1252176,0,EA,KRW
10,X,101095.0,N,25F,A,A,X25FDWDJ74056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,2,216438,216438,398000,366280,332981,238082,216438,0,0,0,85000,85000,85000,0,0,0,0,0,131438,116543,EA,KRW
10,M,105792.0,N,26S,A,A,M26S3FSPB0363,L0100,L0100L0130,L0100L0130L0130014,ZFRT,9.0,180,4956120,4956120,12420000,4956120,4956120,4956120,4956120,0,0,0,2327580,2327580,2304000,23580,0,0,0,0,2628540,0,EA,KRW
10,X,101018.0,N,24F,C,C,X24FDWDJ7L046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,X,105825.0,N,25F,A,A,X25FDXSS71056,L0100,L0100L0110,L0100L0110L0110024,ZFRT,6.0,1,93039,93039,169000,152750,138864,102343,93039,0,0,0,34170,34170,34170,0,0,0,0,0,58869,45825,EA,KRW
10,M,104038.0,N,25F,A,A,M25F3APTB2456,L0100,L0100L0130,L0100L0130L0130009,ZFRT,1.0,1,77323,77323,109000,103730,94296,85055,77323,0,0,0,19149,19149,19020,129,0,0,0,0,58174,16973,EA,KRW
10,M,100178.0,Y,26S,A,A,M26S3FPTB0261,L0100,L0100L0130,L0100L0130L0130009,ZFRT,1.0,2,137390,137390,238000,237980,216362,151129,137390,0,0,0,41782,41782,41520,262,0,0,0,0,95608,78972,EA,KRW
10,M,100264.0,N,26S,A,A,M26S3AMTB1261,L0100,L0100L0120,L0100L0120L0120009,ZFRT,1.0,2,125846,125846,218000,218000,198182,138431,125846,0,0,0,35542,35542,35280,262,0,0,0,0,90304,72336,EA,KRW
10,X,101287.0,N,25F,A,A,X25FDMDJ7U056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,1,259064,259064,590000,413000,375455,284970,259064,0,0,0,134220,134220,134220,0,0,0,0,0,124844,116391,EA,KRW
10,M,103814.0,N,26N,A,A,M26N3APOP016N,A0100,A0100A0120,A0100A0120A0120041,ZFRT,6.0,1,21273,21273,36000,36000,32728,23400,21273,0,0,0,7724,7724,7670,54,0,0,0,0,13549,11455,EA,KRW
10,X,101013.0,N,26S,A,A,X26SDMWJ2G061,L0100,L0100L0110,L0100L0110L0110027,ZFRT,1.0,-1,-111682,-111682,-189000,-189000,-171818,-122850,-111682,0,0,0,-40900,-40900,-40900,0,0,0,0,0,-70782,-60136,EA,KRW
10,X,101243.0,N,25F,A,A,X25FDMDJ8Q056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,ST,105205.0,N,25F,A,A,ST25FTWMT64154,L0100,L0100L0120,L0100L0120L0120009,ZFRT,5.0,1,135455,135455,149000,149000,135455,149001,135455,0,0,0,30290,30290,30290,0,0,0,0,0,105165,0,EA,KRW
10,X,101019.0,N,26S,A,A,X26SDWTP49061,L0100,L0100L0130,L0100L0130L0130016,ZFRT,6.0,1,60115,60115,109000,100190,91083,66127,60115,0,0,0,19020,19020,19020,0,0,0,0,0,41095,30968,EA,KRW
10,X,100994.0,N,25F,A,A,X25FDXDV75056,L0100,L0100L0110,L0100L0110L0110007,ZFRT,6.0,4,455683,455683,796000,748140,680124,501251,455683,0,0,0,175440,175440,175440,0,0,0,0,0,280243,224441,EA,KRW
10,M,101979.0,N,26S,A,A,M26S3ATSB8363,L0100,L0100L0120,L0100L0120L0120018,ZFRT,6.0,1,40145,40145,69000,69000,62727,44160,40145,0,0,0,10271,10271,10140,131,0,0,0,0,29874,22582,EA,KRW
10,X,106215.0,N,25N,A,A,X25NDXSO7085N,A0100,A0100A0120,A0100A0120A0120044,ZFRT,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,X,101301.0,N,25F,A,A,X25FDMDJ51056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,5.0,4,659272,659272,1036000,725200,659272,725199,659272,0,0,0,224360,224360,224360,0,0,0,0,0,434912,0,EA,KRW
10,X,101286.0,N,X,,,XXXS032,E0100,E0100E0110,E0100E0110E0110006,ZERS,6.0,50,13900,0,0,0,0,0,0,0,0,13900,27750,0,0,0,0,27750,27750,0,-13850,0,EA,KRW
10,X,101017.0,N,25N,A,A,X25NDXCP7055N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,2,43761,43761,78000,70790,64355,48137,43761,0,0,0,13900,13900,13900,0,0,0,0,0,29861,20594,EA,KRW
10,M,100290.0,N,26N,A,A,M26N3ACPB126N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,2,58800,58800,98000,98000,89090,64680,58800,0,0,0,14648,14648,14540,108,0,0,0,0,44152,30290,EA,KRW
10,I,100766.0,N,26N,A,A,I26N7ASOB026N,A0100,A0100A0120,A0100A0120A0120044,ZFRT,1.0,5,22980,22980,39500,39500,35905,25278,22980,0,0,0,7670,7670,7400,270,0,0,0,0,15310,12925,EA,KRW
10,M,100298.0,N,26N,A,A,M26N3ACPB096N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,10,254090,254090,430000,430000,390910,279499,254090,0,0,0,52140,52140,51600,540,0,0,0,0,201950,136820,EA,KRW
10,V,105868.0,N,24S,C,C,V24SVUPD10341,L0100,L0100L0110,L0100L0110L0110018,ZFRT,7.0,2,582544,582544,1780000,640800,582544,640798,582544,0,0,0,348860,348860,348860,0,0,0,0,0,233684,0,EA,KRW
10,M,100267.0,N,25F,A,A,M25F3ADJB1556,L0100,L0100L0110,L0100L0110L0110005,ZFRT,3.0,1,293727,293727,359000,323100,293727,323100,293727,0,0,0,67512,67512,67380,132,0,0,0,0,226215,0,EA,KRW
10,X,104586.0,N,26S,A,A,X26SDMWJ35061,L0100,L0100L0110,L0100L0110L0110027,ZFRT,6.0,2,254600,254600,458000,418000,380000,280060,254600,0,0,0,111180,111180,111180,0,0,0,0,0,143420,125400,EA,KRW
10,M,100564.0,N,25N,A,A,M25N3ACPV165N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,5.0,49,2182705,2182705,2401000,2401000,2182705,2400976,2182705,0,0,0,341187,341187,338590,2597,0,0,0,0,1841518,0,EA,KRW
10,X,105841.0,N,26S,A,A,X26SDKMT12061,L0100,L0100L0120,L0100L0120L0120009,ZFRT,5.0,1,53636,53636,59000,59000,53636,59000,53636,0,0,0,16790,16790,16790,0,0,0,0,0,36846,0,EA,KRW
10,X,101288.0,N,25F,A,A,X25FDWPT98056,L0100,L0100L0130,L0100L0130L0130009,ZFRT,6.0,1,70318,70318,129000,119000,108182,77350,70318,0,0,0,31780,31780,31780,0,0,0,0,0,38538,37864,EA,KRW
10,X,101233.0,N,24N,A,A,X24NDXCP5074N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,7.0,6,147270,147270,270000,162000,147270,161997,147270,0,0,0,58200,58200,58200,0,0,0,0,0,89070,0,EA,KRW
10,V,103455.0,N,24F,C,C,V24FVUPT30546,L0100,L0100L0130,L0100L0130L0130009,ZFRT,4.0,1,131818,131818,290000,145000,131818,145000,131818,0,0,0,51430,51430,51430,0,0,0,0,0,80388,0,EA,KRW
10,M,100383.0,N,26S,A,A,M26S3AWPB0263,L0100,L0100L0130,L0100L0130L0130017,ZFRT,1.0,2,124800,124800,218000,208000,189091,137280,124800,0,0,0,38002,38002,37740,262,0,0,0,0,86798,64291,EA,KRW
10,M,100382.0,N,25N,A,A,M25N3ACPB225N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,6,126409,126409,234000,217260,197515,139050,126409,0,0,0,33540,33540,33300,240,0,0,0,0,92869,71106,EA,KRW
10,X,101123.0,N,24F,C,C,X24FDMRL35044,L0100,L0100L0120,L0100L0120L0120011,ZFRT,6.0,1,15018,15018,59000,23600,21454,16520,15018,0,0,0,10150,10150,10150,0,0,0,0,0,4868,6436,EA,KRW
10,M,104106.0,N,25N,A,A,M25N3ASOLS25N,A0100,A0100A0120,A0100A0120A0120044,ZFRT,6.0,1,11397,11397,19900,19900,18091,12537,11397,0,0,0,3677,3677,3630,47,0,0,0,0,7720,6694,EA,KRW
10,X,101089.0,N,24F,C,C,X24FDWLG91046,L0100,L0100L0130,L0100L0130L0130008,ZFRT,1.0,1,21545,21545,79000,31600,28727,23700,21545,0,0,0,17440,17440,17440,0,0,0,0,0,4105,7182,EA,KRW
10,I,105386.0,N,24S,C,C,I24S7AMTB0241,L0100,L0100L0120,L0100L0120L0120009,ZFRT,8.0,4,19600,19600,196000,21560,19600,21560,19600,19600,0,0,44928,44928,44356,572,44928,0,0,0,-25328,0,EA,KRW
10,X,101373.0,N,24F,C,C,X24FDWDJ62046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,1,137073,137073,359000,215400,195818,150780,137073,0,0,0,62390,62390,62390,0,0,0,0,0,74683,58745,EA,KRW
10,M,100424.0,N,25F,A,A,M25F3AMTB1056,L0100,L0100L0120,L0100L0120L0120009,ZFRT,2.0,1,72709,72709,129000,129000,117273,79980,72709,0,0,0,20729,20729,20600,129,0,0,0,0,51980,44564,EA,KRW
10,X,105849.0,N,25F,A,A,X25FDMDJ7G056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,1,241181,241181,379000,265300,241181,265299,241181,0,0,0,98790,98790,98790,0,0,0,0,0,142391,0,EA,KRW
10,I,100748.0,N,26S,A,A,I26S7ATSB0363,L0100,L0100L0120,L0100L0120L0120018,ZFRT,1.0,4,101028,101028,196000,176400,160364,111131,101028,0,0,0,36064,36064,35560,504,0,0,0,0,64964,59336,EA,KRW
10,X,101118.0,N,25F,A,A,X25FDMDJ7K056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,1,218814,218814,529000,370310,336637,240695,218814,0,0,0,127940,127940,127940,0,0,0,0,0,90874,117823,EA,KRW
10,X,104086.0,N,25F,A,A,X25FDMDJ7A056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,X,101277.0,N,25F,A,A,X25FDWDJ9M056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,5,772945,772945,1395000,1288240,1171131,850240,772945,0,0,0,311500,311500,311500,0,0,0,0,0,461445,398186,EA,KRW
10,W,105341.0,N,22F,C,C,W22FWXTP60424,L0100,L0100L0130,L0100L0130L0130016,ZFRT,5.0,1,17273,17273,179000,19000,17273,19000,17273,0,0,0,50327,50327,49890,437,0,0,0,0,-33054,0,EA,KRW
10,M,104844.0,N,25N,A,A,M25N3ACPB245N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,17,458541,458541,731000,731000,664547,504395,458541,0,0,0,99926,99926,99110,816,0,0,0,0,358615,206006,EA,KRW
10,X,101117.0,N,25N,A,A,X25NDKBK1305N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,7.0,3,284454,284454,447000,312900,284454,312899,284454,0,0,0,101400,101400,101400,0,0,0,0,0,183054,0,EA,KRW
10,X,101193.0,N,25S,C,C,X25SDXTR37051,L0100,L0100L0120,L0100L0120L0120017,ZFRT,7.0,7,568911,568911,1043000,625800,568911,625802,568911,0,0,0,213920,213920,213920,0,0,0,0,0,354991,0,EA,KRW
10,I,105386.0,N,24S,C,C,I24S7AWPCP241,L0100,L0100L0130,L0100L0130L0130017,ZFRT,8.0,8,71200,71200,712000,78320,71200,78320,71200,71200,0,0,153304,153304,152160,1144,153304,0,0,0,-82104,0,EA,KRW
10,I,100756.0,N,25F,A,A,I25F7FBNB2356,A0100,A0100A0140,A0100A0140A0140001,ZFRT,1.0,1,28064,28064,49000,49000,44546,30870,28064,0,0,0,8054,8054,8000,54,0,0,0,0,20010,16482,EA,KRW
10,X,101311.0,N,23F,C,C,X23FDMDJ85036,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,3,220092,220092,807000,242100,220092,242101,220092,0,0,0,148680,148680,148680,0,0,0,0,0,71412,0,EA,KRW
10,X,103201.0,N,26S,A,A,X26SDXRS75063,L0100,L0100L0120,L0100L0120L0120012,ZFRT,1.0,3,88362,88362,135000,135000,122727,97198,88362,0,0,0,28740,28740,28740,0,0,0,0,0,59622,34365,EA,KRW
