브랜드코드,채널명,아이템_중분류,제품계층3(소분류),아이템코드,TAG매출액,실매출액,부가세제외 실판매액,매출원가 ( 환입후매출원가+평가감(추가) ),매출총이익,지급수수료_중간관리수수료,지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(고정),감가상각비_임차시설물,직접비 합계,직접이익
I,공통,Acc_etc,PET,PE,0,0,0,722164,-722164,0,0,0,0,0,0,0,0,0,0,0,-722164
I,공통,Acc_etc,고글,GG,0,0,0,189360,-189360,0,0,0,0,0,0,0,0,0,0,0,-189360
I,공통,Acc_etc,기타,ET,0,0,0,2380134,-2380134,0,0,0,0,0,0,0,0,0,0,0,-2380134
I,공통,Acc_etc,머플러(스카프),MF,0,0,0,423033,-423033,0,0,0,0,0,0,0,0,0,0,0,-423033
I,공통,Acc_etc,장갑,GL,0,0,0,828655,-828655,0,0,0,0,0,0,0,0,0,0,0,-828655
I,공통,Bag,백팩,BK,0,0,0,66625,-66625,0,0,0,0,0,0,0,0,0,0,0,-66625
I,공통,Bag,크로스백,CR,0,0,0,91260,-91260,0,0,0,0,0,0,0,0,0,0,0,-91260
I,공통,Headwear,방한모,WM,0,0,0,3970632,-3970632,0,0,0,0,0,0,0,0,0,0,0,-3970632
I,공통,Headwear,비니,BN,0,0,0,4228218,-4228218,0,0,0,0,0,0,0,0,0,0,0,-4228218
I,공통,Headwear,선캡,SC,0,0,0,139301,-139301,0,0,0,0,0,0,0,0,0,0,0,-139301
I,공통,Headwear,와이어캡,WR,0,0,0,11154,-11154,0,0,0,0,0,0,0,0,0,0,0,-11154
I,공통,Headwear,운동모,CP,0,0,0,341459,-341459,0,0,0,0,0,0,0,0,0,0,0,-341459
I,공통,Headwear,햇,HT,0,0,0,1088726,-1088726,0,0,0,0,0,0,0,0,0,0,0,-1088726
I,공통,Shoes,뮬,MU,0,0,0,37148,-37148,0,0,0,0,0,0,0,0,0,0,0,-37148
I,공통,Shoes,방한화,WB,0,0,0,12874354,-12874354,0,0,0,0,0,0,0,0,0,0,0,-12874354
I,공통,Shoes,샌들,SD,0,0,0,279084,-279084,0,0,0,0,0,0,0,0,0,0,0,-279084
I,공통,Shoes,스니커즈,SX,0,0,0,1042120,-1042120,0,0,0,0,0,0,0,0,0,0,0,-1042120
I,공통,Shoes,신발,SH,0,0,0,122164,-122164,0,0,0,0,0,0,0,0,0,0,0,-122164
I,공통,과시즌의류,니트가디건,KC,0,0,0,3412966,-3412966,0,0,0,0,0,0,0,0,0,0,0,-3412966
I,공통,과시즌의류,니트풀오버,KP,0,0,0,2330062,-2330062,0,0,0,0,0,0,0,0,0,0,0,-2330062
I,공통,과시즌의류,다운베스트,DV,0,0,0,145293,-145293,0,0,0,0,0,0,0,0,0,0,0,-145293
I,공통,과시즌의류,다운점퍼,DJ,0,0,0,25176892,-25176892,0,0,0,0,0,0,0,0,0,0,0,-25176892
I,공통,과시즌의류,레깅스,LG,0,0,0,263538,-263538,0,0,0,0,0,0,0,0,0,0,0,-263538
I,공통,과시즌의류,맨투맨,MT,0,0,0,8533461,-8533461,0,0,0,0,0,0,0,0,0,0,0,-8533461
I,공통,과시즌의류,맨투맨셋트,S2,0,0,0,3268492,-3268492,0,0,0,0,0,0,0,0,0,0,0,-3268492
I,공통,과시즌의류,반바지,SP,0,0,0,50910,-50910,0,0,0,0,0,0,0,0,0,0,0,-50910
I,공통,과시즌의류,반팔카라티셔츠,TS,0,0,0,1607506,-1607506,0,0,0,0,0,0,0,0,0,0,0,-1607506
I,공통,과시즌의류,반팔티 & 스웨트팬츠,S1,0,0,0,1222830,-1222830,0,0,0,0,0,0,0,0,0,0,0,-1222830
I,공통,과시즌의류,방풍자켓,WJ,0,0,0,4111678,-4111678,0,0,0,0,0,0,0,0,0,0,0,-4111678
I,공통,과시즌의류,보드바지,BP,0,0,0,470868,-470868,0,0,0,0,0,0,0,0,0,0,0,-470868
I,공통,과시즌의류,스윔웨어,SW,0,0,0,113954,-113954,0,0,0,0,0,0,0,0,0,0,0,-113954
I,공통,과시즌의류,스커트,SK,0,0,0,1857737,-1857737,0,0,0,0,0,0,0,0,0,0,0,-1857737
I,공통,과시즌의류,우븐반바지,SM,0,0,0,179285,-179285,0,0,0,0,0,0,0,0,0,0,0,-179285
I,공통,과시즌의류,우븐셔츠,WS,0,0,0,1503665,-1503665,0,0,0,0,0,0,0,0,0,0,0,-1503665
I,공통,과시즌의류,우븐팬츠,WP,0,0,0,7442716,-7442716,0,0,0,0,0,0,0,0,0,0,0,-7442716
I,공통,과시즌의류,원피스,OP,0,0,0,5034343,-5034343,0,0,0,0,0,0,0,0,0,0,0,-5034343
I,공통,과시즌의류,점퍼,JP,0,0,0,18918154,-18918154,0,0,0,0,0,0,0,0,0,0,0,-18918154
I,공통,과시즌의류,진바지,DP,0,0,0,208694,-208694,0,0,0,0,0,0,0,0,0,0,0,-208694
I,공통,과시즌의류,진자켓,DK,0,0,0,1637761,-1637761,0,0,0,0,0,0,0,0,0,0,0,-1637761
I,공통,과시즌의류,트레이닝 세트,S5,0,0,0,1095829,-1095829,0,0,0,0,0,0,0,0,0,0,0,-1095829
I,공통,과시즌의류,트레이닝(상의),TR,0,0,0,933315,-933315,0,0,0,0,0,0,0,0,0,0,0,-933315
I,공통,과시즌의류,트레이닝(하의),TP,0,0,0,608390,-608390,0,0,0,0,0,0,0,0,0,0,0,-608390
I,공통,과시즌의류,팬츠,PT,0,0,0,7872752,-7872752,0,0,0,0,0,0,0,0,0,0,0,-7872752
I,공통,과시즌의류,폴라폴리스점퍼,FD,0,0,0,844139,-844139,0,0,0,0,0,0,0,0,0,0,0,-844139
I,공통,과시즌의류,폴로 티셔츠,PQ,0,0,0,1073089,-1073089,0,0,0,0,0,0,0,0,0,0,0,-1073089
I,공통,과시즌의류,후드티,HD,0,0,0,1231861,-1231861,0,0,0,0,0,0,0,0,0,0,0,-1231861
I,기타,Acc_etc,PET,PE,166000,0,0,-47908,47908,0,0,0,0,0,0,0,0,0,0,0,47908
I,기타,Acc_etc,고글,GG,89000,0,0,20649,-20649,0,0,0,0,0,0,0,0,0,0,0,-20649
I,기타,Acc_etc,기타,ET,0,0,0,-6427,6427,0,0,0,0,0,0,0,0,0,0,0,6427
I,기타,Acc_etc,머플러(스카프),MF,118000,59000,53636,26003,27633,0,0,0,0,1145,0,0,3218,0,0,4363,23270
I,기타,Acc_etc,양말,SO,1268900,321970,292699,263194,29505,0,0,0,0,6135,0,0,17560,0,0,23695,5810
I,기타,Acc_etc,장갑,GL,266000,29500,26818,30851,-4033,0,0,0,0,1061,0,0,1609,0,0,2670,-6703
I,기타,Bag,가방,BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,기타,Bag,백팩,BK,15175000,719190,653809,3704896,-3051087,0,0,0,0,14014,0,0,39229,0,0,53243,-3104330
I,기타,Bag,버킷백,BM,89000,0,0,4855,-4855,0,0,0,0,0,0,0,0,0,0,0,-4855
I,기타,Bag,보조가방,UB,1199000,24960,22691,320910,-298219,0,0,0,0,625,0,0,1361,0,0,1986,-300205
I,기타,Bag,슬링백,SG,217000,0,0,55235,-55235,0,0,0,0,0,0,0,0,0,0,0,-55235
I,기타,Bag,크로스백,CR,2785000,268100,243728,507377,-263649,0,0,0,0,5105,0,0,14623,0,0,19728,-283377
I,기타,Bag,힙색,HS,98000,0,0,22082,-22082,0,0,0,0,0,0,0,0,0,0,0,-22082
I,기타,Headwear,방한모,WM,1233000,438110,398283,-156734,555017,0,0,0,0,7969,0,0,23897,0,0,31866,523151
I,기타,Headwear,비니,BN,2119000,856400,778546,405531,373015,0,0,0,0,16701,0,0,46712,0,0,63413,309602
I,기타,Headwear,선캡,SC,332000,0,0,30197,-30197,0,0,0,0,0,0,0,0,0,0,0,-30197
I,기타,Headwear,와이어캡,WR,1824000,0,0,252022,-252022,0,0,0,0,0,0,0,0,0,0,0,-252022
I,기타,Headwear,운동모,CP,16377000,680110,618282,2378038,-1759756,0,0,0,0,13320,0,0,37097,0,0,50417,-1810173
I,기타,Headwear,햇,HT,6309000,259700,236091,818883,-582792,0,0,0,0,4908,0,0,14165,0,0,19073,-601865
I,기타,Shoes,런닝화,RN,188000,94000,85455,46976,38479,0,0,0,0,1849,0,0,5127,0,0,6976,31503
I,기타,Shoes,뮬,MU,1721000,0,0,274422,-274422,0,0,0,0,0,0,0,0,0,0,0,-274422
I,기타,Shoes,방한화,WB,19638000,870800,791637,3379306,-2587669,0,0,0,0,16502,0,0,47498,0,0,64000,-2651669
I,기타,Shoes,샌들,SD,3889000,0,0,388892,-388892,0,0,0,0,0,0,0,0,0,0,0,-388892
I,기타,Shoes,스니커즈,SX,10315000,32500,29545,2350402,-2320857,0,0,0,0,592,0,0,1773,0,0,2365,-2323222
I,기타,Shoes,슬리퍼,LP,195000,0,0,19499,-19499,0,0,0,0,0,0,0,0,0,0,0,-19499
I,기타,Shoes,신발,SH,15201000,111800,101636,2379790,-2278154,0,0,0,0,2122,0,0,6098,0,0,8220,-2286374
I,기타,Shoes,캔버스화,CV,13973000,14730,13391,2393403,-2380012,0,0,0,0,0,0,0,803,0,0,803,-2380815
I,기타,과시즌의류,나시티&반바지,S6,790000,0,0,-52790,52790,0,0,0,0,0,0,0,0,0,0,0,52790
I,기타,과시즌의류,니트가디건,KC,15018000,0,0,2251888,-2251888,0,0,0,0,0,0,0,0,0,0,0,-2251888
I,기타,과시즌의류,니트풀오버,KP,139000,0,0,23679,-23679,0,0,0,0,0,0,0,0,0,0,0,-23679
I,기타,과시즌의류,다운베스트,DV,794000,0,0,137147,-137147,0,0,0,0,0,0,0,0,0,0,0,-137147
I,기타,과시즌의류,다운점퍼,DJ,49847000,130300,118454,4985201,-4866747,0,0,0,0,2464,0,0,7108,0,0,9572,-4876319
I,기타,과시즌의류,레깅스,LG,2069000,0,0,54825,-54825,0,0,0,0,0,0,0,0,0,0,0,-54825
I,기타,과시즌의류,맨투맨,MT,7405000,34600,31455,294699,-263244,0,0,0,0,825,0,0,1887,0,0,2712,-265956
I,기타,과시즌의류,맨투맨셋트,S2,14470000,0,0,1587342,-1587342,0,0,0,0,0,0,0,0,0,0,0,-1587342
I,기타,과시즌의류,반바지,SP,2257000,0,0,191755,-191755,0,0,0,0,0,0,0,0,0,0,0,-191755
I,기타,과시즌의류,반팔카라티셔츠,TS,16226000,0,0,1500081,-1500081,0,0,0,0,0,0,0,0,0,0,0,-1500081
I,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,12786000,53500,48636,1173425,-1124789,0,0,0,0,1055,0,0,2918,0,0,3973,-1128762
I,기타,과시즌의류,방풍자켓,WJ,1171000,34500,31364,102779,-71415,0,0,0,0,639,0,0,1882,0,0,2521,-73936
I,기타,과시즌의류,보드바지,BP,318000,0,0,54927,-54927,0,0,0,0,0,0,0,0,0,0,0,-54927
I,기타,과시즌의류,스윔웨어,SW,15284000,15490,14082,1481039,-1466957,0,0,0,0,0,0,0,845,0,0,845,-1467802
I,기타,과시즌의류,스커트,SK,1115000,0,0,-20294,20294,0,0,0,0,0,0,0,0,0,0,0,20294
I,기타,과시즌의류,우븐반바지,SM,2209000,0,0,165626,-165626,0,0,0,0,0,0,0,0,0,0,0,-165626
I,기타,과시즌의류,우븐셔츠,WS,436000,0,0,37204,-37204,0,0,0,0,0,0,0,0,0,0,0,-37204
I,기타,과시즌의류,우븐팬츠,WP,257000,0,0,-102111,102111,0,0,0,0,0,0,0,0,0,0,0,102111
I,기타,과시즌의류,원피스,OP,1398000,0,0,142000,-142000,0,0,0,0,0,0,0,0,0,0,0,-142000
I,기타,과시즌의류,점퍼,JP,9049000,176830,160754,702583,-541829,0,0,0,0,3323,0,0,9645,0,0,12968,-554797
I,기타,과시즌의류,진바지,DP,525000,0,0,-49263,49263,0,0,0,0,0,0,0,0,0,0,0,49263
I,기타,과시즌의류,진자켓,DK,0,0,0,-261780,261780,0,0,0,0,0,0,0,0,0,0,0,261780
I,기타,과시즌의류,탱크탑,TK,33000,0,0,3300,-3300,0,0,0,0,0,0,0,0,0,0,0,-3300
I,기타,과시즌의류,트레이닝 세트,S5,179000,0,0,30918,-30918,0,0,0,0,0,0,0,0,0,0,0,-30918
I,기타,과시즌의류,트레이닝(하의),TP,89000,0,0,-9983,9983,0,0,0,0,0,0,0,0,0,0,0,9983
I,기타,과시즌의류,팬츠,PT,3920000,14680,13345,421737,-408392,0,0,0,0,280,0,0,801,0,0,1081,-409473
I,기타,과시즌의류,폴라폴리스점퍼,FD,935000,0,0,98038,-98038,0,0,0,0,0,0,0,0,0,0,0,-98038
I,기타,과시즌의류,폴로 티셔츠,PQ,2070000,0,0,219725,-219725,0,0,0,0,0,0,0,0,0,0,0,-219725
I,기타,과시즌의류,후드티,HD,999000,0,0,-201767,201767,0,0,0,0,0,0,0,0,0,0,0,201767
I,기타,당시즌의류,니트가디건,KC,169000,84500,76818,33396,43422,0,0,0,0,1666,0,0,4609,0,0,6275,37147
I,기타,당시즌의류,다운베스트,DV,635000,317500,288637,174131,114506,0,0,0,0,6162,0,0,17318,0,0,23480,91026
I,기타,당시즌의류,다운점퍼,DJ,4571000,2230020,2027292,1194335,832957,0,0,0,0,44604,0,0,121635,0,0,166239,666718
I,기타,당시즌의류,레깅스,LG,69000,34500,31364,17283,14081,0,0,0,0,663,0,0,1882,0,0,2545,11536
I,기타,당시즌의류,맨투맨,MT,750000,305260,277511,171273,106238,0,0,0,0,5898,0,0,16650,0,0,22548,83690
I,기타,당시즌의류,맨투맨셋트,S2,1827000,940720,855199,456634,398565,0,0,0,0,17881,0,0,51312,0,0,69193,329372
I,기타,당시즌의류,반팔카라티셔츠,TS,49000,12390,11264,10499,765,0,0,0,0,519,0,0,676,0,0,1195,-430
I,기타,당시즌의류,방풍자켓,WJ,119000,27000,24545,23962,583,0,0,0,0,500,0,0,1473,0,0,1973,-1390
I,기타,당시즌의류,스커트,SK,89000,25450,23136,21497,1639,0,0,0,0,481,0,0,1388,0,0,1869,-230
I,기타,당시즌의류,우븐팬츠,WP,1416000,929800,845272,336110,509162,0,0,0,0,18100,0,0,50717,0,0,68817,440345
I,기타,당시즌의류,점퍼,JP,657000,171940,156309,149035,7274,0,0,0,0,3185,0,0,9378,0,0,12563,-5289
I,기타,당시즌의류,진바지,DP,99000,28150,25591,23770,1821,0,0,0,0,0,0,0,1536,0,0,1536,285
I,기타,당시즌의류,팬츠,PT,138000,82800,75273,32562,42711,0,0,0,0,1797,0,0,4517,0,0,6314,36397
I,기타,당시즌의류,폴라폴리스점퍼,FD,159000,79500,72273,31238,41035,0,0,0,0,1527,0,0,4336,0,0,5863,35172
I,기타,당시즌의류,후드티,HD,218000,109000,99091,60706,38385,0,0,0,0,2119,0,0,5945,0,0,8064,30321
I,대리점,Acc_etc,PET,PE,406000,401700,365180,-13817,241946,0,0,0,9190,7613,0,0,13686,0,0,30489,211457
I,대리점,Acc_etc,기타,ET,1080000,973910,885373,296195,274013,0,0,0,22280,18463,0,0,34212,0,0,74955,199058
I,대리점,Acc_etc,양말,SO,2487800,2443600,2221464,577870,862791,0,0,0,57205,46304,0,0,86450,0,0,189959,672832
I,대리점,Acc_etc,장갑,GL,3090000,2925660,2659687,491108,1229815,0,0,0,66931,55446,0,0,103257,0,0,225634,1004181
I,대리점,Bag,가방,BG,396000,368390,334900,120048,95218,0,0,0,8429,6978,0,0,12915,0,0,28322,66896
I,대리점,Bag,백팩,BK,75625000,73756630,67051474,20092431,23203373,0,0,0,1694946,1397355,0,0,2597744,0,0,5690045,17513328
I,대리점,Bag,보조가방,UB,899000,872480,793164,239449,267825,0,0,0,19961,16534,0,0,30437,0,0,66932,200893
I,대리점,Bag,슬링백,SG,3239000,3088880,2808069,730616,1085914,0,0,0,70677,58499,0,0,108994,0,0,238170,847744
I,대리점,Bag,크로스백,CR,29944000,28863870,26239847,7543959,9165202,0,0,0,664177,546726,0,0,1002549,0,0,2213452,6951750
I,대리점,Bag,힙색,HS,59000,59000,53636,11852,23011,0,0,0,1350,1122,0,0,2092,0,0,4564,18447
I,대리점,Headwear,방한모,WM,23525000,22993190,20902897,4962531,8505560,0,0,0,526061,435591,0,0,808087,0,0,1769739,6735821
I,대리점,Headwear,비니,BN,32267000,31496970,28633586,7921131,10452261,0,0,0,732549,596618,0,0,1102415,0,0,2431582,8020679
I,대리점,Headwear,와이어캡,WR,196000,196000,178181,39429,76836,0,0,0,6726,3724,0,0,6977,0,0,17427,59409
I,대리점,Headwear,운동모,CP,21255000,20856280,18960272,4506787,7651103,0,0,0,485327,395108,0,0,729471,0,0,1609906,6041197
I,대리점,Headwear,햇,HT,224000,193630,176027,50079,60817,0,0,0,4431,3667,0,0,6653,0,0,14751,46066
I,대리점,Shoes,런닝화,RN,23410000,22975530,20886844,6074532,7398433,0,0,0,545303,435212,0,0,808373,0,0,1788888,5609545
I,대리점,Shoes,방한화,WB,76869000,74750180,67954704,20068473,23698074,0,0,0,1710116,1415962,0,0,2625999,0,0,5752077,17945997
I,대리점,Shoes,스니커즈,SX,20109000,19413490,17648621,5010619,6376748,0,0,0,448229,367740,0,0,683241,0,0,1499210,4877538
I,대리점,Shoes,신발,SH,19177000,18742330,17038469,4697734,6282704,0,0,0,475484,355189,0,0,658826,0,0,1489499,4793205
I,대리점,과시즌의류,맨투맨,MT,49000,49000,44545,11619,13771,0,0,0,1121,932,0,0,1523,0,0,3576,10195
I,대리점,과시즌의류,반팔티 & 스웨트팬츠,S1,0,14900,13545,0,8804,0,0,0,341,282,0,0,528,0,0,1151,7653
I,대리점,당시즌의류,니트가디건,KC,169000,159030,144572,33379,62040,0,0,0,15238,3050,0,0,5725,0,0,24013,38027
I,대리점,당시즌의류,니트풀오버,KP,2919000,2790730,2537030,598687,1001742,0,0,0,67026,52854,0,0,96022,0,0,215902,785840
I,대리점,당시즌의류,다운베스트,DV,7365000,7124500,6476821,2048021,2184295,0,0,0,196564,134984,0,0,253940,0,0,585488,1598807
I,대리점,당시즌의류,다운점퍼,DJ,326517000,318187590,289261427,84402731,102171345,0,0,0,7384180,6027328,0,0,11194457,0,0,24605965,77565380
I,대리점,당시즌의류,레깅스,LG,2415000,2346260,2132963,601293,773545,0,0,0,55258,44422,0,0,82490,0,0,182170,591375
I,대리점,당시즌의류,맨투맨,MT,35977000,35063160,31875585,8370692,12216551,0,0,0,821272,664244,0,0,1235233,0,0,2720749,9495802
I,대리점,당시즌의류,맨투맨셋트,S2,87959000,85797020,77997306,22136029,28223715,0,0,0,2046774,1625011,0,0,3021576,0,0,6693361,21530354
I,대리점,당시즌의류,반팔카라티셔츠,TS,88000,88000,79999,16027,34636,0,0,0,3363,1663,0,0,3040,0,0,8066,26570
I,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,8427000,8385370,7623061,1997299,2924969,0,0,0,206391,158904,0,0,295337,0,0,660632,2264337
I,대리점,당시즌의류,스커트,SK,683000,674100,612818,145244,248203,0,0,0,15423,12774,0,0,23607,0,0,51804,196399
I,대리점,당시즌의류,우븐팬츠,WP,12409000,12181240,11073858,2981908,4195385,0,0,0,289988,230687,0,0,430639,0,0,951314,3244071
I,대리점,당시즌의류,점퍼,JP,2171000,1855100,1686454,515672,480233,0,0,0,74334,35291,0,0,59754,0,0,169379,310854
I,대리점,당시즌의류,진바지,DP,2497000,2429520,2208656,641748,790065,0,0,0,55584,46017,0,0,85908,0,0,187509,602556
I,대리점,당시즌의류,팬츠,PT,12939000,12694440,11540393,3038613,4433669,0,0,0,303262,240565,0,0,448340,0,0,992167,3441502
I,대리점,당시즌의류,폴라폴리스점퍼,FD,5136000,5012680,4556977,996321,1943772,0,0,0,139598,95001,0,0,176404,0,0,411003,1532769
I,대리점,당시즌의류,후드티,HD,12066000,11856690,10778808,3216562,3761368,0,0,0,283886,224631,0,0,418670,0,0,927187,2834181
I,대리점,차시즌의류,맨투맨,MT,1726000,1665100,1513720,427728,538104,0,0,0,38096,31543,0,0,57951,0,0,127590,410514
I,대리점,차시즌의류,맨투맨셋트,S2,3706000,3632680,3302439,909821,1224233,0,0,0,84338,68806,0,0,128046,0,0,281190,943043
I,대리점,차시즌의류,반팔티 & 스웨트팬츠,S1,2233000,2162740,1966129,525116,734472,0,0,0,49478,40874,0,0,75576,0,0,165928,568544
I,대리점,차시즌의류,점퍼,JP,657000,657000,597273,141930,244306,0,0,0,15030,12446,0,0,23175,0,0,50651,193655
I,대리점,차시즌의류,팬츠,PT,1416000,1363480,1239522,346611,444456,0,0,0,31194,25818,0,0,47465,0,0,104477,339979
I,대리점,차시즌의류,후드티,HD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,면세점,Acc_etc,머플러(스카프),MF,9971000,9971040,9064581,2196501,3242185,0,0,719626,228116,188900,0,0,326325,0,39066,1502033,1740152
I,면세점,Acc_etc,양말,SO,1685000,1685000,1531818,401445,517632,0,0,109989,38548,31920,0,0,55147,0,4212,239816,277816
I,면세점,Acc_etc,장갑,GL,184000,184000,167272,39515,60849,0,0,20474,4211,3518,0,0,6021,0,1298,35522,25327
I,면세점,Bag,백팩,BK,46266000,46265930,42059936,12733445,12502518,0,0,3027750,1058460,876402,0,0,1514154,0,221260,6698026,5804492
I,면세점,Bag,보조가방,UB,294000,294000,267273,76597,83768,0,0,17694,6726,5577,0,0,9622,0,736,40355,43413
I,면세점,Bag,슬링백,SG,553000,553000,502727,116060,185578,0,0,51777,12651,10458,0,0,18098,0,3977,96961,88617
I,면세점,Bag,크로스백,CR,370489000,370488680,336807884,88147608,113935879,0,0,28290385,8475883,7017625,0,0,12125012,0,1505196,57414101,56521778
I,면세점,Headwear,방한모,WM,26522000,26522000,24110909,5725419,8741088,0,0,1692264,606753,502422,0,0,867986,0,96926,3766351,4974737
I,면세점,Headwear,비니,BN,97467000,97449240,88590209,24983922,28170305,0,0,6328129,2229382,1846234,0,0,3189227,0,354064,13947036,14223269
I,면세점,Headwear,운동모,CP,58628000,58618080,53289172,12358130,19615378,0,0,3757484,1341049,1110541,0,0,1918401,0,282495,8409970,11205408
I,면세점,Shoes,런닝화,RN,33004000,33004000,30003636,8440809,9561363,0,0,2635065,755055,625210,0,0,1080126,0,117780,5213236,4348127
I,면세점,Shoes,방한화,WB,25283000,25283000,22984546,6996257,6794431,0,0,1805876,578414,478966,0,0,827438,0,111820,3802514,2991917
I,면세점,Shoes,스니커즈,SX,30045000,30045000,27313635,7304964,9083178,0,0,2106960,687357,569273,0,0,983289,0,117985,4464864,4618314
I,면세점,Shoes,신발,SH,16202000,16202000,14729091,4076336,4761101,0,0,1085262,370664,306996,0,0,530248,0,71099,2364269,2396832
I,면세점,당시즌의류,다운베스트,DV,12688000,12688000,11534544,3562247,3358486,0,0,952627,290272,240320,0,0,415244,0,49119,1947582,1410904
I,면세점,당시즌의류,다운점퍼,DJ,355841000,355840990,323491807,93368055,100727071,0,0,22940802,8140781,6740425,0,0,11645690,0,1315288,50782986,49944085
I,면세점,당시즌의류,맨투맨,MT,33380000,33380000,30345457,7997918,10209315,0,0,2549307,763651,632356,0,0,1092432,0,133776,5171522,5037793
I,면세점,당시즌의류,맨투맨셋트,S2,19805000,19805000,18004545,4979680,5823031,0,0,989328,453094,375128,0,0,648168,0,68755,2534473,3288558
I,면세점,당시즌의류,스커트,SK,287000,287000,260909,62748,93797,0,0,26872,6566,5424,0,0,9393,0,2064,50319,43478
I,면세점,당시즌의류,우븐팬츠,WP,6167000,6167000,5606363,1524024,1839791,0,0,457856,141085,116766,0,0,201828,0,21835,939370,900421
I,면세점,당시즌의류,점퍼,JP,717000,717000,651818,167856,223235,0,0,43152,16404,13614,0,0,23466,0,1794,98430,124805
I,면세점,당시즌의류,진바지,DP,773000,773000,702728,183574,238062,0,0,39489,17686,14694,0,0,25299,0,2361,99529,138533
I,면세점,당시즌의류,팬츠,PT,11908000,11908000,10825454,2920472,3574799,0,0,870256,272420,225645,0,0,389715,0,38171,1796207,1778592
I,면세점,당시즌의류,폴라폴리스점퍼,FD,6021000,6021000,5473637,1185142,2099040,0,0,376864,137748,114061,0,0,197049,0,20326,846048,1252992
I,면세점,당시즌의류,후드티,HD,4866000,4866000,4423636,1328062,1326113,0,0,374812,111322,92279,0,0,159252,0,20000,757665,568448
I,면세점,차시즌의류,맨투맨,MT,4941000,4941020,4491835,1221347,1473740,0,0,318791,113039,93642,0,0,161706,0,15229,702407,771333
I,면세점,차시즌의류,맨투맨셋트,S2,1199000,1199000,1090000,293109,360895,0,0,82832,27432,22692,0,0,39238,0,5642,177836,183059
I,면세점,차시즌의류,반팔티 & 스웨트팬츠,S1,4386000,4386000,3987272,1014712,1377654,0,0,305005,100341,83020,0,0,143543,0,21153,653062,724592
I,백화점,Acc_etc,PET,PE,2038000,2017980,1834527,-48016,1285271,189493,0,0,46171,38996,0,0,74236,0,9445,358341,926930
I,백화점,Acc_etc,기타,ET,9362000,8969150,8153772,2776225,2415220,1296364,0,0,211512,169939,0,0,311484,0,162151,2151450,263770
I,백화점,Acc_etc,머플러(스카프),MF,3599000,3276510,2978642,792820,1112646,441403,0,0,74957,62086,0,0,114328,0,24462,717236,395410
I,백화점,Acc_etc,양말,SO,16191400,15737270,14306634,3877310,5223218,2140431,0,0,363721,298521,0,0,546017,0,216506,3565196,1658022
I,백화점,Acc_etc,장갑,GL,26868000,26261610,23874173,4819749,10366365,3595677,0,0,608377,497609,0,0,911165,0,408159,6020987,4345378
I,백화점,Bag,가방,BG,7227000,7123000,6475454,2233560,1878830,975293,0,0,164466,135034,0,0,246743,0,124381,1645917,232913
I,백화점,Bag,백팩,BK,326026000,317302590,288456887,85188034,99105645,41640910,0,0,7277221,6011188,0,0,11057635,0,5252985,71239939,27865706
I,백화점,Bag,보조가방,UB,2851000,2817670,2561517,764095,885355,354670,0,0,65352,53424,0,0,98965,0,43627,616038,269317
I,백화점,Bag,슬링백,SG,5451000,5360590,4873255,1230256,1869411,750302,0,0,128075,101622,0,0,185982,0,95635,1261616,607795
I,백화점,Bag,크로스백,CR,51122000,48416270,44014753,12401004,15721894,6316457,0,0,1142589,917307,0,0,1687367,0,745037,10808757,4913137
I,백화점,Bag,힙색,HS,59000,53100,48273,11852,18560,8122,0,0,1214,1007,0,0,1825,0,0,12168,6392
I,백화점,Headwear,방한모,WM,146590000,143240870,130218965,32371401,50845373,19299613,0,0,3291498,2713796,0,0,4992981,0,2007371,32305259,18540114
I,백화점,Headwear,비니,BN,116720000,113813350,103466645,27916603,38075056,14994299,0,0,2610198,2156527,0,0,3959534,0,1775406,25495964,12579092
I,백화점,Headwear,와이어캡,WR,2009000,1919530,1745019,404036,717107,242350,0,0,44028,36350,0,0,67272,0,23959,413959,303148
I,백화점,Headwear,운동모,CP,80518000,78542130,71401988,16761363,28792451,10259608,0,0,1806239,1488431,0,0,2733205,0,1257800,17545283,11247168
I,백화점,Headwear,햇,HT,1190000,1123400,1021275,266181,381561,132305,0,0,25705,21288,0,0,38861,0,18358,236517,145044
I,백화점,Shoes,런닝화,RN,74099000,70542840,64129855,19044611,21848848,9083392,0,0,1630863,1336468,0,0,2453612,0,1146112,15650447,6198401
I,백화점,Shoes,방한화,WB,383573000,373725130,339750107,101781064,114693300,48150814,0,0,8552173,7079768,0,0,12988454,0,6734755,83505964,31187336
I,백화점,Shoes,샌들,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,백화점,Shoes,스니커즈,SX,47158000,44902370,40820333,11846852,14278311,5972114,0,0,1066665,850865,0,0,1567514,0,722786,10179944,4098367
