브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,5086674813.0,4575202982.0,4159274393.0,2646990201.0,1258143791.0,1388846410,553599422.0,0.0,0.0,0.0,103981860.0,26619356.0,96911093.0,0.0,0.0,158819412.0,0.0,0.0,0.0,41316000.0,981247143,407599267
I,2.0,면세점,889480286.0,887688944.0,806988233.0,484191918.0,207056111.0,277135807,0.0,0.0,0.0,59394334.0,20174706.0,5164725.0,18802826.0,0.0,0.0,29051515.0,0.0,1275000.0,0.0,2719000.0,136582106,140553701
I,3.0,직영점(가두),119418272.0,119152762.0,108320609.0,108320609.0,28651264.0,79669345,0.0,0.0,6477572.0,0.0,2708015.0,693252.0,2523870.0,0.0,0.0,4224504.0,9337236.0,0.0,0.0,1191000.0,27155449,52513896
I,4.0,자사몰,279194124.0,233908213.0,212653156.0,212653156.0,66760799.0,145892357,0.0,0.0,0.0,0.0,5316329.0,1360980.0,4954819.0,0.0,0.0,8293473.0,0.0,0.0,0.0,0.0,19925601,125966756
I,5.0,제휴몰,918648523.0,771881070.0,701709749.0,701709749.0,224970702.0,476739047,0.0,0.0,0.0,0.0,17542744.0,4490942.0,16349837.0,0.0,206162324.0,27366680.0,0.0,0.0,0.0,0.0,271912527,204826520
I,6.0,대리점,522424557.0,496557333.0,451415333.0,290904025.0,125468791.0,165435234,0.0,0.0,0.0,0.0,11285383.0,2889058.0,10517977.0,0.0,0.0,17454242.0,0.0,0.0,0.0,0.0,42146660,123288574
I,8.0,사입,8868885691.0,1814692043.0,1649719325.0,1649719325.0,1639569203.0,10150122,0.0,0.0,0.0,0.0,41242983.0,10558204.0,38438460.0,0.0,0.0,98983160.0,0.0,0.0,0.0,0.0,189222807,-179072685
I,11.0,직영몰,371883791.0,341031776.0,310028591.0,310028591.0,88962695.0,221065896,0.0,57572309.0,0.0,0.0,7750715.0,1984183.0,7223666.0,3689340.0,0.0,12091115.0,73414770.0,0.0,10416961.0,6409000.0,180552059,40513837
I,99.0,기타,3625282.0,1953590.0,1775971.0,1775971.0,885923.0,890048,0.0,0.0,0.0,0.0,44399.0,11366.0,0.0,0.0,0.0,106558.0,0.0,0.0,0.0,0.0,162323,727725
M,1.0,RF,1190151057.0,1095946255.0,996314798.0,633945031.0,212199455.0,421745576,104712685.0,0.0,0.0,0.0,19129244.0,7472361.0,22616346.0,0.0,0.0,44376152.0,0.0,311381.0,0.0,10057064.0,208675233,213070343
M,1.0,백화점,8371101289.0,7967107921.0,7242819950.0,4702522700.0,1460590409.0,3241932291,761220377.0,0.0,0.0,0.0,139062143.0,54321150.0,164412013.0,0.0,0.0,329176589.0,0.0,2263619.0,0.0,73110936.0,1523566827,1718365464
M,2.0,면세점,12688049855.0,12145201060.0,11041090708.0,6845493875.0,1983397439.0,4862096436,0.0,0.0,0.0,688964060.0,211988942.0,82808180.0,250632759.0,0.0,0.0,479184571.0,0.0,6525000.0,0.0,11870000.0,1731973512,3130122924
M,3.0,RF,1052962316.0,803948143.0,730861826.0,730861826.0,173273822.0,557588004,0.0,0.0,54156861.0,0.0,14032547.0,5481464.0,16590563.0,16809822.0,0.0,33619644.0,5189119.0,131783917.0,16444391.0,14887577.0,308995905,248592099
M,3.0,직영점(가두),2907444144.0,2718181287.0,2471069668.0,2471069668.0,477907600.0,1993162068,0.0,0.0,183106262.0,0.0,47444538.0,18533023.0,56093281.0,56834602.0,0.0,113669205.0,17544595.0,445566083.0,55599068.0,50335423.0,1044726080,948435988
