사업부,브랜드,고객,RF상권,시즌,당시즌/과시즌,정상/이관/이월,상품,PH01-1,PH01-2,PH01-3,MTyp,유통채널,판매수량,1. 매출액 Actual,제품/상품 매출액 Actual,판매금액(TAG가),실판매액,실판매액(V-),수수료차감매출 Actual,출고매출액(V-) Actual,관리매출액,마일리지 매출액,기타 매출액,2. 매출원가 Actual,표준 매출원가,표준 외주가공비,표준 부재료비,제품/상품기타COGS,기타 매출원가 Actual,기타 매출원가,기타 매출원가_재고자산폐기,3. 매출총이익 Actual,지급수수료-판매수수료,BUn,통화
10,M,100568.0,N,25N,A,A,M25N3ARNC045N,A0100,A0100A0150,A0100A0150A0150009,ZFRT,1.0,1,92509,92509,159000,159000,144545,101760,92509,0,0,0,27689,27689,27650,39,0,0,0,0,64820,52036,EA,KRW
10,M,100290.0,N,26S,A,A,M26S3FPTB0461,L0100,L0100L0130,L0100L0130L0130009,ZFRT,6.0,1,52492,52492,109000,90220,82019,57741,52492,0,0,0,20351,20351,20220,131,0,0,0,0,32141,29527,EA,KRW
10,X,104586.0,N,24F,C,C,X24FDWDJ93046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,5,547855,547855,1395000,837000,760910,602641,547855,0,0,0,225800,225800,225800,0,0,0,0,0,322055,213055,EA,KRW
10,X,101287.0,N,25F,A,A,X25FDWDJ82056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,X,101114.0,N,24F,C,C,X24FDMTP33044,L0100,L0100L0130,L0100L0130L0130016,ZFRT,1.0,1,32887,32887,119000,47600,43272,36176,32887,0,0,0,19750,19750,19750,0,0,0,0,0,13137,10385,EA,KRW
10,X,105147.0,N,24F,C,C,X24FDWMT91046,L0100,L0100L0120,L0100L0120L0120009,ZFRT,6.0,2,45310,45310,178000,71200,64728,49841,45310,0,0,0,25980,25980,25980,0,0,0,0,0,19330,19418,EA,KRW
10,X,103247.0,N,25S,C,C,X25SDWRL41051,L0100,L0100L0120,L0100L0120L0120011,ZFRT,7.0,1,37545,37545,59000,41300,37545,41300,37545,0,0,0,11070,11070,11070,0,0,0,0,0,26475,0,EA,KRW
10,M,100380.0,N,25N,A,A,M25N3ACPB055N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,1,22868,22868,39000,38990,35454,25155,22868,0,0,0,5433,5433,5380,53,0,0,0,0,17435,12586,EA,KRW
10,M,100266.0,N,23S,C,C,M23S3ALPFBF33,A0100,A0100A0150,A0100A0150A0150002,ZFRT,4.0,-1,-36609,-36609,-59000,-40270,-36609,-40270,-36609,0,0,0,-9724,-9724,-9700,-24,0,0,0,0,-26885,0,EA,KRW
10,X,103809.0,N,26S,A,A,X26SDXTR3A061,L0100,L0100L0120,L0100L0120L0120017,ZFRT,6.0,1,52591,52591,89000,89000,80909,57850,52591,0,0,0,17470,17470,17470,0,0,0,0,0,35121,28318,EA,KRW
10,X,101243.0,N,24F,C,C,X24FDWDJ8D046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,4,289148,289148,1116000,418480,380452,318063,289148,0,0,0,196160,196160,196160,0,0,0,0,0,92988,91304,EA,KRW
10,X,100985.0,N,24N,A,A,X24NDXMR0134N,A0100,A0100A0130,A0100A0130A0130012,ZFRT,1.0,1,52069,52069,129000,77400,70364,57276,52069,0,0,0,26000,26000,26000,0,0,0,0,0,26069,18295,EA,KRW
10,M,100184.0,N,25N,A,A,M25N3ACPB245N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,6,136974,136974,258000,232200,211092,150671,136974,0,0,0,35268,35268,34980,288,0,0,0,0,101706,74118,EA,KRW
10,X,101022.0,N,25F,A,A,X25FDMDJ7K056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,1,232279,232279,529000,370300,336636,255507,232279,0,0,0,127940,127940,127940,0,0,0,0,0,104339,104357,EA,KRW
10,V,101358.0,N,26S,A,A,V26SVDDJ11761,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,2,1166400,1166400,1980000,1782000,1620000,1283040,1166400,0,0,0,314560,314560,314560,0,0,0,0,0,851840,453600,EA,KRW
10,M,101979.0,N,26S,A,A,M26S3FPTB0161,L0100,L0100L0130,L0100L0130L0130009,ZFRT,6.0,2,121722,121722,218000,209210,190191,133894,121722,0,0,0,42822,42822,42560,262,0,0,0,0,78900,68469,EA,KRW
10,X,106318.0,N,25S,C,C,X25SDMPT37051,L0100,L0100L0130,L0100L0130L0130009,ZFRT,6.0,2,101596,101596,278000,166800,151636,111756,101596,0,0,0,46100,46100,46100,0,0,0,0,0,55496,50040,EA,KRW
10,I,106214.0,N,26S,A,A,I26S7AHDC0161,L0100,L0100L0120,L0100L0120L0120004,ZFRT,11.0,1,72818,72818,89000,80100,72818,80100,72818,0,0,0,20146,20146,20020,126,0,0,0,0,52672,0,EA,KRW
10,I,104035.0,N,26S,A,A,I26S7AJPB0261,L0100,L0100L0110,L0100L0110L0110015,ZFRT,1.0,3,296163,296163,537000,501180,455636,325779,296163,0,0,0,130629,130629,130251,378,0,0,0,0,165534,159473,EA,KRW
10,X,101161.0,N,24F,C,C,X24FDKDJ83046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,2,228000,228000,418000,250800,228000,250800,228000,0,0,0,102840,102840,102840,0,0,0,0,0,125160,0,EA,KRW
10,X,101154.0,N,25N,A,A,X25NDXSH6225N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,1.0,1,75727,75727,129000,119000,108182,83300,75727,0,0,0,29200,29200,29200,0,0,0,0,0,46527,32455,EA,KRW
10,X,103201.0,N,26S,A,A,X26SDWTP42061,L0100,L0100L0130,L0100L0130L0130016,ZFRT,1.0,2,155782,155782,238000,238000,216364,171360,155782,0,0,0,49640,49640,49640,0,0,0,0,0,106142,60582,EA,KRW
10,X,104851.0,N,26S,A,A,X26SDMTR23061,L0100,L0100L0120,L0100L0120L0120017,ZFRT,1.0,1,83400,83400,149000,139000,126364,91740,83400,0,0,0,33810,33810,33810,0,0,0,0,0,49590,42964,EA,KRW
10,M,100179.0,N,24N,A,A,M24N3ACPVV14N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,6,136146,136146,234000,234000,212730,149761,136146,0,0,0,33552,33552,33240,312,0,0,0,0,102594,76584,EA,KRW
10,X,104889.0,N,21N,A,A,X21NDXLP2101N,A0100,A0100A0150,A0100A0150A0150002,ZFRT,6.0,2,71872,71872,118000,118000,107272,79059,71872,0,0,0,24882,24882,24400,482,0,0,0,0,46990,35400,EA,KRW
10,M,100266.0,N,26N,A,A,M26N3APOC016N,A0100,A0100A0120,A0100A0120A0120041,ZFRT,4.0,4,126846,126846,156000,139530,126846,139531,126846,0,0,0,26736,26736,26520,216,0,0,0,0,100110,0,EA,KRW
10,I,100834.0,N,26S,A,A,I26S7FS2A0161,L0100,L0100L0160,L0100L0160L0160015,ZFRT,6.0,3,259260,259260,447000,432100,392819,285186,259260,0,0,0,101568,101568,101190,378,0,0,0,0,157692,133559,EA,KRW
10,M,100447.0,Y,25F,A,A,M25F3ADJM0856,L0100,L0100L0110,L0100L0110L0110005,ZFRT,3.0,1,417273,417273,459000,459000,417273,459000,417273,0,0,0,75852,75852,75720,132,0,0,0,0,341421,0,EA,KRW
10,M,100176.0,N,26N,A,A,M26N3ASXM096N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,5,426680,426680,745000,745000,677270,469348,426680,0,0,0,130245,130245,130050,195,0,0,0,0,296435,250590,EA,KRW
10,M,100193.0,N,25F,A,A,M25F3FPTV0156,L0100,L0100L0130,L0100L0130L0130009,ZFRT,1.0,1,69236,69236,119000,119000,108181,76160,69236,0,0,0,17382,17382,17250,132,0,0,0,0,51854,38945,EA,KRW
10,M,100348.0,N,24N,A,A,M24N3ABQS024N,A0100,A0100A0130,A0100A0130A0130004,ZFRT,2.0,1,72709,72709,129000,129000,117273,79980,72709,0,0,0,18740,18740,18620,120,0,0,0,0,53969,44564,EA,KRW
10,I,100739.0,N,26S,A,A,I26S7AS2C0161,L0100,L0100L0160,L0100L0160L0160015,ZFRT,1.0,1,50973,50973,89000,89000,80909,56070,50973,0,0,0,21126,21126,21000,126,0,0,0,0,29847,29936,EA,KRW
10,X,105723.0,N,25F,A,A,X25FDWDJ9A056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,I,100791.0,N,26S,A,A,I26S7AS2V0261,L0100,L0100L0160,L0100L0160L0160015,ZFRT,6.0,3,220113,220113,447000,372510,338636,242124,220113,0,0,0,101628,101628,101250,378,0,0,0,0,118485,118523,EA,KRW
10,M,100193.0,N,25F,A,A,M25F3ADJB1356,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,1,156567,156567,299000,269100,244636,172224,156567,0,0,0,51059,51059,50930,129,0,0,0,0,105508,88069,EA,KRW
10,X,101377.0,N,26S,A,A,X26SDXMT31061,L0100,L0100L0120,L0100L0120L0120009,ZFRT,4.0,10,768383,768383,890000,845220,768383,845221,768383,0,0,0,196000,196000,196000,0,0,0,0,0,572383,0,EA,KRW
10,X,105907.0,N,25S,C,C,X25SDMPD31051,L0100,L0100L0110,L0100L0110L0110018,ZFRT,7.0,1,145727,145727,229000,160300,145727,160300,145727,0,0,0,38030,38030,38030,0,0,0,0,0,107697,0,EA,KRW
10,X,101135.0,N,24F,C,C,X24FDMPT75046,L0100,L0100L0130,L0100L0130L0130009,ZFRT,1.0,1,60954,60954,149000,89400,81272,67049,60954,0,0,0,26140,26140,26140,0,0,0,0,0,34814,20318,EA,KRW
10,M,100027.0,Y,25N,A,A,M25N3ACPV325N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,5,87925,87925,195000,156000,141815,96718,87925,0,0,0,27135,27135,26900,235,0,0,0,0,60790,53890,EA,KRW
10,X,101183.0,N,24F,C,C,X24FDXTR30044,L0100,L0100L0120,L0100L0120L0120017,ZFRT,7.0,1,39636,39636,109000,43600,39636,43600,39636,0,0,0,20820,20820,20820,0,0,0,0,0,18816,0,EA,KRW
10,X,101308.0,N,25F,A,A,X25FDMDV71056,L0100,L0100L0110,L0100L0110L0110007,ZFRT,7.0,2,225455,225455,258000,248000,225455,248001,225455,0,0,0,56960,56960,56960,0,0,0,0,0,168495,0,EA,KRW
10,X,101377.0,N,25F,A,A,X25FDWTP92056,L0100,L0100L0130,L0100L0130L0130016,ZFRT,4.0,3,193890,193890,357000,213280,193890,213279,193890,0,0,0,67320,67320,67320,0,0,0,0,0,126570,0,EA,KRW
10,M,101998.0,N,25N,A,A,M25N3ACPB045N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,3.0,7,248185,248185,273000,273000,248185,273004,248185,0,0,0,36911,36911,36540,371,0,0,0,0,211274,0,EA,KRW
10,X,101293.0,N,25F,A,A,X25FDMTL37054,L0100,L0100L0120,L0100L0120L0120016,ZFRT,6.0,1,72429,72429,129000,117160,106514,79672,72429,0,0,0,17220,17220,17220,0,0,0,0,0,55209,34085,EA,KRW
10,X,103247.0,N,24F,C,C,X24FDWDJ92046,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,1,163091,163091,299000,179400,163091,179400,163091,0,0,0,60170,60170,60170,0,0,0,0,0,102921,0,EA,KRW
10,X,101207.0,N,25F,A,A,X25FDMDJ81056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,11.0,1,190273,190273,299000,209300,190273,209300,190273,0,0,0,55520,55520,55520,0,0,0,0,0,134753,0,EA,KRW
10,X,103845.0,N,25F,A,A,X25FDWDJ94056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,2,520909,520909,598000,573000,520909,573000,520909,0,0,0,106960,106960,106960,0,0,0,0,0,413949,0,EA,KRW
10,X,101161.0,N,25N,A,A,X25NDXBK1115N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,7.0,1,54091,54091,119000,59500,54091,59500,54091,0,0,0,26460,26460,26460,0,0,0,0,0,27631,0,EA,KRW
10,M,100521.0,N,25F,A,A,M25F3ATRB0156,L0100,L0100L0120,L0100L0120L0120017,ZFRT,1.0,1,80873,80873,139000,139000,126364,88960,80873,0,0,0,24879,24879,24750,129,0,0,0,0,55994,45491,EA,KRW
10,M,101998.0,N,25N,A,A,M25N3ABMBC15N,A0100,A0100A0130,A0100A0130A0130003,ZFRT,3.0,1,108182,108182,119000,119000,108182,119000,108182,0,0,0,17507,17507,17460,47,0,0,0,0,90675,0,EA,KRW
10,M,103242.0,N,26N,A,A,M26N3ARNCR26N,A0100,A0100A0150,A0100A0150A0150009,ZFRT,1.0,1,87191,87191,139000,139000,126364,95910,87191,0,0,0,28539,28539,28500,39,0,0,0,0,58652,39173,EA,KRW
10,X,104989.0,N,24N,A,A,X24NDXSH6614N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,6.0,1,60709,60709,159000,95400,86727,66780,60709,0,0,0,31500,31500,31500,0,0,0,0,0,29209,26018,EA,KRW
10,M,100218.0,N,22N,A,A,M22N3ASXCA12N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,533,41391658,41391658,74087000,71141890,64674443,45530824,41391658,0,0,0,13497159,13497159,13351650,145509,0,0,0,0,27894499,23282785,EA,KRW
10,X,101224.0,N,25F,A,A,X25FDXTR27054,L0100,L0100L0120,L0100L0120L0120017,ZFRT,6.0,1,82136,82136,139000,139000,126363,90350,82136,0,0,0,27260,27260,27260,0,0,0,0,0,54876,44227,EA,KRW
10,X,101249.0,N,25S,C,C,X25SDXMT33051,L0100,L0100L0120,L0100L0120L0120009,ZFRT,7.0,56,2458904,2458904,3864000,2704800,2458904,2704794,2458904,0,0,0,735280,735280,735280,0,0,0,0,0,1723624,0,EA,KRW
10,X,103845.0,N,25F,A,A,X25FDXTP71056,L0100,L0100L0130,L0100L0130L0130016,ZFRT,7.0,-1,-113909,-113909,-179000,-125300,-113909,-125300,-113909,0,0,0,-39340,-39340,-39340,0,0,0,0,0,-74569,0,EA,KRW
10,M,100287.0,N,25F,A,A,M25F3ADJB2356,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,-1,-196908,-196908,-379000,-341100,-310091,-216599,-196908,0,0,0,-73159,-73159,-73030,-129,0,0,0,0,-123749,-113183,EA,KRW
10,M,105972.0,Y,25N,A,A,M25N3ABQMV45N,A0100,A0100A0130,A0100A0130A0130004,ZFRT,3.0,1,90000,90000,99000,99000,90000,99000,90000,0,0,0,13687,13687,13640,47,0,0,0,0,76313,0,EA,KRW
10,X,101121.0,N,25F,A,A,X25FDWDJ7F056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,1,272236,272236,620000,434000,394545,299460,272236,0,0,0,126900,126900,126900,0,0,0,0,0,145336,122309,EA,KRW
10,M,100368.0,N,24N,A,A,M24N3ACRS054N,A0100,A0100A0130,A0100A0130A0130008,ZFRT,3.0,1,126364,126364,139000,139000,126364,139000,126364,0,0,0,22451,22451,22400,51,0,0,0,0,103913,0,EA,KRW
10,ST,105725.0,N,24F,C,C,ST24FTXMT14044,L0100,L0100L0120,L0100L0120L0120009,ZFRT,7.0,1,58418,58418,119000,64260,58418,64260,58418,0,0,0,32060,32060,32060,0,0,0,0,0,26358,0,EA,KRW
10,ST,105725.0,N,25S,C,C,ST25STWWJ20353,L0100,L0100L0110,L0100L0110L0110027,ZFRT,7.0,7,700119,700119,1393000,770130,700119,770131,700119,0,0,0,367500,367500,367500,0,0,0,0,0,332619,0,EA,KRW
10,M,105400.0,N,25N,A,A,M25N3ABQMV25N,A0100,A0100A0130,A0100A0130A0130004,ZFRT,8.0,45,1319310,1319310,5805000,1451240,1319310,1451241,1319310,1319310,0,0,850635,850635,848250,2385,850635,0,0,0,468675,0,EA,KRW
10,X,101140.0,N,25F,A,A,X25FDWDJ7J056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,1.0,2,207670,207670,518000,362600,329636,228437,207670,0,0,0,162860,162860,162860,0,0,0,0,0,44810,121966,EA,KRW
10,M,100298.0,N,26S,A,A,M26S3AMTQ0161,L0100,L0100L0120,L0100L0120L0120009,ZFRT,6.0,1,66377,66377,119000,112330,102118,73015,66377,0,0,0,18250,18250,18120,130,0,0,0,0,48127,35741,EA,KRW
10,X,101223.0,N,25F,A,A,X25FDMDJ73056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,2,234518,234518,398000,388000,352727,257970,234518,0,0,0,96600,96600,96600,0,0,0,0,0,137918,118209,EA,KRW
10,I,100669.0,N,25F,A,A,I25F7ABNC0156,A0100,A0100A0140,A0100A0140A0140001,ZFRT,1.0,1,29400,29400,49000,49000,44545,32340,29400,0,0,0,8554,8554,8500,54,0,0,0,0,20846,15145,EA,KRW
10,V,105868.0,N,24F,C,C,V24FVUDJ12446,L0100,L0100L0110,L0100L0110L0110005,ZFRT,7.0,1,682363,682363,1390000,750600,682363,750599,682363,0,0,0,251240,251240,251240,0,0,0,0,0,431123,0,EA,KRW
10,I,104036.0,N,26S,A,A,I26S7ADPB0361,L0100,L0100L0130,L0100L0130L0130004,ZFRT,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,KRW
10,M,100290.0,N,26N,A,A,M26N3ACPB096N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,1,25800,25800,43000,43000,39091,28380,25800,0,0,0,5214,5214,5160,54,0,0,0,0,20586,13291,EA,KRW
10,X,106127.0,N,25N,A,A,X25NDXCP5025N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,6.0,1,27000,27000,45000,45000,40909,29700,27000,0,0,0,8500,8500,8500,0,0,0,0,0,18500,13909,EA,KRW
10,I,100750.0,N,26N,A,A,I26N7ABKB066N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,1.0,2,166516,166516,318000,286200,260182,183168,166516,0,0,0,70608,70608,70500,108,0,0,0,0,95908,93666,EA,KRW
10,X,106219.0,N,25N,A,A,X25NDXCP7025N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,2.0,1,16036,16036,42000,29400,26727,17640,16036,0,0,0,7900,7900,7900,0,0,0,0,0,8136,10691,EA,KRW
10,X,104613.0,N,25S,C,C,X25SDWSW96053,L0100,L0100L0120,L0100L0120L0120014,ZFRT,5.0,2,86182,86182,158000,94800,86182,94800,86182,0,0,0,24040,24040,24040,0,0,0,0,0,62142,0,EA,KRW
10,X,104987.0,N,26S,A,A,X26SDWPT44061,L0100,L0100L0130,L0100L0130L0130009,ZFRT,6.0,1,69236,69236,119000,119000,108181,76160,69236,0,0,0,24270,24270,24270,0,0,0,0,0,44966,38945,EA,KRW
10,I,100892.0,N,24N,A,A,I24N7ACP77B4N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,3,56700,56700,99000,99000,90000,62370,56700,0,0,0,20433,20433,20280,153,0,0,0,0,36267,33300,EA,KRW
10,M,100027.0,Y,25N,A,A,M25N3ASHC055N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,6.0,1,53097,53097,149000,89400,81271,58407,53097,0,0,0,24629,24629,24590,39,0,0,0,0,28468,28174,EA,KRW
10,ST,105725.0,N,24S,C,C,ST24STMRS50343,L0100,L0100L0120,L0100L0120L0120012,ZHAW,7.0,1,20045,20045,49000,22050,20045,22050,20045,0,0,0,8780,8780,8780,0,0,0,0,0,11265,0,EA,KRW
10,M,100004.0,N,22N,A,A,M22N3ASXCA12N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,102,7952396,7952396,14178000,13254030,12049116,8747636,7952396,0,0,0,2582946,2582946,2555100,27846,0,0,0,0,5369450,4096720,EA,KRW
10,M,100383.0,N,25N,A,A,M25N3ASXE015N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,2,202800,202800,338000,338000,307272,223080,202800,0,0,0,53128,53128,53020,108,0,0,0,0,149672,104472,EA,KRW
10,I,104356.0,N,26N,A,A,I26N7ACPC146N,A0100,A0100A0140,A0100A0140A0140003,ZFRT,1.0,2,52315,52315,98000,91340,83041,57547,52315,0,0,0,17008,17008,16900,108,0,0,0,0,35307,30726,EA,KRW
10,M,100160.0,N,26S,A,A,M26S3FPTB0461,L0100,L0100L0130,L0100L0130L0130009,ZFRT,1.0,17,1179188,1179188,1853000,1853000,1684547,1297107,1179188,0,0,0,345967,345967,343740,2227,0,0,0,0,833221,505359,EA,KRW
10,X,105960.0,N,25S,C,C,X25SDKSW63053,L0100,L0100L0120,L0100L0120L0120014,ZFRT,5.0,1,37545,37545,59000,41300,37545,41300,37545,0,0,0,17820,17820,17820,0,0,0,0,0,19725,0,EA,KRW
10,M,104106.0,N,25F,A,A,M25F3ADJB2056,L0100,L0100L0110,L0100L0110L0110005,ZFRT,6.0,-4,-667799,-667799,-1156000,-1166000,-1059999,-734579,-667799,0,0,0,-187636,-187636,-187120,-516,0,0,0,0,-480163,-392200,EA,KRW
10,X,101064.0,N,26N,A,A,X26NDKBK2116N,A0100,A0100A0130,A0100A0130A0130002,ZFRT,6.0,2,178742,178742,318000,293460,266779,196616,178742,0,0,0,67600,67600,67600,0,0,0,0,0,111142,88037,EA,KRW
10,M,100287.0,N,26N,A,A,M26N3ASXM036N,A0100,A0100A0150,A0100A0150A0150007,ZFRT,1.0,1,91786,91786,159000,158990,144545,100965,91786,0,0,0,24729,24729,24690,39,0,0,0,0,67057,52759,EA,KRW
10,X,101308.0,N,25N,A,A,X25NDXSH4305N,A0100,A0100A0150,A0100A0150A0150005,ZFRT,7.0,1,76818,76818,169000,84500,76818,84500,76818,0,0,0,38400,38400,38400,0,0,0,0,0,38418,0,EA,KRW
