브랜드,대분류,중분류,아이템코드,아이템명(한글),발주(TAG),전년비(발주),주간판매매출(TAG),전년비(주간),누적판매매출(TAG),전년비(누적),누적판매율당년,누적판매율차이,전년마감판매율,누적판매TAG가,누적입고TAG가,전년누적판매TAG가,전년누적입고TAG가,전년마감누적판매TAG가,전년마감누적입고TAG가
I,의류,Outer,KC,니트가디건,719220000,0.5828,0,0.0000,51584000,0.3251,0.1407,-0.0856,0.2376,51584000,366660000,158670000,701248000,166603000,701248000
I,의류,Outer,PD,패딩,381600000,,4293000,,134832000,,0.3514,,,134832000,383667000,0,0,0,0
I,의류,Outer,WJ,방풍자켓,2672101000,2.2362,0,0.0000,128992000,0.6445,0.3324,0.0624,0.2760,128992000,388088000,200148000,741412000,204597000,741412000
I,의류,Wear_etc,S1,반팔티 & 스웨트팬츠,1249379000,0.6166,-179000,-0.0140,391069000,0.9084,0.3817,0.0313,0.3929,391069000,1024457000,430526000,1228643000,482730000,1228643000
I,의류,Wear_etc,S2,맨투맨셋트,7788432000,0.9688,93571000,0.6847,2756584000,1.1290,0.4176,0.0283,0.4665,2756584000,6601703000,2441698906,6273029000,2926648906,6273029000
M,의류,Bottom,DP,진바지,6927490000,1.2288,8422000,0.7862,231129000,0.7309,0.3364,0.0121,0.3929,231129000,687081000,316243000,975311000,383230000,975311000
M,의류,Bottom,DS,진스커트,1436642000,0.6021,2563000,3.0367,95735000,0.7515,0.2496,-0.2797,0.5410,95735000,383531000,127384267,240663000,130204267,240663000
M,의류,Bottom,LG,레깅스,92649000,0.0996,0,0.0000,0,0.0000,,,0.2577,0,0,25307000,121600000,31338000,121600000
M,의류,Bottom,PT,팬츠,40895898000,0.9721,162977000,1.1080,2818554000,0.9259,0.4398,-0.0674,0.5986,2818554000,6409017000,3044000758,6001489000,3592357030,6001489000
M,의류,Bottom,SK,스커트,2605312000,0.7497,3434000,1.2519,160133000,0.8761,0.3786,0.0194,0.3906,160133000,422907000,182780599,508799000,198726599,508799000
M,의류,Bottom,SM,우븐반바지,1505491000,,0,,0,,,,,0,0,0,0,0,0
M,의류,Bottom,SP,반바지,1373265000,1.1542,0,,0,,,,,0,0,0,0,0,0
M,의류,Bottom,WP,우븐팬츠,37058473000,1.8295,57349000,3.6359,1663169000,1.4711,0.4326,-0.0128,0.4908,1663169000,3844922000,1130544575,2538420000,1245768575,2538420000
M,의류,Inner,DD,데님원피스,0,0.0000,0,0.0000,0,0.0000,,,0.2023,0,0,18259000,104182000,21075000,104182000
M,의류,Inner,DR,데님셔츠,9840059000,0.5365,2457000,0.7970,70308000,0.2960,0.1691,-0.2007,0.4045,70308000,415800000,237554000,642445000,259862000,642445000
M,의류,Inner,HD,후드티,21826472000,0.8587,85769000,1.1006,1478791000,0.7267,0.4045,-0.0595,0.5233,1478791000,3656024000,2034999732,4385963000,2294989540,4385963000
M,의류,Inner,KP,니트풀오버,9758594000,1.1991,26224000,1.8429,567550000,0.7941,0.4188,-0.1003,0.5610,567550000,1355334000,714671000,1376937000,772482000,1376937000
M,의류,Inner,MT,맨투맨,52568038000,0.6848,126387000,0.8836,3049567000,0.7312,0.5010,0.0466,0.5140,3049567000,6086548000,4170446468,9177169000,4717176145,9177169000
M,의류,Inner,OP,원피스,270900000,0.2343,2580000,4.8134,74949000,1.0195,0.2984,0.2252,0.0812,74949000,251163000,73514000,1004723000,81594000,1004723000
M,의류,Inner,TO,TOP,183848000,,0,,0,,,,,0,0,0,0,0,0
M,의류,Inner,TR,트레이닝(상의),16175419000,0.7324,39271000,1.0153,1566171000,1.0018,0.6547,0.2601,0.4365,1566171000,2392131000,1563309797,3961775000,1729283797,3961775000
M,의류,Inner,TS,반팔카라티셔츠,44005259000,1.5526,22295000,4.4959,1929664000,2.2487,0.5574,-0.0862,0.6715,1929664000,3462190000,858108026,1333302000,895283026,1333302000
M,의류,Inner,WS,우븐셔츠,2434707000,1.2968,1859000,1.2794,123539000,2.0079,0.6645,0.3636,0.3709,123539000,185900000,61525000,204432000,75817000,204432000
M,의류,Outer,DJ,다운점퍼,329698294000,1.2579,1342705000,0.7987,16443314000,0.8215,0.3510,-0.1737,0.6520,16443314000,46842438000,20015424887,38141955000,24867949585,38141955000
M,의류,Outer,DK,진자켓,2481071000,0.3505,0,0.0000,43504000,1.1746,0.2782,0.1608,0.1564,43504000,156400000,37036000,315475000,49325470,315475000
M,의류,Outer,DV,다운베스트,21108946000,0.8827,43005000,0.8737,740822000,0.6120,0.3014,-0.1172,0.5059,740822000,2457563000,1210501000,2891583000,1462920000,2891583000
M,의류,Outer,FD,폴라폴리스점퍼,2902405000,0.5370,14079000,1.5995,254746000,1.7479,0.5033,0.3230,0.2343,254746000,506105000,145747000,808191000,189376000,808191000
M,의류,Outer,JK,방수자켓,247572000,0.8151,0,,0,,,,,0,0,0,0,0,0
M,의류,Outer,JP,점퍼,14172444000,0.8446,28976000,0.6317,1367938000,0.7306,0.4717,0.0876,0.4143,1367938000,2900135000,1872387634,4875182000,2019774634,4875182000
M,의류,Outer,KC,니트가디건,11491431000,0.6868,18636000,1.0853,802476000,0.7183,0.6255,0.1617,0.5060,802476000,1282979000,1117244725,2408962000,1219053686,2408962000
M,의류,Outer,PD,패딩,2015074000,1.9674,24875000,3.9167,817094000,3.0784,0.4081,0.0410,0.4528,817094000,2002338000,265428000,723138000,327405000,723138000
M,의류,Outer,WJ,방풍자켓,50198139000,1.1724,408000,0.0571,1222296000,1.0410,0.4517,0.0013,0.4573,1222296000,2706225000,1174202763,2607315000,1192288763,2607315000
ST,의류,Bottom,LG,레깅스,6930000,0.0840,0,0.0000,495000,0.0496,0.0714,-0.0480,0.1473,495000,6930000,9973000,83474000,12296000,83474000
ST,의류,Bottom,PT,팬츠,234595000,0.1795,6005000,0.3349,65268000,0.3222,0.2804,0.1232,0.2033,65268000,232777000,202542000,1288659000,261978000,1288659000
ST,의류,Bottom,SK,스커트,640002000,0.7793,12534000,0.7784,329303000,1.0917,0.5209,0.1449,0.4458,329303000,632217000,301652000,802253000,357660000,802253000
ST,의류,Bottom,SP,반바지,138634000,8.6538,1704000,9.5730,59855000,5.7977,0.4275,-0.2242,0.7247,59855000,140020000,10324000,15842000,11481000,15842000
ST,의류,Inner,HD,후드티,58855000,0.3397,149000,0.0503,6854000,0.1956,0.1162,-0.0818,0.2501,6854000,59004000,35039000,177025000,44269000,177025000
ST,의류,Inner,KP,니트풀오버,341415000,0.9833,6821000,1.5158,86228000,1.8312,0.2493,0.1088,0.2043,86228000,345949000,47089000,335387000,68535000,335387000
ST,의류,Inner,KU,니트반팔티셔츠,175695000,,0,,20193000,,0.1143,,,20193000,176649000,0,0,0,0
ST,의류,Inner,KV,니트베스트,77840000,,695000,,23630000,,0.2988,,,23630000,79091000,0,0,0,0
ST,의류,Inner,MT,맨투맨,1051135000,0.6952,17344000,0.5923,226415000,0.6528,0.2133,-0.0219,0.2866,226415000,1061692000,346846000,1474896000,422769000,1474896000
ST,의류,Inner,OP,원피스,65330000,1.2627,0,0.0000,6255000,0.8060,0.0926,-0.0557,0.2129,6255000,67554000,7761000,52337000,11144000,52337000
ST,의류,Inner,PQ,폴로 티셔츠,1015895000,2.2372,6055000,2.2840,282385000,2.8546,0.2752,0.0579,0.2568,282385000,1026162000,98924000,455352000,116946000,455352000
ST,의류,Inner,RL,긴팔티셔츠,76230000,0.3674,693000,0.6794,12969000,0.2857,0.1679,-0.0575,0.2750,12969000,77220000,45386000,201274000,55354000,201274000
ST,의류,Inner,RS,반팔티셔츠,76240000,1.7264,0,0.0000,54627000,3.3978,0.7238,0.3614,0.4012,54627000,75477000,16077000,44367000,17802000,44367000
ST,의류,Inner,TR,트레이닝(상의),143995000,0.1996,1839000,0.3545,36217000,0.3258,0.2635,0.0977,0.2105,36217000,137452000,111165000,670647000,141179000,670647000
ST,의류,Inner,WT,윈드티셔츠,44520000,,0,,8586000,,0.1895,,,8586000,45315000,0,0,0,0
ST,의류,Outer,DJ,다운점퍼,274590000,0.1462,5983000,0.1695,83639000,0.4081,0.2954,0.1858,0.1536,83639000,283144000,204931000,1870272000,287271000,1870272000
ST,의류,Outer,DV,다운베스트,0,0.0000,0,0.0000,0,0.0000,,,0.1538,0,0,7770000,77441000,11914000,77441000
ST,의류,Outer,KC,니트가디건,321760000,0.6495,6210000,1.1577,70148000,0.6917,0.2185,0.0092,0.2803,70148000,321063000,101419000,484683000,135868000,484683000
ST,의류,Outer,PD,패딩,54780000,0.2439,0,0.0000,4980000,0.1530,0.0905,-0.0556,0.2016,4980000,55029000,32556000,222789000,44921000,222789000
ST,의류,Outer,WJ,방풍자켓,543420000,0.8499,488000,0.7208,35151000,0.3044,0.0631,-0.1245,0.2044,35151000,557024000,115489000,615709000,125843000,615709000
ST,의류,Wear_etc,BR,브라,0,0.0000,0,0.0000,0,0.0000,,,0.0989,0,0,3382000,38715000,3827000,38715000
V,의류,Bottom,LG,레깅스,0,0.0000,0,0.0000,0,0.0000,,,0.1019,0,0,1320000,18840000,1920000,18840000
V,의류,Bottom,PT,팬츠,1708400000,0.5786,22210000,2.7085,390110000,2.8222,0.2233,0.0760,0.2087,390110000,1746910000,138230000,938550000,195920000,938550000
V,의류,Bottom,SK,스커트,99000000,,330000,,25080000,,0.2468,,,25080000,101640000,0,0,0,0
V,의류,Bottom,SP,반바지,91000000,0.7496,1350000,3.1395,25640000,1.7266,0.2870,0.1621,0.1909,25640000,89350000,14850000,118950000,22710000,118950000
V,의류,Inner,HD,후드티,542000000,1.4427,8140000,6.4094,88600000,3.1263,0.1608,0.0331,0.2209,88600000,550860000,28340000,221820000,49000000,221820000
V,의류,Inner,KP,니트풀오버,968900000,2.7604,6200000,0.9764,123070000,1.8035,0.1284,-0.0797,0.3005,123070000,958840000,68240000,327990000,98570000,327990000
V,의류,Inner,KV,니트베스트,98000000,,0,,12740000,,0.1300,,,12740000,98000000,0,0,0,0
V,의류,Inner,MT,맨투맨,251600000,0.4543,1080000,0.7013,29400000,1.2179,0.1164,0.0344,0.1436,29400000,252630000,24140000,294440000,42280000,294440000
V,의류,Inner,OP,원피스,63000000,0.7143,0,,13860000,0.2694,0.2095,-0.4509,0.6918,13860000,66150000,51450000,77910000,53900000,77910000
V,의류,Inner,RL,긴팔티셔츠,109500000,,570000,,13460000,,0.1043,,,13460000,129060000,0,0,0,0
V,의류,Inner,RS,반팔티셔츠,64000000,0.1024,0,0.0000,16700000,0.2425,0.2492,0.1121,0.1536,16700000,67020000,68870000,502480000,77200000,502480000
V,의류,Inner,TS,반팔카라티셔츠,44200000,,0,,0,,,,,0,0,0,0,0,0
V,의류,Inner,WS,우븐셔츠,78400000,1.6970,0,,4410000,13.3636,0.0556,0.0484,0.0286,4410000,79380000,330000,46200000,1320000,46200000
V,의류,Inner,ZT,집업티,72500000,0.1420,1160000,2.0714,20010000,1.1868,0.2771,0.2112,0.1365,20010000,72210000,16860000,255690000,34890000,255690000
V,의류,Outer,DH,반팔다운,2153600000,4.0254,19510000,19.7071,917540000,2.2952,0.4262,-0.3415,0.8400,917540000,2152650000,399770000,520730000,437420000,520730000
V,의류,Outer,DJ,다운점퍼,22049550000,0.5723,908140000,1.2237,9064460000,2.0466,0.4397,0.1245,0.5199,9064460000,20614710000,4428960000,14052350000,7538400000,14499260000
V,의류,Outer,DV,다운베스트,294250000,0.1298,5610000,0.7901,62530000,0.7005,0.1855,0.0733,0.1919,62530000,337170000,89270000,795690000,163760000,853360000
V,의류,Outer,JK,방수자켓,158000000,0.0480,0,0.0000,1580000,0.0407,0.0100,-0.0270,0.0574,1580000,158790000,38860000,1050970000,60360000,1050970000
V,의류,Outer,KC,니트가디건,331500000,,1950000,,35100000,,0.1059,,,35100000,331500000,0,0,0,0
V,의류,Outer,PD,패딩,0,0.0000,0,,0,,,,,0,0,0,0,0,0
V,의류,Outer,SS,소프트쉘,0,0.0000,0,0.0000,0,0.0000,,,0.3135,0,0,106760000,463710000,145370000,463710000
V,의류,Outer,VT,베스트,249500000,,2120000,,65220000,,0.2535,,,65220000,257250000,0,0,0,0
V,의류,Outer,WJ,방풍자켓,2776270000,1.9688,0,0.0000,356700000,1.2455,0.1347,-0.1940,0.4431,356700000,2647590000,286400000,871230000,386050000,871230000
W,의류,Bottom,DP,진바지,46640000,,0,,0,,,,,0,0,0,0,0,0
W,의류,Bottom,PT,팬츠,29766000,0.0634,0,0.0000,0,0.0000,,,0.3191,0,0,22363000,120998000,38614971,120998000
W,의류,Bottom,SK,스커트,34168000,0.5094,0,,0,0.0000,,,0.2325,0,0,8127000,34959000,8127000,34959000
W,의류,Bottom,WP,우븐팬츠,132802000,0.1132,0,0.0000,0,0.0000,,,0.1644,0,0,45778479,315631000,51887479,315631000
W,의류,Inner,HD,후드티,115777000,0.1154,0,0.0000,0,0.0000,,,0.3269,0,0,66690567,253894000,82993567,253894000
W,의류,Inner,MT,맨투맨,238336000,0.2464,0,0.0000,0,0.0000,,,0.3589,0,0,68289625,261308000,93789625,261308000
W,의류,Inner,RL,긴팔티셔츠,153266000,0.2389,0,0.0000,0,0.0000,,,0.3731,0,0,69010910,214599000,80063365,214599000
W,의류,Inner,RS,반팔티셔츠,308267000,0.5222,98000,0.0370,23756000,0.0934,0.8345,0.3110,0.5664,23756000,28468000,254257399,485660000,275058399,485660000
W,의류,Outer,DJ,다운점퍼,664052000,0.1259,0,0.0000,0,0.0000,,,0.2839,0,0,224305669,1105936000,314020231,1105936000
W,의류,Outer,DV,다운베스트,0,0.0000,0,0.0000,0,0.0000,,,0.4878,0,0,18177000,44895000,21900000,44895000
W,의류,Outer,PD,패딩,0,0.0000,0,0.0000,0,0.0000,,,0.1957,0,0,3885000,23828000,4662000,23828000
W,의류,Outer,SS,소프트쉘,0,0.0000,0,0.0000,0,0.0000,,,0.3168,0,0,33093260,119341000,37809260,119341000
W,의류,Outer,WJ,방풍자켓,122398000,0.0525,0,0.0000,0,0.0000,,,0.1645,0,0,72379143,472479000,77717143,472479000
X,의류,Bottom,LG,레깅스,514908000,0.3799,3282000,1.1917,31550000,0.4239,0.0712,0.0128,0.1906,31550000,442997000,74420000,1274187000,98544000,517073000
X,의류,Bottom,PT,팬츠,13786230000,1.6755,135011000,0.9734,2293194000,0.9151,0.3144,-0.0218,0.4167,2293194000,7292903000,2505841000,7453011000,3105735000,7453011000
X,의류,Bottom,SK,스커트,1696183000,3.4309,6137000,1.1685,154206000,1.2139,0.1648,-0.1418,0.3467,154206000,935508000,127037000,414323000,143665000,414323000
X,의류,Bottom,SP,반바지,0,0.0000,0,0.0000,0,0.0000,,,0.1869,0,0,12317000,96792000,18094000,96792000
X,의류,Bottom,TP,트레이닝(하의),12975059000,0.9667,190300000,0.7957,3762373000,0.8156,0.3166,-0.0259,0.4323,3762373000,11883762000,4612925000,13470441000,5822724000,13470441000
X,의류,Inner,HD,후드티,6389072000,1.5823,118728000,1.3829,1514412000,0.8621,0.3040,-0.1349,0.5458,1514412000,4981624000,1756747000,4002608000,2184476000,4002608000
X,의류,Inner,MT,맨투맨,9431513000,1.0457,213687000,0.7750,2810568000,0.6317,0.3644,-0.1260,0.6198,2810568000,7713488000,4449383000,9072873000,5623329000,9072873000
X,의류,Inner,OP,원피스,510267000,0.8163,2006000,2.1710,82045000,0.4915,0.1675,-0.1140,0.2958,82045000,489863000,166929000,593049000,175419000,593049000
X,의류,Inner,RL,긴팔티셔츠,8475003000,6.6710,43508000,3.4020,1380989000,1.9504,0.3473,-0.2744,0.6729,1380989000,3976080000,708071000,1138944000,766447000,1138944000
X,의류,Inner,RS,반팔티셔츠,217100000,11.0765,1357000,,62009000,,0.4096,,,62009000,151394000,0,0,0,0
X,의류,Inner,TL,긴팔카라티셔츠,1213150000,1.0214,10948000,1.5170,514879000,0.8942,0.4779,-0.0392,0.5704,514879000,1077483000,575778000,1113493000,635127000,1113493000
X,의류,Inner,TR,트레이닝(상의),15013860000,1.0147,130551000,0.7425,4142124000,0.8075,0.3108,-0.0356,0.4168,4142124000,13327526000,5129255000,14807227000,6093722000,14619577000
X,의류,Inner,ZT,집업티,4804720000,71.8764,60416000,146.2857,627712000,43.6032,0.2082,-0.0358,0.2790,627712000,3015499000,14396000,59000000,16461000,59000000
X,의류,Outer,DJ,다운점퍼,261063321000,1.1672,7007193000,0.6562,67849723000,0.8401,0.3057,-0.0647,0.5542,67849723000,221970195000,80766102000,218087170000,122039692000,220192631000
X,의류,Outer,DV,다운베스트,9362012000,1.3534,190718000,0.6539,2837234000,0.6944,0.3499,-0.2490,0.7869,2837234000,8107911000,4085589000,6821564000,5368016000,6821564000
X,의류,Outer,JP,점퍼,9336564000,,16048000,,161380000,,0.0397,,,161380000,4064929000,0,0,0,0
X,의류,Outer,PD,패딩,5357180000,,21747000,,740942000,,0.2355,,,740942000,3146291000,0,0,0,0
X,의류,Outer,SS,소프트쉘,12131900000,1.3502,185187000,1.5779,4193766000,1.3609,0.4657,0.1179,0.4333,4193766000,9005540000,3081720000,8861230000,3839593000,8861230000
X,의류,Outer,WJ,방풍자켓,17535633000,1.4149,29228000,0.7812,3410352000,0.7602,0.2979,-0.0805,0.4047,3410352000,11447170000,4486211000,11856591000,4797772000,11856591000
X,의류,Wear_etc,AZ,상하의 세트,1126700000,3.0118,12023000,2.3898,313453000,2.2050,0.2816,-0.0933,0.4891,313453000,1113301000,142158000,379260000,185502000,379260000
