브랜드,유통채널,채널명,아이템_중분류,아이템소분류,아이템코드,판매금액(TAG가),실판매액
X,6,대리점,당시즌의류,다운점퍼,DJ,1309432000,1215300410
X,6,대리점,당시즌의류,레깅스,LG,1155000,1015710
X,6,대리점,당시즌의류,맨투맨,MT,50498000,46550980
X,6,대리점,당시즌의류,방풍자켓,WJ,10891000,9344500
X,6,대리점,당시즌의류,상하의 세트,AZ,2838000,2639300
X,6,대리점,당시즌의류,소프트쉘,SS,48636000,39950180
X,6,대리점,당시즌의류,스커트,SK,1946000,1776270
X,6,대리점,당시즌의류,원피스,OP,318000,269480
X,6,대리점,당시즌의류,트레이닝(상의),TR,43927000,41669610
X,6,대리점,당시즌의류,트레이닝(하의),TP,62598000,58962070
X,6,대리점,당시즌의류,팬츠,PT,33503000,31674440
X,6,대리점,당시즌의류,후드티,HD,21717000,20345130
X,7,아울렛,Acc_etc,기타소품류,AC,39000,39000
X,7,아울렛,Acc_etc,다운 스카프,DC,560000,384800
X,7,아울렛,Acc_etc,멀티스카프,MS,271000,115400
X,7,아울렛,Acc_etc,양말,SO,93000,51400
X,7,아울렛,Acc_etc,장갑,GL,1296000,694900
X,7,아울렛,Bag,가방,BG,993000,767290
X,7,아울렛,Bag,메신저백,MR,3023000,2445100
X,7,아울렛,Bag,백팩,BK,63752000,51460000
X,7,아울렛,Bag,보스톤백,BW,596000,327800
X,7,아울렛,Bag,슬링백,SG,1215000,951300
X,7,아울렛,Bag,크로스백,CR,1777000,1110500
X,7,아울렛,Bag,토드백,TG,1746000,1146100
X,7,아울렛,Bag,힙색,HS,128000,89600
X,7,아울렛,Headwear,비니,BN,3604000,2010300
X,7,아울렛,Headwear,운동모,CP,5169000,3540100
X,7,아울렛,Headwear,햇,HT,1642000,852900
X,7,아울렛,Shoes,슬리퍼,LP,375000,264400
X,7,아울렛,Shoes,신발,SH,52632000,42860200
X,7,아울렛,과시즌의류,긴팔카라티셔츠,TL,4414000,1791400
X,7,아울렛,과시즌의류,긴팔티셔츠,RL,5009000,2767300
X,7,아울렛,과시즌의류,니트,KT,7363000,2945200
X,7,아울렛,과시즌의류,다운베스트,DV,23708000,12040700
X,7,아울렛,과시즌의류,다운점퍼,DJ,833714000,441239880
X,7,아울렛,과시즌의류,레깅스,LG,3500000,848200
X,7,아울렛,과시즌의류,맨투맨,MT,18714000,11251500
X,7,아울렛,과시즌의류,반팔티셔츠,RS,5553000,3880200
X,7,아울렛,과시즌의류,방풍자켓,WJ,26150000,11159800
X,7,아울렛,과시즌의류,브라,BR,98000,68600
X,7,아울렛,과시즌의류,상하의 세트,AZ,129000,64500
X,7,아울렛,과시즌의류,소프트쉘,SS,33056000,13232700
X,7,아울렛,과시즌의류,집업티,ZT,238000,71400
X,7,아울렛,과시즌의류,트레이닝(상의),TR,58233000,22731900
X,7,아울렛,과시즌의류,트레이닝(하의),TP,51507000,23988100
X,7,아울렛,과시즌의류,패딩,PD,12765000,8935500
X,7,아울렛,과시즌의류,팬츠,PT,32451000,15133600
X,7,아울렛,과시즌의류,후드티,HD,10350000,5868100
X,7,아울렛,당시즌의류,긴팔티셔츠,RL,138000,138000
X,7,아울렛,당시즌의류,다운베스트,DV,8343000,6648800
X,7,아울렛,당시즌의류,다운점퍼,DJ,438487000,419232200
X,7,아울렛,당시즌의류,레깅스,LG,-79000,-79000
X,7,아울렛,당시즌의류,맨투맨,MT,9321000,8909500
X,7,아울렛,당시즌의류,방풍자켓,WJ,657000,459900
X,7,아울렛,당시즌의류,상하의 세트,AZ,129000,119000
X,7,아울렛,당시즌의류,소프트쉘,SS,3565000,3309200
X,7,아울렛,당시즌의류,트레이닝(상의),TR,3460000,3044210
X,7,아울렛,당시즌의류,트레이닝(하의),TP,3417000,2820600
X,7,아울렛,당시즌의류,팬츠,PT,1053000,999100
X,7,아울렛,당시즌의류,후드티,HD,1524000,1453500
X,99,기타,Acc_etc,다운 스카프,DC,128000,89600
X,99,기타,Acc_etc,마스크,MK,0,0
X,99,기타,Acc_etc,장갑,GL,79000,55300
X,99,기타,Bag,백팩,BK,149000,104300
X,99,기타,Bag,토드백,TG,39000,27300
X,99,기타,Headwear,비니,BN,49000,34300
X,99,기타,Headwear,운동모,CP,49000,34300
X,99,기타,Headwear,햇,HT,0,0
X,99,기타,Shoes,신발,SH,913000,639100
X,99,기타,과시즌의류,반팔티셔츠,RS,0,0
X,99,기타,당시즌의류,다운베스트,DV,0,0
X,99,기타,당시즌의류,다운점퍼,DJ,4851000,3395700
X,99,기타,당시즌의류,레깅스,LG,89000,62300
X,99,기타,당시즌의류,맨투맨,MT,198000,138600
X,99,기타,당시즌의류,방풍자켓,WJ,0,0
X,99,기타,당시즌의류,소프트쉘,SS,149000,104300
X,99,기타,당시즌의류,스커트,SK,0,0
X,99,기타,당시즌의류,트레이닝(상의),TR,0,0
X,99,기타,당시즌의류,트레이닝(하의),TP,0,0
X,99,기타,당시즌의류,팬츠,PT,0,0
X,99,기타,당시즌의류,후드티,HD,89000,62300
