브랜드코드,채널명,아이템_중분류,제품계층3(소분류),아이템코드,TAG매출액,실매출액,부가세제외 실판매액,매출원가 ( 환입후매출원가+평가감(추가) ),매출총이익,지급수수료_중간관리수수료,지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(고정),감가상각비_임차시설물,직접비 합계,직접이익
I,기타,과시즌의류,맨투맨,MT,761000,409190,371991,-12594,384585,0,0,0,0,10631,0,0,22320,0,0,32951,351634
I,기타,과시즌의류,맨투맨셋트,S2,526000,331380,301255,-34981,336236,0,0,0,0,6368,0,0,18075,0,0,24443,311793
I,기타,과시즌의류,반바지,SP,0,0,0,-8485,8485,0,0,0,0,0,0,0,0,0,0,0,8485
I,기타,과시즌의류,반팔카라티셔츠,TS,313000,197620,179655,22336,157319,0,0,0,0,3332,0,0,10778,0,0,14110,143209
I,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,149000,95360,86691,-827993,914684,0,0,0,0,1971,0,0,5201,0,0,7172,907512
I,기타,과시즌의류,방풍자켓,WJ,129000,82560,75055,-5196,80251,0,0,0,0,1707,0,0,4503,0,0,6210,74041
I,기타,과시즌의류,베이비,BV,55000,35750,32500,30442,2058,0,0,0,0,592,0,0,1950,0,0,2542,-484
I,기타,과시즌의류,스윔웨어,SW,0,0,0,-13894,13894,0,0,0,0,0,0,0,0,0,0,0,13894
I,기타,과시즌의류,스커트,SK,99000,20650,18773,-113665,132438,0,0,0,0,629,0,0,1127,0,0,1756,130682
I,기타,과시즌의류,우븐반바지,SM,197000,124110,112827,28952,83875,0,0,0,0,3171,0,0,6769,0,0,9940,73935
I,기타,과시즌의류,우븐셔츠,WS,0,0,0,-93738,93738,0,0,0,0,0,0,0,0,0,0,0,93738
I,기타,과시즌의류,우븐팬츠,WP,79000,49770,45245,-17912,63157,0,0,0,0,971,0,0,2715,0,0,3686,59471
I,기타,과시즌의류,점퍼,JP,677000,337200,306546,-208005,514551,0,0,0,0,6674,0,0,18393,0,0,25067,489484
I,기타,과시즌의류,진바지,DP,109000,71640,65127,-2334,67461,0,0,0,0,2997,0,0,3908,0,0,6905,60556
I,기타,과시즌의류,진자켓,DK,0,0,0,-65445,65445,0,0,0,0,0,0,0,0,0,0,0,65445
I,기타,과시즌의류,팬츠,PT,0,0,0,-8376,8376,0,0,0,0,0,0,0,0,0,0,0,8376
I,기타,과시즌의류,후드티,HD,277000,175300,159364,41357,118007,0,0,0,0,3778,0,0,9562,0,0,13340,104667
I,기타,당시즌의류,다운점퍼,DJ,4451000,1898700,1726093,1182338,543755,0,0,0,0,39110,0,0,103564,0,0,142674,401081
I,기타,당시즌의류,맨투맨,MT,79000,26650,24227,16574,7653,0,0,0,0,564,0,0,1453,0,0,2017,5636
I,기타,당시즌의류,맨투맨셋트,S2,258000,116370,105791,64776,41015,0,0,0,0,3004,0,0,6347,0,0,9351,31664
I,기타,당시즌의류,우븐팬츠,WP,89000,44500,40455,21400,19055,0,0,0,0,1050,0,0,2427,0,0,3477,15578
I,기타,당시즌의류,점퍼,JP,697000,181760,165236,157330,7906,0,0,0,0,3740,0,0,9914,0,0,13654,-5748
I,기타,당시즌의류,팬츠,PT,59000,37760,34327,14964,19363,0,0,0,0,0,0,0,2060,0,0,2060,17303
I,기타,당시즌의류,후드티,HD,89000,44500,40455,22455,18000,0,0,0,0,972,0,0,2427,0,0,3399,14601
I,기타,차시즌의류,맨투맨,MT,168000,84000,76364,36487,39877,0,0,0,0,1712,0,0,4582,0,0,6294,33583
I,기타,차시즌의류,맨투맨셋트,S2,486000,243000,220908,127174,93734,0,0,0,0,5452,0,0,13255,0,0,18707,75027
I,기타,차시즌의류,반팔티 & 스웨트팬츠,S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,기타,차시즌의류,점퍼,JP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,기타,차시즌의류,팬츠,PT,0,-10270,-9336,2,-9338,0,0,0,0,-203,0,0,-560,0,0,-763,-8575
I,기타,차시즌의류,후드티,HD,-89000,-56070,-50973,-22129,-28844,0,0,0,0,-1145,0,0,-3058,0,0,-4203,-24641
I,대리점,Acc_etc,PET,PE,195000,195000,177274,8488,94668,0,0,0,4756,3916,0,0,6190,0,0,14862,79806
I,대리점,Acc_etc,기타,ET,251000,235710,214281,51285,88859,0,0,0,5752,4761,0,0,8409,0,0,18922,69937
I,대리점,Acc_etc,머플러(스카프),MF,59000,53100,48273,12997,18863,0,0,0,1296,1069,0,0,1912,0,0,4277,14586
I,대리점,Acc_etc,양말,SO,1657800,1625340,1477587,375180,580403,0,0,0,40071,32785,0,0,57337,0,0,130193,450210
I,대리점,Acc_etc,장갑,GL,1242000,1182700,1075180,206140,496348,0,0,0,28862,23825,0,0,42151,0,0,94838,401510
I,대리점,Bag,가방,BG,33000,33000,30000,10005,9495,0,0,0,805,666,0,0,1170,0,0,2641,6854
I,대리점,Bag,백팩,BK,91127000,82962700,75420624,24127183,25174087,0,0,0,2062160,1671660,0,0,2958083,0,0,6691903,18482184
I,대리점,Bag,보조가방,UB,1152000,1134530,1031397,308985,348166,0,0,0,27676,22863,0,0,39429,0,0,89968,258198
I,대리점,Bag,슬링백,SG,2370000,2318030,2107295,535686,826002,0,0,0,56562,46755,0,0,81703,0,0,185020,640982
I,대리점,Bag,크로스백,CR,30399000,29218720,26562435,7487293,9475191,0,0,0,712968,588828,0,0,1017763,0,0,2319559,7155632
I,대리점,Headwear,방한모,WM,5765000,5551710,5047005,1227816,2033738,0,0,0,152647,111700,0,0,195693,0,0,460040,1573698
I,대리점,Headwear,비니,BN,12731000,12454500,11322259,3005736,4260169,0,0,0,306911,250969,0,0,435960,0,0,993840,3266329
I,대리점,Headwear,선캡,SC,33000,33000,30000,6491,13009,0,0,0,805,663,0,0,1170,0,0,2638,10371
I,대리점,Headwear,와이어캡,WR,980000,952760,866141,197376,361074,0,0,0,23250,19230,0,0,33507,0,0,75987,285087
I,대리점,Headwear,운동모,CP,24112000,23796210,21632947,5105706,8780055,0,0,0,586709,479393,0,0,833160,0,0,1899262,6880793
I,대리점,Headwear,햇,HT,118000,118000,107273,16976,53289,0,0,0,4319,2360,0,0,4215,0,0,10894,42395
I,대리점,Shoes,런닝화,RN,20477000,19926280,18114793,5358515,6324093,0,0,0,488628,401788,0,0,700951,0,0,1591367,4732726
I,대리점,Shoes,방한화,WB,12099000,11870980,10791796,3149538,3825241,0,0,0,402900,238812,0,0,418488,0,0,1060200,2765041
I,대리점,Shoes,샌들,SD,-79000,-79000,-71818,-17500,-29900,0,0,0,0,-1592,0,0,-2844,0,0,-4436,-25464
I,대리점,Shoes,스니커즈,SX,10194000,9909780,9008887,2569959,3216077,0,0,0,264827,199670,0,0,347168,0,0,811665,2404412
I,대리점,Shoes,신발,SH,35424000,34595560,31450502,8806943,11465723,0,0,0,868746,697468,0,0,1216362,0,0,2782576,8683147
I,대리점,과시즌의류,다운점퍼,DJ,-329000,-329000,-299091,-75228,-116190,0,0,0,0,-6622,0,0,-11485,0,0,-18107,-98083
I,대리점,과시즌의류,맨투맨,MT,0,0,0,-5076,5076,0,0,0,0,0,0,0,0,0,0,0,5076
I,대리점,과시즌의류,반바지,SP,59000,59000,53636,12365,21426,0,0,0,1440,1195,0,0,2027,0,0,4662,16764
I,대리점,과시즌의류,반팔티 & 스웨트팬츠,S1,198000,198000,180000,32916,84084,0,0,0,4832,3981,0,0,7020,0,0,15833,68251
I,대리점,과시즌의류,베이비,BV,-98000,-98000,-89090,-28085,-28532,0,0,0,536,-1952,0,0,-3398,0,0,-4814,-23718
I,대리점,과시즌의류,우븐반바지,SM,49000,49000,44545,9606,18457,0,0,0,1196,992,0,0,1684,0,0,3872,14585
I,대리점,과시즌의류,후드티,HD,-89000,-89000,-80909,-19693,-32089,0,0,0,0,-1801,0,0,-3107,0,0,-4908,-27181
I,대리점,당시즌의류,니트가디건,KC,338000,338000,307273,66759,136041,0,0,0,12370,6808,0,0,12168,0,0,31346,104695
I,대리점,당시즌의류,니트풀오버,KP,1946000,1925750,1750683,399126,722844,0,0,0,46991,38824,0,0,67317,0,0,153132,569712
I,대리점,당시즌의류,다운베스트,DV,4942000,4808810,4371649,1361478,1475278,0,0,0,124416,96942,0,0,170204,0,0,391562,1083716
I,대리점,당시즌의류,다운점퍼,DJ,66432000,63522740,57747930,17041395,20045223,0,0,0,2063641,1278423,0,0,2225196,0,0,5567260,14477963
I,대리점,당시즌의류,레깅스,LG,828000,807300,733909,207252,263076,0,0,0,21379,16272,0,0,28221,0,0,65872,197204
I,대리점,당시즌의류,맨투맨,MT,7603000,7385450,6714041,1774451,2554478,0,0,0,219477,148685,0,0,259739,0,0,627901,1926577
I,대리점,당시즌의류,맨투맨셋트,S2,34652000,33844830,30768033,8859900,10909042,0,0,0,982177,680996,0,0,1186136,0,0,2849309,8059733
I,대리점,당시즌의류,반팔카라티셔츠,TS,284000,260890,237171,58050,96026,0,0,0,7807,5271,0,0,9244,0,0,22322,73704
I,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,3806000,3739460,3399507,901025,1304591,0,0,0,103264,75262,0,0,132339,0,0,310865,993726
I,대리점,당시즌의류,스커트,SK,89000,89000,80909,21499,31092,0,0,0,2172,1794,0,0,3155,0,0,7121,23971
I,대리점,당시즌의류,우븐팬츠,WP,4695000,4488690,4080630,1099545,1539727,0,0,0,111456,90362,0,0,158360,0,0,360178,1179549
I,대리점,당시즌의류,점퍼,JP,458000,410200,372909,105974,125735,0,0,0,15842,8248,0,0,13902,0,0,37992,87743
I,대리점,당시즌의류,진바지,DP,1328000,1310400,1191274,315314,457570,0,0,0,31977,26414,0,0,46372,0,0,104763,352807
I,대리점,당시즌의류,팬츠,PT,1219000,1184900,1077179,248046,446493,0,0,0,70341,23815,0,0,41672,0,0,135828,310665
I,대리점,당시즌의류,폴라폴리스점퍼,FD,2126000,2049830,1863478,411674,801088,0,0,0,50350,41305,0,0,72767,0,0,164422,636666
I,대리점,당시즌의류,후드티,HD,3652000,3540030,3218208,962070,1114037,0,0,0,99649,71328,0,0,124568,0,0,295545,818492
I,대리점,차시즌의류,맨투맨,MT,17302000,16776370,15251233,4175150,5693523,0,0,0,409360,338456,0,0,592132,0,0,1339948,4353575
I,대리점,차시즌의류,맨투맨셋트,S2,22243000,21770790,19791638,5604522,7194272,0,0,0,533872,438970,0,0,767934,0,0,1740776,5453496
I,대리점,차시즌의류,반팔카라티셔츠,TS,276000,271980,247255,70425,89663,0,0,0,6637,5505,0,0,9606,0,0,21748,67915
I,대리점,차시즌의류,반팔티 & 스웨트팬츠,S1,12656000,12288210,11171103,3105357,4046342,0,0,0,299828,247586,0,0,429101,0,0,976515,3069827
I,대리점,차시즌의류,방풍자켓,WJ,2703000,2612240,2374761,533014,1007820,0,0,0,63735,52751,0,0,92451,0,0,208937,798883
I,대리점,차시즌의류,스커트,SK,434000,424060,385510,122669,125938,0,0,0,10347,8530,0,0,14917,0,0,33794,92144
I,대리점,차시즌의류,우븐팬츠,WP,1067000,1059440,963126,229562,387732,0,0,0,25852,21433,0,0,37038,0,0,84323,303409
I,대리점,차시즌의류,점퍼,JP,27698000,27066780,24606163,6239560,9630871,0,0,0,660443,546333,0,0,952232,0,0,2159008,7471863
I,대리점,차시즌의류,진바지,DP,2376000,2296840,2088036,645671,695358,0,0,0,56041,46318,0,0,80461,0,0,182820,512538
I,대리점,차시즌의류,진자켓,DK,2085000,2081000,1891819,495566,727837,0,0,0,50778,41991,0,0,73403,0,0,166172,561665
I,대리점,차시즌의류,팬츠,PT,6286000,6034040,5485485,1520516,2024902,0,0,0,147596,121695,0,0,212727,0,0,482018,1542884
I,대리점,차시즌의류,후드티,HD,2948000,2911000,2646362,745244,965375,0,0,0,73202,58822,0,0,102636,0,0,234660,730715
I,면세점,Acc_etc,머플러(스카프),MF,3776000,3776010,3432736,831814,1227802,0,0,251606,92135,76028,0,0,123579,0,15343,558691,669111
I,면세점,Acc_etc,양말,SO,1598600,1598630,1453299,356246,515741,0,0,119691,39006,32283,0,0,52319,0,4411,247710,268031
I,면세점,Bag,백팩,BK,162813000,162518390,147743988,44169019,44477380,0,0,12867663,3965481,3274086,0,0,5318781,0,654613,26080624,18396756
I,면세점,Bag,보조가방,UB,49000,49000,44545,12766,13961,0,0,3508,1196,1025,0,0,1604,0,157,7490,6471
I,면세점,Bag,크로스백,CR,320430000,320429790,291299800,74345908,100432821,0,0,27165574,7818553,6455401,0,0,10486725,0,1511961,53438214,46994607
I,면세점,Headwear,방한모,WM,7622000,7622000,6929090,1596567,2560877,0,0,540454,185980,153629,0,0,249441,0,34362,1163866,1397011
I,면세점,Headwear,비니,BN,40405000,40405000,36731815,9938957,12100177,0,0,2342422,985890,813930,0,0,1322338,0,145439,5610019,6490158
I,면세점,Headwear,운동모,CP,76065000,76064990,69149994,15817992,25672028,0,0,3832674,1855992,1532780,0,0,2489386,0,320173,10031005,15641023
I,면세점,Headwear,햇,HT,207000,207000,188181,37674,75234,0,0,12986,5049,4161,0,0,6774,0,1875,30845,44389
I,면세점,Shoes,런닝화,RN,34938000,34938000,31761820,9037120,10019976,0,0,2920135,852490,703877,0,0,1143420,0,133255,5753177,4266799
I,면세점,Shoes,방한화,WB,5957000,5957000,5415453,1640663,1608599,0,0,487215,145353,120175,0,0,194953,0,26120,973816,634783
I,면세점,Shoes,스니커즈,SX,76166000,76166000,69241818,16894520,24650609,0,0,5740805,1858458,1534419,0,0,2492691,0,305203,11931576,12719033
I,면세점,Shoes,신발,SH,39733000,39733000,36120911,9486977,12185552,0,0,3022810,969490,800553,0,0,1300351,0,171642,6264846,5920706
I,면세점,당시즌의류,다운베스트,DV,6234000,6234000,5667275,1733833,1666544,0,0,327955,152109,125676,0,0,204021,0,35588,845349,821195
I,면세점,당시즌의류,다운점퍼,DJ,195022000,195022000,177292723,51129409,55246218,0,0,12602512,4758574,3928805,0,0,6382529,0,726173,28398593,26847625
I,면세점,당시즌의류,맨투맨,MT,17426000,17426000,15841812,4265071,5239992,0,0,1234973,425201,350988,0,0,570301,0,66000,2647463,2592529
I,면세점,당시즌의류,맨투맨셋트,S2,14776000,14776000,13432726,3781741,4277885,0,0,695418,360537,297642,0,0,483579,0,53877,1891053,2386832
I,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,159000,159000,144545,37684,49043,0,0,11383,3879,3211,0,0,5204,0,508,24185,24858
I,면세점,당시즌의류,방풍자켓,WJ,318000,318000,289091,67342,106113,0,0,22765,7759,6421,0,0,10407,0,1016,48368,57745
I,면세점,당시즌의류,우븐팬츠,WP,1515000,1515000,1377273,385148,441217,0,0,111486,36967,30513,0,0,49582,0,5488,234036,207181
I,면세점,당시즌의류,진바지,DP,238000,238000,216364,56116,73702,0,0,8519,5808,4787,0,0,7790,0,2644,29548,44154
I,면세점,당시즌의류,팬츠,PT,7483000,7483000,6802726,1857077,2224559,0,0,590300,182584,150874,0,0,244896,0,25685,1194339,1030220
I,면세점,당시즌의류,폴라폴리스점퍼,FD,4072000,4072000,3701818,782023,1439075,0,0,264734,99357,82094,0,0,133265,0,13097,592547,846528
I,면세점,당시즌의류,후드티,HD,2631000,2631000,2391818,687901,747188,0,0,162377,64195,53034,0,0,86105,0,10098,375809,371379
I,면세점,차시즌의류,맨투맨,MT,24449000,24449000,22226366,5420139,7915695,0,0,2075769,596557,492591,0,0,800146,0,119897,4084960,3830735
I,면세점,차시즌의류,맨투맨셋트,S2,19729000,19728940,17935399,4822962,5938321,0,0,1520752,481388,397475,0,0,645670,0,75480,3120765,2817556
I,면세점,차시즌의류,반팔카라티셔츠,TS,1992000,1992000,1810909,405295,681246,0,0,53905,48606,40040,0,0,65194,0,10165,217910,463336
I,면세점,차시즌의류,반팔티 & 스웨트팬츠,S1,15222000,15222010,13838191,3521650,4781279,0,0,1175813,371421,306678,0,0,498177,0,65281,2417370,2363909
I,면세점,차시즌의류,방풍자켓,WJ,1272000,1272000,1156363,250829,442990,0,0,22903,31036,25613,0,0,41630,0,19585,140767,302223
I,면세점,차시즌의류,우븐팬츠,WP,79000,79000,71818,17399,25692,0,0,11380,1928,1598,0,0,2585,0,712,18203,7489
I,면세점,차시즌의류,점퍼,JP,12431000,12430990,11300898,2861722,3918805,0,0,988549,303314,250486,0,0,406832,0,59688,2008869,1909936
I,면세점,차시즌의류,진바지,DP,99000,99000,90000,27120,26880,0,0,10030,2415,1994,0,0,3240,0,166,17845,9035
I,면세점,차시즌의류,진자켓,DK,139000,139000,126364,33038,42781,0,0,14083,3392,2808,0,0,4549,0,234,25066,17715
I,면세점,차시즌의류,팬츠,PT,6004000,6004000,5458182,1289280,1985650,0,0,530949,146501,121014,0,0,196494,0,27491,1022449,963201
I,백화점,Acc_etc,PET,PE,3031000,2990970,2719061,-989,1850076,271286,0,0,72978,61880,0,0,110949,0,19645,536738,1313338
I,백화점,Acc_etc,기타,ET,2180000,2140130,1945572,629719,609456,381064,0,0,53906,43135,0,0,74350,0,51848,604303,5153
I,백화점,Acc_etc,머플러(스카프),MF,2419000,1996940,1815399,532880,616196,222058,0,0,54564,40244,0,0,68945,0,22188,407999,208197
I,백화점,Acc_etc,양말,SO,11882100,11500610,10455110,2722199,3921065,1811122,0,0,286997,231885,0,0,398586,0,234859,2963449,957616
I,백화점,Acc_etc,장갑,GL,8938000,8758190,7961981,1665376,3413792,1311260,0,0,217315,176503,0,0,304753,0,176284,2186115,1227677
I,백화점,Bag,가방,BG,5214000,5146060,4678236,1614457,1347529,798272,0,0,128782,103678,0,0,177719,0,116816,1325267,22262
I,백화점,Bag,백팩,BK,628484000,576856650,524415122,165297861,169466054,88350157,0,0,14091519,11622021,0,0,20085827,0,13246728,147396252,22069802
I,백화점,Bag,보조가방,UB,6455000,6307430,5734024,1727576,1926021,965488,0,0,153899,127120,0,0,219214,0,160458,1626179,299842
I,백화점,Bag,슬링백,SG,5135000,4963380,4512159,1160811,1719088,774257,0,0,121112,100038,0,0,172797,0,107236,1275440,443648
I,백화점,Bag,크로스백,CR,85841000,78432390,71302128,21043881,24341935,10572308,0,0,1933404,1580445,0,0,2723140,0,1411814,18221111,6120824
I,백화점,Bag,힙색,HS,590000,534000,485453,137544,184384,62955,0,0,13390,10782,0,0,19316,0,7026,113469,70915
I,백화점,Headwear,방한모,WM,30876000,29793770,27085234,6679171,10666641,4732591,0,0,777675,600468,0,0,1040736,0,581036,7732506,2934135
I,백화점,Headwear,비니,BN,45725000,44401930,40365356,10760498,14970709,6444086,0,0,1094963,894638,0,0,1543900,0,841807,10819394,4151315
I,백화점,Headwear,와이어캡,WR,3185000,3113150,2830124,641242,1178260,485528,0,0,77168,62759,0,0,109177,0,53261,787893,390367
I,백화점,Headwear,운동모,CP,106604000,104388340,94898558,22403281,38394168,15779994,0,0,2560983,2103565,0,0,3647801,0,2391895,26484238,11909930
I,백화점,Headwear,햇,HT,5650000,5224330,4749389,1246671,1783761,939481,0,0,128770,105303,0,0,181822,0,38547,1393923,389838
