브랜드,구분,아이템명,채널명,TAG매출,실판매출,비중,할인율,YOY
I,아이템-채널,차시즌의류,자사몰,11542000,10593540,3,8.2,80.0
I,아이템-채널,차시즌의류,제휴몰,18663000,18663010,5,-0.0,41.6
I,아이템-채널,차시즌의류,직영몰,24929000,23676640,7,5.0,-7.7
I,아이템-채널,차시즌의류,직영점(가두),12711000,12711000,4,0.0,36.9
M,아이템,Acc_etc,전체,122355800,113827813,1,7.0,15.1
M,아이템-채널,Acc_etc,RF,16736600,13647310,12,18.5,143.7
M,아이템-채널,Acc_etc,기타,355000,177500,0,50.0,85.1
M,아이템-채널,Acc_etc,대리점,15320100,14507360,13,5.3,-26.6
M,아이템-채널,Acc_etc,면세점,25259700,25259830,22,-0.0,13.7
M,아이템-채널,Acc_etc,백화점,32372900,30726720,27,5.1,5.1
M,아이템-채널,Acc_etc,사입,2254000,247940,0,89.0,100.0
M,아이템-채널,Acc_etc,자사몰,3114200,2756053,2,11.5,39.9
M,아이템-채널,Acc_etc,제휴몰,7021000,6986500,6,0.5,22.6
M,아이템-채널,Acc_etc,직영몰,2089900,1824180,2,12.7,-1.0
M,아이템-채널,Acc_etc,직영점(가두),17832400,17694420,16,0.8,42.2
M,아이템,Bag,전체,1972703000,1618070359,9,18.0,-19.7
M,아이템-채널,Bag,RF,36581000,29619150,2,19.0,-69.5
M,아이템-채널,Bag,기타,307000,153500,0,50.0,-43.8
M,아이템-채널,Bag,대리점,90947000,87657860,5,3.6,-72.7
M,아이템-채널,Bag,면세점,1074638000,882278350,55,17.9,18.3
M,아이템-채널,Bag,백화점,512415000,489831420,30,4.4,-33.9
M,아이템-채널,Bag,사입,135962000,14955840,1,89.0,47.2
M,아이템-채널,Bag,자사몰,20296000,16285949,1,19.8,24.2
M,아이템-채널,Bag,제휴몰,27353000,23639800,1,13.6,-34.8
M,아이템-채널,Bag,직영몰,6244000,5816240,0,6.9,-23.0
M,아이템-채널,Bag,직영점(가두),67960000,67832250,4,0.2,59.8
M,아이템,Headwear,전체,7855055000,7694757539,41,2.0,35.4
M,아이템-채널,Headwear,RF,505583000,435961300,6,13.8,199.4
M,아이템-채널,Headwear,기타,1678000,900680,0,46.3,16.4
M,아이템-채널,Headwear,대리점,694679000,675481840,9,2.8,96.4
M,아이템-채널,Headwear,면세점,3877171000,3877137170,50,0.0,0.2
M,아이템-채널,Headwear,백화점,1040807000,1002639570,13,3.7,78.4
M,아이템-채널,Headwear,사입,-69000,-17250,0,75.0,-100.2
M,아이템-채널,Headwear,자사몰,205354000,179511239,2,12.6,118.0
M,아이템-채널,Headwear,제휴몰,583626000,583595680,8,0.0,55.8
M,아이템-채널,Headwear,직영몰,119930000,117741210,2,1.8,45.0
M,아이템-채널,Headwear,직영점(가두),826296000,821806100,11,0.5,280.1
M,아이템,Shoes,전체,5954581000,5032414887,27,15.5,-12.4
M,아이템-채널,Shoes,RF,735799000,557213930,11,24.3,32.3
M,아이템-채널,Shoes,기타,839000,366640,0,56.3,-68.4
M,아이템-채널,Shoes,대리점,1427340000,1328568680,26,6.9,-15.2
M,아이템-채널,Shoes,면세점,1188200000,828767910,16,30.3,-33.7
M,아이템-채널,Shoes,백화점,1968006000,1733369360,34,11.9,-2.6
M,아이템-채널,Shoes,사입,0,0,0,0.0,-100.0
M,아이템-채널,Shoes,자사몰,86471000,67175677,1,22.3,-26.0
M,아이템-채널,Shoes,제휴몰,239499000,212322130,4,11.3,-46.3
M,아이템-채널,Shoes,직영몰,48109000,45675510,1,5.1,-21.6
M,아이템-채널,Shoes,직영점(가두),260318000,258955050,5,0.5,42.8
M,아이템,과시즌의류,전체,1206487000,362969520,2,69.9,-141.2
M,아이템-채널,과시즌의류,RF,467000,381500,0,18.3,-55.1
M,아이템-채널,과시즌의류,기타,228000,60580,0,73.4,-22.7
M,아이템-채널,과시즌의류,대리점,10682000,9079850,3,15.0,13.7
M,아이템-채널,과시즌의류,면세점,14356000,14356000,4,0.0,-76.6
M,아이템-채널,과시즌의류,백화점,12740000,8002480,2,37.2,-85.5
M,아이템-채널,과시즌의류,사입,1138800000,314269560,87,72.4,-128.5
M,아이템-채널,과시즌의류,자사몰,6158000,3499600,1,43.2,-70.8
M,아이템-채널,과시즌의류,제휴몰,21661000,12200550,3,43.7,-84.9
M,아이템-채널,과시즌의류,직영몰,694000,418400,0,39.7,-80.1
M,아이템-채널,과시즌의류,직영점(가두),701000,701000,0,0.0,-39.7
M,아이템,당시즌의류,전체,3137008000,2948772019,16,6.0,-0.1
M,아이템-채널,당시즌의류,RF,202956000,179758560,6,11.4,-4.7
M,아이템-채널,당시즌의류,기타,3058000,1529000,0,50.0,-9.6
M,아이템-채널,당시즌의류,대리점,666210000,605909000,21,9.1,5.7
M,아이템-채널,당시즌의류,면세점,375411000,375411010,13,-0.0,-31.5
M,아이템-채널,당시즌의류,백화점,1008634000,929007120,32,7.9,-10.0
M,아이템-채널,당시즌의류,자사몰,122691000,111732149,4,8.9,5.1
M,아이템-채널,당시즌의류,제휴몰,335235000,335234960,11,0.0,31.4
M,아이템-채널,당시즌의류,직영몰,113608000,105146360,4,7.4,25.6
M,아이템-채널,당시즌의류,직영점(가두),309205000,305043860,10,1.3,85.8
M,아이템,차시즌의류,전체,907291000,883590716,5,2.6,-40.6
M,아이템-채널,차시즌의류,RF,57702000,51201480,6,11.3,-4.2
M,아이템-채널,차시즌의류,기타,446000,223000,0,50.0,-61.3
M,아이템-채널,차시즌의류,대리점,143389000,138502430,16,3.4,-42.3
M,아이템-채널,차시즌의류,면세점,326575000,326574050,37,0.0,-45.9
M,아이템-채널,차시즌의류,백화점,208204000,198396640,22,4.7,-51.5
M,아이템-채널,차시즌의류,자사몰,21768000,20417046,2,6.2,-51.6
M,아이템-채널,차시즌의류,제휴몰,21820000,21820000,2,0.0,-12.1
M,아이템-채널,차시즌의류,직영몰,17589000,17110420,2,2.7,-44.3
M,아이템-채널,차시즌의류,직영점(가두),109798000,109345650,12,0.4,29.4
ST,아이템,Acc_etc,전체,3463100,2895840,1,16.4,-22.1
ST,아이템-채널,Acc_etc,기타,25000,12500,0,50.0,-29.2
ST,아이템-채널,Acc_etc,면세점,838400,649410,22,22.5,202.1
ST,아이템-채널,Acc_etc,백화점,49000,49000,2,0.0,-92.7
ST,아이템-채널,Acc_etc,아울렛,139600,99600,3,28.7,-50.4
ST,아이템-채널,Acc_etc,자사몰,875800,744010,26,15.0,-41.6
ST,아이템-채널,Acc_etc,제휴몰,642600,501500,17,22.0,6.0
ST,아이템-채널,Acc_etc,직영몰,579700,528320,18,8.9,-38.8
ST,아이템-채널,Acc_etc,직영점(가두),313000,311500,11,0.5,100.0
ST,아이템,Bag,전체,8554000,6761390,3,21.0,-55.3
ST,아이템-채널,Bag,면세점,1781000,1483500,22,16.7,7.5
ST,아이템-채널,Bag,아울렛,467000,360600,5,22.8,-19.2
ST,아이템-채널,Bag,자사몰,1622000,1496790,22,7.7,-53.7
ST,아이템-채널,Bag,제휴몰,3084000,2176700,32,29.4,-0.2
ST,아이템-채널,Bag,직영몰,1193000,852700,13,28.5,-67.2
ST,아이템-채널,Bag,직영점(가두),407000,391100,6,3.9,100.0
ST,아이템,Headwear,전체,10474000,9289680,4,11.3,-0.3
ST,아이템-채널,Headwear,면세점,926000,835400,9,9.8,-18.4
ST,아이템-채널,Headwear,백화점,167000,167000,2,0.0,-92.0
ST,아이템-채널,Headwear,아울렛,757000,518800,6,31.5,43.2
ST,아이템-채널,Headwear,자사몰,4558000,4116680,44,9.7,69.9
ST,아이템-채널,Headwear,제휴몰,1064000,834100,9,21.6,-39.8
ST,아이템-채널,Headwear,직영몰,1873000,1730000,19,7.6,-14.5
ST,아이템-채널,Headwear,직영점(가두),1129000,1087700,12,3.7,100.0
ST,아이템,Shoes,전체,33182000,12960640,5,60.9,-22.6
ST,아이템-채널,Shoes,기타,199000,58080,0,70.8,100.0
ST,아이템-채널,Shoes,면세점,1434000,649100,5,54.7,-84.5
ST,아이템-채널,Shoes,자사몰,3243000,1869560,14,42.4,-65.1
ST,아이템-채널,Shoes,제휴몰,25134000,8137200,63,67.6,246.4
ST,아이템-채널,Shoes,직영몰,2973000,2127300,16,28.4,-22.7
ST,아이템-채널,Shoes,직영점(가두),199000,119400,1,40.0,100.0
ST,아이템,과시즌의류,전체,236301000,132411460,53,44.0,40.4
ST,아이템-채널,과시즌의류,기타,159000,49580,0,68.8,100.0
ST,아이템-채널,과시즌의류,면세점,11434000,8141100,6,28.8,-47.8
ST,아이템-채널,과시즌의류,백화점,3165000,2299100,2,27.4,-73.9
ST,아이템-채널,과시즌의류,아울렛,82274000,45754710,35,44.4,192.9
ST,아이템-채널,과시즌의류,자사몰,14021000,10618870,8,24.3,-56.9
ST,아이템-채널,과시즌의류,제휴몰,85845000,40180500,30,53.2,117.8
ST,아이템-채널,과시즌의류,직영몰,23227000,14700900,11,36.7,31.0
ST,아이템-채널,과시즌의류,직영점(가두),16176000,10666700,8,34.1,100.0
ST,아이템,당시즌의류,전체,75809000,69292520,28,8.6,-24.9
ST,아이템-채널,당시즌의류,면세점,17325000,15671880,23,9.5,-15.7
ST,아이템-채널,당시즌의류,백화점,4453000,4007700,6,10.0,-76.7
ST,아이템-채널,당시즌의류,아울렛,447000,402300,1,10.0,-85.9
ST,아이템-채널,당시즌의류,자사몰,17044000,15184640,22,10.9,-29.8
ST,아이템-채널,당시즌의류,제휴몰,5094000,5094000,7,0.0,-53.9
ST,아이템-채널,당시즌의류,직영몰,12216000,11014400,16,9.8,-46.4
ST,아이템-채널,당시즌의류,직영점(가두),19230000,17917600,26,6.8,100.0
ST,아이템,차시즌의류,전체,15536000,14978200,6,3.6,937.8
ST,아이템-채널,차시즌의류,면세점,903000,852400,6,5.6,100.0
ST,아이템-채널,차시즌의류,백화점,109000,109000,1,0.0,-67.7
ST,아이템-채널,차시즌의류,자사몰,11826000,11421400,76,3.4,1954.2
ST,아이템-채널,차시즌의류,제휴몰,248000,248000,2,0.0,78.4
ST,아이템-채널,차시즌의류,직영몰,837000,752300,5,10.1,82.9
ST,아이템-채널,차시즌의류,직영점(가두),1613000,1595100,11,1.1,100.0
V,아이템,Acc_etc,전체,14874000,12520710,1,15.8,227.0
V,아이템-채널,Acc_etc,기타,0,0,0,0.0,0.0
V,아이템-채널,Acc_etc,백화점,5400000,4711710,38,12.7,441.6
V,아이템-채널,Acc_etc,아울렛,1139000,880580,7,22.7,94.0
V,아이템-채널,Acc_etc,자사몰,3305000,2774920,22,16.0,1170.6
V,아이템-채널,Acc_etc,제휴몰,4210000,3385500,27,19.6,63.1
V,아이템-채널,Acc_etc,직영몰,520000,468000,4,10.0,122.6
V,아이템-채널,Acc_etc,직영점(가두),300000,300000,2,0.0,100.0
V,아이템,Bag,전체,41030000,34730820,1,15.4,74.3
V,아이템-채널,Bag,기타,0,0,0,0.0,0.0
V,아이템-채널,Bag,백화점,21190000,18994690,55,10.4,145.1
V,아이템-채널,Bag,아울렛,2850000,1876500,5,34.2,-63.8
V,아이템-채널,Bag,자사몰,4370000,3591630,10,17.8,163.1
V,아이템-채널,Bag,제휴몰,9390000,7256000,21,22.7,71.5
V,아이템-채널,Bag,직영몰,2180000,1962000,6,10.0,40.2
V,아이템-채널,Bag,직영점(가두),1050000,1050000,3,0.0,100.0
V,아이템,Headwear,전체,18798000,14354610,1,23.6,7.1
V,아이템-채널,Headwear,백화점,6750000,6037000,42,10.6,15.8
V,아이템-채널,Headwear,아울렛,3088000,2091000,15,32.3,22.8
V,아이템-채널,Headwear,자사몰,2156000,1591810,11,26.2,79.6
V,아이템-채널,Headwear,제휴몰,5994000,3905800,27,34.8,-24.3
V,아이템-채널,Headwear,직영몰,810000,729000,5,10.0,64.0
V,아이템-채널,Headwear,직영점(가두),0,0,0,0.0,0.0
V,아이템,Shoes,전체,105923000,88659360,4,16.3,78.7
V,아이템-채널,Shoes,기타,259000,58080,0,77.6,100.0
V,아이템-채널,Shoes,백화점,19473000,17408190,20,10.6,22.9
V,아이템-채널,Shoes,아울렛,19339000,8510070,10,56.0,17.4
V,아이템-채널,Shoes,자사몰,16708000,14813220,17,11.3,94.6
V,아이템-채널,Shoes,제휴몰,46053000,44068800,50,4.3,153.7
V,아이템-채널,Shoes,직영몰,2900000,2610000,3,10.0,-19.0
V,아이템-채널,Shoes,직영점(가두),1191000,1191000,1,0.0,100.0
V,아이템,과시즌의류,전체,1082120000,535184950,22,50.5,-4.2
V,아이템-채널,과시즌의류,기타,590000,131440,0,77.7,100.0
V,아이템-채널,과시즌의류,백화점,129300000,66359700,12,48.7,-5.8
V,아이템-채널,과시즌의류,아울렛,711090000,339279790,63,52.3,31.7
V,아이템-채널,과시즌의류,자사몰,27940000,15286520,3,45.3,-7.5
V,아이템-채널,과시즌의류,제휴몰,209700000,111322000,21,46.9,-35.6
V,아이템-채널,과시즌의류,직영몰,3500000,2805500,1,19.8,-93.2
V,아이템,당시즌의류,전체,1828760000,1655021450,68,9.5,94.8
V,아이템-채널,당시즌의류,기타,2910000,622250,0,78.6,100.0
V,아이템-채널,당시즌의류,백화점,1270160000,1139811800,69,10.3,137.3
V,아이템-채널,당시즌의류,아울렛,141220000,126391200,8,10.5,-10.2
V,아이템-채널,당시즌의류,자사몰,140160000,129342100,8,7.7,188.7
V,아이템-채널,당시즌의류,제휴몰,95790000,95790000,6,0.0,17.4
V,아이템-채널,당시즌의류,직영몰,143730000,128393100,8,10.7,26.0
V,아이템-채널,당시즌의류,직영점(가두),34790000,34671000,2,0.3,100.0
V,아이템,차시즌의류,전체,85450000,77638460,3,9.1,22.9
V,아이템-채널,차시즌의류,백화점,49060000,44272000,57,9.8,-2.7
V,아이템-채널,차시즌의류,자사몰,9410000,8757460,11,6.9,-993.6
V,아이템-채널,차시즌의류,제휴몰,3270000,3270000,4,0.0,20.7
V,아이템-채널,차시즌의류,직영몰,23710000,21339000,27,10.0,33.7
V,아이템-채널,차시즌의류,직영점(가두),0,0,0,0.0,0.0
W,아이템,Acc_etc,전체,78900,38000,0,51.8,-91.6
W,아이템-채널,Acc_etc,자사몰,44900,20000,53,55.5,66.7
W,아이템-채널,Acc_etc,제휴몰,34000,18000,47,47.1,100.0
W,아이템,Bag,전체,7071000,1852690,4,73.8,-7.7
W,아이템-채널,Bag,자사몰,3440000,801690,43,76.7,100.0
W,아이템-채널,Bag,제휴몰,3631000,1051000,57,71.1,199.3
W,아이템,Headwear,전체,12459000,3929450,8,68.5,-16.1
W,아이템-채널,Headwear,대리점,0,396980,10,0.0,100.0
W,아이템-채널,Headwear,자사몰,8901000,2590470,66,70.9,1777.2
W,아이템-채널,Headwear,제휴몰,3558000,942000,24,73.5,19.1
W,아이템,Shoes,전체,23175000,6263570,13,73.0,-69.4
W,아이템-채널,Shoes,대리점,0,59000,1,0.0,100.0
W,아이템-채널,Shoes,자사몰,12018000,3197570,51,73.4,51.5
W,아이템-채널,Shoes,제휴몰,11157000,3007000,48,73.0,-37.9
W,아이템,과시즌의류,전체,132720000,34931200,74,73.7,69.6
W,아이템-채널,과시즌의류,대리점,0,471010,1,0.0,100.0
W,아이템-채널,과시즌의류,자사몰,85750000,20966190,60,75.5,771.7
W,아이템-채널,과시즌의류,제휴몰,46970000,13494000,39,71.3,121.1
W,아이템,당시즌의류,전체,147000,57000,0,61.2,-99.9
W,아이템-채널,당시즌의류,제휴몰,147000,57000,100,61.2,-98.9
X,아이템,Acc_etc,전체,463167900,349617028,1,24.5,33.2
X,아이템-채널,Acc_etc,기타,231000,60000,0,74.0,-84.2
X,아이템-채널,Acc_etc,대리점,85202100,68307420,20,19.8,-11.5
X,아이템-채널,Acc_etc,면세점,17750000,8634160,2,51.4,1810.2
X,아이템-채널,Acc_etc,백화점,103411800,67858260,19,34.4,38.4
X,아이템-채널,Acc_etc,아울렛,23516000,11119170,3,52.7,134.6
X,아이템-채널,Acc_etc,자사몰,12592000,7984478,2,36.6,-14.9
X,아이템-채널,Acc_etc,제휴몰,210543000,176042360,50,16.4,49.2
X,아이템-채널,Acc_etc,직영몰,3901000,3683450,1,5.6,23.7
X,아이템-채널,Acc_etc,직영점(가두),6021000,5927730,2,1.5,1412.2
X,아이템,Bag,전체,2888667000,2282820129,9,21.0,3.5
X,아이템-채널,Bag,기타,218000,152600,0,30.0,-87.1
X,아이템-채널,Bag,대리점,405133000,351877000,15,13.1,-13.0
X,아이템-채널,Bag,면세점,48437000,38426820,2,20.7,-78.4
X,아이템-채널,Bag,백화점,1353568000,1036096300,45,23.5,22.6
X,아이템-채널,Bag,아울렛,402109000,328136320,14,18.4,-4.0
X,아이템-채널,Bag,자사몰,167512000,140107719,6,16.4,28.5
X,아이템-채널,Bag,제휴몰,433604000,314114140,14,27.6,22.1
X,아이템-채널,Bag,직영몰,67312000,63827310,3,5.2,-5.4
X,아이템-채널,Bag,직영점(가두),10774000,10081920,0,6.4,530.5
X,아이템,Headwear,전체,368349000,249109050,1,32.4,40.3
X,아이템-채널,Headwear,기타,234000,91740,0,60.8,-30.0
X,아이템-채널,Headwear,대리점,120880000,100944220,41,16.5,22.9
X,아이템-채널,Headwear,면세점,9665000,7467160,3,22.7,29.3
X,아이템-채널,Headwear,백화점,96080000,62012620,25,35.5,55.7
X,아이템-채널,Headwear,아울렛,51243000,23269390,9,54.6,-0.7
X,아이템-채널,Headwear,자사몰,12148000,9500680,4,21.8,13.3
X,아이템-채널,Headwear,제휴몰,65237000,33825200,14,48.2,158.7
X,아이템-채널,Headwear,직영몰,5919000,5598240,2,5.4,25.0
X,아이템-채널,Headwear,직영점(가두),6943000,6399800,3,7.8,2252.9
X,아이템,Shoes,전체,2399743000,1788737323,7,25.5,-15.5
X,아이템-채널,Shoes,기타,8991000,2392110,0,73.4,-64.2
X,아이템-채널,Shoes,대리점,478920000,416371680,23,13.1,-28.9
X,아이템-채널,Shoes,면세점,146686000,100907720,6,31.2,-17.7
X,아이템-채널,Shoes,백화점,801915000,562006360,31,29.9,-3.6
X,아이템-채널,Shoes,사입,-119000,-55930,0,53.0,-100.1
X,아이템-채널,Shoes,아울렛,233013000,156306950,9,32.9,-13.5
X,아이템-채널,Shoes,자사몰,142187000,105524693,6,25.8,-28.7
X,아이템-채널,Shoes,제휴몰,525546000,387806400,22,26.2,9.2
X,아이템-채널,Shoes,직영몰,48036000,44247040,2,7.9,-10.9
X,아이템-채널,Shoes,직영점(가두),14568000,13230300,1,9.2,248.3
X,아이템,과시즌의류,전체,7836475000,4122961316,16,47.4,-29.7
X,아이템-채널,과시즌의류,기타,12002000,2853370,0,76.2,61.4
X,아이템-채널,과시즌의류,대리점,1039889000,590706600,14,43.2,-7.2
X,아이템-채널,과시즌의류,면세점,0,0,0,0.0,-100.0
X,아이템-채널,과시즌의류,백화점,2286953000,1135862530,28,50.3,-55.8
X,아이템-채널,과시즌의류,아울렛,3865585000,2057079180,50,46.8,-4.4
X,아이템-채널,과시즌의류,자사몰,12873000,8125766,0,36.9,-80.4
X,아이템-채널,과시즌의류,제휴몰,615477000,326335970,8,47.0,-29.4
X,아이템-채널,과시즌의류,직영몰,3696000,1997900,0,45.9,-62.5
X,아이템,당시즌의류,전체,20192341000,17232610310,66,14.7,15.4
X,아이템-채널,당시즌의류,기타,130218000,33828670,0,74.0,121.7
X,아이템-채널,당시즌의류,대리점,5907467000,5029008920,29,14.9,-4.3
X,아이템-채널,당시즌의류,면세점,1680181000,1475718300,9,12.2,40.1
X,아이템-채널,당시즌의류,백화점,5486677000,4674450670,27,14.8,15.2
X,아이템-채널,당시즌의류,아울렛,3199692000,2680068430,16,16.2,53.7
X,아이템-채널,당시즌의류,자사몰,836161000,707592720,4,15.4,9.4
X,아이템-채널,당시즌의류,제휴몰,2033096000,1808849390,10,11.0,9.8
X,아이템-채널,당시즌의류,직영몰,630616000,555018570,3,12.0,18.2
X,아이템-채널,당시즌의류,직영점(가두),288233000,268074640,2,7.0,407.8
X,아이템,차시즌의류,전체,68938000,66594710,0,3.4,13.3
X,아이템-채널,차시즌의류,대리점,39216000,37632770,57,4.0,19.2
X,아이템-채널,차시즌의류,백화점,23539000,22963330,34,2.4,12.1
X,아이템-채널,차시즌의류,아울렛,1895000,1760000,3,7.1,79.2
X,아이템-채널,차시즌의류,자사몰,1197000,1166100,2,2.6,105.3
X,아이템-채널,차시즌의류,제휴몰,237000,237000,0,0.0,100.0
X,아이템-채널,차시즌의류,직영몰,2775000,2756510,4,0.7,-47.0
X,아이템-채널,차시즌의류,직영점(가두),79000,79000,0,0.0,100.0
