브랜드,구분,아이템명,채널명,TAG매출,실판매출,비중,할인율,YOY
I,아이템,과시즌의류,전체,685026000,272294469,5,60.3,-53.4
I,아이템-채널,과시즌의류,기타,1185000,357290,0,69.8,-85.7
I,아이템-채널,과시즌의류,대리점,423000,457000,0,-8.0,-317.6
I,아이템-채널,과시즌의류,면세점,564000,554100,0,1.8,100.0
I,아이템-채널,과시즌의류,백화점,8189000,5802300,2,29.1,-95.4
I,아이템-채널,과시즌의류,사입,350678000,95943870,35,72.6,-78.3
I,아이템-채널,과시즌의류,자사몰,5084000,4180069,2,17.8,100.0
I,아이템-채널,과시즌의류,제휴몰,315884000,162224580,60,48.6,1354.5
I,아이템-채널,과시즌의류,직영몰,1780000,1536260,1,13.7,100.0
I,아이템-채널,과시즌의류,직영점(가두),1239000,1239000,0,0.0,100.0
I,아이템,당시즌의류,전체,1239982000,1166301730,20,5.9,-11.1
I,아이템-채널,당시즌의류,기타,16634000,5277440,0,68.3,181.9
I,아이템-채널,당시즌의류,대리점,121586000,113446780,10,6.7,8.8
I,아이템-채널,당시즌의류,면세점,180018000,180017990,15,0.0,-24.4
I,아이템-채널,당시즌의류,백화점,566985000,521492400,45,8.0,-19.2
I,아이템-채널,당시즌의류,자사몰,51037000,46770070,4,8.4,-33.6
I,아이템-채널,당시즌의류,제휴몰,199003000,199002980,17,0.0,7.5
I,아이템-채널,당시즌의류,직영몰,71431000,67026070,6,6.2,87.2
I,아이템-채널,당시즌의류,직영점(가두),33288000,33268000,3,0.1,7.9
I,아이템,차시즌의류,전체,577070000,549782050,10,4.7,-24.3
I,아이템-채널,차시즌의류,기타,0,0,0,0.0,-100.0
I,아이템-채널,차시즌의류,대리점,61672000,59515560,11,3.5,-18.3
I,아이템-채널,차시즌의류,면세점,76851000,76850990,14,0.0,3.4
I,아이템-채널,차시즌의류,백화점,334486000,312657230,57,6.5,-32.9
I,아이템-채널,차시즌의류,자사몰,19410000,17911920,3,7.7,58.2
I,아이템-채널,차시즌의류,제휴몰,25787000,25787010,5,-0.0,-33.6
I,아이템-채널,차시즌의류,직영몰,39234000,37429340,7,4.6,-17.3
I,아이템-채널,차시즌의류,직영점(가두),19630000,19630000,4,0.0,13.4
M,아이템,Acc_etc,전체,155880500,245871823,1,-57.7,104.0
M,아이템-채널,Acc_etc,RF,19660900,16479280,7,16.2,160.9
M,아이템-채널,Acc_etc,기타,536400,279560,0,47.9,67.3
M,아이템-채널,Acc_etc,대리점,19689900,18795410,8,4.5,-25.6
M,아이템-채널,Acc_etc,면세점,29027200,29027350,12,-0.0,13.6
M,아이템-채널,Acc_etc,백화점,41312100,39252570,16,5.0,9.0
M,아이템-채널,Acc_etc,사입,2254000,247990,0,89.0,100.0
M,아이템-채널,Acc_etc,자사몰,4681600,103601243,42,-2112.9,4136.1
M,아이템-채널,Acc_etc,제휴몰,9082000,9047500,4,0.4,33.1
M,아이템-채널,Acc_etc,직영몰,3241700,2923530,1,9.8,19.9
M,아이템-채널,Acc_etc,직영점(가두),26394700,26217390,11,0.7,68.5
M,아이템,Bag,전체,2301752000,1933921621,8,16.0,-27.2
M,아이템-채널,Bag,RF,64824000,52770410,3,18.6,-56.1
M,아이템-채널,Bag,기타,545000,294760,0,45.9,8.0
M,아이템-채널,Bag,대리점,134488000,129184410,7,3.9,-65.3
M,아이템-채널,Bag,면세점,1239134000,1046714820,54,15.5,-4.3
M,아이템-채널,Bag,백화점,562622000,537162090,28,4.5,-42.2
M,아이템-채널,Bag,사입,135962000,14956020,1,89.0,47.2
M,아이템-채널,Bag,자사몰,29089000,22876401,1,21.4,51.2
M,아이템-채널,Bag,제휴몰,34863000,30440100,2,12.7,-33.8
M,아이템-채널,Bag,직영몰,7731000,7215260,0,6.7,-34.0
M,아이템-채널,Bag,직영점(가두),92494000,92307350,5,0.2,59.7
M,아이템,Headwear,전체,11194566000,10492137790,41,6.3,36.2
M,아이템-채널,Headwear,RF,900537000,733044490,7,18.6,140.6
M,아이템-채널,Headwear,기타,5416000,2919990,0,46.1,186.7
M,아이템-채널,Headwear,대리점,1191500000,1156911730,11,2.9,141.0
M,아이템-채널,Headwear,면세점,4775732000,4775695730,46,0.0,-1.2
M,아이템-채널,Headwear,백화점,1370794000,1327046190,13,3.2,75.7
M,아이템-채널,Headwear,사입,519800000,139197140,1,73.2,-59.3
M,아이템-채널,Headwear,자사몰,280915000,245250730,2,12.7,137.4
M,아이템-채널,Headwear,제휴몰,813036000,813005290,8,0.0,69.9
M,아이템-채널,Headwear,직영몰,168629000,166147310,2,1.5,50.9
M,아이템-채널,Headwear,직영점(가두),1168207000,1132919190,11,3.0,286.0
M,아이템,Shoes,전체,7830873000,6737274155,26,14.0,-6.9
M,아이템-채널,Shoes,RF,862632000,661208050,10,23.3,18.5
M,아이템-채널,Shoes,기타,3578000,2025840,0,43.4,59.2
M,아이템-채널,Shoes,대리점,2141094000,1992787400,30,6.9,4.5
M,아이템-채널,Shoes,면세점,1404921000,1007504220,15,28.3,-37.5
M,아이템-채널,Shoes,백화점,2557433000,2277631330,34,10.9,2.2
M,아이템-채널,Shoes,사입,0,210,0,0.0,-100.0
M,아이템-채널,Shoes,자사몰,117996000,92468265,1,21.6,-23.5
M,아이템-채널,Shoes,제휴몰,335754000,300605670,4,10.5,-38.0
M,아이템-채널,Shoes,직영몰,62133000,59400400,1,4.4,-24.8
M,아이템-채널,Shoes,직영점(가두),345332000,343642770,5,0.5,38.2
M,아이템,과시즌의류,전체,888770000,331316560,1,62.7,-71.4
M,아이템-채널,과시즌의류,RF,526000,440500,0,16.3,-72.7
M,아이템-채널,과시즌의류,기타,1287000,740070,0,42.5,844.4
M,아이템-채널,과시즌의류,대리점,12266000,10557940,3,13.9,1.5
M,아이템-채널,과시즌의류,면세점,14495000,14495000,4,0.0,-81.4
M,아이템-채널,과시즌의류,백화점,15531000,9168290,3,41.0,-86.0
M,아이템-채널,과시즌의류,사입,812376000,277531860,84,65.8,-69.0
M,아이템-채널,과시즌의류,자사몰,6613000,3710150,1,43.9,-75.2
M,아이템-채널,과시즌의류,제휴몰,23946000,13239050,4,44.7,-84.6
M,아이템-채널,과시즌의류,직영몰,753000,477400,0,36.6,-81.7
M,아이템-채널,과시즌의류,직영점(가두),977000,956300,0,2.1,-24.8
M,아이템,당시즌의류,전체,4402538000,4061576669,16,7.7,18.6
M,아이템-채널,당시즌의류,RF,256062000,227914910,6,11.0,3.9
M,아이템-채널,당시즌의류,기타,4898000,2924770,0,40.3,36.2
M,아이템-채널,당시즌의류,대리점,856686000,780104300,19,8.9,15.9
M,아이템-채널,당시즌의류,면세점,575691000,563731120,14,2.1,-6.2
M,아이템-채널,당시즌의류,백화점,1582131000,1389870670,34,12.2,16.0
M,아이템-채널,당시즌의류,자사몰,153789000,139371429,3,9.4,19.2
M,아이템-채널,당시즌의류,제휴몰,443041000,443040960,11,0.0,53.7
M,아이템-채널,당시즌의류,직영몰,139393000,129063400,3,7.4,20.9
M,아이템-채널,당시즌의류,직영점(가두),390847000,385555110,9,1.4,75.6
M,아이템,차시즌의류,전체,1808803000,1737569276,7,3.9,-31.3
M,아이템-채널,차시즌의류,RF,260692000,220095260,13,15.6,133.0
M,아이템-채널,차시즌의류,기타,941000,470500,0,50.0,-51.3
M,아이템-채널,차시즌의류,대리점,274912000,267624000,15,2.7,-33.7
M,아이템-채널,차시즌의류,면세점,506736000,506736130,29,-0.0,-52.9
M,아이템-채널,차시즌의류,백화점,475888000,456797890,26,4.0,-29.0
M,아이템-채널,차시즌의류,자사몰,36938000,34633336,2,6.2,-48.5
M,아이템-채널,차시즌의류,제휴몰,35556000,35556000,2,0.0,-2.3
M,아이템-채널,차시즌의류,직영몰,31194000,30518770,2,2.2,-46.6
M,아이템-채널,차시즌의류,직영점(가두),185946000,185137390,11,0.4,24.8
ST,아이템,Acc_etc,전체,5439900,4334250,1,20.3,-25.0
ST,아이템-채널,Acc_etc,기타,40000,26140,1,34.7,48.0
ST,아이템-채널,Acc_etc,면세점,1161400,972410,22,16.3,260.3
ST,아이템-채널,Acc_etc,백화점,49000,49000,1,0.0,-95.2
ST,아이템-채널,Acc_etc,아울렛,586100,333930,8,43.0,10.9
ST,아이템-채널,Acc_etc,자사몰,1389600,1144950,26,17.6,-49.0
ST,아이템-채널,Acc_etc,제휴몰,1073200,727100,17,32.2,-16.9
ST,아이템-채널,Acc_etc,직영몰,704600,648720,15,7.9,-37.9
ST,아이템-채널,Acc_etc,직영점(가두),436000,432000,10,0.9,100.0
ST,아이템,Bag,전체,13577000,10436860,3,23.1,-50.5
ST,아이템-채널,Bag,면세점,2756000,2378900,23,13.7,32.5
ST,아이템-채널,Bag,아울렛,1024000,661380,6,35.4,-21.3
ST,아이템-채널,Bag,자사몰,2557000,2243680,21,12.3,-66.5
ST,아이템-채널,Bag,제휴몰,4844000,3431400,33,29.2,26.7
ST,아이템-채널,Bag,직영몰,1989000,1330400,13,33.1,-57.3
ST,아이템-채널,Bag,직영점(가두),407000,391100,4,3.9,100.0
ST,아이템,Headwear,전체,16618000,14574940,4,12.3,16.9
ST,아이템-채널,Headwear,면세점,1438000,1347400,9,6.3,20.0
ST,아이템-채널,Headwear,백화점,403000,385300,3,4.4,-85.8
ST,아이템-채널,Headwear,아울렛,1445000,967910,7,33.0,51.6
ST,아이템-채널,Headwear,자사몰,7424000,6687180,46,9.9,114.3
ST,아이템-채널,Headwear,제휴몰,1743000,1327900,9,23.8,-41.9
ST,아이템-채널,Headwear,직영몰,2868000,2613450,18,8.9,0.6
ST,아이템-채널,Headwear,직영점(가두),1297000,1245800,9,3.9,100.0
ST,아이템,Shoes,전체,46511000,18217060,5,60.8,-21.1
ST,아이템-채널,Shoes,기타,199000,58080,0,70.8,100.0
ST,아이템-채널,Shoes,면세점,1693000,726800,4,57.1,-83.1
ST,아이템-채널,Shoes,아울렛,995000,394020,2,60.4,-54.4
ST,아이템-채널,Shoes,자사몰,3541000,2132760,12,39.8,-72.9
ST,아이템-채널,Shoes,제휴몰,35330000,11414900,63,67.7,173.3
ST,아이템-채널,Shoes,직영몰,4554000,3371100,19,26.0,7.0
ST,아이템-채널,Shoes,직영점(가두),199000,119400,1,40.0,100.0
ST,아이템,과시즌의류,전체,346419000,190701580,53,45.0,26.9
ST,아이템-채널,과시즌의류,기타,268000,87400,0,67.4,100.0
ST,아이템-채널,과시즌의류,면세점,18545000,13084360,7,29.4,-26.2
ST,아이템-채널,과시즌의류,백화점,4369000,3203500,2,26.7,-65.1
ST,아이템-채널,과시즌의류,아울렛,117510000,63488210,33,46.0,169.6
ST,아이템-채널,과시즌의류,자사몰,16963000,12642090,7,25.5,-74.0
ST,아이템-채널,과시즌의류,제휴몰,132735000,62620290,33,52.8,114.6
ST,아이템-채널,과시즌의류,직영몰,34154000,21423530,11,37.3,-2.4
ST,아이템-채널,과시즌의류,직영점(가두),21875000,14152200,7,35.3,100.0
ST,아이템,당시즌의류,전체,97004000,88721520,25,8.5,-28.2
ST,아이템-채널,당시즌의류,면세점,21960000,20267180,23,7.7,-8.2
ST,아이템-채널,당시즌의류,백화점,5346000,4825300,5,9.7,-80.7
ST,아이템-채널,당시즌의류,아울렛,705000,540300,1,23.4,-85.7
ST,아이템-채널,당시즌의류,자사몰,22399000,19950480,22,10.9,-33.3
ST,아이템-채널,당시즌의류,제휴몰,6911000,6911000,8,0.0,-57.3
ST,아이템-채널,당시즌의류,직영몰,17332000,15549560,18,10.3,-40.5
ST,아이템-채널,당시즌의류,직영점(가두),22351000,20677700,23,7.5,100.0
ST,아이템,차시즌의류,전체,33950000,32962740,9,2.9,526.7
ST,아이템-채널,차시즌의류,면세점,10705000,10654380,32,0.5,2283.5
ST,아이템-채널,차시즌의류,백화점,218000,207100,1,5.0,-84.4
ST,아이템-채널,차시즌의류,자사몰,15752000,15311100,46,2.8,702.5
ST,아이템-채널,차시즌의류,제휴몰,496000,496000,2,0.0,-9.2
ST,아이템-채널,차시즌의류,직영몰,3884000,3458860,10,10.9,235.6
ST,아이템-채널,차시즌의류,직영점(가두),2895000,2835300,9,2.1,100.0
V,아이템,Acc_etc,전체,19054000,16070030,0,15.7,184.2
V,아이템-채널,Acc_etc,기타,0,0,0,0.0,0.0
V,아이템-채널,Acc_etc,백화점,7680000,6773710,42,11.8,661.1
V,아이템-채널,Acc_etc,아울렛,1469000,1141580,7,22.3,103.7
V,아이템-채널,Acc_etc,자사몰,3970000,3210740,20,19.1,1370.1
V,아이템-채널,Acc_etc,제휴몰,4885000,3969000,25,18.8,5.1
V,아이템-채널,Acc_etc,직영몰,750000,675000,4,10.0,221.0
V,아이템-채널,Acc_etc,직영점(가두),300000,300000,2,0.0,100.0
V,아이템,Bag,전체,56890000,48073580,1,15.5,72.5
V,아이템-채널,Bag,기타,0,0,0,0.0,0.0
V,아이템-채널,Bag,백화점,26790000,23999690,50,10.4,149.0
V,아이템-채널,Bag,아울렛,3450000,2326500,5,32.6,-69.3
V,아이템-채널,Bag,자사몰,8580000,7245390,15,15.6,430.8
V,아이템-채널,Bag,제휴몰,14140000,10860000,23,23.2,55.7
V,아이템-채널,Bag,직영몰,2880000,2592000,5,10.0,11.7
V,아이템-채널,Bag,직영점(가두),1050000,1050000,2,0.0,100.0
V,아이템,Headwear,전체,26354000,20280210,1,23.0,5.4
V,아이템-채널,Headwear,백화점,10110000,8883600,44,12.1,43.0
V,아이템-채널,Headwear,아울렛,4008000,2744000,14,31.5,6.3
V,아이템-채널,Headwear,자사몰,3414000,2681610,13,21.5,207.9
V,아이템-채널,Headwear,제휴몰,7802000,5053000,25,35.2,-44.2
V,아이템-채널,Headwear,직영몰,1020000,918000,5,10.0,78.9
V,아이템-채널,Headwear,직영점(가두),0,0,0,0.0,0.0
V,아이템,Shoes,전체,136753000,115832760,4,15.3,74.6
V,아이템-채널,Shoes,기타,259000,58080,0,77.6,100.0
V,아이템-채널,Shoes,백화점,26079000,23362660,20,10.4,40.7
V,아이템-채널,Shoes,아울렛,21736000,9740370,8,55.2,-0.1
V,아이템-채널,Shoes,자사몰,21517000,19199650,17,10.8,139.8
V,아이템-채널,Shoes,제휴몰,61793000,58447900,50,5.4,106.4
V,아이템-채널,Shoes,직영몰,3398000,3053100,3,10.2,-16.8
V,아이템-채널,Shoes,직영점(가두),1971000,1971000,2,0.0,100.0
V,아이템,과시즌의류,전체,1458950000,721960420,22,50.5,0.9
V,아이템-채널,과시즌의류,기타,590000,131440,0,77.7,100.0
V,아이템-채널,과시즌의류,백화점,147570000,74763200,10,49.3,-28.0
V,아이템-채널,과시즌의류,아울렛,925840000,437476090,61,52.7,41.0
V,아이템-채널,과시즌의류,자사몰,30070000,16131190,2,46.4,3.2
V,아이템-채널,과시즌의류,제휴몰,351380000,190653000,26,45.7,-17.8
V,아이템-채널,과시즌의류,직영몰,3500000,2805500,0,19.8,-94.8
V,아이템,당시즌의류,전체,2484310000,2252431610,69,9.3,118.4
V,아이템-채널,당시즌의류,기타,4200000,1794980,0,57.3,100.0
V,아이템-채널,당시즌의류,백화점,1720410000,1544756310,69,10.2,178.9
V,아이템-채널,당시즌의류,아울렛,164480000,146980100,7,10.6,-22.7
V,아이템-채널,당시즌의류,자사몰,194030000,178818220,8,7.8,334.2
V,아이템-채널,당시즌의류,제휴몰,165340000,165340000,7,0.0,40.7
V,아이템-채널,당시즌의류,직영몰,198910000,177921000,8,10.6,38.1
V,아이템-채널,당시즌의류,직영점(가두),36940000,36821000,2,0.3,100.0
V,아이템,차시즌의류,전체,115160000,104842610,3,9.0,19.7
V,아이템-채널,차시즌의류,백화점,65200000,58597000,56,10.1,-7.8
V,아이템-채널,차시즌의류,자사몰,16640000,15474610,15,7.0,-11273.0
V,아이템-채널,차시즌의류,제휴몰,5450000,5450000,5,0.0,-9.3
V,아이템-채널,차시즌의류,직영몰,25490000,22941000,22,10.0,26.4
V,아이템-채널,차시즌의류,직영점(가두),2380000,2380000,2,0.0,100.0
W,아이템,Acc_etc,전체,204900,91610,0,55.3,-81.3
W,아이템-채널,Acc_etc,자사몰,170900,73610,80,56.9,206.7
W,아이템-채널,Acc_etc,제휴몰,34000,18000,20,47.1,-28.0
W,아이템,Bag,전체,10285000,2601740,4,74.7,-0.8
W,아이템-채널,Bag,자사몰,5713000,1289740,50,77.4,273.4
W,아이템-채널,Bag,제휴몰,4572000,1312000,50,71.3,179.5
W,아이템,Headwear,전체,15713000,4820230,8,69.3,-22.6
W,아이템-채널,Headwear,대리점,0,396980,8,0.0,100.0
W,아이템-채널,Headwear,자사몰,11442000,3332250,69,70.9,996.1
W,아이템-채널,Headwear,제휴몰,4271000,1091000,23,74.5,15.8
W,아이템,Shoes,전체,30086000,8127530,13,73.0,-69.3
W,아이템-채널,Shoes,기타,139000,53640,1,61.4,100.0
W,아이템-채널,Shoes,대리점,0,59000,1,0.0,100.0
W,아이템-채널,Shoes,자사몰,15697000,4144890,51,73.6,34.0
W,아이템-채널,Shoes,제휴몰,14250000,3870000,48,72.8,-39.3
W,아이템,과시즌의류,전체,176675000,45789350,74,74.1,73.3
W,아이템-채널,과시즌의류,기타,1461000,310010,1,78.8,100.0
W,아이템-채널,과시즌의류,대리점,0,471010,1,0.0,100.0
W,아이템-채널,과시즌의류,자사몰,111303000,27031330,59,75.7,881.4
W,아이템-채널,과시즌의류,제휴몰,63911000,17977000,39,71.9,98.3
W,아이템,당시즌의류,전체,98000,38000,0,61.2,-99.9
W,아이템-채널,당시즌의류,제휴몰,98000,38000,100,61.2,-99.4
X,아이템,Acc_etc,전체,608512900,458154898,1,24.7,53.6
X,아이템-채널,Acc_etc,기타,514000,229760,0,55.3,-53.9
X,아이템-채널,Acc_etc,대리점,109637900,89203920,19,18.6,1.4
X,아이템-채널,Acc_etc,면세점,35852000,16139640,4,55.0,3470.7
X,아이템-채널,Acc_etc,백화점,128378000,85808630,19,33.2,51.4
X,아이템-채널,Acc_etc,아울렛,27928000,13206710,3,52.7,124.0
X,아이템-채널,Acc_etc,자사몰,16884000,10896078,2,35.5,0.2
X,아이템-채널,Acc_etc,제휴몰,275076000,228870350,50,16.8,73.6
X,아이템-채널,Acc_etc,직영몰,4880000,4622880,1,5.3,35.7
X,아이템-채널,Acc_etc,직영점(가두),9363000,9176930,2,2.0,1457.0
X,아이템,Bag,전체,3918090000,3146866887,9,19.7,1.6
X,아이템-채널,Bag,기타,1996000,1209590,0,39.4,-14.7
X,아이템-채널,Bag,대리점,546082000,475013070,15,13.0,-16.1
X,아이템-채널,Bag,면세점,123103000,106626540,3,13.4,-62.3
X,아이템-채널,Bag,백화점,1754245000,1369986780,44,21.9,19.7
X,아이템-채널,Bag,아울렛,545217000,449956700,14,17.5,-7.5
X,아이템-채널,Bag,자사몰,237798000,199435487,6,16.1,33.5
X,아이템-채널,Bag,제휴몰,602298000,442837310,14,26.5,20.0
X,아이템-채널,Bag,직영몰,92233000,87615290,3,5.0,-6.9
X,아이템-채널,Bag,직영점(가두),15118000,14186120,0,6.2,510.4
X,아이템,Headwear,전체,470108000,323236000,1,31.2,42.5
X,아이템-채널,Headwear,기타,550000,260710,0,52.6,98.8
X,아이템-채널,Headwear,대리점,157777000,132799830,41,15.8,26.5
X,아이템-채널,Headwear,면세점,13217000,10442260,3,21.0,41.0
X,아이템-채널,Headwear,백화점,121625000,79643470,25,34.5,59.7
X,아이템-채널,Headwear,아울렛,62234000,28637680,9,54.0,-8.4
X,아이템-채널,Headwear,자사몰,17262000,13552260,4,21.5,29.7
X,아이템-채널,Headwear,제휴몰,79563000,41296100,13,48.1,149.3
X,아이템-채널,Headwear,직영몰,7834000,7352050,2,6.2,26.7
X,아이템-채널,Headwear,직영점(가두),10046000,9251640,3,7.9,2498.8
X,아이템,Shoes,전체,3179041000,2387599429,7,24.9,-16.4
X,아이템-채널,Shoes,기타,9891000,3277700,0,66.9,-51.2
X,아이템-채널,Shoes,대리점,642862000,559916760,23,12.9,-29.3
X,아이템-채널,Shoes,면세점,224506000,159830420,7,28.8,-18.4
X,아이템-채널,Shoes,백화점,1053141000,746125940,31,29.2,-9.8
X,아이템-채널,Shoes,사입,-119000,-55930,0,53.0,-100.1
X,아이템-채널,Shoes,아울렛,302190000,204279090,9,32.4,-17.7
X,아이템-채널,Shoes,자사몰,193146000,143560629,6,25.7,-24.8
X,아이템-채널,Shoes,제휴몰,667901000,492212490,21,26.3,11.8
X,아이템-채널,Shoes,직영몰,63793000,58955330,2,7.6,-11.7
X,아이템-채널,Shoes,직영점(가두),21730000,19497000,1,10.3,271.3
X,아이템,과시즌의류,전체,10349572000,5464741119,16,47.2,-23.7
X,아이템-채널,과시즌의류,기타,12688000,3193640,0,74.8,67.4
X,아이템-채널,과시즌의류,대리점,1306984000,746090290,14,42.9,-1.7
X,아이템-채널,과시즌의류,면세점,0,0,0,0.0,-100.0
X,아이템-채널,과시즌의류,백화점,3247375000,1644814650,30,49.3,-44.4
X,아이템-채널,과시즌의류,아울렛,4858765000,2572100880,47,47.1,-8.4
X,아이템-채널,과시즌의류,자사몰,21295000,13341859,0,37.3,-75.9
X,아이템-채널,과시즌의류,제휴몰,897716000,482555300,9,46.2,-16.5
X,아이템-채널,과시즌의류,직영몰,4423000,2434100,0,45.0,-60.3
X,아이템-채널,과시즌의류,직영점(가두),326000,210400,0,35.5,-51.8
X,아이템,당시즌의류,전체,26437737000,22614491530,65,14.5,23.0
X,아이템-채널,당시즌의류,기타,132472000,35629560,0,73.1,125.4
X,아이템-채널,당시즌의류,대리점,7738577000,6585695530,29,14.9,1.0
X,아이템-채널,당시즌의류,면세점,2349680000,2056417050,9,12.5,63.8
X,아이템-채널,당시즌의류,백화점,6936257000,5959792000,26,14.1,19.3
X,아이템-채널,당시즌의류,아울렛,4123922000,3450105490,15,16.3,54.5
X,아이템-채널,당시즌의류,자사몰,1101912000,930373410,4,15.6,19.4
X,아이템-채널,당시즌의류,제휴몰,2850390000,2518822990,11,11.6,29.5
X,아이템-채널,당시즌의류,직영몰,806069000,707943700,3,12.2,25.4
X,아이템-채널,당시즌의류,직영점(가두),398458000,369711800,2,7.2,408.6
X,아이템,차시즌의류,전체,209194000,203056270,1,2.9,-36.7
X,아이템-채널,차시즌의류,기타,259000,181300,0,30.0,45.5
X,아이템-채널,차시즌의류,대리점,112879000,108794170,54,3.6,-40.4
X,아이템-채널,차시즌의류,백화점,70163000,68877820,34,1.8,-34.2
X,아이템-채널,차시즌의류,아울렛,7125000,6840000,3,4.0,2.4
X,아이템-채널,차시즌의류,자사몰,6689000,6372470,3,4.7,254.9
X,아이템-채널,차시즌의류,제휴몰,2319000,2319000,1,0.0,151.2
X,아이템-채널,차시즌의류,직영몰,7352000,7263510,4,1.2,-65.3
X,아이템-채널,차시즌의류,직영점(가두),2408000,2408000,1,0.0,61.2
