브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,4.0,자사몰,과시즌의류,반팔티 & 스웨트팬츠,S1,69000,60840,55309,55309,17549,37760
I,4.0,자사몰,과시즌의류,베이비,BV,295000,245100,222819,222819,88930,133889
I,4.0,자사몰,당시즌의류,니트가디건,KC,298000,230740,209763,209763,79970,129793
I,4.0,자사몰,당시즌의류,다운베스트,DV,5689000,4882870,4438976,4438976,1576493,2862483
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,122682000,102607860,93279867,93279867,30452824,62827043
I,4.0,자사몰,당시즌의류,레깅스,LG,395000,312690,284265,284265,112479,171786
I,4.0,자사몰,당시즌의류,맨투맨,MT,14310000,12559410,11417643,11417643,3932429,7485214
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,69668000,59224320,53840295,53840295,19376624,34463671
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,2927000,2525390,2295808,2295808,794488,1501320
I,4.0,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,437000,403480,366800,366800,119082,247718
I,4.0,자사몰,당시즌의류,방풍자켓,WJ,139000,118150,107409,107409,35811,71598
I,4.0,자사몰,당시즌의류,스커트,SK,178000,159360,144873,144873,50098,94775
I,4.0,자사몰,당시즌의류,우븐셔츠,WS,278000,234950,213591,213591,68284,145307
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,6707000,5762900,5238999,5238999,1777645,3461354
I,4.0,자사몰,당시즌의류,점퍼,JP,2804000,2425640,2205127,2205127,672492,1532635
I,4.0,자사몰,당시즌의류,진바지,DP,2250000,1866350,1696686,1696686,551024,1145662
I,4.0,자사몰,당시즌의류,진자켓,DK,-169000,-158550,-144136,-144136,-34910,-109226
I,4.0,자사몰,당시즌의류,패딩,PD,4452000,3795840,3450764,3450764,1270120,2180644
I,4.0,자사몰,당시즌의류,팬츠,PT,5673000,5024080,4567344,4567344,1593871,2973473
I,4.0,자사몰,당시즌의류,폴라폴리스점퍼,FD,139000,139000,126364,126364,38779,87585
I,4.0,자사몰,당시즌의류,폴로 티셔츠,PQ,178000,157950,143590,143590,49317,94273
I,4.0,자사몰,당시즌의류,후드티,HD,7279000,6411910,5829008,5829008,2038934,3790074
I,5.0,제휴몰,Acc_etc,기타,ET,7565000,7565000,6877265,6877265,2209405,4667860
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,384000,384000,349091,349091,73258,275833
I,5.0,제휴몰,Acc_etc,양말,SO,1355200,1355200,1232017,1232017,321638,910379
I,5.0,제휴몰,Acc_etc,장갑,GL,1139000,1139000,1035446,1035446,255135,780311
I,5.0,제휴몰,Bag,백팩,BK,19184000,11721470,10655875,10655875,4838674,5817201
I,5.0,제휴몰,Bag,보조가방,UB,49000,49000,44545,44545,12159,32386
I,5.0,제휴몰,Bag,슬링백,SG,158000,158000,143636,143636,34954,108682
I,5.0,제휴몰,Bag,크로스백,CR,1033000,1033000,939086,939086,211175,727911
I,5.0,제휴몰,Bag,힙색,HS,59000,59000,53636,53636,11592,42044
I,5.0,제휴몰,Headwear,방한모,WM,14120000,14119980,12836291,12836291,3054655,9781636
I,5.0,제휴몰,Headwear,비니,BN,16707000,16707000,15188182,15188182,3533483,11654699
I,5.0,제휴몰,Headwear,와이어캡,WR,147000,147000,133635,133635,28992,104643
I,5.0,제휴몰,Headwear,운동모,CP,8159000,8146100,7405559,7405559,1744817,5660742
I,5.0,제휴몰,Headwear,햇,HT,289000,289000,262726,262726,60762,201964
I,5.0,제휴몰,Shoes,런닝화,RN,18618000,18618000,16925444,16925444,4546632,12378812
I,5.0,제휴몰,Shoes,방한화,WB,113378000,112288940,102080759,102080759,28478465,73602294
I,5.0,제휴몰,Shoes,스니커즈,SX,7951000,7921500,7201339,7201339,2098784,5102555
I,5.0,제휴몰,Shoes,신발,SH,38535000,38534970,35031727,35031727,9667675,25364052
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,137605000,78430660,71300580,71300580,25183925,46116655
I,5.0,제휴몰,과시즌의류,맨투맨,MT,89000,10000,9091,9091,2051,7040
I,5.0,제휴몰,과시즌의류,맨투맨셋트,S2,188000,128500,116818,116818,38028,78790
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,53000,37100,33727,33727,5879,27848
I,5.0,제휴몰,과시즌의류,반팔티 & 스웨트팬츠,S1,-208000,-208000,-189091,-189091,-58402,-130689
I,5.0,제휴몰,과시즌의류,베이비,BV,413000,413000,375452,375452,124502,250950
I,5.0,제휴몰,과시즌의류,팬츠,PT,553000,276500,251363,251363,60075,191288
I,5.0,제휴몰,당시즌의류,니트가디건,KC,467000,467000,424545,424545,123891,300654
I,5.0,제휴몰,당시즌의류,다운베스트,DV,10404000,10404000,9458208,9458208,2865746,6592462
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,235026000,235026020,213660032,213660032,59581025,154079007
I,5.0,제휴몰,당시즌의류,레깅스,LG,1580000,1580000,1436360,1436360,449918,986442
I,5.0,제휴몰,당시즌의류,맨투맨,MT,31942000,31941990,29038042,29038042,8878088,20159954
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,91231000,91230850,82937252,82937252,25522731,57414521
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,1723000,1723000,1566355,1566355,483401,1082954
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1827000,1827000,1660913,1660913,483399,1177514
I,5.0,제휴몰,당시즌의류,방풍자켓,WJ,417000,417000,379092,379092,107433,271659
I,5.0,제휴몰,당시즌의류,스커트,SK,623000,623000,566363,566363,174942,391421
I,5.0,제휴몰,당시즌의류,우븐셔츠,WS,417000,417000,379092,379092,105041,274051
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,9864000,9864000,8967276,8967276,2649826,6317450
I,5.0,제휴몰,당시즌의류,점퍼,JP,3342000,3342000,3038180,3038180,795780,2242400
I,5.0,제휴몰,당시즌의류,진바지,DP,3886000,3886000,3532732,3532732,961021,2571711
I,5.0,제휴몰,당시즌의류,진자켓,DK,477000,477000,433636,433636,106455,327181
I,5.0,제휴몰,당시즌의류,패딩,PD,6360000,6360000,5781800,5781800,1814453,3967347
I,5.0,제휴몰,당시즌의류,팬츠,PT,12432000,12432000,11301771,11301771,3471708,7830063
I,5.0,제휴몰,당시즌의류,폴라폴리스점퍼,FD,1390000,1390000,1263640,1263640,387790,875850
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,356000,356000,323636,323636,98633,225003
I,5.0,제휴몰,당시즌의류,후드티,HD,11648000,11648000,10589078,10589078,3353529,7235549
I,6.0,대리점,Acc_etc,기타,ET,1173000,1109400,1008547,637921,341918,296003
I,6.0,대리점,Acc_etc,머플러(스카프),MF,910000,873500,794091,512625,166000,346625
I,6.0,대리점,Acc_etc,양말,SO,178800,173940,158120,101931,41870,60061
I,6.0,대리점,Acc_etc,장갑,GL,49000,49000,44545,29400,13527,15873
I,6.0,대리점,Bag,가방,BG,99000,79400,72182,46380,24927,21453
I,6.0,대리점,Bag,백팩,BK,15137000,14556190,13232892,8546578,3756123,4790455
I,6.0,대리점,Bag,보조가방,UB,196000,196000,178183,115374,48636,66738
I,6.0,대리점,Bag,슬링백,SG,632000,598600,544185,354152,138632,215520
I,6.0,대리점,Bag,크로스백,CR,11707000,11286470,10260431,6583892,2637203,3946689
I,6.0,대리점,Bag,힙색,HS,59000,59000,53637,34864,11592,23272
I,6.0,대리점,Headwear,방한모,WM,6612000,6483610,5894223,3789963,1371212,2418751
I,6.0,대리점,Headwear,비니,BN,11816000,11449660,10408772,6656103,2721341,3934762
I,6.0,대리점,Headwear,와이어캡,WR,735000,710100,645544,416977,144960,272017
I,6.0,대리점,Headwear,운동모,CP,17430000,17037240,15488416,9934846,3686588,6248258
I,6.0,대리점,Headwear,햇,HT,348000,337600,306915,198333,70425,127908
I,6.0,대리점,Shoes,런닝화,RN,23513000,22719090,20653765,13346905,5717605,7629300
I,6.0,대리점,Shoes,방한화,WB,26307000,25301350,23001231,14795032,6479408,8315624
I,6.0,대리점,Shoes,스니커즈,SX,4103000,3991230,3628402,2353349,1010536,1342813
I,6.0,대리점,Shoes,신발,SH,19829000,19218050,17470978,11315297,4721559,6593738
I,6.0,대리점,과시즌의류,맨투맨,MT,69000,34500,31364,20700,15928,4772
I,6.0,대리점,과시즌의류,반팔카라티셔츠,TS,49000,24500,22273,14700,9827,4873
I,6.0,대리점,과시즌의류,반팔티 & 스웨트팬츠,S1,0,0,0,0,0,0
I,6.0,대리점,과시즌의류,베이비,BV,472000,452000,410906,267627,142288,125339
I,6.0,대리점,과시즌의류,스윔웨어,SW,0,0,0,0,0,0
I,6.0,대리점,당시즌의류,니트가디건,KC,983000,957680,870614,557972,268086,289886
I,6.0,대리점,당시즌의류,다운베스트,DV,9518000,9186100,8350986,5439224,2586525,2852699
I,6.0,대리점,당시즌의류,다운점퍼,DJ,188849000,181054200,164594655,106123360,47618101,58505259
I,6.0,대리점,당시즌의류,레깅스,LG,0,0,0,0,0,0
I,6.0,대리점,당시즌의류,맨투맨,MT,36779000,35724000,32476464,21004067,10563646,10440421
I,6.0,대리점,당시즌의류,맨투맨셋트,S2,70709000,68487200,62260996,40289021,19461368,20827653
I,6.0,대리점,당시즌의류,반팔카라티셔츠,TS,75000,35400,32150,26198,9264,16934
I,6.0,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,5403000,5206890,4733530,3064487,1516484,1548003
I,6.0,대리점,당시즌의류,방풍자켓,WJ,417000,417000,379091,248936,107433,141503
I,6.0,대리점,당시즌의류,스커트,SK,534000,534000,485453,314736,150026,164710
I,6.0,대리점,당시즌의류,우븐셔츠,WS,0,0,0,0,0,0
I,6.0,대리점,당시즌의류,우븐팬츠,WP,12824000,12414940,11286314,7324554,3296576,4027978
I,6.0,대리점,당시즌의류,점퍼,JP,3629000,3422960,3111796,2035386,863692,1171694
I,6.0,대리점,당시즌의류,진바지,DP,6333000,6186010,5623643,3641793,1497784,2144009
I,6.0,대리점,당시즌의류,진자켓,DK,-695000,-716290,-651177,-426996,-183177,-243819
I,6.0,대리점,당시즌의류,패딩,PD,13038000,12478360,11343975,7316796,3719616,3597180
I,6.0,대리점,당시즌의류,팬츠,PT,16637000,16087860,14625344,9449689,4609537,4840152
I,6.0,대리점,당시즌의류,폴라폴리스점퍼,FD,834000,757310,688462,449921,232674,217247
I,6.0,대리점,당시즌의류,폴로 티셔츠,PQ,712000,662630,602404,390286,197265,193021
I,6.0,대리점,당시즌의류,후드티,HD,8173000,8052620,7320569,4736315,2329832,2406483
I,8.0,사입,Acc_etc,고글,GG,801000,88110,80100,80100,78104,1996
I,8.0,사입,Acc_etc,기타,ET,10610000,1262020,1147292,1147292,1057374,89918
I,8.0,사입,Acc_etc,머플러(스카프),MF,6551000,787870,716246,716246,606012,110234
I,8.0,사입,Acc_etc,양말,SO,16107100,2158490,1962248,1962248,3579701,-1617453
I,8.0,사입,Acc_etc,장갑,GL,15950000,2255560,2050505,2050505,1732112,318393
I,8.0,사입,Bag,가방,BG,330000,36300,33000,33000,77004,-44004
I,8.0,사입,Bag,백팩,BK,21624000,2414550,2195045,2195045,5638500,-3443455
I,8.0,사입,Bag,슬링백,SG,552000,60720,55200,55200,162489,-107289
I,8.0,사입,Bag,크로스백,CR,24012000,2641320,2401200,2401200,6064566,-3663366
I,8.0,사입,Bag,힙색,HS,3384000,372240,338400,338400,833875,-495475
I,8.0,사입,Headwear,방한모,WM,38381000,9307330,8461205,8461205,5877121,2584084
I,8.0,사입,Headwear,비니,BN,250028000,67239110,61126476,61126476,42108369,19018107
I,8.0,사입,Headwear,와이어캡,WR,510000,56100,51000,51000,100864,-49864
I,8.0,사입,Headwear,운동모,CP,10177000,2288740,2080681,2080681,2050295,30386
I,8.0,사입,Headwear,햇,HT,3615000,397650,361500,361500,453044,-91544
I,8.0,사입,Shoes,런닝화,RN,35027000,8756910,7960816,7960816,9078120,-1117304
I,8.0,사입,Shoes,방한화,WB,166892000,41723340,37930322,37930322,30736616,7193706
I,8.0,사입,Shoes,스니커즈,SX,20528000,5131940,4665415,4665415,5123802,-458387
I,8.0,사입,Shoes,신발,SH,132835000,33208640,30189683,30189683,28850069,1339614
I,8.0,사입,과시즌의류,다운베스트,DV,128725000,36036070,32760012,32760012,23965337,8794675
I,8.0,사입,과시즌의류,다운점퍼,DJ,1771771000,481261950,437510741,437510741,324812119,112698622
I,8.0,사입,과시즌의류,레깅스,LG,32775000,8193780,7448904,7448904,5837117,1611787
I,8.0,사입,과시즌의류,맨투맨,MT,339990000,88474130,80431062,80431062,61547809,18883253
I,8.0,사입,과시즌의류,맨투맨셋트,S2,647945000,177101380,161001311,161001311,117728183,43273128
I,8.0,사입,과시즌의류,반팔카라티셔츠,TS,-49000,-12250,-11136,-11136,-8663,-2473
I,8.0,사입,과시즌의류,반팔티 & 스웨트팬츠,S1,10683000,3211350,2919402,2919402,1907764,1011638
I,8.0,사입,과시즌의류,우븐팬츠,WP,183137000,49110590,44645941,44645941,33038168,11607773
I,8.0,사입,과시즌의류,점퍼,JP,26788000,6696980,6088161,6088161,4809416,1278745
I,8.0,사입,과시즌의류,진바지,DP,16876000,5062840,4602601,4602601,3052825,1549776
I,8.0,사입,과시즌의류,팬츠,PT,132911000,33410180,30372895,30372895,23977315,6395580
I,8.0,사입,과시즌의류,폴라폴리스점퍼,FD,163145000,40785940,37078120,37078120,28678771,8399349
I,8.0,사입,과시즌의류,후드티,HD,106070000,26784460,24349512,24349512,19564765,4784747
I,11.0,직영몰,Acc_etc,기타,ET,1246000,1191500,1083180,1083180,363902,719278
I,11.0,직영몰,Acc_etc,머플러(스카프),MF,508000,475500,432273,432273,99089,333184
I,11.0,직영몰,Acc_etc,양말,SO,235000,231830,210757,210757,55409,155348
I,11.0,직영몰,Acc_etc,장갑,GL,433000,421200,382908,382908,105264,277644
I,11.0,직영몰,Bag,가방,BG,66000,62700,57000,57000,16618,40382
I,11.0,직영몰,Bag,백팩,BK,2749000,2577200,2342906,2342906,653095,1689811
I,11.0,직영몰,Bag,슬링백,SG,158000,148000,134545,134545,34658,99887
