브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,직접비 합계,직접이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물
I,1.0,백화점,Acc_etc,기타,ET,8313911,8240867,3428695,4894960,31908,4863052,915086,3947966,408311.0,0.0,0.0,0.0,48445.0,11710.0,61229.0,0.0,0.0,293698.0,0.0,0.0,0.0,91693.0
I,1.0,백화점,Acc_etc,머플러(스카프),MF,7422433,6929716,2883189,3993776,18975,3974801,762150,3212651,343349.0,0.0,0.0,0.0,40737.0,9847.0,51485.0,0.0,0.0,239627.0,0.0,0.0,0.0,77105.0
I,1.0,백화점,Acc_etc,양말,SO,6072979,5863307,2439461,3406774,18594,3388180,646515,2741665,290507.0,0.0,0.0,0.0,34468.0,8331.0,43562.0,0.0,0.0,204406.0,0.0,0.0,0.0,65241.0
I,1.0,백화점,Acc_etc,장갑,GL,6572469,6449257,2683284,3727761,20399,3707362,709961,2997401,319543.0,0.0,0.0,0.0,37913.0,9164.0,47914.0,0.0,0.0,223666.0,0.0,0.0,0.0,71761.0
I,1.0,백화점,Bag,가방,BG,1009468,980408,407909,567406,0,567406,107969,459437,48576.0,0.0,0.0,0.0,5763.0,1393.0,7286.0,0.0,0.0,34044.0,0.0,0.0,0.0,10907.0
I,1.0,백화점,Bag,백팩,BK,87220685,73522811,30589992,42553372,178003,42375369,8097041,34278328,3642854.0,0.0,0.0,0.0,432213.0,104470.0,546234.0,0.0,0.0,2553202.0,0.0,0.0,0.0,818068.0
I,1.0,백화점,Bag,보조가방,UB,2569556,2478201,1031082,1434752,361,1434391,272940,1161451,122788.0,0.0,0.0,0.0,14568.0,3521.0,18407.0,0.0,0.0,86085.0,0.0,0.0,0.0,27571.0
I,1.0,백화점,Bag,슬링백,SG,863074,845812,351910,491795,0,491795,93285,398510,41908.0,0.0,0.0,0.0,4972.0,1202.0,6282.0,0.0,0.0,29508.0,0.0,0.0,0.0,9413.0
I,1.0,백화점,Bag,크로스백,CR,15913328,15455834,6430545,9008659,29821,8978838,1705931,7272907,765791.0,0.0,0.0,0.0,90859.0,21961.0,114835.0,0.0,0.0,540520.0,0.0,0.0,0.0,171965.0
I,1.0,백화점,Bag,힙색,HS,128915,128915,53636,73833,0,73833,14150,59683,6387.0,0.0,0.0,0.0,758.0,183.0,958.0,0.0,0.0,4430.0,0.0,0.0,0.0,1434.0
I,1.0,백화점,Headwear,방한모,WM,79254188,76881347,31987202,44542953,225004,44317949,8469634,35848315,3809243.0,0.0,0.0,0.0,451955.0,109242.0,571186.0,0.0,0.0,2672577.0,0.0,0.0,0.0,855431.0
I,1.0,백화점,Headwear,비니,BN,83268026,80522688,33502290,46745958,196071,46549887,8876390,37673497,3989670.0,0.0,0.0,0.0,473362.0,114416.0,598235.0,0.0,0.0,2804757.0,0.0,0.0,0.0,895950.0
I,1.0,백화점,Headwear,와이어캡,WR,2141296,2058157,856323,1240984,5594,1235390,229646,1005744,101976.0,0.0,0.0,0.0,12099.0,2924.0,15289.0,0.0,0.0,74459.0,0.0,0.0,0.0,22899.0
I,1.0,백화점,Headwear,운동모,CP,106887837,104931063,43657595,61047258,310180,60737078,11574917,49162161,5199029.0,0.0,0.0,0.0,616848.0,149098.0,779578.0,0.0,0.0,3662835.0,0.0,0.0,0.0,1167529.0
I,1.0,백화점,Headwear,햇,HT,2099782,2048216,852175,1183136,5639,1177497,225426,952071,101483.0,0.0,0.0,0.0,12041.0,2910.0,15217.0,0.0,0.0,70988.0,0.0,0.0,0.0,22787.0
I,1.0,백화점,Shoes,런닝화,RN,90565914,88755994,36927868,51645789,300802,51344987,9791209,41553778,4397610.0,0.0,0.0,0.0,521762.0,126115.0,659411.0,0.0,0.0,3098747.0,0.0,0.0,0.0,987564.0
I,1.0,백화점,Shoes,방한화,WB,342050255,317853277,132245883,184592624,1011747,183580877,35042532,148538345,15748696.0,0.0,0.0,0.0,1868533.0,451642.0,2361471.0,0.0,0.0,11075557.0,0.0,0.0,0.0,3536633.0
I,1.0,백화점,Shoes,샌들,SD,624909,440277,183186,252164,0,252164,48329,203835,21815.0,0.0,0.0,0.0,2588.0,626.0,3271.0,0.0,0.0,15130.0,0.0,0.0,0.0,4899.0
I,1.0,백화점,Shoes,스니커즈,SX,26641661,26132010,10872492,15172665,73486,15099179,2880783,12218396,1294767.0,0.0,0.0,0.0,153620.0,37131.0,194146.0,0.0,0.0,910360.0,0.0,0.0,0.0,290759.0
I,1.0,백화점,Shoes,신발,SH,130315368,127811908,53177447,74005899,408155,73597744,14077732,59520012,6332715.0,0.0,0.0,0.0,751356.0,181610.0,949581.0,0.0,0.0,4440354.0,0.0,0.0,0.0,1422116.0
I,1.0,백화점,과시즌의류,다운점퍼,DJ,138967953,68815127,28631396,39408162,0,39408162,7553370,31854792,3409612.0,0.0,0.0,0.0,404540.0,97781.0,511262.0,0.0,0.0,2364490.0,0.0,0.0,0.0,765685.0
I,1.0,백화점,과시즌의류,맨투맨,MT,6924253,4345958,1808174,2505072,0,2505072,477999,2027073,215329.0,0.0,0.0,0.0,25548.0,6175.0,32288.0,0.0,0.0,150304.0,0.0,0.0,0.0,48355.0
I,1.0,백화점,과시즌의류,맨투맨셋트,S2,14300801,10712578,4457074,6156649,0,6156649,1177156,4979493,530777.0,0.0,0.0,0.0,62975.0,15222.0,79588.0,0.0,0.0,369399.0,0.0,0.0,0.0,119195.0
I,1.0,백화점,과시즌의류,반바지,SP,751639,751639,312725,437314,0,437314,82914,354400,37241.0,0.0,0.0,0.0,4419.0,1068.0,5584.0,0.0,0.0,26239.0,0.0,0.0,0.0,8363.0
I,1.0,백화점,과시즌의류,반팔카라티셔츠,TS,20445011,18576184,7728803,10793194,0,10793194,2048287,8744907,920396.0,0.0,0.0,0.0,109202.0,26395.0,138012.0,0.0,0.0,647592.0,0.0,0.0,0.0,206690.0
I,1.0,백화점,과시즌의류,반팔티 & 스웨트팬츠,S1,8962855,7479701,3112082,4339962,0,4339962,824402,3515560,370607.0,0.0,0.0,0.0,43971.0,10628.0,55571.0,0.0,0.0,260398.0,0.0,0.0,0.0,83227.0
I,1.0,백화점,과시즌의류,방풍자켓,WJ,5866715,5788776,2408490,3368023,0,3368023,638573,2729450,286819.0,0.0,0.0,0.0,34030.0,8225.0,43008.0,0.0,0.0,202081.0,0.0,0.0,0.0,64410.0
I,1.0,백화점,과시즌의류,베이비,BV,2062637,2038820,848268,1171204,8222,1162982,224004,938978,101017.0,0.0,0.0,0.0,11985.0,2897.0,15151.0,0.0,0.0,70272.0,0.0,0.0,0.0,22682.0
I,1.0,백화점,과시즌의류,스윔웨어,SW,1018208,1018208,423637,592412,0,592412,112321,480091,50449.0,0.0,0.0,0.0,5986.0,1447.0,7565.0,0.0,0.0,35545.0,0.0,0.0,0.0,11329.0
I,1.0,백화점,과시즌의류,스커트,SK,1874727,1874727,779997,1089369,0,1089369,206722,882647,92887.0,0.0,0.0,0.0,11021.0,2664.0,13928.0,0.0,0.0,65362.0,0.0,0.0,0.0,20860.0
I,1.0,백화점,과시즌의류,우븐반바지,SM,5975965,5415513,2253180,3150830,0,3150830,597395,2553435,268323.0,0.0,0.0,0.0,31836.0,7695.0,40234.0,0.0,0.0,189050.0,0.0,0.0,0.0,60257.0
I,1.0,백화점,과시즌의류,우븐팬츠,WP,517844,517844,215455,301291,0,301291,57124,244167,25658.0,0.0,0.0,0.0,3044.0,736.0,3847.0,0.0,0.0,18077.0,0.0,0.0,0.0,5762.0
I,1.0,백화점,과시즌의류,원피스,OP,1123088,1123088,467272,653430,0,653430,123890,529540,55646.0,0.0,0.0,0.0,6602.0,1596.0,8344.0,0.0,0.0,39206.0,0.0,0.0,0.0,12496.0
I,1.0,백화점,과시즌의류,점퍼,JP,1260743,1021508,425000,592143,0,592143,112553,479590,50612.0,0.0,0.0,0.0,6005.0,1451.0,7590.0,0.0,0.0,35529.0,0.0,0.0,0.0,11366.0
I,1.0,백화점,과시즌의류,팬츠,PT,819374,819374,340912,476729,0,476729,90388,386341,40598.0,0.0,0.0,0.0,4817.0,1164.0,6088.0,0.0,0.0,28604.0,0.0,0.0,0.0,9117.0
I,1.0,백화점,과시즌의류,후드티,HD,194465,194465,80909,113143,0,113143,21452,91691,9635.0,0.0,0.0,0.0,1143.0,276.0,1445.0,0.0,0.0,6789.0,0.0,0.0,0.0,2164.0
I,1.0,백화점,당시즌의류,니트가디건,KC,2886380,2774858,1154510,1591007,10466,1580541,304691,1275850,137487.0,0.0,0.0,0.0,16312.0,3943.0,20615.0,0.0,0.0,95460.0,0.0,0.0,0.0,30874.0
I,1.0,백화점,당시즌의류,다운베스트,DV,103088128,99023664,41199827,57289261,385431,56903830,10904016,45999814,4906342.0,0.0,0.0,0.0,582122.0,140704.0,735692.0,0.0,0.0,3437356.0,0.0,0.0,0.0,1101800.0
I,1.0,백화점,당시즌의류,다운점퍼,DJ,1281749454,1216908572,506307571,704844907,4462947,700381960,134049035,566332925,60294385.0,0.0,0.0,0.0,7153736.0,1729124.0,9040977.0,0.0,0.0,42290694.0,0.0,0.0,0.0,13540119.0
I,1.0,백화점,당시즌의류,레깅스,LG,6904588,6657509,2769919,3895125,26482,3868643,735702,3132941,329860.0,0.0,0.0,0.0,39137.0,9460.0,49458.0,0.0,0.0,233708.0,0.0,0.0,0.0,74079.0
I,1.0,백화점,당시즌의류,맨투맨,MT,268575382,260820153,108516902,150926246,1005227,149921019,28722142,121198877,12922896.0,0.0,0.0,0.0,1533260.0,370603.0,1937753.0,0.0,0.0,9055575.0,0.0,0.0,0.0,2902055.0
I,1.0,백화점,당시즌의류,맨투맨셋트,S2,341442826,333110233,138594003,192714511,1278909,191435602,36680321,154755281,16504672.0,0.0,0.0,0.0,1958227.0,473321.0,2474829.0,0.0,0.0,11562871.0,0.0,0.0,0.0,3706401.0
I,1.0,백화점,당시즌의류,반팔카라티셔츠,TS,12380189,11484210,4778115,6596211,45970,6550241,1261709,5288532,569009.0,0.0,0.0,0.0,67511.0,16318.0,85319.0,0.0,0.0,395773.0,0.0,0.0,0.0,127779.0
I,1.0,백화점,당시즌의류,반팔티 & 스웨트팬츠,S1,6773489,6379752,2654365,3732815,25412,3707403,705019,3002384,316099.0,0.0,0.0,0.0,37504.0,9065.0,47397.0,0.0,0.0,223969.0,0.0,0.0,0.0,70985.0
I,1.0,백화점,당시즌의류,방풍자켓,WJ,1214858,1063001,442273,614331,4213,610118,117010,493108,52669.0,0.0,0.0,0.0,6249.0,1510.0,7896.0,0.0,0.0,36860.0,0.0,0.0,0.0,11826.0
I,1.0,백화점,당시즌의류,스커트,SK,2139111,2065696,859453,1188387,8607,1179780,227064,952716,102349.0,0.0,0.0,0.0,12143.0,2935.0,15349.0,0.0,0.0,71303.0,0.0,0.0,0.0,22985.0
I,1.0,백화점,당시즌의류,우븐반바지,SM,150765,150765,62727,87717,520,87197,16631,70566,7470.0,0.0,0.0,0.0,886.0,214.0,1120.0,0.0,0.0,5263.0,0.0,0.0,0.0,1678.0
I,1.0,백화점,당시즌의류,우븐셔츠,WS,5466861,5143940,2140188,2996143,18245,2977898,567634,2410264,254867.0,0.0,0.0,0.0,30239.0,7309.0,38216.0,0.0,0.0,179769.0,0.0,0.0,0.0,57234.0
I,1.0,백화점,당시즌의류,우븐팬츠,WP,159242535,153833926,64004258,89248510,558391,88690119,16954433,71735686,7622042.0,0.0,0.0,0.0,904331.0,218585.0,1142903.0,0.0,0.0,5354911.0,0.0,0.0,0.0,1711661.0
I,1.0,백화점,당시즌의류,점퍼,JP,17807720,16309534,6785747,9336905,58538,9278367,1790002,7488365,808091.0,0.0,0.0,0.0,95877.0,23174.0,121174.0,0.0,0.0,560214.0,0.0,0.0,0.0,181472.0
I,1.0,백화점,당시즌의류,진바지,DP,57458849,55369097,23036836,32128661,190573,31938088,6102693,25835395,2743376.0,0.0,0.0,0.0,325493.0,78675.0,411361.0,0.0,0.0,1927720.0,0.0,0.0,0.0,616068.0
I,1.0,백화점,당시즌의류,진자켓,DK,1018208,793328,330075,449218,4466,444752,86772,357980,39307.0,0.0,0.0,0.0,4664.0,1127.0,5894.0,0.0,0.0,26953.0,0.0,0.0,0.0,8827.0
I,1.0,백화점,당시즌의류,패딩,PD,25013838,23944982,9962573,13950258,96146,13854112,2642538,11211574,1186408.0,0.0,0.0,0.0,140763.0,34024.0,177897.0,0.0,0.0,837015.0,0.0,0.0,0.0,266431.0
I,1.0,백화점,당시즌의류,팬츠,PT,141010925,136835178,56931657,79137243,531926,78605317,15065982,63539335,6779791.0,0.0,0.0,0.0,804400.0,194431.0,1016608.0,0.0,0.0,4748235.0,0.0,0.0,0.0,1522517.0
I,1.0,백화점,당시즌의류,폴라폴리스점퍼,FD,17615441,16926664,7042530,9756854,66205,9690649,1861725,7828924,838670.0,0.0,0.0,0.0,99506.0,24051.0,125752.0,0.0,0.0,585411.0,0.0,0.0,0.0,188335.0
I,1.0,백화점,당시즌의류,폴로 티셔츠,PQ,3305899,3229971,1343862,1890555,12334,1878221,356984,1521237,160036.0,0.0,0.0,0.0,18988.0,4590.0,23998.0,0.0,0.0,113433.0,0.0,0.0,0.0,35939.0
I,1.0,백화점,당시즌의류,후드티,HD,78430444,76146140,31681390,44054401,303874,43750527,8384897,35365630,3772825.0,0.0,0.0,0.0,447634.0,108197.0,565725.0,0.0,0.0,2643264.0,0.0,0.0,0.0,847252.0
I,2.0,면세점,Acc_etc,기타,ET,1705827,1705827,709723,930439,6424,924015,176439,747576,0.0,0.0,0.0,87146.0,10028.0,2424.0,12673.0,0.0,0.0,55826.0,0.0,2924.0,0.0,5418.0
I,2.0,면세점,Acc_etc,머플러(스카프),MF,8298616,8298616,3452699,4526473,22001,4504472,858352,3646120,0.0,0.0,0.0,423951.0,48785.0,11792.0,61654.0,0.0,0.0,271588.0,0.0,14218.0,0.0,26364.0
I,2.0,면세점,Acc_etc,양말,SO,1660816,1660816,690996,905891,5296,900595,171783,728812,0.0,0.0,0.0,84846.0,9763.0,2360.0,12339.0,0.0,0.0,54353.0,0.0,2846.0,0.0,5276.0
I,2.0,면세점,Acc_etc,장갑,GL,107065,107065,44545,58398,262,58136,11073,47063,0.0,0.0,0.0,5470.0,629.0,152.0,795.0,0.0,0.0,3504.0,0.0,183.0,0.0,340.0
I,2.0,면세점,Bag,백팩,BK,42668609,42190095,17553642,23012744,137393,22875351,4363903,18511448,0.0,0.0,0.0,2155382.0,248024.0,59953.0,313451.0,0.0,0.0,1380765.0,0.0,72291.0,0.0,134037.0
I,2.0,면세점,Bag,보조가방,UB,963583,963583,400905,525586,0,525586,99668,425918,0.0,0.0,0.0,49226.0,5665.0,1369.0,7159.0,0.0,0.0,31535.0,0.0,1653.0,0.0,3061.0
I,2.0,면세점,Bag,크로스백,CR,17257101,17257101,7179995,9412892,50832,9362060,1784974,7577086,0.0,0.0,0.0,881619.0,101450.0,24523.0,128212.0,0.0,0.0,564774.0,0.0,29570.0,0.0,54826.0
I,2.0,면세점,Headwear,방한모,WM,36115805,36115805,15026351,19699438,103433,19596005,3735608,15860397,0.0,0.0,0.0,1845060.0,212315.0,51321.0,268323.0,0.0,0.0,1181966.0,0.0,61883.0,0.0,114740.0
I,2.0,면세점,Headwear,비니,BN,66655499,66655412,27732607,36357326,198201,36159125,6894439,29264686,0.0,0.0,0.0,3405240.0,391848.0,94718.0,495216.0,0.0,0.0,2181440.0,0.0,114213.0,0.0,211764.0
I,2.0,면세점,Headwear,와이어캡,WR,2783685,2783685,1158170,1518358,7276,1511082,287928,1223154,0.0,0.0,0.0,142210.0,16364.0,3956.0,20682.0,0.0,0.0,91101.0,0.0,4770.0,0.0,8845.0
I,2.0,면세점,Headwear,운동모,CP,124345958,124345914,51735235,67824743,351496,67473247,12861591,54611656,0.0,0.0,0.0,6352482.0,730993.0,176697.0,923826.0,0.0,0.0,4069485.0,0.0,213064.0,0.0,395044.0
I,2.0,면세점,Headwear,햇,HT,2036417,2036417,847282,1110778,5854,1104924,210639,894285,0.0,0.0,0.0,104036.0,11972.0,2894.0,15130.0,0.0,0.0,66647.0,0.0,3490.0,0.0,6470.0
I,2.0,면세점,Shoes,런닝화,RN,13608157,13608157,5661805,7422610,45479,7377131,1407547,5969584,0.0,0.0,0.0,695203.0,79998.0,19337.0,101102.0,0.0,0.0,445357.0,0.0,23318.0,0.0,43232.0
I,2.0,면세점,Shoes,방한화,WB,13964312,13964312,5809981,7616825,37787,7579038,1444380,6134658,0.0,0.0,0.0,713398.0,82092.0,19843.0,103746.0,0.0,0.0,457010.0,0.0,23927.0,0.0,44364.0
I,2.0,면세점,Shoes,스니커즈,SX,15841224,15841224,6590876,8640616,44731,8595885,1638518,6957367,0.0,0.0,0.0,809282.0,93126.0,22511.0,117691.0,0.0,0.0,518437.0,0.0,27143.0,0.0,50328.0
I,2.0,면세점,Shoes,신발,SH,21356154,21356154,8885439,11648782,65760,11583022,2208960,9374062,0.0,0.0,0.0,1091028.0,125547.0,30347.0,158667.0,0.0,0.0,698927.0,0.0,36595.0,0.0,67849.0
I,2.0,면세점,과시즌의류,베이비,BV,773489,773489,321822,421905,3085,418820,80008,338812,0.0,0.0,0.0,39516.0,4547.0,1099.0,5748.0,0.0,0.0,25314.0,0.0,1326.0,0.0,2458.0
I,2.0,면세점,당시즌의류,다운베스트,DV,11324836,11324836,4711799,6177173,42420,6134753,1171374,4963379,0.0,0.0,0.0,578554.0,66575.0,16093.0,84137.0,0.0,0.0,370630.0,0.0,19405.0,0.0,35980.0
I,2.0,면세점,당시즌의류,다운점퍼,DJ,209711580,209711580,87252663,114388088,730949,113657139,21691374,91965765,0.0,0.0,0.0,10713606.0,1232836.0,298003.0,1558054.0,0.0,0.0,6863285.0,0.0,359337.0,0.0,666253.0
I,2.0,면세점,당시즌의류,맨투맨,MT,50919155,50919155,21185459,27773952,191803,27582149,5266785,22315364,0.0,0.0,0.0,2601327.0,299340.0,72357.0,378305.0,0.0,0.0,1666437.0,0.0,87249.0,0.0,161770.0
I,2.0,면세점,당시즌의류,맨투맨셋트,S2,31968682,31968682,13300936,17437529,117448,17320081,3306668,14013413,0.0,0.0,0.0,1633199.0,187935.0,45428.0,237512.0,0.0,0.0,1046252.0,0.0,54778.0,0.0,101564.0
I,2.0,면세점,당시즌의류,반팔카라티셔츠,TS,1265113,1265113,526361,690057,5272,684785,130855,553930,0.0,0.0,0.0,64631.0,7437.0,1798.0,9399.0,0.0,0.0,41403.0,0.0,2168.0,0.0,4019.0
I,2.0,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,2648216,2648216,1101814,1444477,10027,1434450,273915,1160535,0.0,0.0,0.0,135290.0,15568.0,3763.0,19674.0,0.0,0.0,86669.0,0.0,4537.0,0.0,8414.0
I,2.0,면세점,당시즌의류,방풍자켓,WJ,303714,303714,126363,165662,1053,164609,31414,133195,0.0,0.0,0.0,15516.0,1785.0,432.0,2256.0,0.0,0.0,9940.0,0.0,520.0,0.0,965.0
I,2.0,면세점,당시즌의류,우븐팬츠,WP,18048070,18048026,7509044,9844333,61237,9783096,1866779,7916317,0.0,0.0,0.0,922023.0,106099.0,25646.0,134088.0,0.0,0.0,590660.0,0.0,30924.0,0.0,57339.0
I,2.0,면세점,당시즌의류,점퍼,JP,10800437,10800437,4493631,5891126,33647,5857479,1117133,4740346,0.0,0.0,0.0,551765.0,63493.0,15348.0,80242.0,0.0,0.0,353468.0,0.0,18505.0,0.0,34312.0
I,2.0,면세점,당시즌의류,진바지,DP,3030590,3030590,1260902,1653039,10143,1642896,313464,1329432,0.0,0.0,0.0,154824.0,17816.0,4306.0,22515.0,0.0,0.0,99182.0,0.0,5192.0,0.0,9629.0
I,2.0,면세점,당시즌의류,진자켓,DK,2930080,2930080,1219089,1598224,9553,1588671,303070,1285601,0.0,0.0,0.0,149690.0,17225.0,4164.0,21768.0,0.0,0.0,95893.0,0.0,5021.0,0.0,9309.0
I,2.0,면세점,당시즌의류,패딩,PD,694829,694829,289090,378996,2670,376326,71869,304457,0.0,0.0,0.0,35497.0,4085.0,987.0,5162.0,0.0,0.0,22740.0,0.0,1191.0,0.0,2207.0
I,2.0,면세점,당시즌의류,팬츠,PT,13468318,13468296,5603633,7346325,49849,7296476,1393084,5903392,0.0,0.0,0.0,688061.0,79176.0,19139.0,100063.0,0.0,0.0,440780.0,0.0,23077.0,0.0,42788.0
I,2.0,면세점,당시즌의류,폴라폴리스점퍼,FD,10326293,10326293,4296342,5632510,38819,5593691,1068090,4525601,0.0,0.0,0.0,527541.0,60705.0,14674.0,76718.0,0.0,0.0,337951.0,0.0,17694.0,0.0,32807.0
I,2.0,면세점,당시즌의류,폴로 티셔츠,PQ,388929,388929,161818,212141,1451,210690,40228,170462,0.0,0.0,0.0,19869.0,2286.0,553.0,2890.0,0.0,0.0,12728.0,0.0,666.0,0.0,1236.0
I,2.0,면세점,당시즌의류,후드티,HD,6607429,6607429,2749083,3604034,25265,3578769,683433,2895336,0.0,0.0,0.0,337555.0,38843.0,9389.0,49090.0,0.0,0.0,216242.0,0.0,11322.0,0.0,20992.0
I,3.0,직영점(가두),Acc_etc,기타,ET,1079388,1079388,449090,981260,4090,977170,114831,862339,0.0,0.0,36112.0,0.0,6345.0,1532.0,8019.0,0.0,0.0,17515.0,38697.0,0.0,0.0,6611.0
I,3.0,직영점(가두),Acc_etc,머플러(스카프),MF,284050,284050,118182,258227,697,257530,30218,227312,0.0,0.0,9503.0,0.0,1670.0,403.0,2110.0,0.0,0.0,4609.0,10183.0,0.0,0.0,1740.0
I,3.0,직영점(가두),Acc_etc,양말,SO,270940,269847,112277,245325,793,244532,28709,215823,0.0,0.0,9028.0,0.0,1586.0,383.0,2005.0,0.0,0.0,4379.0,9675.0,0.0,0.0,1653.0
I,3.0,직영점(가두),Acc_etc,장갑,GL,965768,965768,401815,877964,3275,874689,102742,771947,0.0,0.0,32311.0,0.0,5677.0,1371.0,7174.0,0.0,0.0,15671.0,34623.0,0.0,0.0,5915.0
I,3.0,직영점(가두),Bag,백팩,BK,1428988,1342680,558636,1220618,3389,1217229,142835,1074394,0.0,0.0,44921.0,0.0,7893.0,1906.0,9974.0,0.0,0.0,21787.0,48136.0,0.0,0.0,8218.0
I,3.0,직영점(가두),Bag,보조가방,UB,107065,107065,44545,97331,0,97331,11389,85942,0.0,0.0,3582.0,0.0,629.0,152.0,795.0,0.0,0.0,1737.0,3838.0,0.0,0.0,656.0
I,3.0,직영점(가두),Bag,크로스백,CR,2608886,2595426,1079851,2359471,8430,2351041,276112,2074929,0.0,0.0,86833.0,0.0,15257.0,3685.0,19280.0,0.0,0.0,42114.0,93047.0,0.0,0.0,15896.0
I,3.0,직영점(가두),Headwear,방한모,WM,5095412,5095412,2119990,4632170,15120,4617050,542068,4074982,0.0,0.0,170473.0,0.0,29952.0,7234.0,37851.0,0.0,0.0,82680.0,182672.0,0.0,0.0,31206.0
I,3.0,직영점(가두),Headwear,비니,BN,5694101,5694101,2369085,5176442,16774,5159668,605759,4553909,0.0,0.0,190504.0,0.0,33472.0,8084.0,42297.0,0.0,0.0,92394.0,204136.0,0.0,0.0,34872.0
I,3.0,직영점(가두),Headwear,와이어캡,WR,214130,214130,89090,194661,559,194102,22781,171321,0.0,0.0,7164.0,0.0,1259.0,304.0,1591.0,0.0,0.0,3475.0,7677.0,0.0,0.0,1311.0
I,3.0,직영점(가두),Headwear,운동모,CP,11571741,11541500,4801966,10492278,33096,10459182,1227834,9231348,0.0,0.0,386137.0,0.0,67845.0,16386.0,85736.0,0.0,0.0,187277.0,413769.0,0.0,0.0,70684.0
I,3.0,직영점(가두),Headwear,햇,HT,128915,128915,53636,117194,345,116849,13716,103133,0.0,0.0,4313.0,0.0,758.0,183.0,958.0,0.0,0.0,2092.0,4622.0,0.0,0.0,790.0
I,3.0,직영점(가두),Shoes,런닝화,RN,2313911,2313911,962727,2103555,7792,2095763,246164,1849599,0.0,0.0,77415.0,0.0,13602.0,3285.0,17190.0,0.0,0.0,37546.0,82955.0,0.0,0.0,14171.0
I,3.0,직영점(가두),Shoes,방한화,WB,13782957,13782957,5734538,12529945,45714,12484231,1466289,11017942,0.0,0.0,461128.0,0.0,81020.0,19568.0,102387.0,0.0,0.0,223647.0,494126.0,0.0,0.0,84413.0
I,3.0,직영점(가두),Shoes,스니커즈,SX,603059,603059,250908,548233,680,547553,64156,483397,0.0,0.0,20176.0,0.0,3545.0,856.0,4480.0,0.0,0.0,9785.0,21620.0,0.0,0.0,3694.0
I,3.0,직영점(가두),Shoes,신발,SH,6511289,6511289,2709089,5919350,21138,5898212,692696,5205516,0.0,0.0,217844.0,0.0,38275.0,9244.0,48368.0,0.0,0.0,105654.0,233433.0,0.0,0.0,39878.0
I,3.0,직영점(가두),과시즌의류,베이비,BV,773489,773489,321816,703167,3092,700075,82287,617788,0.0,0.0,25878.0,0.0,4547.0,1098.0,5746.0,0.0,0.0,12551.0,27730.0,0.0,0.0,4737.0
I,3.0,직영점(가두),당시즌의류,다운베스트,DV,2602331,2602331,1082730,2365761,9522,2356239,276847,2079392,0.0,0.0,87065.0,0.0,15297.0,3695.0,19332.0,0.0,0.0,42226.0,93295.0,0.0,0.0,15937.0
I,3.0,직영점(가두),당시즌의류,다운점퍼,DJ,56744355,56744377,23609092,51585780,199547,51386233,6036706,45349527,0.0,0.0,1898462.0,0.0,333561.0,80563.0,421523.0,0.0,0.0,920755.0,2034316.0,0.0,0.0,347526.0
I,3.0,직영점(가두),당시즌의류,레깅스,LG,172615,172615,71818,156922,662,156260,18363,137897,0.0,0.0,5775.0,0.0,1015.0,245.0,1282.0,0.0,0.0,2801.0,6188.0,0.0,0.0,1057.0
I,3.0,직영점(가두),당시즌의류,맨투맨,MT,14469046,14371814,5979527,13065245,55519,13009726,1528930,11480796,0.0,0.0,480828.0,0.0,84482.0,20404.0,106760.0,0.0,0.0,233202.0,515236.0,0.0,0.0,88018.0
I,3.0,직영점(가두),당시즌의류,맨투맨셋트,S2,20195921,20174071,8393660,18340117,75236,18264881,2146209,16118672,0.0,0.0,674954.0,0.0,118590.0,28642.0,149862.0,0.0,0.0,327353.0,723253.0,0.0,0.0,123555.0
I,3.0,직영점(가두),당시즌의류,반팔카라티셔츠,TS,666424,666424,277272,605838,2460,603378,70898,532480,0.0,0.0,22296.0,0.0,3917.0,946.0,4951.0,0.0,0.0,10814.0,23892.0,0.0,0.0,4082.0
I,3.0,직영점(가두),당시즌의류,반팔티 & 스웨트팬츠,S1,3515659,3515659,1462728,3196055,12527,3183528,374010,2809518,0.0,0.0,117621.0,0.0,20666.0,4991.0,26116.0,0.0,0.0,57046.0,126038.0,0.0,0.0,21532.0
I,3.0,직영점(가두),당시즌의류,방풍자켓,WJ,303714,303714,126364,276105,1053,275052,32309,242743,0.0,0.0,10161.0,0.0,1785.0,431.0,2256.0,0.0,0.0,4928.0,10888.0,0.0,0.0,1860.0
I,3.0,직영점(가두),당시즌의류,스커트,SK,194465,186358,77537,169418,732,168686,19825,148861,0.0,0.0,6235.0,0.0,1095.0,265.0,1384.0,0.0,0.0,3024.0,6681.0,0.0,0.0,1141.0
