브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,1713814400.0,1605400730.0,1459454319.0,930052219.0,435055323.0,494996896.0,173801275.0,0.0,0.0,0.0,20620966.0,4984278.0,26061018.0,0.0,0.0,55803133.0,0.0,0.0,0.0,39030000.0,320300670,174696226
I,2.0,면세점,340768800.0,340549710.0,309590100.0,185753843.0,83194988.0,102558855.0,0.0,0.0,0.0,38014043.0,4374351.0,1057376.0,5528291.0,0.0,0.0,11145231.0,0.0,1275000.0,0.0,2364000.0,63758292,38800563
I,3.0,직영점(가두),80825000.0,80632010.0,73301784.0,73301784.0,20867856.0,52433928.0,0.0,0.0,5894367.0,0.0,1035643.0,250132.0,1308751.0,0.0,0.0,2858770.0,6316167.0,0.0,0.0,1079000.0,18742830,33691098
I,4.0,자사몰,330176900.0,279246820.0,253867848.0,253867848.0,85082536.0,168785312.0,0.0,0.0,0.0,0.0,3586725.0,867159.0,4533454.0,0.0,0.0,9900846.0,0.0,0.0,0.0,0.0,18888184,149897128
I,5.0,제휴몰,812935200.0,744735780.0,677032202.0,677032202.0,198953123.0,478079079.0,0.0,0.0,0.0,0.0,9565752.0,2312177.0,12089482.0,0.0,198920624.0,26404256.0,0.0,0.0,0.0,0.0,249292291,228786788
I,6.0,대리점,516175800.0,497689300.0,452444871.0,292058694.0,132116837.0,159941857.0,0.0,0.0,0.0,0.0,6392772.0,1545157.0,8079043.0,0.0,0.0,17523522.0,0.0,0.0,0.0,0.0,33540494,126401363
I,8.0,사입,4318681100.0,1136304340.0,1033003860.0,1033003860.0,793118963.0,239884897.0,0.0,0.0,0.0,0.0,14595359.0,3527472.0,18446063.0,0.0,0.0,61980232.0,0.0,0.0,0.0,0.0,98549126,141335771
I,11.0,직영몰,184909000.0,168975220.0,153613816.0,153613816.0,46631594.0,106982222.0,0.0,18657919.0,0.0,0.0,2170251.0,524690.0,2743034.0,1822335.0,0.0,5990939.0,36724857.0,0.0,5841783.0,5923000.0,80398808,26583414
I,99.0,기타,8273500.0,3303670.0,3003328.0,3003328.0,2111602.0,891726.0,0.0,0.0,0.0,0.0,42434.0,10256.0,0.0,0.0,0.0,180200.0,0.0,0.0,0.0,0.0,232890,658836
M,1.0,RF,684099400.0,585627770.0,532388443.0,338953050.0,124248359.0,214704691.0,50113964.0,0.0,0.0,0.0,8051233.0,3130397.0,10106609.0,0.0,0.0,23726714.0,0.0,310118.0,0.0,9900166.0,105339201,109365490
M,1.0,백화점,4535320200.0,4277012030.0,3888190107.0,2536459545.0,791258094.0,1745201451.0,365997089.0,0.0,0.0,0.0,58800534.0,22862212.0,73811550.0,0.0,0.0,177552168.0,0.0,2264882.0,0.0,72303834.0,773592269,971609182
M,2.0,면세점,5884926000.0,5853567110.0,5321423978.0,3299288029.0,994176305.0,2305111724.0,0.0,0.0,0.0,286804862.0,80474938.0,31289520.0,101019851.0,0.0,0.0,230950162.0,0.0,6525000.0,0.0,10818000.0,747882333,1557229391
M,3.0,RF,303382500.0,247232660.0,224756866.0,224756866.0,51354378.0,173402488.0,0.0,0.0,15554170.0,0.0,3398990.0,1321572.0,4266705.0,5165161.0,0.0,10338816.0,1597624.0,96359039.0,4612971.0,10828396.0,153443444,19959044
M,3.0,직영점(가두),1253970900.0,1234102030.0,1121908465.0,1121908465.0,209101612.0,912806853.0,0.0,0.0,77641030.0,0.0,16966579.0,6596831.0,21297915.0,25782697.0,0.0,51607789.0,7974785.0,480990961.0,23026352.0,54051604.0,765936543,146870310
M,4.0,RF,236696000.0,149118420.0,135562202.0,135562202.0,42189694.0,93372508.0,0.0,0.0,0.0,0.0,2050070.0,797106.0,2573464.0,4690945.0,0.0,6235861.0,0.0,0.0,0.0,0.0,16347446,77025062
M,4.0,자사몰,572117800.0,515077671.0,468721039.0,468721039.0,99124407.0,369596632.0,0.0,0.0,0.0,0.0,7088340.0,2756080.0,8898030.0,16219452.0,0.0,21561168.0,0.0,0.0,0.0,0.0,56523070,313073562
M,5.0,제휴몰,1165436500.0,1132606700.0,1029642618.0,1029642618.0,201039713.0,828602905.0,0.0,0.0,0.0,0.0,15571185.0,6054374.0,19546458.0,0.0,254704161.0,47363560.0,0.0,0.0,0.0,0.0,343239738,485363167
M,6.0,RF,371960700.0,323323800.0,293930559.0,185461147.0,63404402.0,122056745.0,0.0,0.0,0.0,0.0,4445028.0,1728284.0,5579863.0,0.0,0.0,12982280.0,0.0,0.0,0.0,0.0,24735455,97321290
M,6.0,대리점,3624481600.0,3441663050.0,3128783312.0,1990416741.0,645082332.0,1345334409.0,0.0,0.0,0.0,0.0,47315701.0,18396946.0,59395604.0,0.0,0.0,139329172.0,0.0,0.0,0.0,0.0,264437423,1080896986
