브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,3873391434.0,3601095300.0,3273722336.0,2082452978.0,961300535.0,1121152443,460685081.0,0.0,0.0,0.0,43446918.0,26027175.0,79457014.0,0.0,0.0,124947179.0,0.0,0.0,0.0,37042000.0,771605367,349547076
I,2.0,면세점,963092419.0,962030954.0,874572640.0,524742471.0,224514432.0,300228039,0.0,0.0,0.0,73878052.0,11446746.0,6856978.0,20934211.0,0.0,0.0,31484548.0,0.0,1275000.0,0.0,2153000.0,148028535,152199504
I,3.0,직영점(가두),149439667.0,148993487.0,135448563.0,135448563.0,37247984.0,98200579,0.0,0.0,7417517.0,0.0,1772579.0,1061941.0,3241329.0,0.0,0.0,5282494.0,11671853.0,0.0,0.0,1048000.0,31495713,66704866
I,4.0,자사몰,365378626.0,315492048.0,286831300.0,286831300.0,90623689.0,196207611,0.0,0.0,0.0,0.0,15093063.0,0.0,7956700.0,0.0,0.0,11186421.0,0.0,0.0,0.0,0.0,34236184,161971427
I,5.0,제휴몰,1021542794.0,1007287151.0,915715034.0,915715034.0,250814291.0,664900743,0.0,0.0,0.0,0.0,48193253.0,6405131.0,25407828.0,0.0,269048373.0,35712886.0,0.0,0.0,0.0,0.0,384767471,280133272
I,6.0,대리점,918137746.0,862967547.0,784516080.0,508093845.0,229450538.0,278643307,0.0,0.0,0.0,0.0,10421995.0,6243609.0,19060893.0,0.0,0.0,30485631.0,0.0,0.0,0.0,0.0,66212128,212431179
I,8.0,사입,1307091910.0,339314602.0,308467691.0,308467691.0,286032652.0,22435039,0.0,0.0,0.0,0.0,4044632.0,2422708.0,7400456.0,0.0,0.0,18508061.0,0.0,0.0,0.0,0.0,32375857,-9940818
I,11.0,직영몰,399626618.0,372672134.0,338792515.0,338792515.0,97581348.0,241211167,0.0,51817045.0,0.0,0.0,4518294.0,2707647.0,8266277.0,4019857.0,0.0,13212908.0,80787391.0,0.0,12468309.0,5853000.0,183650728,57560439
I,99.0,기타,315038451.0,8692724.0,7902448.0,7902448.0,26655716.0,-18753268,0.0,0.0,0.0,0.0,103617.0,62066.0,0.0,0.0,0.0,474147.0,0.0,0.0,0.0,0.0,639830,-19393098
M,1.0,RF,1142386567.0,1036392549.0,942174459.0,599205410.0,187084025.0,412121385,92038801.0,0.0,0.0,0.0,17663097.0,6265144.0,19789128.0,0.0,0.0,41944379.0,0.0,335721.0,0.0,11160422.0,189196692,222924693
