브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,4582186700.0,4138898370.0,3762633866.0,2400251527.0,1123998079.0,1276253448.0,500806568.0,0.0,0.0,0.0,94065847.0,24080857.0,87669369.0,0.0,0.0,144015092.0,0.0,0.0,0.0,41316000.0,891953733,384299715
I,2.0,면세점,760972800.0,759549690.0,690498231.0,414297823.0,175665228.0,238632595.0,0.0,0.0,0.0,50820670.0,17262456.0,4419189.0,16088609.0,0.0,0.0,24857869.0,0.0,1275000.0,0.0,2719000.0,117442793,121189802
I,3.0,직영점(가두),116538200.0,116190650.0,105627768.0,105627768.0,27954762.0,77673006.0,0.0,0.0,6316541.0,0.0,2640694.0,676018.0,2461127.0,0.0,0.0,4119483.0,9105114.0,0.0,0.0,1191000.0,26509977,51163029
I,4.0,자사몰,332270900.0,281391052.0,255814952.0,255814952.0,80818174.0,174996778.0,0.0,0.0,0.0,0.0,6395374.0,1637216.0,5960488.0,0.0,0.0,9976783.0,0.0,0.0,0.0,0.0,23969861,151026917
I,5.0,제휴몰,1119667000.0,928199960.0,843817790.0,843817790.0,272934524.0,570883266.0,0.0,0.0,0.0,0.0,21095445.0,5400434.0,19660955.0,0.0,247913667.0,32908894.0,0.0,0.0,0.0,0.0,326979395,243903871
I,6.0,대리점,631939300.0,597949350.0,543589595.0,350381640.0,150738005.0,199643635.0,0.0,0.0,0.0,0.0,13589740.0,3478973.0,12665638.0,0.0,0.0,21022898.0,0.0,0.0,0.0,0.0,50757249,148886386
I,8.0,사입,5721757000.0,1240462630.0,1127692775.0,1127692775.0,1115429019.0,12263756.0,0.0,0.0,0.0,0.0,28192319.0,7217234.0,26275242.0,0.0,0.0,67661566.0,0.0,0.0,0.0,0.0,129346361,-117082605
I,11.0,직영몰,473437100.0,434654830.0,395140330.0,395140330.0,113256640.0,281883690.0,0.0,73377559.0,0.0,0.0,9878508.0,2528898.0,9206770.0,4702170.0,0.0,15410473.0,93569230.0,0.0,13276715.0,6409000.0,228359323,53524367
I,99.0,기타,12671200.0,4508680.0,4098763.0,4098763.0,3183461.0,915302.0,0.0,0.0,0.0,0.0,102469.0,26232.0,0.0,0.0,0.0,245926.0,0.0,0.0,0.0,0.0,374627,540675
M,1.0,RF,968994800.0,894424770.0,813113544.0,517209955.0,169413511.0,347796444.0,85458233.0,0.0,0.0,0.0,15611780.0,6098352.0,18457677.0,0.0,0.0,36204697.0,0.0,289445.0,0.0,9348569.0,171468753,176327691
