브랜드,구분,아이템명,채널명,TAG매출,실판매출,비중,할인율,YOY
ST,아이템-채널,Acc_etc,제휴몰,1385500,1350700,24,2.5,20.7
ST,아이템-채널,Acc_etc,직영몰,748600,573520,10,23.4,-64.7
ST,아이템-채널,Acc_etc,직영점(가두),289300,285710,5,1.2,100.0
ST,아이템,Bag,전체,16686000,12356920,3,25.9,-26.4
ST,아이템-채널,Bag,면세점,1282000,1078200,9,15.9,-58.5
ST,아이템-채널,Bag,백화점,69000,62100,1,10.0,-97.2
ST,아이템-채널,Bag,아울렛,1660000,763900,6,54.0,-50.0
ST,아이템-채널,Bag,자사몰,2197000,1968710,16,10.4,-55.2
ST,아이템-채널,Bag,제휴몰,4925000,3166800,26,35.7,52.6
ST,아이템-채널,Bag,직영몰,4922000,3738610,30,24.0,-5.6
ST,아이템-채널,Bag,직영점(가두),1631000,1578600,13,3.2,100.0
ST,아이템,Headwear,전체,10117000,8594960,2,15.0,-30.8
ST,아이템-채널,Headwear,면세점,344000,309600,4,10.0,-76.2
ST,아이템-채널,Headwear,백화점,561000,528500,6,5.8,-62.9
ST,아이템-채널,Headwear,아울렛,2007000,1602480,19,20.2,38.0
ST,아이템-채널,Headwear,자사몰,1692000,1500380,17,11.3,-73.1
ST,아이템-채널,Headwear,제휴몰,2472000,1991100,23,19.5,52.3
ST,아이템-채널,Headwear,직영몰,1860000,1556700,18,16.3,-4.9
ST,아이템-채널,Headwear,직영점(가두),1181000,1106200,13,6.3,100.0
ST,아이템,Shoes,전체,43721000,16366450,4,62.6,35.0
ST,아이템-채널,Shoes,기타,398000,100540,1,74.7,120.2
ST,아이템-채널,Shoes,면세점,13029000,4266940,26,67.3,142.2
ST,아이템-채널,Shoes,백화점,715000,644970,4,9.8,-67.2
ST,아이템-채널,Shoes,아울렛,776000,285930,2,63.2,-83.1
ST,아이템-채널,Shoes,자사몰,-20000,250490,2,1352.5,-91.5
ST,아이템-채널,Shoes,제휴몰,25085000,8013800,49,68.1,382.5
ST,아이템-채널,Shoes,직영몰,3093000,2158780,13,30.2,5.7
ST,아이템-채널,Shoes,직영점(가두),645000,645000,4,0.0,100.0
ST,아이템,과시즌의류,전체,545141000,272692520,63,50.0,152.1
ST,아이템-채널,과시즌의류,기타,465000,272490,0,41.4,257.7
ST,아이템-채널,과시즌의류,면세점,26324000,21951450,8,16.6,10.7
ST,아이템-채널,과시즌의류,백화점,2887000,2237140,1,22.5,-75.9
ST,아이템-채널,과시즌의류,아울렛,160295000,70980620,26,55.7,155.9
ST,아이템-채널,과시즌의류,자사몰,16124000,12652880,5,21.5,6.0
ST,아이템-채널,과시즌의류,제휴몰,259736000,118509370,43,54.4,375.6
ST,아이템-채널,과시즌의류,직영몰,57172000,29793270,11,47.9,107.1
ST,아이템-채널,과시즌의류,직영점(가두),22138000,16295300,6,26.4,100.0
ST,아이템,당시즌의류,전체,121609000,109848680,26,9.7,-49.6
ST,아이템-채널,당시즌의류,면세점,10767000,9690300,9,10.0,-80.5
ST,아이템-채널,당시즌의류,백화점,3919000,3543400,3,9.6,-91.2
ST,아이템-채널,당시즌의류,아울렛,1301000,1175600,1,9.6,-50.2
ST,아이템-채널,당시즌의류,자사몰,29744000,27513780,25,7.5,-58.2
ST,아이템-채널,당시즌의류,제휴몰,12486000,12486000,11,0.0,-26.2
ST,아이템-채널,당시즌의류,직영몰,32677000,26135900,24,20.0,-38.8
ST,아이템-채널,당시즌의류,직영점(가두),30715000,29303700,27,4.6,100.0
ST,아이템,차시즌의류,전체,5014000,4268730,1,14.9,100.0
ST,아이템-채널,차시즌의류,기타,109000,40370,1,63.0,100.0
ST,아이템-채널,차시즌의류,면세점,655000,589500,14,10.0,100.0
ST,아이템-채널,차시즌의류,백화점,437000,393300,9,10.0,100.0
ST,아이템-채널,차시즌의류,자사몰,288000,273560,6,5.0,100.0
ST,아이템-채널,차시즌의류,제휴몰,109000,109000,3,0.0,100.0
ST,아이템-채널,차시즌의류,직영몰,1936000,1383000,32,28.6,100.0
ST,아이템-채널,차시즌의류,직영점(가두),1480000,1480000,35,0.0,100.0
V,아이템,Acc_etc,전체,15358000,12359380,0,19.5,620.3
V,아이템-채널,Acc_etc,백화점,7790000,6870290,56,11.8,690.4
V,아이템-채널,Acc_etc,아울렛,720000,388800,3,46.0,323.5
V,아이템-채널,Acc_etc,자사몰,710000,425390,3,40.1,123.0
V,아이템-채널,Acc_etc,제휴몰,5528000,4087900,33,26.1,992.1
V,아이템-채널,Acc_etc,직영몰,230000,207000,2,10.0,9.1
V,아이템-채널,Acc_etc,직영점(가두),380000,380000,3,0.0,100.0
V,아이템,Bag,전체,55130000,45876090,1,16.8,97.8
V,아이템-채널,Bag,백화점,21360000,18758310,41,12.2,85.8
V,아이템-채널,Bag,아울렛,8310000,5066000,11,39.0,1.4
V,아이템-채널,Bag,자사몰,7690000,6746780,15,12.3,265.1
V,아이템-채널,Bag,제휴몰,16100000,13767000,30,14.5,160.7
V,아이템-채널,Bag,직영몰,1320000,1188000,3,10.0,22.6
V,아이템-채널,Bag,직영점(가두),350000,350000,1,0.0,100.0
V,아이템,Headwear,전체,35770000,25585240,1,28.5,142.1
V,아이템-채널,Headwear,백화점,14890000,11927400,47,19.9,124.6
V,아이템-채널,Headwear,아울렛,4876000,2142680,8,56.1,-14.7
V,아이템-채널,Headwear,자사몰,1720000,875060,3,49.1,8624.4
V,아이템-채널,Headwear,제휴몰,12834000,9386600,37,26.9,476.0
V,아이템-채널,Headwear,직영몰,1090000,893500,3,18.0,-19.4
V,아이템-채널,Headwear,직영점(가두),360000,360000,1,0.0,100.0
V,아이템,Shoes,전체,70828000,58336480,2,17.6,53.1
V,아이템-채널,Shoes,기타,0,0,0,0.0,0.0
V,아이템-채널,Shoes,백화점,13357000,12040720,21,9.9,-18.0
V,아이템-채널,Shoes,아울렛,11157000,4602060,8,58.8,-24.7
V,아이템-채널,Shoes,자사몰,11304000,9032900,15,20.1,196.3
V,아이템-채널,Shoes,제휴몰,31128000,29128000,50,6.4,144.2
V,아이템-채널,Shoes,직영몰,3492000,3142800,5,10.0,34.5
V,아이템-채널,Shoes,직영점(가두),390000,390000,1,0.0,100.0
V,아이템,과시즌의류,전체,2255358000,1061122610,34,53.0,41.3
V,아이템-채널,과시즌의류,백화점,400410000,189926890,18,52.6,51.2
V,아이템-채널,과시즌의류,아울렛,1208268000,504210790,48,58.3,28.4
V,아이템-채널,과시즌의류,자사몰,60100000,32028520,3,46.7,22.5
V,아이템-채널,과시즌의류,제휴몰,574240000,326097010,31,43.2,99.4
V,아이템-채널,과시즌의류,직영몰,10280000,6994400,1,32.0,-83.8
V,아이템-채널,과시즌의류,직영점(가두),2060000,1865000,0,9.5,100.0
V,아이템,당시즌의류,전체,2124410000,1921392180,61,9.6,159.1
V,아이템-채널,당시즌의류,기타,1750000,375420,0,78.5,62.2
V,아이템-채널,당시즌의류,백화점,1432730000,1274864750,66,11.0,167.7
V,아이템-채널,당시즌의류,아울렛,97910000,87666000,5,10.5,29.5
V,아이템-채널,당시즌의류,자사몰,171120000,154321010,8,9.8,277.1
V,아이템-채널,당시즌의류,제휴몰,250770000,249837500,13,0.4,198.4
V,아이템-채널,당시즌의류,직영몰,141700000,125897500,7,11.2,73.2
V,아이템-채널,당시즌의류,직영점(가두),28430000,28430000,1,0.0,100.0
W,아이템,Acc_etc,전체,238000,126000,0,47.1,-78.5
W,아이템-채널,Acc_etc,자사몰,51000,27000,21,47.1,125.0
W,아이템-채널,Acc_etc,제휴몰,187000,99000,79,47.1,725.0
W,아이템,Bag,전체,17979000,4335864,4,75.9,8.6
W,아이템-채널,Bag,대리점,486000,126000,3,74.1,100.0
W,아이템-채널,Bag,자사몰,7022000,1648864,38,76.5,729.9
W,아이템-채널,Bag,제휴몰,10471000,2561000,59,75.5,1330.7
W,아이템,Headwear,전체,17146000,4561121,4,73.4,-63.0
W,아이템-채널,Headwear,대리점,63000,39000,1,38.1,100.0
W,아이템-채널,Headwear,자사몰,9936000,2773121,61,72.1,447.0
W,아이템-채널,Headwear,제휴몰,7147000,1749000,38,75.5,247.7
W,아이템,Shoes,전체,29240000,7410530,6,74.7,-73.4
W,아이템-채널,Shoes,대리점,-1852000,-532000,-7,71.3,100.0
W,아이템-채널,Shoes,자사몰,12683000,3063530,41,75.8,42.5
W,아이템-채널,Shoes,제휴몰,18409000,4879000,66,73.5,45.4
W,아이템,과시즌의류,전체,439819000,107152914,87,75.6,88.6
W,아이템-채널,과시즌의류,기타,0,0,0,0.0,-100.0
W,아이템-채널,과시즌의류,대리점,472000,188000,0,60.2,100.0
W,아이템-채널,과시즌의류,자사몰,199149000,45866914,43,77.0,11225.2
W,아이템-채널,과시즌의류,제휴몰,240198000,61098000,57,74.6,100.0
W,아이템,당시즌의류,전체,147000,57000,0,61.2,-99.9
W,아이템-채널,당시즌의류,자사몰,49000,19000,33,61.2,-99.9
W,아이템-채널,당시즌의류,제휴몰,98000,38000,67,61.2,-99.6
X,아이템,Acc_etc,전체,497509000,325939780,1,34.5,30.8
X,아이템-채널,Acc_etc,기타,52000,19880,0,61.8,-45.1
X,아이템-채널,Acc_etc,대리점,85913000,62016560,19,27.8,43.0
X,아이템-채널,Acc_etc,면세점,559000,360100,0,35.6,22.5
X,아이템-채널,Acc_etc,백화점,181087000,83073630,25,54.1,67.9
X,아이템-채널,Acc_etc,아울렛,56028000,28526750,9,49.1,151.8
X,아이템-채널,Acc_etc,자사몰,16768000,12547690,4,25.2,114.3
X,아이템-채널,Acc_etc,제휴몰,152490000,135177890,41,11.4,-0.8
X,아이템-채널,Acc_etc,직영몰,2429000,2092600,1,13.8,-6.3
X,아이템-채널,Acc_etc,직영점(가두),2183000,2124680,1,2.7,783.8
X,아이템,Bag,전체,936408000,689421960,2,26.4,3.4
X,아이템-채널,Bag,기타,338000,101380,0,70.0,-65.7
X,아이템-채널,Bag,대리점,313288000,240731230,35,23.2,2.4
X,아이템-채널,Bag,면세점,35814000,27447700,4,23.4,-36.5
X,아이템-채널,Bag,백화점,259252000,192271040,28,25.8,6.3
X,아이템-채널,Bag,아울렛,150395000,99732080,14,33.7,4.6
X,아이템-채널,Bag,자사몰,32753000,24488510,4,25.2,-18.0
X,아이템-채널,Bag,제휴몰,126684000,87662250,13,30.8,34.2
X,아이템-채널,Bag,직영몰,10092000,9546270,1,5.4,-33.0
X,아이템-채널,Bag,직영점(가두),7792000,7441500,1,4.5,257.5
X,아이템,Headwear,전체,325273000,241822980,1,25.7,16.5
X,아이템-채널,Headwear,기타,173000,114600,0,33.8,-77.3
X,아이템-채널,Headwear,대리점,125572000,109474080,45,12.8,9.8
X,아이템-채널,Headwear,면세점,3727000,3423110,1,8.2,10.4
X,아이템-채널,Headwear,백화점,68341000,46886060,19,31.4,6.6
X,아이템-채널,Headwear,아울렛,79414000,44468580,18,44.0,5.1
X,아이템-채널,Headwear,자사몰,9353000,7444510,3,20.4,37.4
X,아이템-채널,Headwear,제휴몰,24792000,16481900,7,33.5,91.5
X,아이템-채널,Headwear,직영몰,5114000,4884850,2,4.5,40.9
X,아이템-채널,Headwear,직영점(가두),8787000,8645290,4,1.6,1595.2
X,아이템,Shoes,전체,2321591000,1841210810,5,20.7,-15.7
X,아이템-채널,Shoes,기타,9851000,2461690,0,75.0,-69.0
X,아이템-채널,Shoes,대리점,609166000,538266100,29,11.6,-22.9
X,아이템-채널,Shoes,면세점,212826000,166949320,9,21.6,21.3
X,아이템-채널,Shoes,백화점,623886000,462782900,25,25.8,-16.2
X,아이템-채널,Shoes,사입,-198000,-93060,0,53.0,81.7
X,아이템-채널,Shoes,아울렛,244344000,173948980,9,28.8,-21.1
X,아이템-채널,Shoes,자사몰,223169000,168579050,9,24.5,-3.7
X,아이템-채널,Shoes,제휴몰,328081000,261769500,14,20.2,-20.5
X,아이템-채널,Shoes,직영몰,49116000,46073050,3,6.2,-22.9
X,아이템-채널,Shoes,직영점(가두),21350000,20473280,1,4.1,341.6
X,아이템,과시즌의류,전체,26879803000,13051691299,38,51.4,6.9
X,아이템-채널,과시즌의류,기타,7398000,2173310,0,70.6,17.6
X,아이템-채널,과시즌의류,대리점,2288144000,1523900620,12,33.4,-7.6
X,아이템-채널,과시즌의류,면세점,108000,108000,0,0.0,-96.5
X,아이템-채널,과시즌의류,백화점,4724939000,2861763000,22,39.4,24.4
X,아이템-채널,과시즌의류,사입,7271474000,945290410,7,87.0,298.5
X,아이템-채널,과시즌의류,아울렛,10659829000,6501803370,50,39.0,-2.4
X,아이템-채널,과시즌의류,자사몰,10327000,8713459,0,15.6,-71.7
X,아이템-채널,과시즌의류,제휴몰,1809383000,1140970230,9,36.9,-10.7
X,아이템-채널,과시즌의류,직영몰,108166000,66947400,1,38.1,31.7
X,아이템-채널,과시즌의류,직영점(가두),35000,21500,0,38.6,-63.6
X,아이템,당시즌의류,전체,19402641000,18107467290,53,6.7,-1.7
X,아이템-채널,당시즌의류,기타,37719000,11562000,0,69.3,92.4
X,아이템-채널,당시즌의류,대리점,8061900000,7414381940,41,8.0,-6.1
X,아이템-채널,당시즌의류,면세점,1118200000,1084307860,6,3.0,17.3
X,아이템-채널,당시즌의류,백화점,4964039000,4677371070,26,5.8,-7.4
X,아이템-채널,당시즌의류,아울렛,1648514000,1567752660,9,4.9,19.5
X,아이템-채널,당시즌의류,자사몰,1136938000,1035115810,6,9.0,-4.1
X,아이템-채널,당시즌의류,제휴몰,1461223000,1413057720,8,3.3,-1.2
X,아이템-채널,당시즌의류,직영몰,644973000,619304230,3,4.0,-5.0
X,아이템-채널,당시즌의류,직영점(가두),329135000,284614000,2,13.5,279.4
