브랜드코드,채널명,아이템_중분류,제품계층3(소분류),아이템코드,TAG매출액,실매출액,부가세제외 실판매액,매출원가 ( 환입후매출원가+평가감(추가) ),매출총이익,지급수수료_중간관리수수료,지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(고정),감가상각비_임차시설물,직접비 합계,직접이익
I,공통,과시즌의류,니트풀오버,KP,0,0,0,458163,-458163,0,0,0,0,0,0,0,0,0,0,0,-458163
I,공통,과시즌의류,다운베스트,DV,0,0,0,185957,-185957,0,0,0,0,0,0,0,0,0,0,0,-185957
I,공통,과시즌의류,다운점퍼,DJ,0,0,0,32550462,-32550462,0,0,0,0,0,0,0,0,0,0,0,-32550462
I,공통,과시즌의류,레깅스,LG,0,0,0,195763,-195763,0,0,0,0,0,0,0,0,0,0,0,-195763
I,공통,과시즌의류,맨투맨,MT,0,0,0,8120251,-8120251,0,0,0,0,0,0,0,0,0,0,0,-8120251
I,공통,과시즌의류,맨투맨셋트,S2,0,0,0,3496271,-3496271,0,0,0,0,0,0,0,0,0,0,0,-3496271
I,공통,과시즌의류,반팔카라티셔츠,TS,0,0,0,1392506,-1392506,0,0,0,0,0,0,0,0,0,0,0,-1392506
I,공통,과시즌의류,반팔티 & 스웨트팬츠,S1,0,0,0,1085226,-1085226,0,0,0,0,0,0,0,0,0,0,0,-1085226
I,공통,과시즌의류,방풍자켓,WJ,0,0,0,3016438,-3016438,0,0,0,0,0,0,0,0,0,0,0,-3016438
I,공통,과시즌의류,보드바지,BP,0,0,0,686406,-686406,0,0,0,0,0,0,0,0,0,0,0,-686406
I,공통,과시즌의류,스커트,SK,0,0,0,1813286,-1813286,0,0,0,0,0,0,0,0,0,0,0,-1813286
I,공통,과시즌의류,우븐셔츠,WS,0,0,0,1518197,-1518197,0,0,0,0,0,0,0,0,0,0,0,-1518197
I,공통,과시즌의류,우븐팬츠,WP,0,0,0,6926434,-6926434,0,0,0,0,0,0,0,0,0,0,0,-6926434
I,공통,과시즌의류,원피스,OP,0,0,0,4921669,-4921669,0,0,0,0,0,0,0,0,0,0,0,-4921669
I,공통,과시즌의류,점퍼,JP,0,0,0,16569959,-16569959,0,0,0,0,0,0,0,0,0,0,0,-16569959
I,공통,과시즌의류,진바지,DP,0,0,0,13159,-13159,0,0,0,0,0,0,0,0,0,0,0,-13159
I,공통,과시즌의류,진자켓,DK,0,0,0,1241125,-1241125,0,0,0,0,0,0,0,0,0,0,0,-1241125
I,공통,과시즌의류,트레이닝 세트,S5,0,0,0,1100060,-1100060,0,0,0,0,0,0,0,0,0,0,0,-1100060
I,공통,과시즌의류,트레이닝(상의),TR,0,0,0,786642,-786642,0,0,0,0,0,0,0,0,0,0,0,-786642
I,공통,과시즌의류,트레이닝(하의),TP,0,0,0,582660,-582660,0,0,0,0,0,0,0,0,0,0,0,-582660
I,공통,과시즌의류,팬츠,PT,0,0,0,7769712,-7769712,0,0,0,0,0,0,0,0,0,0,0,-7769712
I,공통,과시즌의류,폴라폴리스점퍼,FD,0,0,0,762585,-762585,0,0,0,0,0,0,0,0,0,0,0,-762585
I,공통,과시즌의류,폴로 티셔츠,PQ,0,0,0,975910,-975910,0,0,0,0,0,0,0,0,0,0,0,-975910
I,공통,과시즌의류,후드티,HD,0,0,0,174420,-174420,0,0,0,0,0,0,0,0,0,0,0,-174420
I,기타,Acc_etc,기타,ET,38000,25080,22800,345,22455,0,0,0,0,519,0,0,1368,0,0,1887,20568
I,기타,Acc_etc,양말,SO,7900,3950,3591,1493,2098,0,0,0,0,108,0,0,215,0,0,323,1775
I,기타,Acc_etc,장갑,GL,46000,23000,20909,9866,11043,0,0,0,0,367,0,0,1255,0,0,1622,9421
I,기타,Bag,백팩,BK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,기타,Bag,크로스백,CR,257000,128500,116819,68256,48563,0,0,0,0,2540,0,0,7009,0,0,9549,39014
I,기타,Headwear,방한모,WM,69000,34500,31364,13622,17742,0,0,0,0,540,0,0,1882,0,0,2422,15320
I,기타,Headwear,비니,BN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,기타,Headwear,운동모,CP,267000,100030,90936,57163,33773,0,0,0,0,2318,0,0,5456,0,0,7774,25999
I,기타,Shoes,런닝화,RN,0,0,0,-4,4,0,0,0,0,0,0,0,0,0,0,0,4
I,기타,Shoes,방한화,WB,247000,123500,112273,75892,36381,0,0,0,0,2086,0,0,6736,0,0,8822,27559
I,기타,Shoes,스니커즈,SX,89000,21270,19336,21888,-2552,0,0,0,0,0,0,0,1160,0,0,1160,-3712
I,기타,Shoes,신발,SH,168000,147940,134491,37487,97004,0,0,0,0,2659,0,0,8069,0,0,10728,86276
I,기타,과시즌의류,다운점퍼,DJ,498000,185260,168418,97784,70634,0,0,0,0,2762,0,0,10105,0,0,12867,57767
I,기타,과시즌의류,반팔카라티셔츠,TS,59000,15760,14327,13471,856,0,0,0,0,243,0,0,860,0,0,1103,-247
I,기타,과시즌의류,반팔티 & 스웨트팬츠,S1,436000,107720,97928,55825,42103,0,0,0,0,2283,0,0,5875,0,0,8158,33945
I,기타,과시즌의류,스윔웨어,SW,218000,63270,57518,53536,3982,0,0,0,0,1324,0,0,3451,0,0,4775,-793
I,기타,과시즌의류,스커트,SK,0,0,0,-3523,3523,0,0,0,0,0,0,0,0,0,0,0,3523
I,기타,과시즌의류,점퍼,JP,219000,46270,42064,43001,-937,0,0,0,0,738,0,0,2524,0,0,3262,-4199
I,기타,과시즌의류,팬츠,PT,69000,14680,13345,-1781,15126,0,0,0,0,234,0,0,801,0,0,1035,14091
I,기타,당시즌의류,니트풀오버,KP,139000,69500,63182,28510,34672,0,0,0,0,1324,0,0,3791,0,0,5115,29557
I,기타,당시즌의류,다운점퍼,DJ,1333000,666500,605911,378443,227468,0,0,0,0,11906,0,0,36354,0,0,48260,179208
I,기타,당시즌의류,맨투맨,MT,7821000,2595180,2359255,2137152,222103,0,0,0,0,39981,0,0,141555,0,0,181536,40567
I,기타,당시즌의류,맨투맨셋트,S2,625000,259780,236163,153726,82437,0,0,0,0,4554,0,0,14169,0,0,18723,63714
I,기타,당시즌의류,반팔카라티셔츠,TS,118000,40300,36637,23844,12793,0,0,0,0,679,0,0,2198,0,0,2877,9916
I,기타,당시즌의류,반팔티 & 스웨트팬츠,S1,149000,40610,36918,34290,2628,0,0,0,0,625,0,0,2215,0,0,2840,-212
I,기타,당시즌의류,우븐팬츠,WP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,기타,당시즌의류,점퍼,JP,239000,63960,58145,55944,2201,0,0,0,0,679,0,0,3489,0,0,4168,-1967
I,기타,당시즌의류,진바지,DP,99000,49500,45000,23764,21236,0,0,0,0,1324,0,0,2700,0,0,4024,17212
I,기타,당시즌의류,폴라폴리스점퍼,FD,278000,139000,126364,52403,73961,0,0,0,0,2276,0,0,7582,0,0,9858,64103
I,기타,차시즌의류,맨투맨,MT,0,0,0,2231420,-2231420,0,0,0,0,0,0,0,0,0,0,0,-2231420
I,기타,차시즌의류,맨투맨셋트,S2,0,0,0,427411,-427411,0,0,0,0,0,0,0,0,0,0,0,-427411
I,기타,차시즌의류,팬츠,PT,0,0,0,776455,-776455,0,0,0,0,0,0,0,0,0,0,0,-776455
I,기타,차시즌의류,후드티,HD,0,0,0,694696,-694696,0,0,0,0,0,0,0,0,0,0,0,-694696
I,대리점,Acc_etc,PET,PE,893000,893000,811818,-102407,623395,0,0,0,10054,13741,0,0,31260,0,0,55055,568340
I,대리점,Acc_etc,기타,ET,528000,464300,422092,45181,232813,0,0,0,5227,7105,0,0,16681,0,0,29013,203800
I,대리점,Acc_etc,양말,SO,1391200,1332930,1211764,309769,476037,0,0,0,15413,20468,0,0,47145,0,0,83026,393011
I,대리점,Acc_etc,장갑,GL,924000,834410,758552,116312,379680,0,0,0,16928,12853,0,0,29763,0,0,59544,320136
I,대리점,Bag,가방,BG,561000,552830,502572,170740,158328,0,0,0,6222,8492,0,0,19744,0,0,34458,123870
I,대리점,Bag,백팩,BK,31221000,30432130,27665568,8276943,9546055,0,0,0,348288,467678,0,0,1069384,0,0,1885350,7660705
I,대리점,Bag,보조가방,UB,352000,348100,316454,93316,113148,0,0,0,3920,5352,0,0,12388,0,0,21660,91488
I,대리점,Bag,슬링백,SG,4266000,4153550,3775948,946387,1495227,0,0,0,47525,63815,0,0,146500,0,0,257840,1237387
I,대리점,Bag,크로스백,CR,32504000,31357130,28506449,8445557,9783970,0,0,0,354151,481734,0,0,1093780,0,0,1929665,7854305
I,대리점,Bag,힙색,HS,531000,515100,468272,106666,193028,0,0,0,5798,7925,0,0,17982,0,0,31705,161323
I,대리점,Headwear,방한모,WM,18123000,17437370,15852144,3922247,6285291,0,0,0,197090,267947,0,0,612460,0,0,1077497,5207794
I,대리점,Headwear,비니,BN,24351000,23746920,21588084,5913541,7927867,0,0,0,270212,364943,0,0,830494,0,0,1465649,6462218
I,대리점,Headwear,와이어캡,WR,1029000,1009400,917632,206811,383234,0,0,0,11918,15497,0,0,35402,0,0,62817,320417
I,대리점,Headwear,운동모,CP,25639000,24933160,22666525,5336907,9228976,0,0,0,283994,383159,0,0,873959,0,0,1541112,7687864
I,대리점,Headwear,햇,HT,283000,283000,257272,63934,104365,0,0,0,3185,4344,0,0,10098,0,0,17627,86738
I,대리점,Shoes,런닝화,RN,17074000,16486130,14987388,4469678,5249549,0,0,0,204198,253322,0,0,583147,0,0,1040667,4208882
I,대리점,Shoes,방한화,WB,57268000,55419710,50381550,15917747,16525715,0,0,0,624792,851736,0,0,1946611,0,0,3423139,13102576
I,대리점,Shoes,스니커즈,SX,29510000,28664390,26058525,7324622,9482648,0,0,0,324872,440513,0,0,1008438,0,0,1773823,7708825
I,대리점,Shoes,신발,SH,38724000,37475300,34068438,9398184,12604783,0,0,0,437721,575923,0,0,1320176,0,0,2333820,10270963
I,대리점,과시즌의류,맨투맨,MT,0,-20700,-18818,0,-9597,0,0,0,0,-318,0,0,-576,0,0,-894,-8703
I,대리점,과시즌의류,반팔카라티셔츠,TS,33000,33000,30000,7512,11688,0,0,0,371,507,0,0,1152,0,0,2030,9658
I,대리점,과시즌의류,반팔티 & 스웨트팬츠,S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I,대리점,과시즌의류,방풍자켓,WJ,99000,89100,81000,25825,26015,0,0,0,1003,1371,0,0,3110,0,0,5484,20531
I,대리점,과시즌의류,베이비,BV,340000,258000,234546,111533,48177,0,0,0,2903,3940,0,0,9582,0,0,16425,31752
I,대리점,당시즌의류,니트가디건,KC,3549000,3496800,3178910,700964,1362545,0,0,0,39362,53732,0,0,123814,0,0,216908,1145637
I,대리점,당시즌의류,니트풀오버,KP,5699000,5478700,4980638,1168869,2103496,0,0,0,63234,84217,0,0,196341,0,0,343792,1759704
I,대리점,당시즌의류,다운베스트,DV,30332000,29236140,26578313,8394417,8823153,0,0,0,329256,449233,0,0,1033051,0,0,1811540,7011613
I,대리점,당시즌의류,다운점퍼,DJ,434402000,420497280,382270220,113809261,133041486,0,0,0,4750859,6462566,0,0,14811050,0,0,26024475,107017011
I,대리점,당시즌의류,레깅스,LG,2070000,1961760,1783418,508550,629959,0,0,0,22088,30131,0,0,68313,0,0,120532,509427
I,대리점,당시즌의류,맨투맨,MT,50610000,49448830,44953460,11828732,17252971,0,0,0,562632,759887,0,0,1744902,0,0,3067421,14185550
I,대리점,당시즌의류,맨투맨셋트,S2,115932000,113112440,102829509,29145399,37341255,0,0,0,1346729,1738094,0,0,3989182,0,0,7074005,30267250
I,대리점,당시즌의류,반팔카라티셔츠,TS,705000,663780,603433,162699,230050,0,0,0,10131,10205,0,0,23565,0,0,43901,186149
I,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,26861000,26114790,23740712,6365325,9032932,0,0,0,293980,401344,0,0,923898,0,0,1619222,7413710
I,대리점,당시즌의류,방풍자켓,WJ,1865000,1645180,1495618,378828,570153,0,0,0,29825,25272,0,0,56938,0,0,112035,458118
I,대리점,당시즌의류,스커트,SK,861000,836000,760000,188241,307494,0,0,0,9412,12862,0,0,29746,0,0,52020,255474
I,대리점,당시즌의류,우븐셔츠,WS,159000,159000,144545,36929,55580,0,0,0,1790,2445,0,0,5551,0,0,9786,45794
I,대리점,당시즌의류,우븐팬츠,WP,11846000,11457020,10415469,2821322,3955863,0,0,0,136559,176097,0,0,406630,0,0,719286,3236577
I,대리점,당시즌의류,점퍼,JP,28658000,27433630,24939668,6552861,9626145,0,0,0,321472,421602,0,0,970735,0,0,1713809,7912336
I,대리점,당시즌의류,진바지,DP,4439000,4318680,3926073,1086752,1458087,0,0,0,53189,66378,0,0,152690,0,0,272257,1185830
I,대리점,당시즌의류,팬츠,PT,24030000,23597270,21452053,5714284,8176574,0,0,0,272641,362715,0,0,833459,0,0,1468815,6707759
I,대리점,당시즌의류,폴라폴리스점퍼,FD,20099000,19363380,17603069,3924896,7451918,0,0,0,221655,297490,0,0,682613,0,0,1201758,6250160
I,대리점,당시즌의류,후드티,HD,14091000,13775170,12522883,3739840,4384577,0,0,0,162748,211724,0,0,487466,0,0,861938,3522639
I,면세점,Acc_etc,머플러(스카프),MF,7847000,7847020,7133655,1728613,2551527,0,0,518752,88337,120564,0,0,256812,0,24202,1008667,1542860
I,면세점,Acc_etc,양말,SO,1771700,1771700,1610636,390309,576045,0,0,115432,19942,27389,0,0,57980,0,3516,224259,351786
I,면세점,Acc_etc,장갑,GL,382000,382000,347272,79185,129179,0,0,26014,4300,5882,0,0,12501,0,2066,50763,78416
I,면세점,Bag,가방,BG,99000,99000,90000,30234,23766,0,0,1800,1114,1555,0,0,3240,0,72,7781,15985
I,면세점,Bag,백팩,BK,192596000,192596000,175087269,52833399,52218971,0,0,15540598,2168071,2959387,0,0,6303137,0,667386,27638579,24580392
I,면세점,Bag,보조가방,UB,196000,196000,178182,51064,55846,0,0,10693,2206,2981,0,0,6414,0,427,22721,33125
I,면세점,Bag,슬링백,SG,474000,474000,430909,99479,159068,0,0,31611,5336,7292,0,0,15513,0,1472,61224,97844
I,면세점,Bag,크로스백,CR,398686000,398685580,362441439,100467530,116996515,0,0,25678504,4488049,6125716,0,0,13047846,0,1205591,50545706,66450809
I,면세점,Bag,힙색,HS,236000,236000,214545,47406,81319,0,0,3219,2657,3642,0,0,7724,0,128,17370,63949
I,면세점,Headwear,방한모,WM,29681000,29681000,26982727,6646449,9543139,0,0,1841631,334128,456087,0,0,971374,0,140659,3743879,5799260
I,면세점,Headwear,비니,BN,88758000,88757890,80688990,22461860,25951562,0,0,6088670,999155,1364026,0,0,2904792,0,332603,11689246,14262316
I,면세점,Headwear,운동모,CP,53239000,53239010,48399103,11007174,18032300,0,0,3146399,599319,818257,0,0,1742358,0,228298,6534631,11497669
I,면세점,Headwear,햇,HT,49000,34300,31182,9642,9067,0,0,4328,386,528,0,0,1123,0,81,6446,2621
I,면세점,Shoes,런닝화,RN,9028000,9028000,8207272,2375329,2549032,0,0,744972,101629,138844,0,0,295461,0,26138,1307044,1241988
I,면세점,Shoes,방한화,WB,29247000,29247000,26588182,8166011,7786845,0,0,1978557,329239,449397,0,0,957169,0,101689,3816051,3970794
I,면세점,Shoes,스니커즈,SX,30347000,30346990,27588172,7455572,9097289,0,0,2219653,341626,466442,0,0,993171,0,100267,4121159,4976130
I,면세점,Shoes,신발,SH,14761000,14761000,13419088,3557789,4493644,0,0,847895,166171,227060,0,0,483089,0,46413,1770628,2723016
I,면세점,당시즌의류,다운베스트,DV,19133000,19133000,17393635,5383319,5052877,0,0,1174225,215379,294023,0,0,626171,0,69094,2378892,2673985
I,면세점,당시즌의류,다운점퍼,DJ,267072000,267071990,242792716,70612162,75063547,0,0,16167057,3006463,4103617,0,0,8740530,0,880540,32898207,42165340
I,면세점,당시즌의류,맨투맨,MT,41209000,41208990,37462719,9896087,12581464,0,0,2962399,463901,633258,0,0,1348652,0,131259,5539469,7041995
I,면세점,당시즌의류,맨투맨셋트,S2,13239000,13239000,12035455,3257542,3963732,0,0,746252,149030,203557,0,0,433279,0,41991,1574109,2389623
I,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,318000,318000,289091,75370,98085,0,0,17350,3580,4892,0,0,10407,0,693,36922,61163
I,면세점,당시즌의류,방풍자켓,WJ,3294000,3294000,2994545,671518,1125204,0,0,145898,37081,50644,0,0,107804,0,15166,356593,768611
I,면세점,당시즌의류,스커트,SK,198000,198000,180000,41248,66752,0,0,12604,2230,3059,0,0,6480,0,569,24942,41810
I,면세점,당시즌의류,우븐셔츠,WS,159000,159000,144545,36929,49798,0,0,8675,1790,2446,0,0,5204,0,346,18461,31337
I,면세점,당시즌의류,우븐팬츠,WP,8283000,8283000,7529998,2079993,2438001,0,0,559576,93244,127384,0,0,271079,0,27247,1078530,1359471
I,면세점,당시즌의류,점퍼,JP,8841000,8841000,8037273,2048752,2773614,0,0,558478,99521,135807,0,0,289341,0,25714,1108861,1664753
I,면세점,당시즌의류,진바지,DP,1219000,1219000,1108183,290986,373924,0,0,95164,13721,18782,0,0,39896,0,4531,172094,201830
I,면세점,당시즌의류,팬츠,PT,16050000,16049980,14590891,3939467,4815057,0,0,1114905,180683,246666,0,0,525271,0,54884,2122409,2692648
I,면세점,당시즌의류,폴라폴리스점퍼,FD,6479000,6479000,5890001,1286890,2247106,0,0,453281,72934,99536,0,0,212040,0,27448,865239,1381867
I,면세점,당시즌의류,후드티,HD,6094000,6094000,5540000,1630665,1693325,0,0,424909,68604,93779,0,0,199439,0,20070,806801,886524
I,백화점,Acc_etc,PET,PE,2167000,2161110,1964647,-22131,1323350,299620,0,0,24331,33095,0,0,78078,0,15512,450636,872714
I,백화점,Acc_etc,기타,ET,8556000,8278630,7526027,2497305,2293769,1136595,0,0,93200,127257,0,0,287462,0,132190,1776704,517065
I,백화점,Acc_etc,머플러(스카프),MF,3894000,3544010,3221825,857807,1209435,480178,0,0,39895,54443,0,0,124035,0,31414,729965,479470
I,백화점,Acc_etc,양말,SO,15581800,15003510,13639560,3937796,4767734,2045702,0,0,169806,230731,0,0,522304,0,219502,3188045,1579689
I,백화점,Acc_etc,장갑,GL,22816000,22175440,20159475,4139054,8694522,3013452,0,0,249997,340817,0,0,770022,0,363006,4737294,3957228
I,백화점,Bag,가방,BG,2310000,2227900,2025364,714210,570682,309269,0,0,25852,34291,0,0,77097,0,41326,487835,82847
I,백화점,Bag,백팩,BK,80294000,76164070,69240050,21152402,23081428,10291397,0,0,863459,1170430,0,0,2654028,0,1237495,16216809,6864619
I,백화점,Bag,보조가방,UB,1340000,1281010,1164554,354341,401657,156221,0,0,14421,19667,0,0,45360,0,18250,253919,147738
I,백화점,Bag,슬링백,SG,4582000,4406370,4005786,1019502,1659136,536372,0,0,52367,67709,0,0,160720,0,48075,865243,793893
I,백화점,Bag,크로스백,CR,30551000,28826550,26205925,7747717,9053055,3923803,0,0,333142,443008,0,0,1008048,0,463691,6171692,2881363
I,백화점,Bag,힙색,HS,708000,682420,620380,142209,250187,98077,0,0,7682,10482,0,0,23543,0,8143,147927,102260
I,백화점,Headwear,방한모,WM,109268000,105190480,95627698,24455390,36709452,14446628,0,0,1189630,1616240,0,0,3669873,0,1612331,22534702,14174750
I,백화점,Headwear,비니,BN,88253000,84620150,76927374,21240756,27955726,11263980,0,0,953161,1300505,0,0,2951814,0,1350098,17819558,10136168
I,백화점,Headwear,와이어캡,WR,2303000,2166040,1969124,462895,785089,283506,0,0,26041,33339,0,0,74881,0,34894,452661,332428
I,백화점,Headwear,운동모,CP,84513000,81250490,73864119,17617092,29585046,10623875,0,0,919963,1248764,0,0,2832111,0,1328810,16953523,12631523
I,백화점,Headwear,햇,HT,1667000,1610150,1463775,357388,572291,258444,0,0,18129,24736,0,0,55777,0,28339,385425,186866
I,백화점,Shoes,런닝화,RN,63265000,58855750,53505219,16608570,17471318,7748700,0,0,684189,904413,0,0,2044795,0,916475,12298572,5172746
I,백화점,Shoes,방한화,WB,330735000,319845240,290768391,89562607,95971093,42866622,0,0,3601547,4914376,0,0,11132021,0,5893953,68408519,27562574
I,백화점,Shoes,스니커즈,SX,65616000,61440870,55855318,16644644,19120106,8077902,0,0,705912,944222,0,0,2145896,0,875759,12749691,6370415
I,백화점,Shoes,신발,SH,102688000,98221800,89292534,26060134,31173717,13239499,0,0,1122900,1509478,0,0,3434026,0,1759333,21065236,10108481
I,백화점,과시즌의류,다운점퍼,DJ,407047000,203478400,184980364,76802722,39830111,15614777,0,0,2294285,3126425,0,0,6997967,0,2173722,30207176,9622935
I,백화점,과시즌의류,맨투맨,MT,2133000,1106000,1005454,416372,217073,123588,0,0,12451,16994,0,0,38007,0,23680,214720,2353
I,백화점,과시즌의류,맨투맨셋트,S2,3336000,1667910,1516282,649255,315459,198869,0,0,18777,25632,0,0,57886,0,0,301164,14295
I,백화점,과시즌의류,반바지,SP,0,-4900,-4455,0,-2852,0,0,0,0,-78,0,0,-171,0,0,-249,-2603
I,백화점,과시즌의류,반팔카라티셔츠,TS,39000,29800,27091,19623,-2556,12546,0,0,932,454,0,0,1024,0,3125,18081,-20637
I,백화점,과시즌의류,반팔티 & 스웨트팬츠,S1,89000,62300,56636,8900,26781,13257,0,0,701,958,0,0,2141,0,2848,19905,6876
I,백화점,과시즌의류,방풍자켓,WJ,387000,270900,246273,38699,116452,29612,0,0,3050,4162,0,0,9309,0,7842,53975,62477
I,백화점,과시즌의류,베이비,BV,110000,110000,100000,37950,27050,13918,0,0,1239,1682,0,0,3899,0,3188,23926,3124
I,백화점,과시즌의류,스윔웨어,SW,-109000,-109000,-99091,0,-62427,0,0,0,0,-1671,0,0,-3746,0,0,-5417,-57010
I,백화점,과시즌의류,우븐반바지,SM,79000,79000,71818,17287,27958,9160,0,0,890,1218,0,0,2715,0,1888,15871,12087
I,백화점,과시즌의류,원피스,OP,-119000,-119000,-108182,-24051,-44104,0,0,0,0,-1833,0,0,-4089,0,0,-5922,-38182
I,백화점,과시즌의류,점퍼,JP,7665000,3832660,3484237,1421691,772430,356576,0,0,44375,58901,0,0,131639,0,45931,637422,135008
I,백화점,과시즌의류,팬츠,PT,2370000,1185000,1077273,458398,220295,128841,0,0,13340,18210,0,0,40721,0,24369,225481,-5186
I,백화점,당시즌의류,니트가디건,KC,8142000,7639310,6944826,1600393,2834222,1028923,0,0,85995,117380,0,0,266074,0,141569,1639941,1194281
I,백화점,당시즌의류,니트풀오버,KP,7923000,7425870,6750795,1625013,2665764,997179,0,0,83585,114077,0,0,257450,0,143472,1595763,1070001
I,백화점,당시즌의류,다운베스트,DV,62425000,58649480,53317712,17501856,16523683,7806725,0,0,663000,901121,0,0,2041523,0,842812,12255181,4268502
I,백화점,당시즌의류,다운점퍼,DJ,1284594000,1215282900,1104802613,342894900,361898907,151309853,0,0,13707859,18673150,0,0,42287608,0,17579798,243558268,118340639
I,백화점,당시즌의류,레깅스,LG,18581000,17535370,15941247,4560895,5587793,2277480,0,0,197413,269497,0,0,608915,0,267356,3620661,1967132
I,백화점,당시즌의류,맨투맨,MT,211017000,200549260,182317499,50028418,66222124,26175037,0,0,2283538,3081493,0,0,6975028,0,3122684,41637780,24584344
I,백화점,당시즌의류,맨투맨셋트,S2,313221000,297606310,270551206,77760541,94896695,40149515,0,0,3408008,4572950,0,0,10359436,0,4516553,63006462,31890233
I,백화점,당시즌의류,반팔카라티셔츠,TS,5176000,4824790,4386168,1127927,1668664,644299,0,0,56414,74158,0,0,167796,0,68443,1011110,657554
I,백화점,당시즌의류,반팔티 & 스웨트팬츠,S1,38270000,36473360,33157596,9072568,12100577,4872497,0,0,419975,560348,0,0,1270398,0,564936,7688154,4412423
I,백화점,당시즌의류,방풍자켓,WJ,4369000,4020070,3654608,907848,1431167,538920,0,0,46908,61805,0,0,140340,0,77021,864994,566173
I,백화점,당시즌의류,스커트,SK,3493000,3396000,3087271,781502,1186281,472620,0,0,40128,52227,0,0,118067,0,74492,757534,428747
I,백화점,당시즌의류,우븐셔츠,WS,199000,199000,180908,110787,7522,65181,0,0,5370,3053,0,0,7099,0,11837,92540,-85018
I,백화점,당시즌의류,우븐팬츠,WP,98179000,92644360,84222136,24123119,29718758,12593140,0,0,1057042,1423549,0,0,3230519,0,1455306,19759556,9959202
I,백화점,당시즌의류,원피스,OP,89000,89000,80909,25690,25283,5555,0,0,1002,1361,0,0,3058,0,1387,12363,12920
I,백화점,당시즌의류,점퍼,JP,63935000,59453680,54048796,14957974,19608667,7878125,0,0,699940,913636,0,0,2074005,0,1117008,12682714,6925953
I,백화점,당시즌의류,진바지,DP,29908000,28124770,25567975,8490711,7792087,3893849,0,0,321527,432215,0,0,976967,0,527863,6152421,1639666
I,백화점,당시즌의류,팬츠,PT,111397000,105503310,95912080,26965164,34224427,13704053,0,0,1200880,1621242,0,0,3671374,0,1559047,21756596,12467831
I,백화점,당시즌의류,폴라폴리스점퍼,FD,58576000,54668640,49698759,11522913,20228607,7318697,0,0,615577,839982,0,0,1905090,0,772269,11451615,8776992
I,백화점,당시즌의류,폴로 티셔츠,PQ,237000,221200,201091,68695,57992,35150,0,0,3380,3397,0,0,7601,0,1625,51153,6839
I,백화점,당시즌의류,후드티,HD,62344000,59191950,53810867,16411705,17926998,7581690,0,0,676216,909621,0,0,2060316,0,896793,12124636,5802362
