브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,3727928386.0,3431299489.0,3119362959.0,1981229857.0,939685215.0,1041544642,431104815.0,0.0,0.0,0.0,83293048.0,18066647.0,82121797.0,0.0,0.0,118873791.0,0.0,0.0,0.0,37798000.0,771258098,270286544
I,2.0,면세점,1162379250.0,1160711679.0,1055191463.0,633112437.0,284810579.0,348301858,0.0,0.0,0.0,168530746.0,28176129.0,6112273.0,27779452.0,0.0,0.0,37986746.0,0.0,1275000.0,0.0,2296000.0,272156346,76145512
I,3.0,직영점(가두),115758160.0,115450057.0,104954543.0,104954543.0,28332376.0,76622167,0.0,0.0,10869342.0,0.0,2802031.0,607532.0,2763232.0,0.0,0.0,4093227.0,9043906.0,0.0,0.0,1069000.0,31248270,45373897
I,4.0,자사몰,214408238.0,182242133.0,165749321.0,165749321.0,51668002.0,114081319,0.0,0.0,0.0,0.0,4426042.0,959742.0,4363485.0,0.0,0.0,6464224.0,0.0,0.0,0.0,0.0,16213493,97867826
I,5.0,제휴몰,609377822.0,576868135.0,524425267.0,524425267.0,147853316.0,376571951,0.0,0.0,0.0,0.0,14003033.0,3037128.0,13806332.0,0.0,154082683.0,20452585.0,0.0,0.0,0.0,0.0,205381761,171190190
I,6.0,대리점,422926302.0,398331077.0,362119123.0,232684370.0,102672382.0,130011988,0.0,0.0,0.0,0.0,9669088.0,2097321.0,9533530.0,0.0,0.0,13961062.0,0.0,0.0,0.0,0.0,35261001,94750987
I,8.0,사입,5187826876.0,957594769.0,870540328.0,870540328.0,1373041002.0,-502500674,0.0,0.0,0.0,0.0,23244499.0,5042182.0,22918665.0,0.0,0.0,52232420.0,0.0,0.0,0.0,0.0,103437766,-605938440
I,11.0,직영몰,343716004.0,317652961.0,288775128.0,288775128.0,81912537.0,206862591,0.0,28588066.0,0.0,0.0,7710967.0,1672209.0,7602173.0,3426350.0,0.0,11262230.0,68073700.0,0.0,9054779.0,6001000.0,143391474,63471117
I,99.0,기타,30718054.0,10064969.0,9149913.0,9149913.0,7698658.0,1451255,0.0,0.0,0.0,0.0,244314.0,52996.0,0.0,0.0,0.0,548995.0,0.0,0.0,0.0,0.0,846305,604950
M,1.0,RF,1094116587.0,894183358.0,812893704.0,516815352.0,189568687.0,327246665,82962567.0,0.0,0.0,0.0,16536551.0,5903126.0,18545545.0,0.0,0.0,36177075.0,0.0,289113.0,0.0,9536695.0,169950672,157295993
M,1.0,백화점,7699641351.0,7069904768.0,6427180441.0,4173660572.0,1312139892.0,2861520680,655947246.0,0.0,0.0,0.0,130746981.0,46673331.0,146631179.0,0.0,0.0,292156240.0,0.0,2285887.0,0.0,75402305.0,1349843169,1511677511
M,2.0,면세점,11077556457.0,10189263273.0,9262966246.0,5743058227.0,1797465433.0,3945592794,0.0,0.0,0.0,580862932.0,188435775.0,67266702.0,211327652.0,0.0,0.0,402014076.0,0.0,6525000.0,0.0,10784000.0,1467216137,2478376657
