브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,2440425200.0,2277553260.0,2070502455.0,1317935406.0,607519764.0,710415642.0,244341731.0,0.0,0.0,0.0,41625019.0,8236504.0,46430676.0,0.0,0.0,79076124.0,0.0,0.0,0.0,37042000.0,456752054,253663588
I,2.0,면세점,748649600.0,747902210.0,679910410.0,407945337.0,175104121.0,232841216.0,0.0,0.0,0.0,88721756.0,13668758.0,2704493.0,15246705.0,0.0,0.0,24476720.0,0.0,1275000.0,0.0,2153000.0,148246432,84594784
I,3.0,직영점(가두),106507700.0,106234670.0,96576944.0,96576944.0,26682329.0,69894615.0,0.0,0.0,7381206.0,0.0,1941381.0,384318.0,2165827.0,0.0,0.0,3766501.0,8322214.0,0.0,0.0,1048000.0,25009447,44885168
I,4.0,자사몰,259412200.0,225464977.0,204982167.0,204982167.0,64568340.0,140413827.0,0.0,0.0,0.0,0.0,4120727.0,815243.0,4596872.0,0.0,0.0,7994305.0,0.0,0.0,0.0,0.0,17527147,122886680
I,5.0,제휴몰,803782400.0,792788120.0,720716052.0,720716052.0,197468143.0,523247909.0,0.0,0.0,0.0,0.0,14489299.0,2866965.0,16161979.0,0.0,211755266.0,28107926.0,0.0,0.0,0.0,0.0,273381435,249866474
I,6.0,대리점,687520800.0,648218680.0,589289840.0,381940480.0,172692628.0,209247852.0,0.0,0.0,0.0,0.0,11847308.0,2344253.0,13214385.0,0.0,0.0,22916429.0,0.0,0.0,0.0,0.0,50322375,158925477
I,8.0,사입,530374200.0,141140520.0,128309467.0,128309467.0,92155487.0,36153980.0,0.0,0.0,0.0,0.0,2580049.0,510929.0,2877856.0,0.0,0.0,7698568.0,0.0,0.0,0.0,0.0,13667402,22486578
I,11.0,직영몰,254744800.0,238641310.0,216946459.0,216946459.0,62565907.0,154380552.0,0.0,25562404.0,0.0,0.0,4361265.0,862779.0,4865194.0,2574124.0,0.0,8460912.0,51732366.0,0.0,7984106.0,5853000.0,112256150,42124402
I,99.0,기타,289681200.0,7812890.0,7102602.0,7102602.0,24477226.0,-17374624.0,0.0,0.0,0.0,0.0,142819.0,28283.0,0.0,0.0,0.0,426156.0,0.0,0.0,0.0,0.0,597258,-17971882
M,1.0,RF,652022300.0,592364700.0,538513049.0,342604011.0,108333264.0,234270747.0,52606070.0,0.0,0.0,0.0,10095591.0,3580931.0,11310754.0,0.0,0.0,23982281.0,0.0,300521.0,0.0,9990248.0,111866396,122404351
M,1.0,백화점,4908749200.0,4483287660.0,4075712449.0,2656876634.0,830677021.0,1826199613.0,398146738.0,0.0,0.0,0.0,76408041.0,27102121.0,85604947.0,0.0,0.0,185981364.0,0.0,2274479.0,0.0,75610752.0,851128442,975071171
M,2.0,면세점,8115676500.0,7814571380.0,7104155034.0,4404580401.0,1343342002.0,3061238399.0,0.0,0.0,0.0,382887402.0,133183131.0,47239814.0,149213321.0,0.0,0.0,308320628.0,0.0,6525000.0,0.0,11758000.0,1039127296,2022111103
M,3.0,RF,928985400.0,713326030.0,648478100.0,648478100.0,157523995.0,490954105.0,0.0,0.0,44436369.0,0.0,12157132.0,4312040.0,13620345.0,14902740.0,0.0,29829993.0,4609508.0,166463616.0,13137830.0,18780821.0,322250394,168703711
