브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,3598163654.0,3312735338.0,3011577342.0,1913255098.0,905048856.0,1008206242,416208537.0,0.0,0.0,0.0,80414963.0,17442377.0,79284183.0,0.0,0.0,114795306.0,0.0,0.0,0.0,37798000.0,745943366,262262876
I,2.0,면세점,1051837551.0,1049850666.0,954408675.0,572643223.0,255570221.0,317073002,0.0,0.0,0.0,152434143.0,25484988.0,5528481.0,25126199.0,0.0,0.0,34358593.0,0.0,1275000.0,0.0,2296000.0,246503404,70569598
I,3.0,직영점(가두),112946466.0,112715869.0,102468918.0,102468918.0,27718765.0,74750153,0.0,0.0,10611925.0,0.0,2735670.0,593144.0,2697790.0,0.0,0.0,3996288.0,8829720.0,0.0,0.0,1069000.0,30533537,44216616
I,4.0,자사몰,220416545.0,189636104.0,172452330.0,172452330.0,53119334.0,119332996,0.0,0.0,0.0,0.0,4605034.0,998555.0,4539947.0,0.0,0.0,6725641.0,0.0,0.0,0.0,0.0,16869177,102463819
I,5.0,제휴몰,945513350.0,746412512.0,678556529.0,678556529.0,234724045.0,443832484,0.0,0.0,0.0,0.0,18118595.0,3929756.0,17864083.0,0.0,199368370.0,26463705.0,0.0,0.0,0.0,0.0,265744509,178087975
I,6.0,대리점,425653540.0,401458378.0,364962094.0,234595027.0,103075853.0,131519174,0.0,0.0,0.0,0.0,9744999.0,2113787.0,9608377.0,0.0,0.0,14075702.0,0.0,0.0,0.0,0.0,35542865,95976309
I,8.0,사입,3899094959.0,733653873.0,666957819.0,666957819.0,1093669322.0,-426711503,0.0,0.0,0.0,0.0,17808595.0,3863029.0,17558960.0,0.0,0.0,40017469.0,0.0,0.0,0.0,0.0,79248053,-505959556
I,11.0,직영몰,331092699.0,306389777.0,278535852.0,278535852.0,78780361.0,199755491,0.0,27574402.0,0.0,0.0,7437555.0,1612917.0,7332618.0,3304860.0,0.0,10862898.0,65659969.0,0.0,8733718.0,6001000.0,138519937,61235554
I,99.0,기타,23819604.0,8176268.0,7432912.0,7432912.0,5988815.0,1444097,0.0,0.0,0.0,0.0,198468.0,43052.0,0.0,0.0,0.0,445975.0,0.0,0.0,0.0,0.0,687495,756602
M,1.0,RF,1098127751.0,911138879.0,828307793.0,526640202.0,188772751.0,337867451,84535703.0,0.0,0.0,0.0,16850117.0,6015061.0,18897205.0,0.0,0.0,36864814.0,0.0,286666.0,0.0,9455960.0,172905526,164961925
M,1.0,백화점,7958515478.0,7273250737.0,6612040410.0,4296614670.0,1368023791.0,2928590879,674813744.0,0.0,0.0,0.0,134507554.0,48015760.0,150848617.0,0.0,0.0,300763027.0,0.0,2288334.0,0.0,75483040.0,1386720076,1541870803
M,2.0,면세점,10295844427.0,9570761562.0,8700691863.0,5394444813.0,1677954526.0,3716490287,0.0,0.0,0.0,545603779.0,176997472.0,63183524.0,198499782.0,0.0,0.0,377611137.0,0.0,6525000.0,0.0,10784000.0,1379204694,2337285593
M,3.0,RF,736255117.0,601222407.0,546565631.0,546565631.0,120287285.0,426278346,0.0,0.0,40971871.0,0.0,11118823.0,3969013.0,12469442.0,12560809.0,0.0,25142019.0,3885221.0,108078945.0,12503054.0,12148983.0,242848180,183430166
M,3.0,직영점(가두),2662831047.0,2610468086.0,2373148896.0,2373148896.0,431485612.0,1941663284,0.0,0.0,177896934.0,0.0,48277134.0,17233171.0,54141428.0,54538136.0,0.0,109164849.0,16869351.0,469271055.0,54287367.0,52750017.0,1054429442,887233842
