브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,2986540600.0,2749629960.0,2499663402.0,1588036170.0,751206841.0,836829329.0,345460577.0,0.0,0.0,0.0,66745866.0,14477487.0,65807299.0,0.0,0.0,95282170.0,0.0,0.0,0.0,37798000.0,625571399,211257930
I,2.0,면세점,873044100.0,871394950.0,792176380.0,475304183.0,212127884.0,263176299.0,0.0,0.0,0.0,126523083.0,21152999.0,4588739.0,20855197.0,0.0,0.0,28518251.0,0.0,1275000.0,0.0,2296000.0,205209269,57967030
I,3.0,직영점(가두),93747600.0,93556200.0,85051046.0,85051046.0,23007074.0,62043972.0,0.0,0.0,8808089.0,0.0,2270656.0,492320.0,2239215.0,0.0,0.0,3316991.0,7328827.0,0.0,0.0,1069000.0,25525098,36518874
I,4.0,자사몰,182949700.0,157401380.0,143138538.0,143138538.0,44090003.0,99048535.0,0.0,0.0,0.0,0.0,3822261.0,828818.0,3768237.0,0.0,0.0,5582403.0,0.0,0.0,0.0,0.0,14001719,85046816
I,5.0,제휴몰,784793100.0,619535820.0,563214133.0,563214133.0,194825182.0,368388951.0,0.0,0.0,0.0,0.0,15038760.0,3261768.0,14827511.0,0.0,165479336.0,21965351.0,0.0,0.0,0.0,0.0,220572726,147816225
I,6.0,대리점,353300100.0,333217680.0,302925107.0,194718095.0,85554813.0,109163282.0,0.0,0.0,0.0,0.0,8088525.0,1754481.0,7975126.0,0.0,0.0,11683086.0,0.0,0.0,0.0,0.0,29501218,79662064
I,8.0,사입,3236319000.0,608945920.0,553586995.0,553586995.0,907765223.0,-354178228.0,0.0,0.0,0.0,0.0,14781454.0,3206384.0,14574253.0,0.0,0.0,33215220.0,0.0,0.0,0.0,0.0,65777311,-419955539
I,11.0,직영몰,274812900.0,254309030.0,231189771.0,231189771.0,65389118.0,165800653.0,0.0,22887250.0,0.0,0.0,6173305.0,1338750.0,6086205.0,2743094.0,0.0,9016401.0,54498956.0,0.0,7249143.0,6001000.0,115994104,49806549
I,99.0,기타,19770700.0,6786450.0,6169451.0,6169451.0,4970824.0,1198627.0,0.0,0.0,0.0,0.0,164732.0,35734.0,0.0,0.0,0.0,370167.0,0.0,0.0,0.0,0.0,570633,627994
M,1.0,RF,911465800.0,756261670.0,687510378.0,437120847.0,156684781.0,280436066.0,70166155.0,0.0,0.0,0.0,13985900.0,4992609.0,15685021.0,0.0,0.0,30598459.0,0.0,286666.0,0.0,9455960.0,145170770,135265296
M,1.0,백화점,6605711100.0,6036929030.0,5488112557.0,3566267515.0,1135484371.0,2430783144.0,560107554.0,0.0,0.0,0.0,111643691.0,39853945.0,125207067.0,0.0,0.0,249638726.0,0.0,2288334.0,0.0,75483040.0,1164222357,1266560787
M,2.0,면세점,8545736200.0,7943904370.0,7221730859.0,4477486295.0,1392732460.0,3084753835.0,0.0,0.0,0.0,452860958.0,146911088.0,52443462.0,164758392.0,0.0,0.0,313424041.0,0.0,6525000.0,0.0,10784000.0,1147706941,1937046894
M,3.0,RF,611105000.0,499025420.0,453659312.0,453659312.0,99840612.0,353818700.0,0.0,0.0,34007390.0,0.0,9228823.0,3294352.0,10349862.0,10425698.0,0.0,20868328.0,3224803.0,108078945.0,10377760.0,12148983.0,222004944,131813756
M,3.0,직영점(가두),2210197700.0,2166735500.0,1969756300.0,1969756300.0,358140825.0,1611615475.0,0.0,0.0,147657657.0,0.0,40070890.0,14303842.0,44938360.0,45267635.0,0.0,90608790.0,14001865.0,469271055.0,45059492.0,52750017.0,963929603,647685872
M,4.0,RF,314181000.0,196998490.0,179089548.0,179089548.0,53420602.0,125668946.0,0.0,0.0,0.0,0.0,3643284.0,1300476.0,4085817.0,6197128.0,0.0,8238119.0,0.0,0.0,0.0,0.0,23464824,102204122
M,4.0,자사몰,630021600.0,641911554.0,593992070.0,593992070.0,103244292.0,490747778.0,0.0,0.0,0.0,0.0,12083797.0,4313331.0,13551561.0,20554213.0,0.0,27323635.0,0.0,0.0,0.0,0.0,77826537,412921241
M,5.0,제휴몰,1695278000.0,1644934570.0,1495395362.0,1495395362.0,278341916.0,1217053446.0,0.0,0.0,0.0,0.0,30420348.0,10859775.0,34116397.0,0.0,369918313.0,68788187.0,0.0,0.0,0.0,0.0,514103020,702950426
M,6.0,RF,528182100.0,459667320.0,417879160.0,264995896.0,89773965.0,175221931.0,0.0,0.0,0.0,0.0,8500888.0,3034596.0,9533575.0,0.0,0.0,18549713.0,0.0,0.0,0.0,0.0,39618772,135603159
M,6.0,대리점,4630635900.0,4355965190.0,3959966852.0,2514821650.0,827858230.0,1686963420.0,0.0,0.0,0.0,0.0,80557345.0,28756877.0,90343437.0,0.0,0.0,176037516.0,0.0,0.0,0.0,0.0,375695175,1311268245
