브랜드,구분,종료일,유통채널,채널명,실판매출
I,당년,2026-03-08,05,제휴몰,234868900
I,전년,2026-03-08,05,제휴몰,187332400
I,당년,2026-03-08,06,대리점,150934408
I,전년,2026-03-08,06,대리점,169736887
I,당년,2026-03-08,08,사입,96499057
I,전년,2026-03-08,08,사입,184446726
I,당년,2026-03-08,11,직영몰,101958600
I,전년,2026-03-08,11,직영몰,78435100
I,당년,2026-03-08,99,기타,497916
I,전년,2026-03-08,99,기타,673679
M,당년,2026-03-08,01,백화점,1627564600
M,전년,2026-03-08,01,백화점,1679842210
M,당년,2026-03-08,02,면세점,3053709800
M,전년,2026-03-08,02,면세점,2166801400
M,당년,2026-03-08,03,직영점(가두),508537800
M,전년,2026-03-08,03,직영점(가두),260313611
M,당년,2026-03-08,04,자사몰,165224274
M,전년,2026-03-08,04,자사몰,181601270
M,당년,2026-03-08,05,제휴몰,496157200
M,전년,2026-03-08,05,제휴몰,398045500
M,당년,2026-03-08,06,대리점,1867213742
M,전년,2026-03-08,06,대리점,1173589843
M,당년,2026-03-08,08,사입,75002186
M,전년,2026-03-08,08,사입,448435541
M,당년,2026-03-08,11,직영몰,117364500
M,전년,2026-03-08,11,직영몰,131288200
M,당년,2026-03-08,99,기타,3123355
M,전년,2026-03-08,99,기타,5143493
M,당년,2026-03-08,RF,RF,403281790
M,전년,2026-03-08,RF,RF,317051800
ST,전년,2026-03-08,01,백화점,11883110
ST,당년,2026-03-08,02,면세점,10088500
ST,전년,2026-03-08,02,면세점,14694700
ST,당년,2026-03-08,03,직영점(가두),6327400
ST,당년,2026-03-08,04,자사몰,19224650
ST,전년,2026-03-08,04,자사몰,18335800
ST,당년,2026-03-08,05,제휴몰,26010900
ST,전년,2026-03-08,05,제휴몰,46667900
ST,당년,2026-03-08,07,아울렛,16471770
ST,전년,2026-03-08,07,아울렛,15766320
ST,당년,2026-03-08,11,직영몰,22465010
ST,전년,2026-03-08,11,직영몰,40917290
ST,당년,2026-03-08,99,기타,276399373
ST,전년,2026-03-08,99,기타,342728
V,당년,2026-03-08,01,백화점,242844300
V,전년,2026-03-08,01,백화점,148653300
V,당년,2026-03-08,03,직영점(가두),1500000
V,당년,2026-03-08,04,자사몰,24930700
V,전년,2026-03-08,04,자사몰,11075400
V,당년,2026-03-08,05,제휴몰,94029600
V,전년,2026-03-08,05,제휴몰,73286600
V,당년,2026-03-08,07,아울렛,87150880
V,전년,2026-03-08,07,아울렛,141652360
V,당년,2026-03-08,11,직영몰,30918000
V,전년,2026-03-08,11,직영몰,35504500
V,전년,2026-03-08,99,기타,9529519
W,전년,2026-03-08,01,백화점,6132390
W,전년,2026-03-08,02,면세점,10845460
W,전년,2026-03-08,03,직영점(가두),8226900
W,당년,2026-03-08,04,자사몰,2858700
W,전년,2026-03-08,04,자사몰,6893480
W,당년,2026-03-08,05,제휴몰,5718000
W,전년,2026-03-08,05,제휴몰,9723560
W,전년,2026-03-08,11,직영몰,6628920
X,당년,2026-03-08,01,백화점,1710944000
X,전년,2026-03-08,01,백화점,1851450600
X,당년,2026-03-08,02,면세점,330297400
X,전년,2026-03-08,02,면세점,117460800
X,당년,2026-03-08,03,직영점(가두),54769200
X,전년,2026-03-08,03,직영점(가두),8843300
X,당년,2026-03-08,04,자사몰,193687658
X,전년,2026-03-08,04,자사몰,284774137
X,당년,2026-03-08,05,제휴몰,488522800
X,전년,2026-03-08,05,제휴몰,522448800
X,당년,2026-03-08,06,대리점,1508296100
X,전년,2026-03-08,06,대리점,1959808860
X,당년,2026-03-08,07,아울렛,1104075600
X,전년,2026-03-08,07,아울렛,1240739200
X,당년,2026-03-08,08,사입,707111127
X,전년,2026-03-08,08,사입,83810464
X,당년,2026-03-08,11,직영몰,118763700
X,전년,2026-03-08,11,직영몰,139087400
X,당년,2026-03-08,12,아울렛,50307100
X,전년,2026-03-08,12,아울렛,55150500
X,당년,2026-03-08,99,기타,1881872
X,전년,2026-03-08,99,기타,5863464
I,당년,2026-03-15,01,백화점,1359953100
I,전년,2026-03-15,01,백화점,711147990
I,당년,2026-03-15,02,면세점,323643600
I,전년,2026-03-15,02,면세점,187620400
I,당년,2026-03-15,03,직영점(가두),22208900
I,전년,2026-03-15,03,직영점(가두),26222771
I,당년,2026-03-15,04,자사몰,78647040
I,전년,2026-03-15,04,자사몰,65267570
I,당년,2026-03-15,05,제휴몰,179926500
I,전년,2026-03-15,05,제휴몰,263123400
I,당년,2026-03-15,06,대리점,98898016
I,전년,2026-03-15,06,대리점,97118248
I,당년,2026-03-15,08,사입,364336214
I,전년,2026-03-15,08,사입,114177455
I,당년,2026-03-15,11,직영몰,57841500
I,전년,2026-03-15,11,직영몰,53070400
I,당년,2026-03-15,99,기타,2405915
I,전년,2026-03-15,99,기타,1388745
M,당년,2026-03-15,01,백화점,2730365200
M,전년,2026-03-15,01,백화점,2127320030
M,당년,2026-03-15,02,면세점,3109868600
M,전년,2026-03-15,02,면세점,3767669500
M,당년,2026-03-15,03,직영점(가두),722634200
M,전년,2026-03-15,03,직영점(가두),362738309
M,당년,2026-03-15,04,자사몰,173324723
M,전년,2026-03-15,04,자사몰,188992263
M,당년,2026-03-15,05,제휴몰,538184400
M,전년,2026-03-15,05,제휴몰,417319000
M,당년,2026-03-15,06,대리점,1104664101
M,전년,2026-03-15,06,대리점,1553508372
M,당년,2026-03-15,08,사입,827189592
M,전년,2026-03-15,08,사입,689037705
M,당년,2026-03-15,11,직영몰,104272800
M,전년,2026-03-15,11,직영몰,86159500
M,당년,2026-03-15,99,기타,4227604
M,전년,2026-03-15,99,기타,105731731
M,당년,2026-03-15,RF,RF,751333450
M,전년,2026-03-15,RF,RF,410292540
ST,전년,2026-03-15,01,백화점,11324450
ST,당년,2026-03-15,02,면세점,35576400
ST,전년,2026-03-15,02,면세점,26942000
ST,당년,2026-03-15,03,직영점(가두),17780300
ST,당년,2026-03-15,04,자사몰,26319410
ST,전년,2026-03-15,04,자사몰,32830100
ST,당년,2026-03-15,05,제휴몰,26522800
ST,전년,2026-03-15,05,제휴몰,47441400
ST,당년,2026-03-15,07,아울렛,28674070
ST,전년,2026-03-15,07,아울렛,31750350
ST,당년,2026-03-15,11,직영몰,26454330
ST,전년,2026-03-15,11,직영몰,40451660
ST,당년,2026-03-15,99,기타,36348
ST,전년,2026-03-15,99,기타,2533280
V,당년,2026-03-15,01,백화점,255111000
V,전년,2026-03-15,01,백화점,159229040
V,당년,2026-03-15,03,직영점(가두),1140000
V,당년,2026-03-15,04,자사몰,21580650
V,전년,2026-03-15,04,자사몰,9982570
V,당년,2026-03-15,05,제휴몰,82395000
V,전년,2026-03-15,05,제휴몰,51268700
V,당년,2026-03-15,07,아울렛,52689300
V,전년,2026-03-15,07,아울렛,107429060
V,당년,2026-03-15,11,직영몰,30930000
V,전년,2026-03-15,11,직영몰,22482800
V,당년,2026-03-15,99,기타,117443011
V,전년,2026-03-15,99,기타,1804920
W,전년,2026-03-15,01,백화점,5913250
W,전년,2026-03-15,02,면세점,13516420
W,전년,2026-03-15,03,직영점(가두),7108700
W,당년,2026-03-15,04,자사몰,1282800
W,전년,2026-03-15,04,자사몰,10413515
W,당년,2026-03-15,05,제휴몰,3347000
W,전년,2026-03-15,05,제휴몰,10370820
W,전년,2026-03-15,11,직영몰,3882880
W,전년,2026-03-15,99,기타,417740
X,당년,2026-03-15,01,백화점,1361488700
X,전년,2026-03-15,01,백화점,1554128200
X,당년,2026-03-15,02,면세점,126202800
X,전년,2026-03-15,02,면세점,182473900
X,당년,2026-03-15,03,직영점(가두),50399900
X,전년,2026-03-15,03,직영점(가두),9180200
X,당년,2026-03-15,04,자사몰,169717989
X,전년,2026-03-15,04,자사몰,291405054
X,당년,2026-03-15,05,제휴몰,319766590
X,전년,2026-03-15,05,제휴몰,497487900
X,당년,2026-03-15,06,대리점,1335640160
X,전년,2026-03-15,06,대리점,1756677610
X,당년,2026-03-15,07,아울렛,986921000
X,전년,2026-03-15,07,아울렛,992688200
X,당년,2026-03-15,08,사입,201279385
X,전년,2026-03-15,08,사입,335822361
X,당년,2026-03-15,11,직영몰,88733800
X,전년,2026-03-15,11,직영몰,121281200
X,당년,2026-03-15,12,아울렛,32702500
X,전년,2026-03-15,12,아울렛,55215300
X,당년,2026-03-15,99,기타,44098387
X,전년,2026-03-15,99,기타,22602647
I,당년,2026-03-22,01,백화점,1080095200
I,전년,2026-03-22,01,백화점,495581500
I,당년,2026-03-22,02,면세점,208588600
I,전년,2026-03-22,02,면세점,204003400
I,당년,2026-03-22,03,직영점(가두),29233600
I,전년,2026-03-22,03,직영점(가두),26577848
I,당년,2026-03-22,04,자사몰,61733979
I,전년,2026-03-22,04,자사몰,60297740
I,당년,2026-03-22,05,제휴몰,247754700
I,전년,2026-03-22,05,제휴몰,162702200
I,당년,2026-03-22,06,대리점,115301850
I,전년,2026-03-22,06,대리점,122056372
I,당년,2026-03-22,08,사입,567063624
I,전년,2026-03-22,08,사입,550952739
I,당년,2026-03-22,11,직영몰,64268500
I,전년,2026-03-22,11,직영몰,48175600
I,당년,2026-03-22,99,기타,728955
I,전년,2026-03-22,99,기타,19499419
M,당년,2026-03-22,01,백화점,2761566300
M,전년,2026-03-22,01,백화점,1841032550
M,당년,2026-03-22,02,면세점,2701284700
M,전년,2026-03-22,02,면세점,2973288800
M,당년,2026-03-22,03,직영점(가두),678014200
M,전년,2026-03-22,03,직영점(가두),450120932
M,당년,2026-03-22,04,자사몰,141989397
M,전년,2026-03-22,04,자사몰,160210504
M,당년,2026-03-22,05,제휴몰,431138800
M,전년,2026-03-22,05,제휴몰,318196900
M,당년,2026-03-22,06,대리점,1278480349
M,전년,2026-03-22,06,대리점,1339700863
M,당년,2026-03-22,08,사입,948224073
M,전년,2026-03-22,08,사입,1107175947
M,당년,2026-03-22,11,직영몰,103948200
M,전년,2026-03-22,11,직영몰,81677900
M,당년,2026-03-22,99,기타,354256262
M,전년,2026-03-22,99,기타,461378440
M,당년,2026-03-22,RF,RF,491508590
M,전년,2026-03-22,RF,RF,382947830
ST,전년,2026-03-22,01,백화점,20229500
ST,당년,2026-03-22,02,면세점,91324900
ST,전년,2026-03-22,02,면세점,28395000
ST,당년,2026-03-22,03,직영점(가두),20137300
ST,전년,2026-03-22,03,직영점(가두),3528900
ST,당년,2026-03-22,04,자사몰,26542510
ST,전년,2026-03-22,04,자사몰,37813400
ST,당년,2026-03-22,05,제휴몰,35195500
ST,전년,2026-03-22,05,제휴몰,80154700
ST,당년,2026-03-22,07,아울렛,36536590
ST,전년,2026-03-22,07,아울렛,19752170
ST,당년,2026-03-22,11,직영몰,20104760
ST,전년,2026-03-22,11,직영몰,30572190
ST,당년,2026-03-22,99,기타,348818
ST,전년,2026-03-22,99,기타,8991363
V,당년,2026-03-22,01,백화점,182940200
V,전년,2026-03-22,01,백화점,137127600
V,당년,2026-03-22,03,직영점(가두),6950000
V,당년,2026-03-22,04,자사몰,10952970
V,전년,2026-03-22,04,자사몰,29283100
V,당년,2026-03-22,05,제휴몰,71049800
V,전년,2026-03-22,05,제휴몰,45854700
V,당년,2026-03-22,07,아울렛,98504330
V,전년,2026-03-22,07,아울렛,61761440
V,당년,2026-03-22,11,직영몰,26843200
V,전년,2026-03-22,11,직영몰,27773400
V,당년,2026-03-22,99,기타,4732903
V,전년,2026-03-22,99,기타,3564000
W,전년,2026-03-22,01,백화점,6226450
W,전년,2026-03-22,02,면세점,50942820
W,전년,2026-03-22,03,직영점(가두),18246100
W,당년,2026-03-22,04,자사몰,2001800
W,전년,2026-03-22,04,자사몰,5815916
W,당년,2026-03-22,05,제휴몰,4468000
W,전년,2026-03-22,05,제휴몰,10100380
W,전년,2026-03-22,11,직영몰,3996500
X,당년,2026-03-22,01,백화점,1217037600
X,전년,2026-03-22,01,백화점,1331249300
X,당년,2026-03-22,02,면세점,157150600
X,전년,2026-03-22,02,면세점,198905900
X,당년,2026-03-22,03,직영점(가두),47223700
X,전년,2026-03-22,03,직영점(가두),5794300
X,당년,2026-03-22,04,자사몰,182055813
X,전년,2026-03-22,04,자사몰,259353709
X,당년,2026-03-22,05,제휴몰,357635400
X,전년,2026-03-22,05,제휴몰,444541900
X,당년,2026-03-22,06,대리점,1644272600
X,전년,2026-03-22,06,대리점,1839265230
X,당년,2026-03-22,07,아울렛,939320500
X,전년,2026-03-22,07,아울렛,1019269500
X,전년,2026-03-22,08,사입,283015258
X,당년,2026-03-22,11,직영몰,89567300
X,전년,2026-03-22,11,직영몰,114171000
X,당년,2026-03-22,12,아울렛,48249500
X,전년,2026-03-22,12,아울렛,55101200
X,당년,2026-03-22,99,기타,455436917
X,전년,2026-03-22,99,기타,36160418
I,당년,2026-03-29,01,백화점,933482000
I,전년,2026-03-29,01,백화점,551724220
I,당년,2026-03-29,02,면세점,173511250
I,전년,2026-03-29,02,면세점,219615500
I,당년,2026-03-29,03,직영점(가두),27351900
I,전년,2026-03-29,03,직영점(가두),37932012
I,당년,2026-03-29,04,자사몰,91508480
I,전년,2026-03-29,04,자사몰,64273100
I,당년,2026-03-29,05,제휴몰,207321400
I,전년,2026-03-29,05,제휴몰,181124500
I,당년,2026-03-29,06,대리점,115521351
I,전년,2026-03-29,06,대리점,108257533
I,당년,2026-03-29,08,사입,374748708
I,전년,2026-03-29,08,사입,368144221
I,당년,2026-03-29,11,직영몰,74822400
I,전년,2026-03-29,11,직영몰,43821900
I,당년,2026-03-29,99,기타,670898
I,전년,2026-03-29,99,기타,437019
M,당년,2026-03-29,01,백화점,1571668200
M,전년,2026-03-29,01,백화점,2051576930
M,당년,2026-03-29,02,면세점,2250366900
M,전년,2026-03-29,02,면세점,1608470600
M,당년,2026-03-29,03,직영점(가두),1055287700
M,전년,2026-03-29,03,직영점(가두),723064758
M,당년,2026-03-29,04,자사몰,158945019
M,전년,2026-03-29,04,자사몰,173497777
M,당년,2026-03-29,05,제휴몰,528810700
M,전년,2026-03-29,05,제휴몰,366672500
M,당년,2026-03-29,06,대리점,1083878049
M,전년,2026-03-29,06,대리점,1522291415
M,당년,2026-03-29,07,아울렛,65729400
M,당년,2026-03-29,08,사입,796377442
M,전년,2026-03-29,08,사입,706967803
M,당년,2026-03-29,11,직영몰,265579800
M,전년,2026-03-29,11,직영몰,78903700
M,당년,2026-03-29,99,기타,8909633
M,전년,2026-03-29,99,기타,4584666
M,당년,2026-03-29,RF,RF,521913890
M,전년,2026-03-29,RF,RF,617915572
ST,전년,2026-03-29,01,백화점,8950200
ST,당년,2026-03-29,02,면세점,14352840
ST,전년,2026-03-29,02,면세점,43826500
ST,당년,2026-03-29,03,직영점(가두),17118200
ST,전년,2026-03-29,03,직영점(가두),4243500
ST,당년,2026-03-29,04,자사몰,22866560
ST,전년,2026-03-29,04,자사몰,54340500
ST,당년,2026-03-29,05,제휴몰,42660180
ST,전년,2026-03-29,05,제휴몰,53282400
ST,당년,2026-03-29,07,아울렛,21097450
ST,전년,2026-03-29,07,아울렛,21806840
ST,당년,2026-03-29,11,직영몰,17761830
ST,전년,2026-03-29,11,직영몰,22990680
ST,당년,2026-03-29,99,기타,13675250
V,당년,2026-03-29,01,백화점,141772900
V,전년,2026-03-29,01,백화점,134419700
V,당년,2026-03-29,03,직영점(가두),4300000
V,당년,2026-03-29,04,자사몰,16653190
V,전년,2026-03-29,04,자사몰,12989500
V,당년,2026-03-29,05,제휴몰,42590500
V,전년,2026-03-29,05,제휴몰,61208200
V,당년,2026-03-29,07,아울렛,119147800
V,전년,2026-03-29,07,아울렛,45287560
V,당년,2026-03-29,11,직영몰,16994700
V,전년,2026-03-29,11,직영몰,11625800
V,당년,2026-03-29,99,기타,2891318
V,전년,2026-03-29,99,기타,1523518
W,전년,2026-03-29,01,백화점,11412860
W,전년,2026-03-29,02,면세점,107467220
W,전년,2026-03-29,03,직영점(가두),9992970
W,당년,2026-03-29,04,자사몰,1586700
W,전년,2026-03-29,04,자사몰,1872500
W,당년,2026-03-29,05,제휴몰,3675000
W,전년,2026-03-29,05,제휴몰,10096560
W,전년,2026-03-29,11,직영몰,5402414
W,전년,2026-03-29,99,기타,3674640
X,당년,2026-03-29,01,백화점,1368385400
X,전년,2026-03-29,01,백화점,1147028800
X,당년,2026-03-29,02,면세점,124394600
X,전년,2026-03-29,02,면세점,229365000
X,당년,2026-03-29,03,직영점(가두),52203400
X,전년,2026-03-29,03,직영점(가두),75979100
X,당년,2026-03-29,04,자사몰,241463520
X,전년,2026-03-29,04,자사몰,248945825
X,당년,2026-03-29,05,제휴몰,334669100
X,전년,2026-03-29,05,제휴몰,467014500
X,당년,2026-03-29,06,대리점,1705528600
X,전년,2026-03-29,06,대리점,1686713260
X,당년,2026-03-29,07,아울렛,1211961400
X,전년,2026-03-29,07,아울렛,1169901970
X,당년,2026-03-29,08,사입,51230300
X,전년,2026-03-29,08,사입,46573000
X,당년,2026-03-29,11,직영몰,98770600
X,전년,2026-03-29,11,직영몰,110384100
X,당년,2026-03-29,12,아울렛,50209500
X,전년,2026-03-29,12,아울렛,51264000
X,당년,2026-03-29,99,기타,33918324
X,전년,2026-03-29,99,기타,57325023
I,당년,2026-04-05,01,백화점,927324670
I,전년,2026-04-05,01,백화점,638686460
I,당년,2026-04-05,02,면세점,219530200
I,전년,2026-04-05,02,면세점,227944000
I,당년,2026-04-05,03,직영점(가두),45425000
I,전년,2026-04-05,03,직영점(가두),36705404
I,당년,2026-04-05,04,자사몰,73630660
I,전년,2026-04-05,04,자사몰,52020340
I,당년,2026-04-05,05,제휴몰,177569322
I,전년,2026-04-05,05,제휴몰,122967200
I,당년,2026-04-05,06,대리점,116835772
I,전년,2026-04-05,06,대리점,111013950
I,당년,2026-04-05,08,사입,229432899
I,전년,2026-04-05,08,사입,284941955
I,당년,2026-04-05,11,직영몰,75820100
I,전년,2026-04-05,11,직영몰,49271200
I,당년,2026-04-05,99,기타,35132628
I,전년,2026-04-05,99,기타,-485917
M,당년,2026-04-05,01,백화점,2587198920
M,전년,2026-04-05,01,백화점,2325164950
M,당년,2026-04-05,02,면세점,2091434600
M,전년,2026-04-05,02,면세점,2507852500
M,당년,2026-04-05,03,직영점(가두),717247800
M,전년,2026-04-05,03,직영점(가두),477861306
M,당년,2026-04-05,04,자사몰,161532830
M,전년,2026-04-05,04,자사몰,195696818
M,당년,2026-04-05,05,제휴몰,679312700
M,전년,2026-04-05,05,제휴몰,348619300
M,당년,2026-04-05,06,대리점,1564959028
M,전년,2026-04-05,06,대리점,1290261306
M,당년,2026-04-05,07,아울렛,69320900
M,당년,2026-04-05,08,사입,201630840
M,전년,2026-04-05,08,사입,1752335149
M,당년,2026-04-05,11,직영몰,103984800
M,전년,2026-04-05,11,직영몰,90805000
M,당년,2026-04-05,99,기타,2413107
M,전년,2026-04-05,99,기타,18562013
M,당년,2026-04-05,RF,RF,538171900
M,전년,2026-04-05,RF,RF,626449776
ST,전년,2026-04-05,01,백화점,13149620
ST,당년,2026-04-05,02,면세점,32481600
ST,전년,2026-04-05,02,면세점,25748390
ST,당년,2026-04-05,03,직영점(가두),19664400
ST,전년,2026-04-05,03,직영점(가두),1662300
ST,당년,2026-04-05,04,자사몰,29684030
ST,전년,2026-04-05,04,자사몰,21462500
ST,당년,2026-04-05,05,제휴몰,42780600
ST,전년,2026-04-05,05,제휴몰,54561210
ST,당년,2026-04-05,07,아울렛,25274320
ST,전년,2026-04-05,07,아울렛,18490140
ST,당년,2026-04-05,11,직영몰,27843750
ST,전년,2026-04-05,11,직영몰,23521300
ST,당년,2026-04-05,99,기타,3496596
ST,전년,2026-04-05,99,기타,992728
V,당년,2026-04-05,01,백화점,181720600
V,전년,2026-04-05,01,백화점,175454300
V,당년,2026-04-05,03,직영점(가두),2313000
V,당년,2026-04-05,04,자사몰,25554250
V,전년,2026-04-05,04,자사몰,17266300
V,당년,2026-04-05,05,제휴몰,51961500
V,전년,2026-04-05,05,제휴몰,60723800
V,당년,2026-04-05,07,아울렛,108010890
V,전년,2026-04-05,07,아울렛,54331990
V,당년,2026-04-05,11,직영몰,12529100
V,전년,2026-04-05,11,직영몰,21285500
V,당년,2026-04-05,99,기타,-454909
W,전년,2026-04-05,01,백화점,12291006
W,전년,2026-04-05,02,면세점,10868500
W,전년,2026-04-05,03,직영점(가두),32197420
W,당년,2026-04-05,04,자사몰,1633500
W,전년,2026-04-05,04,자사몰,3550160
W,당년,2026-04-05,05,제휴몰,4345000
W,전년,2026-04-05,05,제휴몰,13123420
W,전년,2026-04-05,11,직영몰,5049400
W,전년,2026-04-05,99,기타,75220
X,당년,2026-04-05,01,백화점,1376492300
X,전년,2026-04-05,01,백화점,1450007500
X,당년,2026-04-05,02,면세점,119854500
X,전년,2026-04-05,02,면세점,135389100
X,당년,2026-04-05,03,직영점(가두),50339000
X,전년,2026-04-05,03,직영점(가두),108988100
X,당년,2026-04-05,04,자사몰,253707620
X,전년,2026-04-05,04,자사몰,248308388
X,당년,2026-04-05,05,제휴몰,363575670
X,전년,2026-04-05,05,제휴몰,454257404
X,당년,2026-04-05,06,대리점,1770365940
X,전년,2026-04-05,06,대리점,1630826100
X,당년,2026-04-05,07,아울렛,1004016100
X,전년,2026-04-05,07,아울렛,980640590
X,당년,2026-04-05,08,사입,533499152
X,당년,2026-04-05,11,직영몰,101346400
X,전년,2026-04-05,11,직영몰,111278100
X,당년,2026-04-05,12,아울렛,44713000
X,전년,2026-04-05,12,아울렛,50957800
X,당년,2026-04-05,99,기타,86763742
X,전년,2026-04-05,99,기타,19538477
I,당년,2026-04-12,01,백화점,903909990
I,전년,2026-04-12,01,백화점,633385430
I,당년,2026-04-12,02,면세점,422994900
I,전년,2026-04-12,02,면세점,349343500
I,당년,2026-04-12,03,직영점(가두),29154800
I,전년,2026-04-12,03,직영점(가두),22560840
I,당년,2026-04-12,04,자사몰,86073980
I,전년,2026-04-12,04,자사몰,67974850
I,당년,2026-04-12,05,제휴몰,334929100
I,전년,2026-04-12,05,제휴몰,138615100
I,당년,2026-04-12,06,대리점,122359025
I,전년,2026-04-12,06,대리점,115508047
I,당년,2026-04-12,08,사입,280331818
I,전년,2026-04-12,08,사입,202655870
I,당년,2026-04-12,11,직영몰,71537900
I,전년,2026-04-12,11,직영몰,50836810
I,당년,2026-04-12,99,기타,696719
I,전년,2026-04-12,99,기타,352452
M,당년,2026-04-12,01,백화점,2145001600
M,전년,2026-04-12,01,백화점,1772204810
M,당년,2026-04-12,02,면세점,3291777100
M,전년,2026-04-12,02,면세점,2737023500
M,당년,2026-04-12,03,직영점(가두),706180500
M,전년,2026-04-12,03,직영점(가두),617816460
M,당년,2026-04-12,04,자사몰,142291143
M,전년,2026-04-12,04,자사몰,175151237
M,당년,2026-04-12,05,제휴몰,488220400
M,전년,2026-04-12,05,제휴몰,339400700
M,당년,2026-04-12,06,대리점,1443471049
M,전년,2026-04-12,06,대리점,1246877733
M,당년,2026-04-12,07,아울렛,22071600
M,당년,2026-04-12,08,사입,822678631
M,전년,2026-04-12,08,사입,612087500
