브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
ST,2.0,면세점,101860200.0,77766220.0,70696575.0,40297012.0,19816807.0,20480205,0.0,0.0,0.0,9462030.0,3038067.0,4271487.0,2295753.0,0.0,0.0,2545077.0,0.0,0.0,0.0,2948000.0,24560414,-4080209
ST,3.0,직영점(가두),92107300.0,80493990.0,73176104.0,73176104.0,21447890.0,51728214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634340.0,0.0,0.0,0.0,0.0,2634340,49093874
ST,4.0,자사몰,333072400.0,142755510.0,129777809.0,129777809.0,43624697.0,86153112,0.0,0.0,0.0,0.0,5577377.0,7841241.0,4214459.0,4022928.0,0.0,4672001.0,0.0,0.0,0.0,0.0,26328006,59825106
ST,5.0,제휴몰,660760600.0,311195360.0,282904395.0,282904395.0,78534288.0,204370107,0.0,0.0,0.0,0.0,12157589.0,17093285.0,9186763.0,0.0,89904932.0,10184558.0,0.0,0.0,0.0,0.0,138527127,65842980
ST,7.0,아울렛,280415200.0,124753220.0,113411763.0,113411763.0,36768086.0,76643677,0.0,25618456.0,0.0,0.0,4873994.0,6852764.0,3683085.0,0.0,0.0,4082823.0,13653708.0,0.0,1546934.0,2198000.0,62509764,14133913
ST,11.0,직영몰,169206600.0,108470310.0,98609393.0,98609393.0,33343294.0,65266099,0.0,16295158.0,0.0,0.0,4237961.0,5958240.0,3201923.0,1140989.0,0.0,3549938.0,30922806.0,3635000.0,4726956.0,13324000.0,86992971,-21726872
ST,99.0,기타,972000.0,413400.0,375817.0,375817.0,225840.0,149977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13529.0,0.0,0.0,0.0,0.0,13529,136448
V,1.0,백화점,3638429000.0,2836666100.0,2578787125.0,1918954870.0,652821603.0,1266133267,216579444.0,0.0,0.0,0.0,13011288.0,28958909.0,24935827.0,0.0,0.0,64469678.0,0.0,0.0,0.0,17889000.0,365844146,900289121
V,3.0,직영점(가두),76673000.0,75676100.0,68796403.0,68796403.0,15294760.0,53501643,0.0,0.0,0.0,0.0,346214.0,771888.0,665943.0,0.0,0.0,1719910.0,14446412.0,0.0,0.0,4000.0,17954367,35547276
V,4.0,자사몰,531550000.0,440179980.0,400163632.0,400163632.0,97827086.0,302336546,0.0,0.0,0.0,0.0,2018958.0,4493748.0,3869670.0,10403896.0,0.0,10004091.0,0.0,0.0,0.0,0.0,30790363,271546183
