브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,3470921508.0,3165036512.0,2877305956.0,1827850378.0,862690829.0,965159549,397651850.0,0.0,0.0,0.0,76829656.0,16664708.0,75749292.0,0.0,0.0,109671023.0,0.0,0.0,0.0,37798000.0,714364529,250795020
I,2.0,면세점,1247043136.0,1245920548.0,1132654183.0,679589969.0,307003719.0,372586250,0.0,0.0,0.0,180902767.0,30244568.0,6560981.0,29818771.0,0.0,0.0,40775398.0,0.0,1275000.0,0.0,2296000.0,291873485,80712765
I,3.0,직영점(가두),127893728.0,127385296.0,115804742.0,115804742.0,31525555.0,84279187,0.0,0.0,11993015.0,0.0,3091704.0,670339.0,3048895.0,0.0,0.0,4516385.0,9978865.0,0.0,0.0,1069000.0,34368203,49910984
I,4.0,자사몰,232247644.0,192840335.0,175363337.0,175363337.0,56228355.0,119134982,0.0,0.0,0.0,0.0,4682767.0,1015410.0,4616581.0,0.0,0.0,6839170.0,0.0,0.0,0.0,0.0,17153928,101981054
I,5.0,제휴몰,460765990.0,449525236.0,408659057.0,408659057.0,112420982.0,296238075,0.0,0.0,0.0,0.0,10911881.0,2366686.0,10758602.0,0.0,120069127.0,15937703.0,0.0,0.0,0.0,0.0,160043999,136194076
I,6.0,대리점,472894773.0,447043057.0,406402793.0,261399058.0,115542358.0,145856700,0.0,0.0,0.0,0.0,10851524.0,2353803.0,10699389.0,0.0,0.0,15683943.0,0.0,0.0,0.0,0.0,39588659,106268041
I,8.0,사입,1368781491.0,351527781.0,319570500.0,319570500.0,407720426.0,-88149926,0.0,0.0,0.0,0.0,8532926.0,1850957.0,8413314.0,0.0,0.0,19174230.0,0.0,0.0,0.0,0.0,37971427,-126121353
I,11.0,직영몰,406953496.0,375693861.0,341539535.0,341539535.0,96938057.0,244601478,0.0,33811620.0,0.0,0.0,9119900.0,1977752.0,8991227.0,4052406.0,0.0,13320042.0,80511988.0,0.0,10709250.0,6001000.0,168495185,76106293
I,99.0,기타,3585853.0,2015239.0,1832034.0,1832034.0,860193.0,971841,0.0,0.0,0.0,0.0,48918.0,10611.0,0.0,0.0,0.0,109922.0,0.0,0.0,0.0,0.0,169451,802390
M,1.0,RF,977240170.0,900708698.0,818825562.0,520761816.0,166723721.0,354038095,83567962.0,0.0,0.0,0.0,16657222.0,5946203.0,18680875.0,0.0,0.0,36453327.0,0.0,237636.0,0.0,7838678.0,169381903,184656192
M,1.0,백화점,9783105453.0,8859268609.0,8053873056.0,5240394231.0,1666396558.0,3573997673,821964764.0,0.0,0.0,0.0,163838497.0,58486157.0,183742920.0,0.0,0.0,366827596.0,0.0,2337364.0,0.0,77100322.0,1674297620,1899700053
M,2.0,면세점,9831204375.0,8813923810.0,8012657659.0,4967864891.0,1592346048.0,3375518843,0.0,0.0,0.0,502458468.0,163000848.0,58187090.0,182802796.0,0.0,0.0,347750542.0,0.0,6525000.0,0.0,10784000.0,1271508744,2104010099
M,3.0,RF,475295367.0,443606170.0,403278056.0,403278056.0,75105050.0,328173006,0.0,0.0,30230690.0,0.0,8203914.0,2928497.0,9200455.0,9267869.0,0.0,18550791.0,2866672.0,68593060.0,9225255.0,7710437.0,166777640,161395366
M,3.0,직영점(가두),3315199755.0,3290244590.0,2991126346.0,2991126346.0,533987710.0,2457138636,0.0,0.0,224222005.0,0.0,60848693.0,21720758.0,68240072.0,68740085.0,0.0,137591812.0,21262197.0,508756940.0,68424014.0,57188563.0,1236995139,1220143497
M,4.0,RF,321947710.0,199738447.0,181580440.0,181580440.0,55664138.0,125916302,0.0,0.0,0.0,0.0,3693957.0,1318564.0,4142645.0,6283321.0,0.0,8352700.0,0.0,0.0,0.0,0.0,23791187,102125115
M,4.0,자사몰,999441651.0,858780910.0,782630889.0,782630889.0,162016013.0,620614876,0.0,0.0,0.0,0.0,15921346.0,5683150.0,17855239.0,27081780.0,0.0,36001021.0,0.0,0.0,0.0,0.0,102542536,518072340
M,5.0,제휴몰,2404451778.0,2356082370.0,2141893432.0,2141893432.0,391321244.0,1750572188,0.0,0.0,0.0,0.0,43571851.0,15554737.0,48865797.0,0.0,529843562.0,98527098.0,0.0,0.0,0.0,0.0,736363045,1014209143
