브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,1306634000.0,1191483100.0,1083166468.0,688097223.0,324761354.0,363335869.0,149696680.0,0.0,0.0,0.0,28922648.0,6273456.0,28515943.0,0.0,0.0,41285833.0,0.0,0.0,0.0,37798000.0,292492560,70843309
I,2.0,면세점,469451400.0,469028800.0,426389494.0,255832740.0,115572045.0,140260695.0,0.0,0.0,0.0,68101138.0,11385617.0,2469892.0,11225324.0,0.0,0.0,15349964.0,0.0,1275000.0,0.0,2296000.0,112102935,28157760
I,3.0,직영점(가두),48145800.0,47954400.0,43594882.0,43594882.0,11867846.0,31727036.0,0.0,0.0,4514790.0,0.0,1163877.0,252350.0,1147761.0,0.0,0.0,1700200.0,3756560.0,0.0,0.0,1069000.0,13604538,18122498
I,4.0,자사몰,87430000.0,72595055.0,66015811.0,66015811.0,21167255.0,44848556.0,0.0,0.0,0.0,0.0,1762835.0,382253.0,1737919.0,0.0,0.0,2574617.0,0.0,0.0,0.0,0.0,6457624,38390932
I,5.0,제휴몰,173456100.0,169224500.0,153840361.0,153840361.0,42321060.0,111519301.0,0.0,0.0,0.0,0.0,4107795.0,890943.0,4050093.0,0.0,45200216.0,5999774.0,0.0,0.0,0.0,0.0,60248821,51270480
I,6.0,대리점,178022000.0,168290080.0,152990987.0,98404097.0,43496107.0,54907990.0,0.0,0.0,0.0,0.0,4085074.0,886093.0,4027802.0,0.0,0.0,5904246.0,0.0,0.0,0.0,0.0,14903215,40004775
I,8.0,사입,515280000.0,132333200.0,120302830.0,120302830.0,153487012.0,-33184182.0,0.0,0.0,0.0,0.0,3212234.0,696796.0,3167206.0,0.0,0.0,7218170.0,0.0,0.0,0.0,0.0,14294406,-47478588
I,11.0,직영몰,153198300.0,141430560.0,128573109.0,128573109.0,36492488.0,92080621.0,0.0,12728439.0,0.0,0.0,3433201.0,744528.0,3384762.0,1525535.0,0.0,5014351.0,30308868.0,0.0,4031514.0,6001000.0,67172198,24908423
I,99.0,기타,1349900.0,758640.0,689672.0,689672.0,323821.0,365851.0,0.0,0.0,0.0,0.0,18415.0,3995.0,0.0,0.0,0.0,41380.0,0.0,0.0,0.0,0.0,63790,302061
M,1.0,RF,296009200.0,272827570.0,248024904.0,157740434.0,50501153.0,107239281.0,25313005.0,0.0,0.0,0.0,5045526.0,1801124.0,5658497.0,0.0,0.0,11041830.0,0.0,237636.0,0.0,7838678.0,56936296,50302985
M,1.0,백화점,2963334200.0,2683501040.0,2439544129.0,1587332317.0,504756893.0,1082575424.0,248975778.0,0.0,0.0,0.0,49627209.0,17715646.0,55656323.0,0.0,0.0,111113262.0,0.0,2337364.0,0.0,77100322.0,562525904,520049520
M,2.0,면세점,3044502000.0,2729473180.0,2481339146.0,1538435579.0,493113615.0,1045321964.0,0.0,0.0,0.0,155600042.0,50477682.0,18019228.0,56609898.0,0.0,0.0,107690491.0,0.0,6525000.0,0.0,10784000.0,405706341,639615623
M,3.0,RF,143968500.0,134369740.0,122154224.0,122154224.0,22749562.0,99404662.0,0.0,0.0,9156974.0,0.0,2484992.0,887051.0,2786848.0,2807267.0,0.0,5619094.0,868324.0,68593060.0,2794360.0,7710437.0,103708407,-4303745
M,3.0,직영점(가두),1004184700.0,996625700.0,906021819.0,906021819.0,161746600.0,744275219.0,0.0,0.0,67917569.0,0.0,18431265.0,6579288.0,20670138.0,20821593.0,0.0,41677004.0,6440388.0,508756940.0,20725855.0,57188563.0,769208603,-24933384
M,4.0,RF,97519000.0,60501420.0,55001301.0,55001301.0,16860847.0,38140454.0,0.0,0.0,0.0,0.0,1118912.0,399397.0,1254821.0,1903238.0,0.0,2530060.0,0.0,0.0,0.0,0.0,7206428,30934026
M,4.0,자사몰,302734100.0,260127508.0,237061421.0,237061421.0,49075173.0,187986248.0,0.0,0.0,0.0,0.0,4822627.0,1721444.0,5408409.0,8203158.0,0.0,10904825.0,0.0,0.0,0.0,0.0,31060463,156925785
M,5.0,제휴몰,728316200.0,713664950.0,648786430.0,648786430.0,118532467.0,530253963.0,0.0,0.0,0.0,0.0,13198054.0,4711580.0,14801608.0,0.0,160491324.0,29844176.0,0.0,0.0,0.0,0.0,223046742,307207221
M,6.0,RF,248270000.0,214693510.0,195175853.0,124753993.0,42276378.0,82477615.0,0.0,0.0,0.0,0.0,3970450.0,1417347.0,4452779.0,0.0,0.0,8732780.0,0.0,0.0,0.0,0.0,18573356,63904259
M,6.0,대리점,1987735500.0,1858315900.0,1689377423.0,1074502780.0,356786587.0,717716193.0,0.0,0.0,0.0,0.0,34366894.0,12268087.0,38541778.0,0.0,0.0,75215195.0,0.0,0.0,0.0,0.0,160391954,557324239
M,8.0,사입,-69000.0,-17210.0,-15654.0,-15654.0,-938.0,-14716.0,0.0,0.0,0.0,0.0,-318.0,-114.0,-357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-789,-13927
M,11.0,직영몰,211422200.0,200317950.0,182107145.0,182107145.0,35511653.0,146595492.0,0.0,22369523.0,0.0,0.0,3704473.0,1322449.0,4154661.0,1492543.0,0.0,8376929.0,43484423.0,2907000.0,11125720.0,20545000.0,119482721,27112771
M,99.0,기타,4297000.0,2209750.0,2008868.0,2008868.0,718031.0,1290837.0,0.0,0.0,0.0,0.0,40867.0,14588.0,0.0,0.0,0.0,140621.0,0.0,0.0,0.0,0.0,196076,1094761
ST,1.0,백화점,4241000.0,3330100.0,3027360.0,2006381.0,939449.0,1066932.0,756923.0,0.0,0.0,0.0,143193.0,219118.0,188482.0,0.0,0.0,108985.0,0.0,0.0,0.0,8628000.0,10044701,-8977769
ST,2.0,면세점,19787500.0,16487310.0,14988468.0,8543420.0,4261328.0,4282092.0,0.0,0.0,0.0,3172591.0,709172.0,1084423.0,933399.0,0.0,0.0,539585.0,0.0,0.0,0.0,2948000.0,9387170,-5105078
ST,3.0,직영점(가두),28174000.0,23158800.0,21053385.0,21053385.0,5902065.0,15151320.0,0.0,0.0,5207697.0,0.0,996094.0,1523294.0,1311324.0,0.0,0.0,757922.0,736990.0,0.0,0.0,0.0,10533321,4617999
