브랜드,시즌,유통채널,채널명,고객,PH01-1,아이템_대분류,PH01-2,아이템_중분류,PH01-3,아이템코드,아이템_소분류,합계 : 1. 매출액 Actual,합계 : 제품/상품 매출액 Actual,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 수수료차감매출 Actual,합계 : 출고매출액(V-) Actual,합계 : 2. 매출원가 Actual,합계 : 표준 매출원가,표준제간비,재고평가감 환입,매출원가(평가감환입반영),매출총이익
M,25F,2.0,면세점,100424.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,112164,112164,199000,199000,180909,123380,112164,36229,36229,1159,0,37388,74776
M,25F,2.0,면세점,100424.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,112164,112164,199000,199000,180909,123380,112164,39639,39639,1268,0,40907,71257
M,25F,2.0,면세점,100424.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,212490,212490,377000,377000,342726,233739,212490,68776,68776,2200,0,70976,141514
M,25F,2.0,면세점,100424.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,67073,67073,119000,119000,108182,73780,67073,20272,20272,648,0,20920,46153
M,25F,2.0,면세점,100424.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,43964,43964,78000,78000,70910,48360,43964,14524,14524,464,0,14988,28976
M,25F,2.0,면세점,100424.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,61436,61436,109000,109000,99091,67580,61436,18232,18232,583,0,18815,42621
M,25F,2.0,면세점,100456.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120034,MF,머플러(스카프),948600,948600,1683000,1683000,1530000,1043460,948600,169779,169779,5432,0,175211,773389
M,25F,2.0,면세점,100456.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,12845182,12845182,22790000,22790040,20718180,14129700,12845182,3036174,3036174,97157,0,3133331,9711851
M,25F,2.0,면세점,100456.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,1838016,1838016,3261000,3261000,2964549,2021818,1838016,443976,443976,14207,0,458183,1379833
M,25F,2.0,면세점,100456.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,906887,906887,1609000,1609000,1462723,997577,906887,227531,227531,7281,0,234812,672075
M,25F,2.0,면세점,100456.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,156690,156690,278000,278000,252726,172359,156690,46078,46078,1474,0,47552,109138
M,25F,2.0,면세점,100456.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,36499957,36499957,64758000,64758000,58870881,40149952,36499957,11178634,11178634,357716,0,11536350,24963607
M,25F,2.0,면세점,100456.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,482474,482474,856000,856000,778182,530721,482474,152459,152459,4878,0,157337,325137
M,25F,2.0,면세점,100456.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,112164,112164,199000,199000,180909,123380,112164,39639,39639,1268,0,40907,71257
M,25F,2.0,면세점,100456.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110032,KC,니트가디건,123436,123436,219000,219000,199091,135780,123436,31402,31402,1004,0,32406,91030
M,25F,2.0,면세점,100456.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,72709,72709,129000,129000,117273,79980,72709,22212,22212,710,0,22922,49787
M,25F,2.0,면세점,100456.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,134146,134146,238000,238000,216364,147561,134146,41884,41884,1340,0,43224,90922
M,25F,2.0,면세점,100456.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),134146,134146,238000,238000,216364,147561,134146,42064,42064,1346,0,43410,90736
M,25F,2.0,면세점,100456.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,1956398,1956398,3471000,3471000,3155495,2152038,1956398,646318,646318,20682,0,667000,1289398
M,25F,2.0,면세점,100456.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120034,DR,데님셔츠,106527,106527,189000,189000,171818,117180,106527,33842,33842,1082,0,34924,71603
M,25F,2.0,면세점,100456.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130004,DP,진바지,196145,196145,348000,348000,316363,215759,196145,61084,61084,1954,0,63038,133107
M,25F,2.0,면세점,100456.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,949728,949728,1685000,1685000,1531820,1044702,949728,294131,294131,9412,0,303543,646185
M,25F,2.0,면세점,100456.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,134146,134146,238000,238000,216364,147561,134146,42464,42464,1358,0,43822,90324
M,25F,2.0,면세점,100459.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120034,MF,머플러(스카프),262091,262091,465000,465000,422727,288300,262091,52105,52105,1667,0,53772,208319
M,25F,2.0,면세점,100459.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,22432,22432,39800,39800,36182,24675,22432,5634,5634,180,0,5814,16618
M,25F,2.0,면세점,100459.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,8881717,8881717,15758000,15757990,14325459,9769890,8881717,2183914,2183914,69885,0,2253799,6627918
M,25F,2.0,면세점,100459.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,1491372,1491372,2646000,2646000,2405430,1640509,1491372,332478,332478,10639,0,343117,1148255
M,25F,2.0,면세점,100459.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,1471084,1471084,2610000,2610000,2372724,1618193,1471084,330051,330051,10561,0,340612,1130472
M,25F,2.0,면세점,100459.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,1051740,1051740,1866000,1866000,1696359,1156914,1051740,252548,252548,8081,0,260629,791111
M,25F,2.0,면세점,100459.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,156690,156690,278000,278000,252726,172359,156690,46078,46078,1474,0,47552,109138
M,25F,2.0,면세점,100459.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,8682251,8682251,15404000,15404000,14003632,9550477,8682251,2565506,2565506,82096,0,2647602,6034649
M,25F,2.0,면세점,100459.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,482473,482473,856000,856000,778182,530721,482473,163689,163689,5238,0,168927,313546
M,25F,2.0,면세점,100459.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110032,KC,니트가디건,123436,123436,219000,219000,199091,135780,123436,31402,31402,1004,0,32406,91030
M,25F,2.0,면세점,100459.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,122873,122873,218000,218000,198182,135160,122873,41391,41391,1324,0,42715,80158
M,25F,2.0,면세점,100459.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,206855,206855,367000,367000,333637,227541,206855,65503,65503,2096,0,67599,139256
M,25F,2.0,면세점,100459.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),67073,67073,119000,119000,108182,73780,67073,21032,21032,673,0,21705,45368
M,25F,2.0,면세점,100459.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,1165046,1165046,2067000,2067000,1879115,1281551,1165046,384886,384886,12316,0,397202,767844
M,25F,2.0,면세점,100459.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120034,DR,데님셔츠,213054,213054,378000,378000,343636,234360,213054,67674,67674,2165,0,69839,143215
M,25F,2.0,면세점,100459.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,514036,514036,912000,912000,829092,565439,514036,159364,159364,5099,0,164463,349573
M,25F,2.0,면세점,100554.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120034,MF,머플러(스카프),223200,223200,396000,396000,360000,245520,223200,39948,39948,1278,0,41226,181974
M,25F,2.0,면세점,100554.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,5078321,5078321,9010000,9010000,8190924,5586153,5078321,1247608,1247608,39923,0,1287531,3790790
M,25F,2.0,면세점,100554.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,1325664,1325664,2352000,2352000,2138160,1458230,1325664,295536,295536,9457,0,304993,1020671
M,25F,2.0,면세점,100554.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,1511662,1511662,2682000,2682000,2438178,1662828,1511662,331164,331164,10597,0,341761,1169901
M,25F,2.0,면세점,100554.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,445270,445270,790000,790000,718180,489798,445270,107286,107286,3433,0,110719,334551
M,25F,2.0,면세점,100554.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,201217,201217,357000,357000,324545,221339,201217,63737,63737,2039,0,65776,135441
M,25F,2.0,면세점,100554.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,18813054,18813054,33378000,33378000,30343629,20694359,18813054,5678146,5678146,181700,0,5859846,12953208
M,25F,2.0,면세점,100554.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,112164,112164,199000,199000,180909,123380,112164,36229,36229,1159,0,37388,74776
M,25F,2.0,면세점,100554.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,336492,336492,597000,597000,542727,370141,336492,118917,118917,3805,0,122722,213770
M,25F,2.0,면세점,100554.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110032,KC,니트가디건,123436,123436,219000,219000,199091,135780,123436,31402,31402,1004,0,32406,91030
M,25F,2.0,면세점,100554.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,67073,67073,119000,119000,108182,73780,67073,22339,22339,714,0,23053,44020
M,25F,2.0,면세점,100554.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,268291,268291,476000,476000,432728,295120,268291,83752,83752,2680,0,86432,181859
M,25F,2.0,면세점,100554.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,549550,549550,975000,975000,886375,604505,549550,181550,181550,5809,0,187359,362191
M,25F,2.0,면세점,100554.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,469508,469508,833000,833000,757274,516459,469508,136732,136732,4375,0,141107,328401
M,25F,2.0,면세점,100554.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,78345,78345,139000,139000,126363,86180,78345,22652,22652,724,0,23376,54969
M,25F,2.0,면세점,100573.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,14532062,14532062,25783000,25783050,23439150,15985269,14532062,3523452,3523452,112750,0,3636202,10895860
M,25F,2.0,면세점,100573.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,1215192,1215192,2156000,2155980,1959980,1336711,1215192,270908,270908,8669,0,279577,935615
M,25F,2.0,면세점,100573.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,1934387,1934387,3432000,3432000,3119997,2127825,1934387,414788,414788,13273,0,428061,1506326
M,25F,2.0,면세점,100573.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,951414,951414,1688000,1688000,1534541,1046556,951414,235412,235412,7533,0,242945,708469
M,25F,2.0,면세점,100573.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,620560,620560,1101000,1101000,1000907,682616,620560,193901,193901,6204,0,200105,420455
M,25F,2.0,면세점,100573.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,6726999,6726999,11935000,11935000,10849996,7399699,6726999,2033730,2033730,65079,0,2098809,4628190
M,25F,2.0,면세점,100573.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,437946,437946,777000,777000,706365,481741,437946,131316,131316,4202,0,135518,302428
M,25F,2.0,면세점,100573.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120007,KP,니트풀오버,134709,134709,239000,239000,217273,148180,134709,37562,37562,1202,0,38764,95945
M,25F,2.0,면세점,100573.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,385529,385529,684000,684000,621819,424081,385529,120592,120592,3858,0,124450,261079
M,25F,2.0,면세점,100573.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),67073,67073,119000,119000,108182,73780,67073,21032,21032,673,0,21705,45368
M,25F,2.0,면세점,100573.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,21982,21982,39000,39000,35455,24180,21982,7262,7262,232,0,7494,14488
M,25F,2.0,면세점,100573.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130004,DP,진바지,291399,291399,517000,517000,469999,320539,291399,89056,89056,2849,0,91905,199494
M,25F,2.0,면세점,100573.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,720890,720890,1279000,1279000,1162729,792980,720890,211110,211110,6755,0,217865,503025
M,25F,2.0,면세점,100573.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,67073,67073,119000,119000,108182,73780,67073,21232,21232,679,0,21911,45162
M,25F,3.0,직영점(가두),100267.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120034,MF,머플러(스카프),180000,180000,198000,198000,180000,198000,180000,19974,19974,639,0,20613,159387
M,25F,3.0,직영점(가두),100267.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,4485071,4485071,5055000,4933580,4485071,4933580,4485071,718194,718194,22982,0,741176,3743895
M,25F,3.0,직영점(가두),100267.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,352267,352267,392000,387500,352267,387494,352267,49256,49256,1576,0,50832,301435
M,25F,3.0,직영점(가두),100267.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,53636,53636,59000,59000,53636,59000,53636,7191,7191,230,0,7421,46215
M,25F,3.0,직영점(가두),100267.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,188181,188181,207000,207000,188181,206999,188181,28713,28713,918,0,29631,158550
M,25F,3.0,직영점(가두),100267.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,685777,685777,823000,754350,685777,754354,685777,147183,147183,4709,0,151892,533885
M,25F,3.0,직영점(가두),100267.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,9982763,9982763,12124000,10981020,9982763,10981041,9982763,2049379,2049379,65580,0,2114959,7867804
M,25F,3.0,직영점(가두),100267.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,171818,171818,219000,189000,171818,189000,171818,42472,42472,1359,0,43831,127987
M,25F,3.0,직영점(가두),100267.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110009,FD,폴라폴리스점퍼,235455,235455,259000,259000,235455,259001,235455,47862,47862,1531,0,49393,186062
M,25F,3.0,직영점(가두),100267.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110015,JP,점퍼,643637,643637,758000,708000,643637,708001,643637,128551,128551,4113,0,132664,510973
M,25F,3.0,직영점(가두),100267.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,151154,151154,199000,166270,151154,166269,151154,39639,39639,1268,0,40907,110247
M,25F,3.0,직영점(가두),100267.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110032,KC,니트가디건,389286,389286,458000,428210,389286,428215,389286,74114,74114,2371,0,76485,312801
M,25F,3.0,직영점(가두),100267.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,599269,599269,693000,659200,599269,659196,599269,113809,113809,3641,0,117450,481819
M,25F,3.0,직영점(가두),100267.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),831237,831237,1013000,914360,831237,914361,831237,178006,178006,5696,0,183702,647535
M,25F,3.0,직영점(가두),100267.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,70910,70910,78000,78000,70910,78001,70910,14524,14524,464,0,14988,55922
M,25F,3.0,직영점(가두),100267.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130004,DP,진바지,162727,162727,179000,179000,162727,179000,162727,31032,31032,993,0,32025,130702
M,25F,3.0,직영점(가두),100267.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,1605526,1605526,1874000,1766070,1605526,1766077,1605526,311548,311548,9969,0,321517,1284009
M,25F,3.0,직영점(가두),100267.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130011,SK,스커트,200026,200026,228000,220020,200026,220029,200026,42664,42664,1365,0,44029,155997
M,25F,3.0,직영점(가두),100267.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,139629,139629,159000,153590,139629,153592,139629,28482,28482,911,0,29393,110236
M,25F,3.0,직영점(가두),100368.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120034,MF,머플러(스카프),90000,90000,99000,99000,90000,99000,90000,9987,9987,319,0,10306,79694
M,25F,3.0,직영점(가두),100368.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,23545,23545,25900,25900,23545,25900,23545,3247,3247,103,0,3350,20195
M,25F,3.0,직영점(가두),100368.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,5021336,5021336,5598000,5523470,5021336,5523470,5021336,802275,802275,25672,0,827947,4193389
M,25F,3.0,직영점(가두),100368.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,85283,85283,98000,93810,85283,93811,85283,12314,12314,394,0,12708,72575
M,25F,3.0,직영점(가두),100368.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,107272,107272,118000,118000,107272,117999,107272,14382,14382,460,0,14842,92430
M,25F,3.0,직영점(가두),100368.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,206363,206363,227000,227000,206363,227000,206363,30883,30883,988,0,31871,174492
M,25F,3.0,직영점(가두),100368.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,327938,327938,377000,360730,327938,360732,327938,74307,74307,2377,0,76684,251254
M,25F,3.0,직영점(가두),100368.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,7454214,7454214,8663000,8199640,7454214,8199637,7454214,1484582,1484582,47506,0,1532088,5922126
M,25F,3.0,직영점(가두),100368.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,235455,235455,259000,259000,235455,259001,235455,43772,43772,1400,0,45172,190283
M,25F,3.0,직영점(가두),100368.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110015,JP,점퍼,213757,213757,279000,235130,213757,235133,213757,53042,53042,1697,0,54739,159018
M,25F,3.0,직영점(가두),100368.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,397232,397232,466000,436950,397232,436955,397232,88495,88495,2831,0,91326,305906
M,25F,3.0,직영점(가두),100368.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,27273,27273,30000,30000,27273,30000,27273,4017,4017,128,0,4145,23128
M,25F,3.0,직영점(가두),100368.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120017,TR,트레이닝(상의),362194,362194,417000,398410,362194,398414,362194,73890,73890,2364,0,76254,285940
M,25F,3.0,직영점(가두),100368.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,26364,26364,39000,29000,26364,29000,26364,7262,7262,232,0,7494,18870
M,25F,3.0,직영점(가두),100368.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120020,WS,우븐셔츠,153636,153636,169000,169000,153636,169000,153636,27642,27642,884,0,28526,125110
M,25F,3.0,직영점(가두),100368.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,209868,209868,248000,230850,209868,230855,209868,36684,36684,1173,0,37857,172011
M,25F,3.0,직영점(가두),100368.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,496364,496364,566000,546000,496364,546001,496364,95525,95525,3056,0,98581,397783
M,25F,3.0,RF,100444.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120021,GL,장갑,24818,24818,39000,27300,24818,27300,24818,6797,6797,217,0,7014,17804
M,25F,3.0,RF,100444.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120034,MF,머플러(스카프),4031727,4031727,6306000,4434900,4031727,4434900,4031727,641338,641338,20522,0,661860,3369867
M,25F,3.0,RF,100444.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,16745083,16745083,18967000,18419600,16745083,18419592,16745083,2700654,2700654,86420,0,2787074,13958009
M,25F,3.0,RF,100444.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,614540,614540,686000,676000,614540,675994,614540,86198,86198,2758,0,88956,525584
M,25F,3.0,RF,100444.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,1006366,1006366,1344000,1107000,1006366,1107003,1006366,158401,158401,5068,0,163469,842897
M,25F,3.0,RF,100444.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,1266179,1266179,1520000,1392800,1266179,1392798,1266179,204620,204620,6547,0,211167,1055012
M,25F,3.0,RF,100444.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,919274,919274,1151000,1011200,919274,1011203,919274,208271,208271,6664,0,214935,704339
M,25F,3.0,RF,100444.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,6094636,6094636,8435000,6704100,6094636,6704101,6094636,1486904,1486904,47580,0,1534484,4560152
M,25F,3.0,RF,100444.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,208182,208182,259000,229000,208182,229000,208182,43772,43772,1400,0,45172,163010
M,25F,3.0,RF,100444.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110009,FD,폴라폴리스점퍼,162727,162727,179000,179000,162727,179000,162727,26919,26919,861,0,27780,134947
M,25F,3.0,RF,100444.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110015,JP,점퍼,164818,164818,259000,181300,164818,181300,164818,46652,46652,1492,0,48144,116674
M,25F,3.0,RF,100444.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110032,KC,니트가디건,199091,199091,219000,219000,199091,219000,199091,31402,31402,1004,0,32406,166685
M,25F,3.0,RF,100444.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120004,HD,후드티,259364,259364,337000,285300,259364,285301,259364,59093,59093,1891,0,60984,198380
M,25F,3.0,RF,100444.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120007,KP,니트풀오버,120273,120273,189000,132300,120273,132300,120273,35972,35972,1151,0,37123,83150
M,25F,3.0,RF,100444.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120009,MT,맨투맨,372636,372636,505000,409900,372636,409900,372636,84951,84951,2718,0,87669,284967
M,25F,3.0,RF,100444.0,L0100,Inner,L0100L0120,당시즌의류,L0100L0120L0120018,TS,반팔카라티셔츠,-35455,-35455,-39000,-39000,-35455,-39001,-35455,-7262,-7262,-232,0,-7494,-27961
M,25F,3.0,RF,100444.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130009,PT,팬츠,1228909,1228909,1587000,1351800,1228909,1351799,1228909,261471,261471,8367,0,269838,959071
M,25F,3.0,RF,100444.0,L0100,Bottom,L0100L0130,당시즌의류,L0100L0130L0130017,WP,우븐팬츠,379274,379274,596000,417200,379274,417201,379274,102268,102268,3272,0,105540,273734
M,25F,3.0,직영점(가두),100447.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120021,GL,장갑,460915,460915,507000,507000,460915,507007,460915,88361,88361,2827,0,91188,369727
M,25F,3.0,직영점(가두),100447.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120034,MF,머플러(스카프),1710000,1710000,1881000,1881000,1710000,1881000,1710000,189753,189753,6072,0,195825,1514175
M,25F,3.0,직영점(가두),100447.0,A0100,Acc_etc,A0100A0120,Acc_etc,A0100A0120A0120044,SO,양말,83272,83272,91600,91600,83272,91599,83272,12128,12128,388,0,12516,70756
M,25F,3.0,직영점(가두),100447.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140001,BN,비니,129888020,129888020,143013000,142876710,129888020,142876824,129888020,19850843,19850843,635227,0,20486070,109401950
M,25F,3.0,직영점(가두),100447.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140003,CP,운동모,267270,267270,294000,294000,267270,293997,267270,36942,36942,1182,0,38124,229146
M,25F,3.0,직영점(가두),100447.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140005,HT,햇,3202729,3202729,3523000,3523000,3202729,3523002,3202729,444758,444758,14232,0,458990,2743739
M,25F,3.0,직영점(가두),100447.0,A0100,Headwear,A0100A0140,Headwear,A0100A0140A0140009,WM,방한모,7107252,7107252,7828000,7818000,7107252,7817977,7107252,1092186,1092186,34950,0,1127136,5980116
M,25F,3.0,직영점(가두),100447.0,A0100,Shoes,A0100A0150,Shoes,A0100A0150A0150008,WB,방한화,6978281,6978281,7697000,7676100,6978281,7676109,6978281,1406397,1406397,45004,0,1451401,5526880
M,25F,3.0,직영점(가두),100447.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110005,DJ,다운점퍼,52509151,52509151,57892000,57760100,52509151,57760066,52509151,9917771,9917771,317368,0,10235139,42274012
M,25F,3.0,직영점(가두),100447.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110007,DV,다운베스트,1589182,1589182,1772000,1748100,1589182,1748101,1589182,329537,329537,10545,0,340082,1249100
M,25F,3.0,직영점(가두),100447.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110009,FD,폴라폴리스점퍼,271818,271818,299000,299000,271818,299000,271818,47800,47800,1529,0,49329,222489
M,25F,3.0,직영점(가두),100447.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110015,JP,점퍼,3298183,3298183,3628000,3628000,3298183,3628002,3298183,655549,655549,20977,0,676526,2621657
M,25F,3.0,직영점(가두),100447.0,L0100,Outer,L0100L0110,당시즌의류,L0100L0110L0110018,PD,패딩,1085454,1085454,1194000,1194000,1085454,1193999,1085454,237834,237834,7610,0,245444,840010
