브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,2.0,면세점,당시즌의류,다운베스트,DV,695000,695000,631815,379090,192247,186843
I,2.0,면세점,당시즌의류,다운점퍼,DJ,159235000,159234990,144759088,86855451,41147877,45707574
I,2.0,면세점,당시즌의류,맨투맨,MT,16335000,16335000,14850002,8909949,4591717,4318232
I,2.0,면세점,당시즌의류,맨투맨셋트,S2,11526000,11526000,10478198,6286930,3139036,3147894
I,2.0,면세점,당시즌의류,반팔카라티셔츠,TS,177000,177000,160911,96546,53567,42979
I,2.0,면세점,당시즌의류,우븐팬츠,WP,7181000,7181000,6528130,3916880,1858768,2058112
I,2.0,면세점,당시즌의류,점퍼,JP,537000,537000,488181,292908,123195,169713
I,2.0,면세점,당시즌의류,진바지,DP,872000,872000,792720,475632,201728,273904
I,2.0,면세점,당시즌의류,패딩,PD,1272000,1272000,1156360,693816,362889,330927
I,2.0,면세점,당시즌의류,팬츠,PT,2664000,2664000,2421817,1453088,733610,719478
I,2.0,면세점,당시즌의류,폴라폴리스점퍼,FD,3336000,3336000,3032712,1819632,930698,888934
I,2.0,면세점,당시즌의류,후드티,HD,4198000,4198000,3816353,2289811,1189369,1100442
I,2.0,면세점,차시즌의류,맨투맨,MT,27510000,27509980,25008988,15005352,6679594,8325758
I,2.0,면세점,차시즌의류,맨투맨셋트,S2,31947000,31947000,29042799,17425651,7883848,9541803
I,2.0,면세점,차시즌의류,반팔카라티셔츠,TS,625000,625000,568180,340908,146807,194101
I,2.0,면세점,차시즌의류,방풍자켓,WJ,3535000,3535000,3213641,1928187,815208,1112979
I,2.0,면세점,차시즌의류,스커트,SK,178000,178000,161818,97090,42362,54728
I,2.0,면세점,차시즌의류,우븐셔츠,WS,636000,636000,578180,346908,133170,213738
I,2.0,면세점,차시즌의류,우븐팬츠,WP,791000,791000,719090,431455,192810,238645
I,2.0,면세점,차시즌의류,점퍼,JP,26203000,26203000,23820853,14292488,6360642,7931846
I,2.0,면세점,차시즌의류,진바지,DP,2565000,2565000,2331810,1399086,717549,681537
I,2.0,면세점,차시즌의류,팬츠,PT,6468000,6468010,5880040,3528002,1436622,2091380
I,2.0,면세점,차시즌의류,후드티,HD,7073000,7073000,6429985,3857969,1727550,2130419
I,3.0,직영점(가두),Acc_etc,기타,ET,534000,534000,485454,485454,155958,329496
I,3.0,직영점(가두),Acc_etc,머플러(스카프),MF,65000,65000,59091,59091,11857,47234
I,3.0,직영점(가두),Acc_etc,양말,SO,312300,312300,283912,283912,79672,204240
I,3.0,직영점(가두),Acc_etc,장갑,GL,363000,363000,329997,329997,98475,231522
I,3.0,직영점(가두),Bag,가방,BG,462000,462000,420000,420000,116331,303669
I,3.0,직영점(가두),Bag,백팩,BK,12373000,12230800,11118908,11118908,2714918,8403990
I,3.0,직영점(가두),Bag,보조가방,UB,490000,490000,445450,445450,121593,323857
I,3.0,직영점(가두),Bag,슬링백,SG,158000,158000,143636,143636,34658,108978
I,3.0,직영점(가두),Bag,크로스백,CR,1184000,1184000,1076361,1076361,234527,841834
I,3.0,직영점(가두),Bag,힙색,HS,177000,177000,160908,160908,34777,126131
I,3.0,직영점(가두),Headwear,방한모,WM,2828000,2808000,2552718,2552718,572192,1980526
I,3.0,직영점(가두),Headwear,비니,BN,5515000,5515000,5013621,5013621,1183149,3830472
I,3.0,직영점(가두),Headwear,와이어캡,WR,392000,392000,356360,356360,74754,281606
I,3.0,직영점(가두),Headwear,운동모,CP,8793000,8793000,7993635,7993635,1881202,6112433
I,3.0,직영점(가두),Headwear,햇,HT,177000,177000,160908,160908,42039,118869
I,3.0,직영점(가두),Shoes,런닝화,RN,5205000,5205000,4731819,4731819,1277603,3454216
I,3.0,직영점(가두),Shoes,방한화,WB,3482000,3472800,3157089,3157089,829525,2327564
I,3.0,직영점(가두),Shoes,스니커즈,SX,1193000,1193000,1084545,1084545,277656,806889
I,3.0,직영점(가두),Shoes,신발,SH,4892000,4892000,4447272,4447272,1134146,3313126
I,3.0,직영점(가두),과시즌의류,베이비,BV,1534000,1534000,1394536,1394536,462438,932098
I,3.0,직영점(가두),당시즌의류,다운베스트,DV,258000,258000,234546,234546,68985,165561
I,3.0,직영점(가두),당시즌의류,다운점퍼,DJ,25076000,25056000,22778177,22778177,6415735,16362442
I,3.0,직영점(가두),당시즌의류,레깅스,LG,237000,237000,215454,215454,67487,147967
I,3.0,직영점(가두),당시즌의류,맨투맨,MT,3535000,3535000,3213628,3213628,983038,2230590
I,3.0,직영점(가두),당시즌의류,맨투맨셋트,S2,4508000,4508000,4098190,4098190,1284079,2814111
I,3.0,직영점(가두),당시즌의류,반팔카라티셔츠,TS,39000,39000,35455,35455,10473,24982
I,3.0,직영점(가두),당시즌의류,우븐팬츠,WP,1664000,1664000,1512728,1512728,447091,1065637
I,3.0,직영점(가두),당시즌의류,점퍼,JP,447000,447000,406365,406365,121024,285341
I,3.0,직영점(가두),당시즌의류,진바지,DP,327000,327000,297273,297273,76594,220679
I,3.0,직영점(가두),당시즌의류,패딩,PD,318000,318000,289090,289090,90722,198368
I,3.0,직영점(가두),당시즌의류,팬츠,PT,879000,879000,799089,799089,236854,562235
I,3.0,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,417000,417000,379092,379092,116337,262755
I,3.0,직영점(가두),당시즌의류,후드티,HD,624000,624000,567273,567273,173990,393283
I,3.0,직영점(가두),차시즌의류,맨투맨,MT,3756000,3756000,3414531,3414531,956700,2457831
I,3.0,직영점(가두),차시즌의류,맨투맨셋트,S2,12510000,12510000,11372760,11372760,3158165,8214595
I,3.0,직영점(가두),차시즌의류,반팔카라티셔츠,TS,1132000,1132000,1029085,1029085,281905,747180
I,3.0,직영점(가두),차시즌의류,방풍자켓,WJ,804000,804000,730910,730910,200404,530506
I,3.0,직영점(가두),차시즌의류,스커트,SK,69000,69000,62727,62727,17078,45649
I,3.0,직영점(가두),차시즌의류,우븐팬츠,WP,742000,742000,674545,674545,185820,488725
I,3.0,직영점(가두),차시즌의류,점퍼,JP,5233000,5233000,4757269,4757269,1266496,3490773
I,3.0,직영점(가두),차시즌의류,진바지,DP,1337000,1337000,1215455,1215455,358817,856638
I,3.0,직영점(가두),차시즌의류,팬츠,PT,1666000,1666000,1514539,1514539,414814,1099725
I,3.0,직영점(가두),차시즌의류,폴로 티셔츠,PQ,89000,89000,80909,80909,20268,60641
I,3.0,직영점(가두),차시즌의류,후드티,HD,2021000,2021000,1837274,1837274,501703,1335571
I,4.0,자사몰,Acc_etc,기타,ET,1087900,993650,903319,903319,318195,585124
I,4.0,자사몰,Acc_etc,머플러(스카프),MF,514000,402840,366218,366218,96977,269241
I,4.0,자사몰,Acc_etc,양말,SO,1836000,1613082,1469554,1469554,445202,1024352
I,4.0,자사몰,Acc_etc,장갑,GL,688000,624020,567289,567289,176686,390603
I,4.0,자사몰,Bag,가방,BG,264000,191070,173699,173699,66475,107224
I,4.0,자사몰,Bag,백팩,BK,100103000,80818640,73471474,73471474,22250674,51220800
I,4.0,자사몰,Bag,보조가방,UB,2548000,2178520,1980463,1980463,632288,1348175
I,4.0,자사몰,Bag,슬링백,SG,79000,79000,71818,71818,17329,54489
I,4.0,자사몰,Bag,크로스백,CR,1566000,1316390,1196716,1196716,347676,849040
I,4.0,자사몰,Headwear,방한모,WM,4474000,3968090,3607354,3607354,897852,2709502
I,4.0,자사몰,Headwear,비니,BN,5003000,4131060,3755508,3755508,1116802,2638706
I,4.0,자사몰,Headwear,와이어캡,WR,49000,46290,42082,42082,9024,33058
I,4.0,자사몰,Headwear,운동모,CP,4699000,3862026,3515255,3515255,994079,2521176
I,4.0,자사몰,Headwear,햇,HT,159000,138010,125464,125464,28240,97224
I,4.0,자사몰,Shoes,런닝화,RN,5808000,4935880,4487169,4487169,1434037,3053132
I,4.0,자사몰,Shoes,방한화,WB,6716000,5860150,5327412,5327412,1661482,3665930
I,4.0,자사몰,Shoes,스니커즈,SX,1463000,1389579,1285008,1285008,348425,936583
I,4.0,자사몰,Shoes,신발,SH,9224000,6971304,6348353,6348353,2163097,4185256
I,4.0,자사몰,과시즌의류,맨투맨,MT,316000,45910,41737,41737,35005,6732
I,4.0,자사몰,과시즌의류,반팔카라티셔츠,TS,471000,169625,160890,160890,83231,77659
I,4.0,자사몰,과시즌의류,반팔티 & 스웨트팬츠,S1,525000,100329,97601,97601,132110,-34509
I,4.0,자사몰,과시즌의류,방풍자켓,WJ,278000,70700,64273,64273,59208,5065
I,4.0,자사몰,과시즌의류,베이비,BV,6726000,5447850,4952593,4952593,2027616,2924977
I,4.0,자사몰,과시즌의류,팬츠,PT,316000,39160,35601,35601,34329,1272
I,4.0,자사몰,당시즌의류,다운베스트,DV,228000,190920,173564,173564,56542,117022
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,41472000,36506820,33188009,33188009,10453036,22734973
I,4.0,자사몰,당시즌의류,맨투맨,MT,4886000,4313410,3921281,3921281,1351559,2569722
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,14286000,13006170,11823796,11823796,3976648,7847148
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,1537000,1273960,1158146,1158146,425562,732584
I,4.0,자사몰,당시즌의류,반팔티 & 스웨트팬츠,S1,437000,402100,365545,365545,119082,246463
I,4.0,자사몰,당시즌의류,방풍자켓,WJ,278000,239780,217982,217982,71623,146359
I,4.0,자사몰,당시즌의류,스커트,SK,89000,73480,66800,66800,25049,41751
I,4.0,자사몰,당시즌의류,우븐셔츠,WS,139000,131420,119473,119473,34142,85331
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,3051000,2775680,2523341,2523341,814850,1708491
I,4.0,자사몰,당시즌의류,점퍼,JP,1372000,1215680,1105163,1105163,345729,759434
I,4.0,자사몰,당시즌의류,진바지,DP,882000,792700,720638,720638,229787,490851
I,4.0,자사몰,당시즌의류,진자켓,DK,169000,139290,126627,126627,41599,85028
I,4.0,자사몰,당시즌의류,패딩,PD,477000,405350,368500,368500,136084,232416
I,4.0,자사몰,당시즌의류,팬츠,PT,2380000,2175120,1977383,1977383,651703,1325680
I,4.0,자사몰,당시즌의류,폴로 티셔츠,PQ,445000,432180,392891,392891,123292,269599
I,4.0,자사몰,당시즌의류,후드티,HD,1227000,1125000,1022727,1022727,331889,690838
I,4.0,자사몰,차시즌의류,맨투맨,MT,3991000,3523490,3203173,3203173,1002654,2200519
I,4.0,자사몰,차시즌의류,맨투맨셋트,S2,26928000,23556460,21414966,21414966,6800543,14614423
I,4.0,자사몰,차시즌의류,반팔카라티셔츠,TS,975000,865610,786917,786917,242055,544862
I,4.0,자사몰,차시즌의류,방풍자켓,WJ,1132000,925500,841363,841363,249642,591721
I,4.0,자사몰,차시즌의류,스커트,SK,89000,71750,65227,65227,21181,44046
I,4.0,자사몰,차시즌의류,우븐팬츠,WP,1286000,1108240,1007491,1007491,324130,683361
I,4.0,자사몰,차시즌의류,점퍼,JP,8915000,7554550,6867770,6867770,2070380,4797390
I,4.0,자사몰,차시즌의류,진바지,DP,1950000,1591870,1447155,1447155,514316,932839
I,4.0,자사몰,차시즌의류,팬츠,PT,1755000,1564940,1422674,1422674,427900,994774
I,4.0,자사몰,차시즌의류,폴로 티셔츠,PQ,356000,319960,290873,290873,81074,209799
I,4.0,자사몰,차시즌의류,후드티,HD,3265000,2749700,2499729,2499729,788425,1711304
I,5.0,제휴몰,Acc_etc,기타,ET,3776000,3776000,3432724,3432724,1102824,2329900
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,390000,390000,354546,354546,71144,283402
I,5.0,제휴몰,Acc_etc,양말,SO,2328100,2323650,2112452,2112452,588489,1523963
I,5.0,제휴몰,Acc_etc,장갑,GL,914000,914000,830903,830903,208756,622147
I,5.0,제휴몰,Bag,가방,BG,990000,990000,900000,900000,249279,650721
I,5.0,제휴몰,Bag,백팩,BK,153751000,135136990,122851818,122851818,34654427,88197391
I,5.0,제휴몰,Bag,보조가방,UB,2205000,2205000,2004525,2004525,547170,1457355
I,5.0,제휴몰,Bag,크로스백,CR,3365000,3350300,3045712,3045712,740203,2305509
I,5.0,제휴몰,Bag,힙색,HS,59000,59000,53636,53636,11592,42044
I,5.0,제휴몰,Headwear,방한모,WM,13949000,13949000,12680849,12680849,2782828,9898021
I,5.0,제휴몰,Headwear,비니,BN,17528000,17528000,15934541,15934541,3626094,12308447
I,5.0,제휴몰,Headwear,와이어캡,WR,147000,147000,133635,133635,28992,104643
I,5.0,제휴몰,Headwear,운동모,CP,15619000,15552200,14138376,14138376,3337580,10800796
I,5.0,제휴몰,Headwear,햇,HT,118000,118000,107272,107272,26114,81158
I,5.0,제휴몰,Shoes,런닝화,RN,10060000,9426800,8569809,8569809,2477724,6092085
I,5.0,제휴몰,Shoes,방한화,WB,33114000,32965500,29968599,29968599,8040331,21928268
I,5.0,제휴몰,Shoes,샌들,SD,1062000,531000,482724,482724,272029,210695
I,5.0,제휴몰,Shoes,스니커즈,SX,9466000,9433490,8575882,8575882,2394487,6181395
I,5.0,제휴몰,Shoes,신발,SH,48297000,46232470,42029447,42029447,12047272,29982175
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,50459000,31121070,28291874,28291874,7909676,20382198
I,5.0,제휴몰,과시즌의류,맨투맨,MT,553000,276500,251363,251363,61258,190105
I,5.0,제휴몰,과시즌의류,맨투맨셋트,S2,109000,76300,69364,69364,27200,42164
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,106835000,53587660,48716091,48716091,26746647,21969444
I,5.0,제휴몰,과시즌의류,반팔티 & 스웨트팬츠,S1,237966000,118982730,108166070,108166070,61473165,46692905
I,5.0,제휴몰,과시즌의류,방풍자켓,WJ,4448000,2224000,2021824,2021824,947333,1074491
I,5.0,제휴몰,과시즌의류,베이비,BV,10679000,10679000,9708116,9708116,3219281,6488835
I,5.0,제휴몰,과시즌의류,우븐반바지,SM,10833000,5416540,4924146,4924146,2431284,2492862
I,5.0,제휴몰,과시즌의류,팬츠,PT,869000,434500,394999,394999,94404,300595
I,5.0,제휴몰,당시즌의류,니트가디건,KC,387000,387000,351819,351819,108146,243673
I,5.0,제휴몰,당시즌의류,다운베스트,DV,2312000,2312000,2101823,2101823,618634,1483189
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,164404000,164403980,149458127,149458127,41386194,108071933
I,5.0,제휴몰,당시즌의류,레깅스,LG,316000,316000,287272,287272,89982,197290
I,5.0,제휴몰,당시즌의류,맨투맨,MT,32299000,32298950,29362597,29362597,8898269,20464328
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,90257000,90256570,82051495,82051495,25132647,56918848
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,1347000,1347000,1224537,1224537,399078,825459
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,1807000,1807000,1642732,1642732,481792,1160940
I,5.0,제휴몰,당시즌의류,방풍자켓,WJ,417000,417000,379092,379092,107434,271658
I,5.0,제휴몰,당시즌의류,스커트,SK,445000,445000,404545,404545,124978,279567
I,5.0,제휴몰,당시즌의류,우븐셔츠,WS,278000,278000,252728,252728,68284,184444
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,6627000,6627000,6024549,6024549,1736086,4288463
I,5.0,제휴몰,당시즌의류,점퍼,JP,20178000,20177970,18343608,18343608,4649936,13693672
I,5.0,제휴몰,당시즌의류,진바지,DP,1655000,1655000,1504547,1504547,430906,1073641
I,5.0,제휴몰,당시즌의류,진자켓,DK,447000,447000,406364,406364,108181,298183
I,5.0,제휴몰,당시즌의류,패딩,PD,2226000,2226000,2023630,2023630,635057,1388573
I,5.0,제휴몰,당시즌의류,팬츠,PT,11141000,11140990,10128149,10128149,3076525,7051624
I,5.0,제휴몰,당시즌의류,폴라폴리스점퍼,FD,139000,139000,126364,126364,38779,87585
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,267000,267000,242727,242727,73975,168752
I,5.0,제휴몰,당시즌의류,후드티,HD,10351000,10350980,9409969,9409969,3017700,6392269
I,5.0,제휴몰,차시즌의류,맨투맨,MT,5437000,5437000,4942702,4942702,1357325,3585377
I,5.0,제휴몰,차시즌의류,맨투맨셋트,S2,15063000,15063010,13693677,13693677,3830957,9862720
I,5.0,제휴몰,차시즌의류,반팔카라티셔츠,TS,837000,837000,760905,760905,207786,553119
I,5.0,제휴몰,차시즌의류,반팔티 & 스웨트팬츠,S1,258000,258000,234546,234546,64297,170249
I,5.0,제휴몰,차시즌의류,방풍자켓,WJ,298000,298000,270910,270910,62515,208395
I,5.0,제휴몰,차시즌의류,우븐팬츠,WP,554000,554000,503636,503636,135764,367872
I,5.0,제휴몰,차시즌의류,점퍼,JP,3821000,3821000,3473635,3473635,918205,2555430
I,5.0,제휴몰,차시즌의류,진바지,DP,673000,673000,611818,611818,178057,433761
I,5.0,제휴몰,차시즌의류,팬츠,PT,1054000,1054000,958177,958177,247581,710596
I,5.0,제휴몰,차시즌의류,폴로 티셔츠,PQ,178000,178000,161818,161818,40536,121282
I,5.0,제휴몰,차시즌의류,후드티,HD,1731000,1731000,1573635,1573635,423623,1150012
I,6.0,대리점,Acc_etc,기타,ET,461000,435200,395635,255463,133974,121489
I,6.0,대리점,Acc_etc,머플러(스카프),MF,455000,443930,403573,257084,83001,174083
I,6.0,대리점,Acc_etc,양말,SO,1584700,1511620,1374318,885863,386496,499367
I,6.0,대리점,Acc_etc,장갑,GL,679000,646220,587476,383449,157813,225636
I,6.0,대리점,Bag,가방,BG,363000,343460,312241,196767,91401,105366
I,6.0,대리점,Bag,백팩,BK,72930000,66367320,60333771,38867185,16789706,22077479
I,6.0,대리점,Bag,보조가방,UB,1617000,1512930,1375388,877162,401249,475913
I,6.0,대리점,Bag,슬링백,SG,1659000,1539600,1399635,897999,363911,534088
I,6.0,대리점,Bag,크로스백,CR,15314000,14928330,13571210,8710398,3438905,5271493
I,6.0,대리점,Bag,힙색,HS,0,-5440,-4942,-3163,0,-3163
I,6.0,대리점,Headwear,방한모,WM,8434000,8153780,7412512,4764574,1631218,3133356
I,6.0,대리점,Headwear,비니,BN,10709000,10316040,9378207,6006578,2338992,3667586
I,6.0,대리점,Headwear,와이어캡,WR,196000,181300,164818,106954,38016,68938
I,6.0,대리점,Headwear,운동모,CP,27338000,26641280,24219390,15550882,5841578,9709304
I,6.0,대리점,Shoes,런닝화,RN,22651000,21536350,19578533,12540642,5509949,7030693
I,6.0,대리점,Shoes,방한화,WB,17968000,17084890,15531703,9986117,4159971,5826146
I,6.0,대리점,Shoes,스니커즈,SX,2476000,2319610,2108716,1349202,593951,755251
I,6.0,대리점,Shoes,신발,SH,14227000,13716970,12469956,8052974,3374526,4678448
I,6.0,대리점,과시즌의류,다운점퍼,DJ,0,65800,59818,49649,0,49649
I,6.0,대리점,과시즌의류,반바지,SP,-49000,-49000,-44546,-28955,-10462,-18493
I,6.0,대리점,과시즌의류,베이비,BV,590000,558200,507456,318764,177860,140904
I,6.0,대리점,당시즌의류,다운베스트,DV,2104000,1516810,1378918,895795,571152,324643
I,6.0,대리점,당시즌의류,다운점퍼,DJ,92216000,85906210,78096447,50157039,23428074,26728965
I,6.0,대리점,당시즌의류,맨투맨,MT,7927000,7499330,6817540,4357524,2266244,2091280
I,6.0,대리점,당시즌의류,맨투맨셋트,S2,22536000,21044100,19130955,12265543,6138557,6126986
I,6.0,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,417000,340750,309773,201266,105789,95477
I,6.0,대리점,당시즌의류,스커트,SK,-178000,-178000,-161818,-100328,-49831,-50497
I,6.0,대리점,당시즌의류,우븐팬츠,WP,3148000,3020040,2745491,1774909,859990,914919
I,6.0,대리점,당시즌의류,점퍼,JP,1341000,1268720,1153383,749993,363074,386919
I,6.0,대리점,당시즌의류,진바지,DP,3310000,3107890,2825345,1833031,781254,1051777
I,6.0,대리점,당시즌의류,진자켓,DK,139000,139000,126364,83400,36635,46765
I,6.0,대리점,당시즌의류,패딩,PD,1113000,987390,897630,582282,317527,264755
I,6.0,대리점,당시즌의류,팬츠,PT,705000,485720,441576,263509,196235,67274
I,6.0,대리점,당시즌의류,폴라폴리스점퍼,FD,139000,127740,116132,75486,38779,36707
I,6.0,대리점,당시즌의류,후드티,HD,1703000,1634480,1485892,946130,512706,433424
I,6.0,대리점,차시즌의류,맨투맨,MT,8364000,8062180,7329269,4720604,2089299,2631305
I,6.0,대리점,차시즌의류,맨투맨셋트,S2,36384000,35261570,32055972,20688158,9220845,11467313
I,6.0,대리점,차시즌의류,반팔카라티셔츠,TS,767000,762000,692726,449737,191415,258322
I,6.0,대리점,차시즌의류,방풍자켓,WJ,705000,679200,617457,399992,147596,252396
