브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,1.0,백화점,당시즌의류,다운베스트,DV,3147000,2804300,2549366,1607184,868568,738616
I,1.0,백화점,당시즌의류,다운점퍼,DJ,84877000,74833820,68030726,43419539,21523038,21896501
I,1.0,백화점,당시즌의류,레깅스,LG,158000,142200,129272,82878,44992,37886
I,1.0,백화점,당시즌의류,맨투맨,MT,13314000,11506270,10460216,6633662,3688510,2945152
I,1.0,백화점,당시즌의류,맨투맨셋트,S2,19353000,17367200,15788365,10105111,5330485,4774626
I,1.0,백화점,당시즌의류,반팔카라티셔츠,TS,234000,187200,170184,107214,62839,44375
I,1.0,백화점,당시즌의류,우븐팬츠,WP,6723000,5635790,5123420,3238210,1758314,1479896
I,1.0,백화점,당시즌의류,점퍼,JP,1242000,1058200,962002,611071,330155,280916
I,1.0,백화점,당시즌의류,진바지,DP,4471000,3934030,3576392,2253209,1100754,1152455
I,1.0,백화점,당시즌의류,패딩,PD,1749000,1685400,1532184,973950,498971,474979
I,1.0,백화점,당시즌의류,팬츠,PT,5779000,5145110,4677351,2984241,1507899,1476342
I,1.0,백화점,당시즌의류,폴라폴리스점퍼,FD,1251000,1098100,998273,636871,349011,287860
I,1.0,백화점,당시즌의류,후드티,HD,2882000,2576900,2342637,1476572,793182,683390
I,1.0,백화점,차시즌의류,맨투맨,MT,35505000,32327720,29388850,18686568,9206427,9480141
I,1.0,백화점,차시즌의류,맨투맨셋트,S2,119399000,110740340,100672934,64209847,30215122,33994725
I,1.0,백화점,차시즌의류,반바지,SP,441000,349790,317994,200781,92028,108753
I,1.0,백화점,차시즌의류,반팔카라티셔츠,TS,15358000,13410490,12191362,7765967,3744782,4021185
I,1.0,백화점,차시즌의류,방풍자켓,WJ,11406000,10307510,9370479,5972599,2737353,3235246
I,1.0,백화점,차시즌의류,스커트,SK,721000,671600,610543,386887,174219,212668
I,1.0,백화점,차시즌의류,우븐반바지,SM,392000,281170,255609,161835,97819,64016
I,1.0,백화점,차시즌의류,우븐셔츠,WS,2226000,2084210,1894739,1204379,466093,738286
I,1.0,백화점,차시즌의류,우븐팬츠,WP,13820000,12437080,11306423,7204002,3383979,3820023
I,1.0,백화점,차시즌의류,점퍼,JP,81488000,75702650,68820595,43833376,19410215,24423161
I,1.0,백화점,차시즌의류,진바지,DP,22784000,20629200,18753770,11935976,5874843,6061133
I,1.0,백화점,차시즌의류,팬츠,PT,11546000,10422020,9474575,6039556,2773150,3266406
I,1.0,백화점,차시즌의류,폴로 티셔츠,PQ,2225000,1975840,1796221,1167219,506708,660511
I,1.0,백화점,차시즌의류,후드티,HD,18437000,16888610,15353261,9781940,4540292,5241648
I,2.0,면세점,Acc_etc,머플러(스카프),MF,413000,413000,375459,225274,97806,127468
I,2.0,면세점,Acc_etc,양말,SO,695100,695100,631904,379139,167852,211287
I,2.0,면세점,Bag,백팩,BK,20488000,19831000,18028188,10816914,4460049,6356865
I,2.0,면세점,Bag,보조가방,UB,245000,245000,222725,133635,60796,72839
I,2.0,면세점,Bag,슬링백,SG,237000,237000,215454,129273,51987,77286
I,2.0,면세점,Bag,크로스백,CR,53806000,53805940,48914480,29348672,12991358,16357314
I,2.0,면세점,Headwear,방한모,WM,1216000,1216000,1105453,663269,230654,432615
I,2.0,면세점,Headwear,비니,BN,8050000,8050000,7318163,4390895,1658534,2732361
I,2.0,면세점,Headwear,와이어캡,WR,637000,637000,579085,347451,117315,230136
I,2.0,면세점,Headwear,운동모,CP,60585000,60584990,55076929,33046102,12493911,20552191
I,2.0,면세점,Headwear,햇,HT,1161000,1161000,1055462,633273,214415,418858
I,2.0,면세점,Shoes,런닝화,RN,12940000,12940000,11763610,7058149,3133158,3924991
I,2.0,면세점,Shoes,방한화,WB,247000,247000,224544,134726,59255,75471
I,2.0,면세점,Shoes,스니커즈,SX,9381000,9381000,8528140,5116878,1994033,3122845
I,2.0,면세점,Shoes,신발,SH,8205000,8205000,7459066,4475435,1854499,2620936
I,2.0,면세점,과시즌의류,베이비,BV,177000,177000,160911,96546,53358,43188
I,2.0,면세점,당시즌의류,다운베스트,DV,278000,278000,252726,151636,76899,74737
I,2.0,면세점,당시즌의류,다운점퍼,DJ,29819000,29819000,27108190,16264912,7644189,8620723
I,2.0,면세점,당시즌의류,맨투맨,MT,2729000,2729000,2480907,1488532,764935,723597
I,2.0,면세점,당시즌의류,맨투맨셋트,S2,1966000,1966000,1787276,1072367,536599,535768
I,2.0,면세점,당시즌의류,반팔카라티셔츠,TS,295000,295000,268185,160910,89279,71631
I,2.0,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,159000,159000,144545,86727,44660,42067
I,2.0,면세점,당시즌의류,우븐팬츠,WP,1050000,1050000,954538,572723,265999,306724
I,2.0,면세점,당시즌의류,점퍼,JP,358000,358000,325454,195272,82130,113142
I,2.0,면세점,당시즌의류,팬츠,PT,178000,178000,161818,97091,47317,49774
I,2.0,면세점,당시즌의류,폴라폴리스점퍼,FD,695000,695000,631815,379090,193895,185195
I,2.0,면세점,당시즌의류,후드티,HD,444000,444000,403635,242180,129787,112393
I,2.0,면세점,차시즌의류,맨투맨,MT,15025000,15025000,13659033,8195397,3642612,4552785
I,2.0,면세점,차시즌의류,맨투맨셋트,S2,16892000,16892000,15356400,9213826,4181106,5032720
I,2.0,면세점,차시즌의류,반팔카라티셔츠,TS,19493000,19492980,17720846,10632500,4732965,5899535
I,2.0,면세점,차시즌의류,방풍자켓,WJ,5361000,5361000,4873643,2924191,1261152,1663039
I,2.0,면세점,차시즌의류,스커트,SK,445000,445000,404545,242725,105906,136819
I,2.0,면세점,차시즌의류,우븐반바지,SM,539000,539000,489995,293997,134502,159495
I,2.0,면세점,차시즌의류,우븐셔츠,WS,477000,477000,433635,260181,99876,160305
I,2.0,면세점,차시즌의류,우븐팬츠,WP,1562000,1562000,1419998,852001,374931,477070
I,2.0,면세점,차시즌의류,점퍼,JP,13170000,13170000,11972703,7183608,3206775,3976833
I,2.0,면세점,차시즌의류,진바지,DP,1624000,1624000,1476360,885816,450268,435548
I,2.0,면세점,차시즌의류,팬츠,PT,2038000,2038000,1852740,1111637,454135,657502
I,2.0,면세점,차시즌의류,후드티,HD,4703000,4703000,4275443,2565255,1163317,1401938
I,3.0,직영점(가두),Acc_etc,기타,ET,49000,49000,44545,44545,8964,35581
I,3.0,직영점(가두),Acc_etc,양말,SO,110900,110900,100819,100819,27581,73238
I,3.0,직영점(가두),Acc_etc,장갑,GL,236000,236000,214544,214544,61678,152866
I,3.0,직영점(가두),Bag,백팩,BK,2993000,2993000,2720909,2720909,627702,2093207
I,3.0,직영점(가두),Bag,크로스백,CR,306000,306000,278181,278181,57418,220763
I,3.0,직영점(가두),Bag,힙색,HS,59000,59000,53636,53636,11592,42044
I,3.0,직영점(가두),Headwear,방한모,WM,69000,69000,62727,62727,11948,50779
I,3.0,직영점(가두),Headwear,비니,BN,1057000,1057000,960906,960906,228794,732112
I,3.0,직영점(가두),Headwear,와이어캡,WR,49000,49000,44545,44545,9024,35521
I,3.0,직영점(가두),Headwear,운동모,CP,3751000,3751000,3409994,3409994,786813,2623181
I,3.0,직영점(가두),Headwear,햇,HT,53000,53000,48182,48182,9288,38894
I,3.0,직영점(가두),Shoes,런닝화,RN,1428000,1428000,1298182,1298182,347972,950210
I,3.0,직영점(가두),Shoes,방한화,WB,376000,376000,341818,341818,82553,259265
I,3.0,직영점(가두),Shoes,스니커즈,SX,336000,336000,305454,305454,78067,227387
I,3.0,직영점(가두),Shoes,신발,SH,2127000,2127000,1933638,1933638,488413,1445225
I,3.0,직영점(가두),과시즌의류,베이비,BV,531000,531000,482724,482724,160074,322650
I,3.0,직영점(가두),당시즌의류,다운베스트,DV,139000,139000,126364,126364,38449,87915
I,3.0,직영점(가두),당시즌의류,다운점퍼,DJ,5072000,5072000,4610909,4610909,1290921,3319988
I,3.0,직영점(가두),당시즌의류,맨투맨,MT,770000,770000,699998,699998,215199,484799
I,3.0,직영점(가두),당시즌의류,맨투맨셋트,S2,854000,854000,776366,776366,231628,544738
I,3.0,직영점(가두),당시즌의류,진바지,DP,228000,228000,207273,207273,55207,152066
I,3.0,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,139000,139000,126364,126364,38779,87585
I,3.0,직영점(가두),당시즌의류,후드티,HD,99000,99000,90000,90000,24797,65203
I,3.0,직영점(가두),차시즌의류,맨투맨,MT,1184000,1184000,1076360,1076360,311669,764691
I,3.0,직영점(가두),차시즌의류,맨투맨셋트,S2,4923000,4923000,4475466,4475466,1235994,3239472
I,3.0,직영점(가두),차시즌의류,반바지,SP,49000,49000,44545,44545,10225,34320
I,3.0,직영점(가두),차시즌의류,반팔카라티셔츠,TS,1424000,1424000,1294538,1294538,346407,948131
I,3.0,직영점(가두),차시즌의류,방풍자켓,WJ,834000,834000,758183,758183,208079,550104
I,3.0,직영점(가두),차시즌의류,스커트,SK,138000,138000,125454,125454,34156,91298
I,3.0,직영점(가두),차시즌의류,우븐반바지,SM,49000,49000,44545,44545,12227,32318
I,3.0,직영점(가두),차시즌의류,우븐팬츠,WP,267000,267000,242727,242727,67611,175116
I,3.0,직영점(가두),차시즌의류,점퍼,JP,3880000,3880000,3527270,3527270,923396,2603874
I,3.0,직영점(가두),차시즌의류,진바지,DP,515000,515000,468182,468182,136531,331651
I,3.0,직영점(가두),차시즌의류,팬츠,PT,424000,424000,385453,385453,102504,282949
I,3.0,직영점(가두),차시즌의류,폴로 티셔츠,PQ,89000,89000,80909,80909,20268,60641
I,3.0,직영점(가두),차시즌의류,후드티,HD,405000,405000,368181,368181,95821,272360
I,4.0,자사몰,Acc_etc,기타,ET,89000,74000,67273,67273,25993,41280
I,4.0,자사몰,Acc_etc,머플러(스카프),MF,65000,65000,59091,59091,11857,47234
I,4.0,자사몰,Acc_etc,양말,SO,222600,179160,162872,162872,50961,111911
I,4.0,자사몰,Acc_etc,장갑,GL,236000,211060,191873,191873,57114,134759
I,4.0,자사몰,Bag,가방,BG,132000,115390,104900,104900,33237,71663
I,4.0,자사몰,Bag,백팩,BK,23811000,20136070,18305512,18305512,5252536,13052976
I,4.0,자사몰,Bag,보조가방,UB,441000,394570,358699,358699,109434,249265
I,4.0,자사몰,Bag,슬링백,SG,79000,74050,67318,67318,17329,49989
I,4.0,자사몰,Bag,크로스백,CR,353000,322650,293319,293319,70679,222640
I,4.0,자사몰,Headwear,방한모,WM,384000,329540,299582,299582,83247,216335
I,4.0,자사몰,Headwear,비니,BN,445000,317040,288219,288219,80237,207982
I,4.0,자사몰,Headwear,운동모,CP,1240000,978662,894569,894569,256812,637757
I,4.0,자사몰,Headwear,햇,HT,531000,498300,453002,453002,109858,343144
I,4.0,자사몰,Shoes,런닝화,RN,1684000,1464630,1331482,1331482,400740,930742
I,4.0,자사몰,Shoes,방한화,WB,455000,337060,306418,306418,109244,197174
I,4.0,자사몰,Shoes,샌들,SD,118000,38060,34600,34600,30225,4375
I,4.0,자사몰,Shoes,스니커즈,SX,105000,96940,88127,88127,21876,66251
I,4.0,자사몰,Shoes,신발,SH,4330000,3740390,3400348,3400348,1022723,2377625
I,4.0,자사몰,과시즌의류,맨투맨,MT,3476000,671400,610364,610364,385058,225306
I,4.0,자사몰,과시즌의류,반팔카라티셔츠,TS,636000,174800,158911,158911,70552,88359
I,4.0,자사몰,과시즌의류,방풍자켓,WJ,278000,131320,119382,119382,59208,60174
I,4.0,자사몰,과시즌의류,베이비,BV,10030000,8212170,7465611,7465611,3023638,4441973
I,4.0,자사몰,과시즌의류,팬츠,PT,2607000,518900,471728,471728,283214,188514
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,3088000,3126020,2841838,2841838,778890,2062948
I,4.0,자사몰,당시즌의류,맨투맨,MT,414000,349260,317509,317509,110557,206952
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,2869000,2538130,2307392,2307392,810171,1497221
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,69000,58550,53227,53227,18700,34527
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,10000,27480,24982,24982,-77,25059
I,4.0,자사몰,당시즌의류,점퍼,JP,358000,332450,302227,302227,82130,220097
I,4.0,자사몰,당시즌의류,진바지,DP,-10000,-11490,-10445,-10445,-3628,-6817
I,4.0,자사몰,당시즌의류,진자켓,DK,-169000,-139290,-126627,-126627,-41599,-85028
I,4.0,자사몰,당시즌의류,팬츠,PT,296000,278460,253145,253145,71578,181567
I,4.0,자사몰,당시즌의류,후드티,HD,653000,609590,554173,554173,190092,364081
I,4.0,자사몰,차시즌의류,맨투맨,MT,1339000,1241920,1129017,1129017,331400,797617
I,4.0,자사몰,차시즌의류,맨투맨셋트,S2,5725000,5452510,4956830,4956830,1448447,3508383
I,4.0,자사몰,차시즌의류,반팔카라티셔츠,TS,512000,450180,409255,409255,126937,282318
I,4.0,자사몰,차시즌의류,방풍자켓,WJ,268000,267950,243591,243591,77165,166426
I,4.0,자사몰,차시즌의류,스커트,SK,69000,52000,47273,47273,17078,30195
I,4.0,자사몰,차시즌의류,우븐팬츠,WP,0,17220,15655,15655,0,15655
I,4.0,자사몰,차시즌의류,점퍼,JP,1234000,1157310,1052101,1052101,279637,772464
I,4.0,자사몰,차시즌의류,진바지,DP,762000,706010,641828,641828,199889,441939
I,4.0,자사몰,차시즌의류,팬츠,PT,474000,420290,382083,382083,114923,267160
I,4.0,자사몰,차시즌의류,폴로 티셔츠,PQ,89000,63550,57773,57773,20268,37505
I,4.0,자사몰,차시즌의류,후드티,HD,989000,895950,814500,814500,241522,572978
I,5.0,제휴몰,Acc_etc,기타,ET,623000,623000,566363,566363,181951,384412
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,130000,130000,118182,118182,23715,94467
I,5.0,제휴몰,Acc_etc,양말,SO,770900,770900,700834,700834,183981,516853
I,5.0,제휴몰,Acc_etc,장갑,GL,108000,108000,98181,98181,22491,75690
I,5.0,제휴몰,Bag,가방,BG,429000,429000,390000,390000,108021,281979
I,5.0,제휴몰,Bag,백팩,BK,65602000,53406720,48551570,48551570,15206621,33344949
I,5.0,제휴몰,Bag,보조가방,UB,539000,539000,489995,489995,133751,356244
I,5.0,제휴몰,Bag,슬링백,SG,158000,158000,143636,143636,34658,108978
I,5.0,제휴몰,Bag,크로스백,CR,719000,719000,653634,653634,158270,495364
I,5.0,제휴몰,Bag,힙색,HS,118000,118000,107272,107272,23185,84087
I,5.0,제휴몰,Headwear,방한모,WM,2188000,2188000,1989082,1989082,432121,1556961
I,5.0,제휴몰,Headwear,비니,BN,2757000,2757000,2506362,2506362,519125,1987237
I,5.0,제휴몰,Headwear,운동모,CP,7476000,7476000,6796370,6796370,1580452,5215918
I,5.0,제휴몰,Headwear,햇,HT,236000,236000,214544,214544,48618,165926
I,5.0,제휴몰,Shoes,런닝화,RN,11579000,10129000,9208164,9208164,2822344,6385820
I,5.0,제휴몰,Shoes,방한화,WB,2938000,2938000,2670907,2670907,719829,1951078
I,5.0,제휴몰,Shoes,샌들,SD,118000,59000,53636,53636,30225,23411
I,5.0,제휴몰,Shoes,스니커즈,SX,2167000,2167000,1969996,1969996,541167,1428829
I,5.0,제휴몰,Shoes,신발,SH,18392000,18193980,16539979,16539979,4523744,12016235
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,2988000,1924190,1749264,1749264,429270,1319994
I,5.0,제휴몰,과시즌의류,맨투맨,MT,79000,39500,35909,35909,8751,27158
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,6370000,3185020,2895485,2895485,1601865,1293620
I,5.0,제휴몰,과시즌의류,반팔티 & 스웨트팬츠,S1,43014000,21541440,19583088,19583088,10255958,9327130
I,5.0,제휴몰,과시즌의류,방풍자켓,WJ,2780000,1390000,1263640,1263640,592081,671559
I,5.0,제휴몰,과시즌의류,베이비,BV,7080000,7079990,6436320,6436320,2134330,4301990
I,5.0,제휴몰,과시즌의류,우븐반바지,SM,1311000,655500,595916,595916,294232,301684
I,5.0,제휴몰,과시즌의류,팬츠,PT,158000,79000,71818,71818,17164,54654
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,39112000,39112000,35556351,35556351,9863257,25693094
I,5.0,제휴몰,당시즌의류,레깅스,LG,237000,237000,215454,215454,67487,147967
I,5.0,제휴몰,당시즌의류,맨투맨,MT,8260000,8260000,7509067,7509067,2227340,5281727
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,25143000,25142880,22857180,22857180,6980861,15876319
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,285000,285000,259089,259089,84956,174133
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,278000,278000,252728,252728,74421,178307
I,5.0,제휴몰,당시즌의류,스커트,SK,178000,178000,161818,161818,49964,111854
I,5.0,제휴몰,당시즌의류,우븐반바지,SM,69000,69000,62727,62727,17696,45031
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,1337000,1337000,1215455,1215455,363371,852084
I,5.0,제휴몰,당시즌의류,점퍼,JP,6116000,6115990,5559992,5559992,1415594,4144398
I,5.0,제휴몰,당시즌의류,진바지,DP,0,0,0,0,0,0
I,5.0,제휴몰,당시즌의류,진자켓,DK,169000,169000,153636,153636,34910,118726
I,5.0,제휴몰,당시즌의류,패딩,PD,318000,318000,289090,289090,90722,198368
I,5.0,제휴몰,당시즌의류,팬츠,PT,2724000,2724000,2476356,2476356,751788,1724568
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,89000,89000,80909,80909,24658,56251
I,5.0,제휴몰,당시즌의류,후드티,HD,3769000,3768990,3426352,3426352,1104937,2321415
I,5.0,제휴몰,차시즌의류,맨투맨,MT,3142000,3142000,2856349,2856349,795278,2061071
I,5.0,제휴몰,차시즌의류,맨투맨셋트,S2,26738000,26738040,24307343,24307343,6780818,17526525
I,5.0,제휴몰,차시즌의류,반팔카라티셔츠,TS,818000,818000,743633,743633,198122,545511
I,5.0,제휴몰,차시즌의류,방풍자켓,WJ,1181000,1181000,1073638,1073638,262725,810913
I,5.0,제휴몰,차시즌의류,우븐팬츠,WP,445000,445000,404545,404545,108711,295834
I,5.0,제휴몰,차시즌의류,점퍼,JP,7861000,7861000,7146361,7146361,1862545,5283816
I,5.0,제휴몰,차시즌의류,진바지,DP,713000,713000,648182,648182,190267,457915
I,5.0,제휴몰,차시즌의류,팬츠,PT,1201000,1201000,1091812,1091812,277862,813950
I,5.0,제휴몰,차시즌의류,폴로 티셔츠,PQ,267000,267000,242727,242727,60805,181922
I,5.0,제휴몰,차시즌의류,후드티,HD,1405000,1405000,1277272,1277272,340062,937210
I,6.0,대리점,Acc_etc,양말,SO,348900,342790,311644,200756,87293,113463
I,6.0,대리점,Acc_etc,장갑,GL,69000,59000,53636,35400,17311,18089
I,6.0,대리점,Bag,가방,BG,165000,152870,138972,90602,41545,49057
I,6.0,대리점,Bag,백팩,BK,25755000,23113170,21011918,13557530,5956236,7601294
I,6.0,대리점,Bag,보조가방,UB,392000,367500,334094,210433,97272,113161
I,6.0,대리점,Bag,슬링백,SG,474000,466100,423727,274633,103974,170659
I,6.0,대리점,Bag,크로스백,CR,4776000,4602060,4183698,2699091,1065309,1633782
I,6.0,대리점,Bag,힙색,HS,236000,230100,209183,136023,46369,89654
I,6.0,대리점,Headwear,방한모,WM,723000,697020,633664,409734,143544,266190
I,6.0,대리점,Headwear,비니,BN,2149000,2114170,1921969,1231557,440842,790715
I,6.0,대리점,Headwear,와이어캡,WR,392000,387100,351909,224777,74112,150665
I,6.0,대리점,Headwear,운동모,CP,9662000,9427950,8570859,5508086,2068113,3439973
I,6.0,대리점,Headwear,햇,HT,59000,59000,53636,34327,11708,22619
I,6.0,대리점,Shoes,런닝화,RN,7194000,6993240,6357467,4090939,1754093,2336846
I,6.0,대리점,Shoes,방한화,WB,158000,130120,118289,94817,13117,81700
I,6.0,대리점,Shoes,스니커즈,SX,543000,537100,488273,317769,136137,181632
I,6.0,대리점,Shoes,신발,SH,6448000,6233950,5667212,3650329,1519240,2131089
I,6.0,대리점,과시즌의류,베이비,BV,413000,401200,364727,237288,124502,112786
I,6.0,대리점,당시즌의류,다운베스트,DV,516000,491590,446901,286967,137970,148997
I,6.0,대리점,당시즌의류,다운점퍼,DJ,14953000,14433680,13121521,8471727,3800027,4671700
I,6.0,대리점,당시즌의류,맨투맨,MT,1621000,1516410,1378545,889881,440271,449610
I,6.0,대리점,당시즌의류,맨투맨셋트,S2,7595000,7197210,6542893,4204168,2062039,2142129
I,6.0,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,139000,139000,126364,80873,39158,41715
I,6.0,대리점,당시즌의류,우븐팬츠,WP,49000,49000,44545,28682,15597,13085
I,6.0,대리점,당시즌의류,점퍼,JP,0,0,0,0,0,0
I,6.0,대리점,당시즌의류,진바지,DP,1655000,1545340,1404855,905423,389681,515742
I,6.0,대리점,당시즌의류,팬츠,PT,10000,-50090,-45545,-39225,7967,-47192
I,6.0,대리점,당시즌의류,폴로 티셔츠,PQ,89000,84000,76364,48109,24658,23451
I,6.0,대리점,당시즌의류,후드티,HD,307000,297000,270000,173518,84418,89100
I,6.0,대리점,차시즌의류,맨투맨,MT,3131000,2966100,2696462,1744044,787803,956241
I,6.0,대리점,차시즌의류,맨투맨셋트,S2,18843000,18045870,16405348,10592020,4800173,5791847
I,6.0,대리점,차시즌의류,반바지,SP,98000,98000,89090,57018,20451,36567
I,6.0,대리점,차시즌의류,반팔카라티셔츠,TS,1034000,1028010,934556,605617,243438,362179
I,6.0,대리점,차시즌의류,방풍자켓,WJ,576000,501510,455909,295714,133301,162413
I,6.0,대리점,차시즌의류,스커트,SK,0,0,0,0,0,0
I,6.0,대리점,차시즌의류,우븐반바지,SM,196000,196000,178180,112254,48910,63344
I,6.0,대리점,차시즌의류,우븐셔츠,WS,0,0,0,0,0,0
I,6.0,대리점,차시즌의류,우븐팬츠,WP,524000,505100,459181,294695,119882,174813
I,6.0,대리점,차시즌의류,점퍼,JP,7699000,7164650,6513317,4163528,1874902,2288626
I,6.0,대리점,차시즌의류,진바지,DP,1891000,1777140,1615561,1039438,499651,539787
I,6.0,대리점,차시즌의류,팬츠,PT,1132000,1092270,992973,636640,250921,385719
I,6.0,대리점,차시즌의류,폴로 티셔츠,PQ,-89000,-89000,-80909,-55018,-20269,-34749
I,6.0,대리점,차시즌의류,후드티,HD,2153000,2000870,1818964,1160398,529513,630885
I,8.0,사입,Acc_etc,기타,ET,4282000,471020,428200,428200,574443,-146243
I,8.0,사입,Acc_etc,양말,SO,25622000,2818440,2562200,2562200,5227734,-2665534
I,8.0,사입,Acc_etc,토시,ML,2231000,245410,223100,223100,249838,-26738
I,8.0,사입,Bag,백팩,BK,1291000,322750,293413,293413,334750,-41337
I,8.0,사입,Bag,크로스백,CR,-69000,-20700,-18818,-18818,-19626,808
I,8.0,사입,Headwear,선캡,SC,4226000,464860,422600,422600,436281,-13681
I,8.0,사입,Headwear,와이어캡,WR,2078000,554430,504040,504040,424414,79626
I,8.0,사입,Headwear,운동모,CP,152825000,39255100,35686438,35686438,30965428,4721010
I,8.0,사입,Headwear,햇,HT,33229000,6470130,5881943,5881943,6016133,-134190
I,8.0,사입,Shoes,런닝화,RN,26283000,6570730,5973351,5973351,6518615,-545264
I,8.0,사입,Shoes,스니커즈,SX,139833000,37017900,33652576,33652576,29658148,3994428
I,8.0,사입,Shoes,신발,SH,345358000,91509850,83190717,83190717,78692652,4498065
I,8.0,사입,과시즌의류,니트가디건,KC,84067000,9247370,8406700,8406700,9030990,-624290
I,8.0,사입,과시즌의류,다운점퍼,DJ,-718000,-197450,-179500,-179500,-68422,-111078
I,8.0,사입,과시즌의류,레깅스,LG,8732000,960520,873200,873200,970253,-97053
I,8.0,사입,과시즌의류,맨투맨,MT,266148000,32055310,29141193,29141193,31733683,-2592490
I,8.0,사입,과시즌의류,맨투맨셋트,S2,218502000,24885340,22623031,22623031,24819158,-2196127
I,8.0,사입,과시즌의류,반팔카라티셔츠,TS,23599000,3210620,2918740,2918740,3253371,-334631
I,8.0,사입,과시즌의류,반팔티 & 스웨트팬츠,S1,175306000,20469610,18608740,18608740,20568671,-1959931
I,8.0,사입,과시즌의류,방풍자켓,WJ,12561000,2771390,2519444,2519444,2401845,117599
I,8.0,사입,과시즌의류,스커트,SK,149738000,16286380,14805798,14805798,16925032,-2119234
I,8.0,사입,과시즌의류,우븐셔츠,WS,45295000,5096550,4633225,4633225,5192798,-559573
I,8.0,사입,과시즌의류,우븐팬츠,WP,81298000,9543160,8675600,8675600,9394216,-718616
I,8.0,사입,과시즌의류,원피스,OP,130885000,15149000,13771822,13771822,15400092,-1628270
I,8.0,사입,과시즌의류,점퍼,JP,236133000,27289450,24808587,24808587,27099782,-2291195
I,8.0,사입,과시즌의류,진바지,DP,23222000,2699390,2453989,2453989,2708017,-254028
I,8.0,사입,과시즌의류,진자켓,DK,14925000,1781050,1619135,1619135,1776573,-157438
I,8.0,사입,과시즌의류,트레이닝(상의),TR,10197000,1121670,1019700,1019700,1133143,-113443
I,8.0,사입,과시즌의류,트레이닝(하의),TP,7426000,816860,742600,742600,817932,-75332
I,8.0,사입,과시즌의류,팬츠,PT,145382000,16393000,14902726,14902726,16341086,-1438360
