브랜드,유통채널,채널명,아이템_중분류,아이템_소분류,아이템코드,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익
I,2.0,면세점,Headwear,운동모,CP,205864863,205864830,187148708,112289037,42453698,69835339
I,2.0,면세점,Headwear,햇,HT,3945021,3945021,3586408,2151831,728572,1423259
I,2.0,면세점,Shoes,런닝화,RN,43969486,43969486,39972171,23983245,10646317,13336928
I,2.0,면세점,Shoes,방한화,WB,839294,839294,762990,457792,201346,256446
I,2.0,면세점,Shoes,스니커즈,SX,31876179,31876179,28978202,17386901,6775626,10611275
I,2.0,면세점,Shoes,신발,SH,27880188,27880188,25345541,15207309,6301497,8905812
I,2.0,면세점,과시즌의류,베이비,BV,601437,601437,546768,328059,181308,146751
I,2.0,면세점,당시즌의류,다운베스트,DV,944630,944630,858751,515252,261299,253953
I,2.0,면세점,당시즌의류,다운점퍼,DJ,101323502,101323502,92112302,55267375,25974580,29292795
I,2.0,면세점,당시즌의류,맨투맨,MT,9273008,9273008,8430001,5057959,2599212,2458747
I,2.0,면세점,당시즌의류,맨투맨셋트,S2,6680372,6680372,6073076,3643851,1823337,1820514
I,2.0,면세점,당시즌의류,반팔카라티셔츠,TS,1002396,1002396,911279,546764,303366,243398
I,2.0,면세점,당시즌의류,반팔티 & 스웨트팬츠,S1,540274,540274,491157,294694,151752,142942
I,2.0,면세점,당시즌의류,우븐팬츠,WP,3567849,3567849,3243473,1946085,903852,1042233
I,2.0,면세점,당시즌의류,점퍼,JP,1216466,1216466,1105877,663525,279074,384451
I,2.0,면세점,당시즌의류,팬츠,PT,604835,604835,549850,329910,160781,169129
I,2.0,면세점,당시즌의류,폴라폴리스점퍼,FD,2361576,2361576,2146876,1288129,658846,629283
I,2.0,면세점,당시즌의류,후드티,HD,1508690,1508690,1371532,822916,441010,381906
I,2.0,면세점,차시즌의류,맨투맨,MT,51054214,51054214,46412725,27847558,12377417,15470141
I,2.0,면세점,차시즌의류,맨투맨셋트,S2,57398189,57398189,52180295,31308130,14207193,17100937
I,2.0,면세점,차시즌의류,반팔카라티셔츠,TS,66236260,66236192,60214567,36128714,16082383,20046331
I,2.0,면세점,차시즌의류,방풍자켓,WJ,18216416,18216416,16560400,9936258,4285333,5650925
I,2.0,면세점,차시즌의류,스커트,SK,1512088,1512088,1374624,824768,359863,464905
I,2.0,면세점,차시즌의류,우븐반바지,SM,1831496,1831496,1664979,998987,457031,541956
I,2.0,면세점,차시즌의류,우븐셔츠,WS,1620823,1620823,1473470,884082,339374,544708
I,2.0,면세점,차시즌의류,우븐팬츠,WP,5307600,5307600,4825084,2895058,1273997,1621061
I,2.0,면세점,차시즌의류,점퍼,JP,44751015,44751015,40682659,24409548,10896464,13513084
I,2.0,면세점,차시즌의류,진바지,DP,5518272,5518272,5016599,3009959,1529989,1479970
I,2.0,면세점,차시즌의류,팬츠,PT,6925024,6925024,6295520,3777288,1543128,2234160
I,2.0,면세점,차시즌의류,후드티,HD,15980564,15980564,14527746,8716611,3952894,4763717
I,3.0,직영점(가두),Acc_etc,기타,ET,166500,166500,151362,151362,30459,120903
I,3.0,직영점(가두),Acc_etc,양말,SO,376833,376833,342578,342578,93719,248859
I,3.0,직영점(가두),Acc_etc,장갑,GL,801916,801916,729010,729010,209579,519431
I,3.0,직영점(가두),Bag,백팩,BK,10170067,10170067,9245516,9245516,2132901,7112615
I,3.0,직영점(가두),Bag,크로스백,CR,1039773,1039773,945245,945245,195104,750141
I,3.0,직영점(가두),Bag,힙색,HS,200479,200479,182253,182253,39389,142864
I,3.0,직영점(가두),Headwear,방한모,WM,234459,234459,213143,213143,40599,172544
I,3.0,직영점(가두),Headwear,비니,BN,3591634,3591634,3265112,3265112,777431,2487681
I,3.0,직영점(가두),Headwear,와이어캡,WR,166500,166500,151362,151362,30663,120699
I,3.0,직영점(가두),Headwear,운동모,CP,12745714,12745714,11586993,11586993,2673552,8913441
I,3.0,직영점(가두),Headwear,햇,HT,180091,180091,163720,163720,31560,132160
I,3.0,직영점(가두),Shoes,런닝화,RN,4852274,4852274,4411159,4411159,1182392,3228767
I,3.0,직영점(가두),Shoes,방한화,WB,1277630,1277630,1161481,1161481,280511,880970
I,3.0,직영점(가두),Shoes,스니커즈,SX,1141712,1141712,1037918,1037918,265268,772650
I,3.0,직영점(가두),Shoes,신발,SH,7227442,7227442,6570407,6570407,1659603,4910804
I,3.0,직영점(가두),과시즌의류,베이비,BV,1804312,1804312,1640273,1640273,543924,1096349
I,3.0,직영점(가두),당시즌의류,다운베스트,DV,472315,472315,429379,429379,130648,298731
I,3.0,직영점(가두),당시즌의류,다운점퍼,DJ,17234408,17234408,15667643,15667643,4386486,11281157
I,3.0,직영점(가두),당시즌의류,맨투맨,MT,2616422,2616422,2378559,2378559,731236,1647323
I,3.0,직영점(가두),당시즌의류,맨투맨셋트,S2,2901850,2901850,2638054,2638054,787061,1850993
I,3.0,직영점(가두),당시즌의류,진바지,DP,774733,774733,704304,704304,187591,516713
I,3.0,직영점(가두),당시즌의류,폴라폴리스점퍼,FD,472315,472315,429379,429379,131769,297610
I,3.0,직영점(가두),당시즌의류,후드티,HD,336397,336397,305816,305816,84259,221557
I,3.0,직영점(가두),차시즌의류,맨투맨,MT,4023174,4023174,3657419,3657419,1059036,2598383
I,3.0,직영점(가두),차시즌의류,맨투맨셋트,S2,16728113,16728113,15207414,15207414,4199847,11007567
I,3.0,직영점(가두),차시즌의류,반바지,SP,166500,166500,151362,151362,34744,116618
I,3.0,직영점(가두),차시즌의류,반팔카라티셔츠,TS,4838682,4838682,4398777,4398777,1177074,3221703
I,3.0,직영점(가두),차시즌의류,방풍자켓,WJ,2833891,2833891,2576269,2576269,707042,1869227
I,3.0,직영점(가두),차시즌의류,스커트,SK,468917,468917,426287,426287,116060,310227
I,3.0,직영점(가두),차시즌의류,우븐반바지,SM,166500,166500,151362,151362,41547,109815
I,3.0,직영점(가두),차시즌의류,우븐팬츠,WP,907253,907253,824774,824774,229739,595035
I,3.0,직영점(가두),차시즌의류,점퍼,JP,13184050,13184050,11985491,11985491,3137654,8847837
I,3.0,직영점(가두),차시즌의류,진바지,DP,1749945,1749945,1590860,1590860,463926,1126934
I,3.0,직영점(가두),차시즌의류,팬츠,PT,1440731,1440731,1309750,1309750,348304,961446
I,3.0,직영점(가두),차시즌의류,폴로 티셔츠,PQ,302418,302418,274925,274925,68870,206055
I,3.0,직영점(가두),차시즌의류,후드티,HD,1376170,1376170,1251061,1251061,325595,925466
I,4.0,자사몰,Acc_etc,기타,ET,302418,251448,228590,228590,88323,140267
I,4.0,자사몰,Acc_etc,머플러(스카프),MF,220867,220867,200788,200788,40290,160498
I,4.0,자사몰,Acc_etc,양말,SO,756384,608777,553431,553431,173163,380268
I,4.0,자사몰,Acc_etc,장갑,GL,801916,717172,651975,651975,194071,457904
I,4.0,자사몰,Bag,가방,BG,448530,392090,356445,356445,112938,243507
I,4.0,자사몰,Bag,백팩,BK,80908612,68421380,62201233,62201233,17847860,44353373
I,4.0,자사몰,Bag,보조가방,UB,1498496,1340730,1218842,1218842,371851,846991
I,4.0,자사몰,Bag,슬링백,SG,268438,251618,228743,228743,58883,169860
I,4.0,자사몰,Bag,크로스백,CR,1199477,1096349,996684,996684,240164,756520
I,4.0,자사몰,Headwear,방한모,WM,1304813,1119761,1017965,1017965,282869,735096
I,4.0,자사몰,Headwear,비니,BN,1512088,1077286,979354,979354,272641,706713
I,4.0,자사몰,Headwear,운동모,CP,4213459,3325446,3039702,3039702,872635,2167067
I,4.0,자사몰,Headwear,햇,HT,1804312,1693199,1539279,1539279,373292,1165987
I,4.0,자사몰,Shoes,런닝화,RN,5722150,4976741,4524311,4524311,1361695,3162616
I,4.0,자사몰,Shoes,방한화,WB,1546068,1145313,1041193,1041193,371206,669987
I,4.0,자사몰,Shoes,샌들,SD,400958,129326,117569,117569,102703,14866
I,4.0,자사몰,Shoes,스니커즈,SX,356785,329397,299451,299451,74334,225117
I,4.0,자사몰,Shoes,신발,SH,14713128,12709662,11554216,11554216,3475163,8079053
I,4.0,자사몰,과시즌의류,맨투맨,MT,11811278,2281384,2073987,2073987,1308408,765579
I,4.0,자사몰,과시즌의류,반팔카라티셔츠,TS,2161097,593962,539972,539972,239732,300240
I,4.0,자사몰,과시즌의류,방풍자켓,WJ,944630,446219,405654,405654,201186,204468
I,4.0,자사몰,과시즌의류,베이비,BV,34081449,27904552,25367781,25367781,10274174,15093607
I,4.0,자사몰,과시즌의류,팬츠,PT,8858458,1763197,1602909,1602909,962347,640562
I,4.0,자사몰,당시즌의류,다운점퍼,DJ,10492873,10622063,9656426,9656426,2646630,7009796
I,4.0,자사몰,당시즌의류,맨투맨,MT,1406752,1186768,1078880,1078880,375667,703213
I,4.0,자사몰,당시즌의류,맨투맨셋트,S2,9748722,8624441,7840405,7840405,2752921,5087484
I,4.0,자사몰,당시즌의류,반팔카라티셔츠,TS,234459,198950,180863,180863,63542,117321
I,4.0,자사몰,당시즌의류,우븐팬츠,WP,33980,93376,84888,84888,-262,85150
I,4.0,자사몰,당시즌의류,점퍼,JP,1216466,1129649,1026953,1026953,279074,747879
I,4.0,자사몰,당시즌의류,진바지,DP,-33980,-39042,-35492,-35492,-12328,-23164
I,4.0,자사몰,당시즌의류,진자켓,DK,-574254,-473301,-430272,-430272,-141351,-288921
I,4.0,자사몰,당시즌의류,팬츠,PT,1005794,946193,860174,860174,243219,616955
I,4.0,자사몰,당시즌의류,후드티,HD,2218862,2071357,1883053,1883053,645923,1237130
I,4.0,자사몰,차시즌의류,맨투맨,MT,4549856,4219983,3836344,3836344,1126081,2710263
I,4.0,자사몰,차시즌의류,맨투맨셋트,S2,19453270,18527362,16843066,16843066,4921752,11921314
I,4.0,자사몰,차시즌의류,반팔카라티셔츠,TS,1739751,1529690,1390628,1390628,431326,959302
I,4.0,자사몰,차시즌의류,방풍자켓,WJ,910651,910481,827710,827710,262203,565507
I,4.0,자사몰,차시즌의류,스커트,SK,234459,176693,160631,160631,58030,102601
I,4.0,자사몰,차시즌의류,우븐팬츠,WP,0,58513,53195,53195,0,53195
I,4.0,자사몰,차시즌의류,점퍼,JP,4193072,3932483,3574988,3574988,950193,2624795
I,4.0,자사몰,차시즌의류,진바지,DP,2589239,2398987,2180900,2180900,679213,1501687
I,4.0,자사몰,차시즌의류,팬츠,PT,1610629,1428125,1298299,1298299,390503,907796
I,4.0,자사몰,차시즌의류,폴로 티셔츠,PQ,302418,215940,196310,196310,68870,127440
I,4.0,자사몰,차시즌의류,후드티,HD,3360574,3044394,2767631,2767631,820680,1946951
I,5.0,제휴몰,Acc_etc,기타,ET,2116923,2116923,1924474,1924474,618261,1306213
I,5.0,제휴몰,Acc_etc,머플러(스카프),MF,441734,441734,401577,401577,80582,320995
I,5.0,제휴몰,Acc_etc,양말,SO,2619480,2619480,2381400,2381400,625158,1756242
I,5.0,제휴몰,Acc_etc,장갑,GL,366979,366979,333614,333614,76423,257191
I,5.0,제휴몰,Bag,가방,BG,1457721,1457721,1325201,1325201,367050,958151
I,5.0,제휴몰,Bag,백팩,BK,222912384,181473420,164975858,164975858,51671354,113304504
I,5.0,제휴몰,Bag,보조가방,UB,1831496,1831496,1664979,1664979,454479,1210500
I,5.0,제휴몰,Bag,슬링백,SG,536876,536876,488068,488068,117766,370302
I,5.0,제휴몰,Bag,크로스백,CR,2443127,2443127,2221016,2221016,537794,1683222
I,5.0,제휴몰,Bag,힙색,HS,400958,400958,364505,364505,78781,285724
I,5.0,제휴몰,Headwear,방한모,WM,7434717,7434717,6758803,6758803,1468326,5290477
I,5.0,제휴몰,Headwear,비니,BN,9368151,9368151,8516495,8516495,1763961,6752534
I,5.0,제휴몰,Headwear,운동모,CP,25403082,25403082,23093732,23093732,5370299,17723433
I,5.0,제휴몰,Headwear,햇,HT,801916,801916,729010,729010,165202,563808
I,5.0,제휴몰,Shoes,런닝화,RN,39344875,34417846,31288890,31288890,9590187,21698703
I,5.0,제휴몰,Shoes,방한화,WB,9983180,9983180,9075611,9075611,2445944,6629667
I,5.0,제휴몰,Shoes,샌들,SD,400958,200479,182253,182253,102703,79550
I,5.0,제휴몰,Shoes,스니커즈,SX,7363360,7363360,6693950,6693950,1838859,4855091
I,5.0,제휴몰,Shoes,신발,SH,62495115,61822253,56202039,56202039,15371461,40830578
I,5.0,제휴몰,과시즌의류,다운점퍼,DJ,10153078,6538303,5943913,5943913,1458638,4485275
I,5.0,제휴몰,과시즌의류,맨투맨,MT,268438,134219,122017,122017,29735,92282
I,5.0,제휴몰,과시즌의류,반팔카라티셔츠,TS,21644948,10822542,9838716,9838716,5443059,4395657
I,5.0,제휴몰,과시즌의류,반팔티 & 스웨트팬츠,S1,146159466,73196758,66542374,66542374,34849243,31693131
I,5.0,제휴몰,과시즌의류,방풍자켓,WJ,9446304,4723152,4293787,4293787,2011862,2281925
I,5.0,제휴몰,과시즌의류,베이비,BV,24057493,24057459,21870300,21870300,7252349,14617951
I,5.0,제휴몰,과시즌의류,우븐반바지,SM,4454714,2227357,2024893,2024893,999786,1025107
I,5.0,제휴몰,과시즌의류,팬츠,PT,536876,268438,244034,244034,58322,185712
I,5.0,제휴몰,당시즌의류,다운점퍼,DJ,132900661,132900661,120818740,120818740,33514864,87303876
I,5.0,제휴몰,당시즌의류,레깅스,LG,805314,805314,732102,732102,229318,502784
I,5.0,제휴몰,당시즌의류,맨투맨,MT,28067076,28067076,25515442,25515442,7568392,17947050
I,5.0,제휴몰,당시즌의류,맨투맨셋트,S2,85434683,85434275,77667578,77667578,23720624,53946954
I,5.0,제휴몰,당시즌의류,반팔카라티셔츠,TS,968416,968416,880372,880372,288676,591696
I,5.0,제휴몰,당시즌의류,반팔티 & 스웨트팬츠,S1,944630,944630,858757,858757,252879,605878
I,5.0,제휴몰,당시즌의류,스커트,SK,604835,604835,549850,549850,169775,380075
I,5.0,제휴몰,당시즌의류,우븐반바지,SM,234459,234459,213143,213143,60130,153013
I,5.0,제휴몰,당시즌의류,우븐팬츠,WP,4543061,4543061,4130057,4130057,1234717,2895340
I,5.0,제휴몰,당시즌의류,점퍼,JP,20781869,20781835,18892581,18892581,4810119,14082462
I,5.0,제휴몰,당시즌의류,진바지,DP,0,0,0,0,0,0
I,5.0,제휴몰,당시즌의류,진자켓,DK,574254,574254,522048,522048,118622,403426
I,5.0,제휴몰,당시즌의류,패딩,PD,1080548,1080548,982314,982314,308269,674045
I,5.0,제휴몰,당시즌의류,팬츠,PT,9256019,9256019,8414536,8414536,2554539,5859997
I,5.0,제휴몰,당시즌의류,폴로 티셔츠,PQ,302418,302418,274925,274925,83787,191138
I,5.0,제휴몰,당시즌의류,후드티,HD,12806877,12806843,11642576,11642576,3754522,7888054
I,5.0,제휴몰,차시즌의류,맨투맨,MT,10676362,10676362,9705734,9705734,2702316,7003418
I,5.0,제휴몰,차시즌의류,맨투맨셋트,S2,90854415,90854551,82595161,82595161,23040888,59554273
I,5.0,제휴몰,차시즌의류,반팔카라티셔츠,TS,2779524,2779524,2526829,2526829,673209,1853620
I,5.0,제휴몰,차시즌의류,방풍자켓,WJ,4012980,4012980,3648169,3648169,892727,2755442
I,5.0,제휴몰,차시즌의류,우븐팬츠,WP,1512088,1512088,1374624,1374624,369395,1005229
I,5.0,제휴몰,차시즌의류,점퍼,JP,26711293,26711293,24282985,24282985,6328837,17954148
I,5.0,제휴몰,차시즌의류,진바지,DP,2422739,2422739,2202491,2202491,646518,1555973
I,5.0,제휴몰,차시즌의류,팬츠,PT,4080939,4080939,3709924,3709924,944161,2765763
I,5.0,제휴몰,차시즌의류,폴로 티셔츠,PQ,907253,907253,824774,824774,206612,618162
I,5.0,제휴몰,차시즌의류,후드티,HD,4774121,4774121,4340108,4340108,1155514,3184594
I,6.0,대리점,Acc_etc,양말,SO,1185545,1164784,1058951,682159,296617,385542
I,6.0,대리점,Acc_etc,장갑,GL,234459,200479,182253,120287,58822,61465
I,6.0,대리점,Bag,가방,BG,560662,519445,472220,307861,141168,166693
I,6.0,대리점,Bag,백팩,BK,87514229,78537420,71397469,46067823,20238998,25828825
I,6.0,대리점,Bag,보조가방,UB,1331997,1248747,1135235,715041,330525,384516
I,6.0,대리점,Bag,슬링백,SG,1610629,1583785,1439804,933189,353299,579890
I,6.0,대리점,Bag,크로스백,CR,16228614,15637575,14216001,9171379,3619868,5551511
I,6.0,대리점,Bag,힙색,HS,801916,781869,710794,462199,157560,304639
I,6.0,대리점,Headwear,방한모,WM,2456719,2368440,2153159,1392256,487755,904501
I,6.0,대리점,Headwear,비니,BN,7302197,7183846,6530757,4184770,1497960,2686810
I,6.0,대리점,Headwear,와이어캡,WR,1331997,1315347,1195770,763781,251829,511952
I,6.0,대리점,Headwear,운동모,CP,32831003,32035712,29123359,18716207,7027347,11688860
I,6.0,대리점,Headwear,햇,HT,200479,200479,182253,116641,39783,76858
I,6.0,대리점,Shoes,런닝화,RN,24444860,23762687,21602362,13900810,5960322,7940488
I,6.0,대리점,Shoes,방한화,WB,536876,442141,401940,322184,44571,277613
I,6.0,대리점,Shoes,스니커즈,SX,1845087,1825040,1659128,1079764,462587,617177
I,6.0,대리점,Shoes,신발,SH,21909988,21182657,19256909,12403639,5162303,7241336
I,6.0,대리점,과시즌의류,베이비,BV,1403354,1363258,1239324,806293,423052,383241
I,6.0,대리점,당시즌의류,다운베스트,DV,1753343,1670399,1518548,975100,468815,506285
I,6.0,대리점,당시즌의류,다운점퍼,DJ,50809562,49044938,44586286,28786514,12912306,15874208
I,6.0,대리점,당시즌의류,맨투맨,MT,5508079,5152687,4684228,3023772,1496019,1527753
I,6.0,대리점,당시즌의류,맨투맨셋트,S2,25807438,24455767,22232430,14285557,7006708,7278849
I,6.0,대리점,당시즌의류,반팔티 & 스웨트팬츠,S1,472315,472315,429379,274802,133057,141745
I,6.0,대리점,당시즌의류,우븐팬츠,WP,166500,166500,151362,97460,52998,44462
I,6.0,대리점,당시즌의류,점퍼,JP,0,0,0,0,0,0
I,6.0,대리점,당시즌의류,진바지,DP,5623609,5250990,4773629,3076583,1324117,1752466
I,6.0,대리점,당시즌의류,팬츠,PT,33980,-170203,-154760,-133285,27071,-160356
I,6.0,대리점,당시즌의류,폴로 티셔츠,PQ,302418,285428,259481,163472,83787,79685
I,6.0,대리점,당시즌의류,후드티,HD,1043171,1009191,917447,589606,286848,302758
I,6.0,대리점,차시즌의류,맨투맨,MT,10638985,10078663,9162446,5926176,2676916,3249260
I,6.0,대리점,차시즌의류,맨투맨셋트,S2,64027591,61318983,55744569,35991165,16310753,19680412
I,6.0,대리점,차시즌의류,반바지,SP,332999,332999,302723,193744,69491,124253
I,6.0,대리점,차시즌의류,반팔카라티셔츠,TS,3513481,3493128,3175576,2057857,827190,1230667
I,6.0,대리점,차시즌의류,방풍자켓,WJ,1957220,1704106,1549156,1004822,452950,551872
I,6.0,대리점,차시즌의류,스커트,SK,0,0,0,0,0,0
I,6.0,대리점,차시즌의류,우븐반바지,SM,665998,665998,605447,381434,166194,215240
I,6.0,대리점,차시즌의류,우븐셔츠,WS,0,0,0,0,0,0
I,6.0,대리점,차시즌의류,우븐팬츠,WP,1780526,1716305,1560275,1001359,407353,594006
I,6.0,대리점,차시즌의류,점퍼,JP,26160825,24345130,22131932,14147464,6370825,7776639
I,6.0,대리점,차시즌의류,진바지,DP,6425525,6038635,5489597,3531959,1697790,1834169
I,6.0,대리점,차시즌의류,팬츠,PT,3846481,3711480,3374074,2163272,852617,1310655
I,6.0,대리점,차시즌의류,폴로 티셔츠,PQ,-302418,-302418,-274925,-186948,-68873,-118075
I,6.0,대리점,차시즌의류,후드티,HD,7315789,6798858,6180751,3942976,1799259,2143717
I,8.0,사입,Acc_etc,기타,ET,14550026,1600503,1455003,1455003,1951929,-496926
I,8.0,사입,Acc_etc,양말,SO,87062301,9576921,8706230,8706230,17763584,-9057354
I,8.0,사입,Acc_etc,토시,ML,7580829,833891,758083,758083,848937,-90854
I,8.0,사입,Bag,백팩,BK,4386755,1096689,997003,997003,1137464,-140461
I,8.0,사입,Bag,크로스백,CR,-234459,-70338,-63943,-63943,-66688,2745
I,8.0,사입,Headwear,선캡,SC,14359741,1579572,1435974,1435974,1482461,-46487
I,8.0,사입,Headwear,와이어캡,WR,7060942,1883926,1712703,1712703,1442138,270565
I,8.0,사입,Headwear,운동모,CP,519291867,133386908,121260769,121260769,105219008,16041761
I,8.0,사입,Headwear,햇,HT,112910515,21985185,19986554,19986554,20442525,-455971
I,8.0,사입,Shoes,런닝화,RN,89308347,22327019,20297154,20297154,22149935,-1852781
I,8.0,사입,Shoes,스니커즈,SX,475145687,125785012,114349805,114349805,100776935,13572870
I,8.0,사입,Shoes,신발,SH,1173509574,310945990,282677983,282677983,267393778,15284205
I,8.0,사입,과시즌의류,니트가디건,KC,285655550,31422110,28565555,28565555,30686862,-2121307
I,8.0,사입,과시즌의류,다운점퍼,DJ,-2439729,-670925,-609932,-609932,-232495,-377437
I,8.0,사입,과시즌의류,레깅스,LG,29670908,3263800,2967091,2967091,3296872,-329781
I,8.0,사입,과시즌의류,맨투맨,MT,904357872,108922374,99020347,99020347,107829501,-8809154
I,8.0,사입,과시즌의류,맨투맨셋트,S2,742459097,84559167,76871952,76871952,84334284,-7462332
I,8.0,사입,과시즌의류,반팔카라티셔츠,TS,80188246,10909530,9917736,9917736,11054795,-1137059
I,8.0,사입,과시즌의류,반팔티 & 스웨트팬츠,S1,595681204,69554732,63231587,63231587,69891337,-6659750
I,8.0,사입,과시즌의류,방풍자켓,WJ,42681663,9417048,8560947,8560947,8161352,399595
I,8.0,사입,과시즌의류,스커트,SK,508802392,55340322,50309377,50309377,57510430,-7201053
I,8.0,사입,과시즌의류,우븐셔츠,WS,153910192,17317827,15743472,15743472,17644873,-1901401
