브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,4873669957.0,4279724426.0,3890657864.0,2477157182.0,1206437710.0,1270719472,511825754.0,0.0,0.0,0.0,97101465.0,24847085.0,90746613.0,0.0,0.0,148629431.0,0.0,0.0,0.0,41316000.0,914466348,356253124
I,2.0,면세점,1011852393.0,1009619633.0,917834156.0,550699825.0,235553489.0,315146336,0.0,0.0,0.0,168336643.0,22906797.0,5862422.0,21407017.0,0.0,0.0,33041990.0,0.0,1275000.0,0.0,2719000.0,255548869,59597467
I,3.0,직영점(가두),118972120.0,118972120.0,108156411.0,108156411.0,28535140.0,79621271,0.0,0.0,24138203.0,0.0,2699543.0,691174.0,2522973.0,0.0,0.0,4218100.0,9319514.0,0.0,0.0,1191000.0,44780507,34840764
I,4.0,자사몰,240529401.0,193598981.0,176015654.0,176015654.0,55861812.0,120153842,0.0,0.0,0.0,0.0,4392718.0,1124097.0,4105595.0,0.0,0.0,6864611.0,0.0,0.0,0.0,0.0,16487021,103666821
I,5.0,제휴몰,1062481184.0,920488421.0,836807329.0,836807329.0,260476994.0,576330335,0.0,0.0,0.0,0.0,20884955.0,5344423.0,19517797.0,0.0,245864845.0,32635486.0,0.0,0.0,0.0,0.0,324247506,252082829
I,6.0,대리점,421614027.0,398593588.0,362357335.0,233441146.0,101908558.0,131532588,0.0,0.0,0.0,0.0,9043645.0,2314306.0,8451598.0,0.0,0.0,14006469.0,0.0,0.0,0.0,0.0,33816018,97716570
I,8.0,사입,8614604394.0,1340304015.0,1218457571.0,1218457571.0,1249488578.0,-31031007,0.0,0.0,0.0,0.0,30409596.0,7781362.0,28419767.0,0.0,0.0,73107454.0,0.0,0.0,0.0,0.0,139718179,-170749186
I,11.0,직영몰,329369510.0,300071119.0,272791675.0,272791675.0,78944977.0,193846698,0.0,35289569.0,0.0,0.0,6807945.0,1742041.0,6362591.0,3236286.0,0.0,10638875.0,64606232.0,0.0,9153523.0,6409000.0,144246062,49600636
I,99.0,기타,3702407.0,1851204.0,1682896.0,1682896.0,946744.0,736152,0.0,0.0,0.0,0.0,42001.0,10747.0,0.0,0.0,0.0,100974.0,0.0,0.0,0.0,0.0,153722,582430
M,1.0,RF,906956625.0,845378617.0,768526261.0,489146873.0,157848516.0,331298357,80755560.0,0.0,0.0,0.0,14751779.0,5783931.0,17426200.0,0.0,0.0,34240281.0,0.0,293945.0,0.0,9493901.0,162745597,168552760
M,1.0,백화점,6939747872.0,6560272720.0,5963879043.0,3875628458.0,1188875384.0,2686753074,626675256.0,0.0,0.0,0.0,114476021.0,44884173.0,135229924.0,0.0,0.0,271293992.0,0.0,2281055.0,0.0,73674099.0,1268514520,1418238554
M,2.0,면세점,15165119013.0,14199896023.0,12908995121.0,8003589650.0,2293619688.0,5709969962,0.0,0.0,0.0,806085059.0,247787364.0,97153250.0,292709342.0,0.0,0.0,560251276.0,0.0,6525000.0,0.0,11870000.0,2022381291,3687588671
M,3.0,RF,1300848129.0,980252842.0,891138738.0,891138738.0,215517647.0,675621091,0.0,0.0,66061648.0,0.0,17105235.0,6706811.0,20206645.0,20479339.0,0.0,40992382.0,6334611.0,144291091.0,20061564.0,16300507.0,358539833,317081258
M,3.0,직영점(가두),3272684211.0,2942023888.0,2674562687.0,2674562687.0,537634489.0,2136928198,0.0,0.0,198269933.0,0.0,51337710.0,20129060.0,60645933.0,61464363.0,0.0,123029884.0,19011982.0,433058909.0,60210500.0,48922493.0,1076080767,1060847431
M,4.0,RF,528425559.0,332908102.0,302643735.0,302643735.0,88949384.0,213694351,0.0,0.0,0.0,0.0,5809364.0,2277626.0,6862392.0,10472438.0,0.0,13921612.0,0.0,0.0,0.0,0.0,39343432,174350919
M,4.0,자사몰,492718191.0,419618288.0,383077704.0,383077704.0,81774240.0,301303464,0.0,0.0,0.0,0.0,7353325.0,2882954.0,8686218.0,13255710.0,0.0,17621574.0,0.0,0.0,0.0,0.0,49799781,251503683
M,5.0,제휴몰,1849885659.0,1774534260.0,1613213187.0,1613213187.0,314035349.0,1299177838,0.0,0.0,0.0,0.0,30966007.0,12141333.0,36579548.0,0.0,399062983.0,74207807.0,0.0,0.0,0.0,0.0,552957678,746220160
M,6.0,RF,775387621.0,659133658.0,599212256.0,386966642.0,134363183.0,252603459,0.0,0.0,0.0,0.0,11501774.0,4509742.0,13587032.0,0.0,0.0,27087665.0,0.0,0.0,0.0,0.0,56686213,195917246
